ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENOH10,GOVOH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,DECLINE10,ECONBLAME,NAFTAOH,FORECLOSE2,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
861789.0,Ohio,50022.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,,Conservative,"$30,000-$49,999",High school graduate,No,No,,,,,Omit,,Angry,,,It will not make much difference to you,,,,Somewhat disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,,,,,White,,,,Yes,,,Wall Street bankers,,Omit,,State questionnaire,Rural,Small Cities/Rural,5.0,3.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale,45891.0
861787.0,Ohio,50039.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,,High school graduate,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Understands the needs of people like me,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,Barack Obama,,Not worried,,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale,45381.0
861780.0,Ohio,50039.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",No high school diploma,No,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Yes,,,Wall Street bankers,,Not worried,,State questionnaire,Suburbs,Suburbs,8.0,5.0,Midwest,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,45356.0
861779.0,Ohio,50039.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Yes,,,Wall Street bankers,,Not worried,,State questionnaire,Suburbs,Suburbs,8.0,5.0,Midwest,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,45069.0
861778.0,Ohio,50058.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Omit,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,12.0,4.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale,43081.0
861777.0,Ohio,50004.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,No,No,,,,,Not at all worried,,"Satisfied, but not enthusiastic",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Positive,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,45212.0
861776.0,Ohio,50050.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,Omit,,,,Strongly disapprove,,Omit,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,11.0,1.0,Midwest,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,44137.0
861774.0,Ohio,50017.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,,High school graduate,No,No,,,,,Not very worried,,Angry,,,You will be worse off,,,,Somewhat disapprove,,Is not too extreme,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,Barack Obama,,Not worried,,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Very downscale,45836.0
861772.0,Ohio,50086.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,No,No,,,,,Somewhat worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,George W. Bush,,Worried,,State questionnaire,Rural,Small Cities/Rural,18.0,2.0,Midwest,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale,43988.0
861766.0,Ohio,50004.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",High school graduate,No,No,,,,,Not very worried,,Angry,,,It will not make much difference to you,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Yes,,,Wall Street bankers,,Not worried,,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45240.0
861753.0,Ohio,50014.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,Wall Street bankers,,Not worried,,State questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45459.0
861751.0,Ohio,50081.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Conservative,,Postgraduate study,No,No,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,17.0,2.0,Midwest,Version 3,Suburb,60s Suburbs,Urban Perimeter,Downscale,44446.0
861748.0,Ohio,50004.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,No,,,,,Somewhat worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,Wall Street bankers,,Worried,,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,45030.0
861746.0,Ohio,50009.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Conservative,"$200,000 or more",College graduate,No,No,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Somewhat disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Omit,,Not worried,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Very downscale,45648.0
861745.0,Ohio,50022.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,Omit,,,,Omit,,Can bring needed change,Omit,,,,Generally going in the right direction,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Omit,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Yes,,,Wall Street bankers,,Worried,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,3.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale,44883.0
861743.0,Ohio,50073.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Yes,,,Barack Obama,,Not worried,,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very downscale,43207.0
861741.0,Ohio,50086.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,Omit,,,,Strongly disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,Omit,,Not worried,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,18.0,2.0,Midwest,Version 3,Suburb,Rural,Rural,Downscale,43701.0
861734.0,Ohio,50045.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,No,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,10.0,1.0,Midwest,Version 3,Suburb,60s Suburbs,Urban Perimeter,Upscale,44130.0
861733.0,Ohio,50076.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Conservative,"$50,000-$74,999",College graduate,No,No,,,,,Not at all worried,,Angry,,,It will not make much difference to you,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,16.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44720.0
906311.0,Ohio,34.0,Call 3,Complete,Election day exit poll,1.23214948177338,Rob Portman,John Kasich,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very upscale,43119.0
861724.0,Ohio,50073.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,40-44,Independent,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very upscale,43026.0
861723.0,Ohio,50017.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,65 or over,Republican,Conservative,,College graduate,No,No,,,,,Not at all worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,44875.0
861719.0,Ohio,50039.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Female,White,45-49,Republican,Conservative,"$200,000 or more",Postgraduate study,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,8.0,5.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,45011.0
861713.0,Ohio,50065.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Omit,,Not worried,,State questionnaire,Suburbs,Suburbs,14.0,1.0,Midwest,Version 3,Suburb,60s Suburbs,Urban Perimeter,Upscale,44092.0
861709.0,Ohio,50081.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,60-64,Independent,Conservative,,College graduate,No,No,,,,,Not very worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,17.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44410.0
870175.0,Ohio,25.0,Call 1,Complete,Election day exit poll,1.29895043373108,Rob Portman,John Kasich,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,No,,,,,Very worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Barack Obama,,Worried,,State questionnaire,Suburbs,Suburbs,10.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44136.0
885672.0,Ohio,3.0,Call 2,Complete,Election day exit poll,0.972152054309845,Rob Portman,John Kasich,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",College graduate,No,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,Omit,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,Omit,,Not worried,,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 3,Town,Rural,Rural,Downscale,45780.0
905090.0,Ohio,38.0,Call 3,Complete,Election day exit poll,1.26036393642426,Rob Portman,John Kasich,Female,,45-49,Republican,Conservative,,Some college/assoc. degree,,Yes,,,,,Not very worried,,Angry,,,You will be worse off,,,,Strongly disapprove,,Is not too extreme,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,,,45-65,30-59,45+,45-59,40-49,,No college degree,More than High school graduate,,,,,,,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,,Conservative Republicans,,,,,,,,Barack Obama,,Not worried,,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very downscale,43207.0
885633.0,Ohio,63.0,Call 2,Complete,Election day exit poll,1.4315265417099,Rob Portman,John Kasich,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,,,Not very worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,14.0,1.0,Midwest,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44094.0
885631.0,Ohio,63.0,Call 2,Complete,Election day exit poll,1.4315265417099,Rob Portman,John Kasich,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,,,Not very worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,Barack Obama,,Not worried,,State questionnaire,Suburbs,Suburbs,14.0,1.0,Midwest,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44094.0
870105.0,Ohio,42.0,Call 1,Complete,Election day exit poll,1.21510291099548,Rob Portman,John Kasich,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,No,,,Omit,,Worried,,State questionnaire,Suburbs,Suburbs,14.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44024.0
905030.0,Ohio,49.0,Call 3,Complete,Election day exit poll,1.25421118736267,Rob Portman,John Kasich,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,Somewhat worried,,Angry,,,You will be worse off,,,,Somewhat disapprove,,Is not too extreme,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,Wall Street bankers,,Worried,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,5.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Upscale,45211.0
885573.0,Ohio,3.0,Call 2,Complete,Election day exit poll,0.928969025611877,Rob Portman,John Kasich,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Yes,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Hurt the economy,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,Barack Obama,,Worried,,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 3,Town,Rural,Rural,Downscale,45780.0
915812.0,Ohio,92.0,Call 3,Complete,Election day exit poll,0.6211057305336,Rob Portman,John Kasich,Male,White,40-44,Republican,Moderate,"$100,000-$199,999",High school graduate,No,Yes,,,,,Not at all worried,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Can bring needed change,Made no difference,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,Wall Street bankers,,Not worried,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,16.0,2.0,Midwest,Version 3,Suburb,Rural,Rural,Upscale,44646.0
