ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENMO10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRMO10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCARN,UNFAIRBLUNT,WHNCLINC,WHTEVANG,XTEAPARTYID,BLUNTTOOLONG,CARNTOOCLOSE,PRINCIPLES,TAXCUTS10,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
888279.0,Missouri,112.0,Call 2,Complete,Election day exit poll,0.943335831165314,Robin Carnahan,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Other christian,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Yes,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
889515.0,Missouri,38.0,Call 2,Complete,Election day exit poll,0.921506404876709,Roy Blunt,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,Yes,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Other christian,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,5.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale
889487.0,Missouri,47.0,Call 2,Complete,Election day exit poll,1.11582314968109,Roy Blunt,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Yes,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 3,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale
889479.0,Missouri,66.0,Call 2,Complete,Election day exit poll,1.7527904510498,Roy Blunt,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,No,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Has the right experience,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
870018.0,Missouri,5.0,Call 1,Complete,Election day exit poll,1.32299649715424,Roy Blunt,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Yes,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,4.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Upscale
908901.0,Missouri,94.0,Call 3,Complete,Election day exit poll,0.900513768196106,Roy Blunt,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Has the right experience,Catholic,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
870002.0,Missouri,16.0,Call 1,Complete,Election day exit poll,0.960433125495911,Roy Blunt,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,None,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,None,None,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Suburb,Urban,Urban Core,Upscale
869962.0,Missouri,29.0,Call 1,Complete,Election day exit poll,0.852124094963074,Roy Blunt,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",High school graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,9.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
889405.0,Missouri,87.0,Call 2,Complete,Election day exit poll,0.939666509628296,Roy Blunt,Male,White,50-59,Independent,Moderate,"Under $30,000",College graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,3.0,1.0,Midwest,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
869956.0,Missouri,110.0,Call 1,Complete,Election day exit poll,1.16348946094513,Roy Blunt,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Yes,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,Protestant,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
869915.0,Missouri,29.0,Call 1,Complete,Election day exit poll,0.852124094963074,Roy Blunt,Male,Other,50-59,Republican,Conservative,,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Omit,,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,,,,,,,,,,Negative,,,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Other,,Non-white,,,,,,,,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,9.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
889333.0,Missouri,47.0,Call 2,Complete,Election day exit poll,1.66127777099609,Roy Blunt,Female,White,18-24,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Other christian,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Yes,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 3,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale
889328.0,Missouri,38.0,Call 2,Complete,Election day exit poll,1.37197184562683,Roy Blunt,Female,White,18-24,Something else,Moderate,"$100,000-$199,999",High school graduate,No,No,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,None,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,None,None,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,5.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale
889268.0,Missouri,66.0,Call 2,Complete,Election day exit poll,2.07536602020264,Roy Blunt,Male,White,65 or over,Republican,Conservative,"$75,000-$99,999",College graduate,No,Yes,Yes,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
909446.0,Missouri,29.0,Call 3,Complete,Election day exit poll,0.82878702878952,Roy Blunt,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Yes,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Protestant,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,9.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
889236.0,Missouri,2.0,Call 2,Complete,Election day exit poll,0.594194769859314,Roy Blunt,Male,Hispanic,30-39,Independent,Conservative,"$30,000-$49,999",College graduate,Yes,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Has the right experience,None,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,None,Non-white,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,4.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Upscale
869767.0,Missouri,16.0,Call 1,Complete,Election day exit poll,1.10604286193848,Roy Blunt,Female,White,60-64,Independent,Moderate,"Under $30,000",College graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Suburb,Urban,Urban Core,Upscale
889185.0,Missouri,53.0,Call 2,Complete,Election day exit poll,1.18795156478882,Roy Blunt,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Has the right experience,Other christian,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Yes,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
889152.0,Missouri,77.0,Call 2,Complete,Election day exit poll,0.82878702878952,Roy Blunt,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",High school graduate,No,Yes,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Is not too extreme,Protestant,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,2.0,2.0,Midwest,Version 3,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
889632.0,Missouri,47.0,Call 2,Complete,Election day exit poll,1.11582314968109,Roy Blunt,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Yes,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Other christian,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 3,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale
889055.0,Missouri,29.0,Call 2,Complete,Election day exit poll,0.852124094963074,Roy Blunt,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,No,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Catholic,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,9.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
908472.0,Missouri,66.0,Call 3,Complete,Election day exit poll,1.7527904510498,Roy Blunt,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
889027.0,Missouri,16.0,Call 2,Complete,Election day exit poll,1.10604286193848,Roy Blunt,Female,White,65 or over,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Suburb,Urban,Urban Core,Upscale
909183.0,Missouri,66.0,Call 3,Complete,Election day exit poll,1.7527904510498,Roy Blunt,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
908405.0,Missouri,10.0,Call 3,Complete,Election day exit poll,1.1794295310974099,Roy Blunt,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Yes,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,Protestant,Made no difference,,,,Generally going in the right direction,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,6.0,4.0,Midwest,Version 3,Suburb,Rural,Rural,Very downscale
888917.0,Missouri,16.0,Call 2,Complete,Election day exit poll,0.960433125495911,Roy Blunt,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,No,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Suburb,Urban,Urban Core,Upscale
888913.0,Missouri,29.0,Call 2,Complete,Election day exit poll,0.82878702878952,Roy Blunt,Female,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Suburbs,Suburbs,9.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
908333.0,Missouri,10.0,Call 3,Complete,Election day exit poll,1.1794295310974099,Roy Blunt,Male,White,30-39,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Yes,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Is not too extreme,Catholic,Made no difference,,,,Seriously off on the wrong track,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,6.0,4.0,Midwest,Version 3,Suburb,Rural,Rural,Very downscale
888884.0,Missouri,5.0,Call 2,Complete,Election day exit poll,1.02333223819733,Roy Blunt,Female,White,65 or over,Republican,Conservative,"Under $30,000",Postgraduate study,No,Yes,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,4.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Upscale
890189.0,Missouri,64.0,Call 2,Complete,Election day exit poll,1.33898782730103,Roy Blunt,Female,White,40-44,Republican,Conservative,"Under $30,000",College graduate,No,Yes,No,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Omit,Protestant,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,White Born-again/Evangelical Christians,,,,,Continue them for all,State questionnaire,Rural,Small Cities/Rural,8.0,5.0,Midwest,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale
909038.0,Missouri,66.0,Call 3,Complete,Election day exit poll,1.7047867774963401,Roy Blunt,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,No,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Omit,Catholic,Hurt the economy,,,,Seriously off on the wrong track,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,,,No,All others,,,,,Continue them for all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
