ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAZ10,GOVAZ10,AZPROP106,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALGOV10,TEAPARTY,TIMESEN10,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,IMMAZLAW,IMMDEPORT,IMMLAW,FORECLOSE2,IMMAZLAW2,LATINOS,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
899886.0,Arizona,13.0,Call 2,Complete,Election day exit poll,0.660000026226044,John McCain,Terry Goddard,Did not vote,Male,White,40-44,Democrat,Moderate,,College graduate,No,,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
918760.0,Arizona,4.0,Call 3,Complete,Election day exit poll,3.47000002861023,Rodney Glassman,Terry Goddard,Yes,Female,Hispanic,40-44,Democrat,Moderate,,College graduate,Yes,,,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Dissatisfied, but not angry",,,You will be better off,,,,Spending to create jobs,,,,,Obama,,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
862171.0,Arizona,50005.0,,Complete,Telephone survey,2.28999996185303,Rodney Glassman,Terry Goddard,Yes,Female,Black,30-39,Democrat,Conservative,,Postgraduate study,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Spending to create jobs,,,,,Obama,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,State government,,,No,,State questionnaire,English,Rural,Small Cities/Rural,2.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
918802.0,Arizona,4.0,Call 3,Complete,Election day exit poll,4.03999996185303,Rodney Glassman,Terry Goddard,Yes,Male,Hispanic,65 or over,Democrat,Moderate,,Some college/assoc. degree,Yes,,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,Angry,,,You will be better off,,,,Spending to create jobs,,,,,Obama,,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
862220.0,Arizona,50002.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,You will be better off,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Upscale
917899.0,Arizona,14.0,Call 3,Complete,Election day exit poll,1.92999994754791,Rodney Glassman,Terry Goddard,No,Female,Hispanic,30-39,Democrat,Moderate,,College graduate,Yes,,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
862211.0,Arizona,50002.0,,Complete,Telephone survey,1.26999998092651,Rodney Glassman,Terry Goddard,No,Male,White,65 or over,Democrat,Conservative,,College graduate,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be better off,,,,Spending to create jobs,,,,,Obama,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Town,Rural,Rural,Upscale
862120.0,Arizona,50005.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,,I dislike the other candidate,Favorable,Unfavorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,Omit,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Upscale
881008.0,Arizona,13.0,Call 1,Complete,Election day exit poll,1.35000002384186,Rodney Glassman,Terry Goddard,No,Male,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Favorable,Unfavorable,Better,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
900343.0,Arizona,14.0,Call 2,Complete,Election day exit poll,2.01999998092651,Rodney Glassman,Terry Goddard,No,Male,Hispanic,30-39,Democrat,Conservative,,College graduate,Yes,,,I dislike the other candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
862139.0,Arizona,50023.0,,Complete,Telephone survey,1.03999996185303,John McCain,Terry Goddard,No,Male,White,60-64,Independent,Moderate,,Postgraduate study,No,,,I like my candidate but with reservations,Omit,Favorable,Better,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,Rural,Small Cities/Rural,8.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
900153.0,Arizona,13.0,Call 2,Complete,Election day exit poll,0.860000014305115,John McCain,Jan Brewer,No,Female,White,50-59,Democrat,Moderate,,High school graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
918739.0,Arizona,4.0,Call 3,Complete,Election day exit poll,2.78999996185303,Rodney Glassman,Terry Goddard,Did not vote,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,,,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
862125.0,Arizona,50002.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
862119.0,Arizona,50023.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Town,Rural,Rural,Upscale
862103.0,Arizona,50002.0,,Complete,Telephone survey,1.19000005722046,Rodney Glassman,Terry Goddard,No,Male,,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Spending to create jobs,,,,,Obama,,,,65+,60+,45+,60+,65+,,No college degree,More than High school graduate,,,,,,,,Positive,,,,Democrat,Democratic Men,,Moderate/Conservative Democrats,,,,,,,,,,The federal government,,,No,,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
862195.0,Arizona,50023.0,,Complete,Telephone survey,2.74000000953674,Rodney Glassman,Terry Goddard,Did not vote,Female,White,65 or over,Democrat,Conservative,,High school graduate,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Town,Rural,Rural,Upscale
918527.0,Arizona,88.0,Call 3,Complete,Election day exit poll,0.720000028610229,John McCain,Terry Goddard,No,Male,White,60-64,Republican,Moderate,,College graduate,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,Obama,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Upscale
918781.0,Arizona,4.0,Call 3,Complete,Election day exit poll,2.19000005722046,John McCain,Terry Goddard,Did not vote,Male,Hispanic,60-64,Independent,Liberal,,Some college/assoc. degree,Yes,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,Obama,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
881192.0,Arizona,88.0,Call 1,Complete,Election day exit poll,1.02999997138977,Rodney Glassman,Terry Goddard,Yes,Male,White,30-39,Independent,Conservative,,High school graduate,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,Obama,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Upscale
862210.0,Arizona,50002.0,,Complete,Telephone survey,1.78999996185303,John McCain,Terry Goddard,Yes,Female,White,65 or over,Democrat,Liberal,,High school graduate,No,,,I dislike the other candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,You will be better off,,,,Cutting taxes,,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,Omit,,,No,,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Downscale
917656.0,Arizona,14.0,Call 3,Complete,Election day exit poll,1.66999995708466,Rodney Glassman,Terry Goddard,,Female,Hispanic,50-59,Democrat,Moderate,,Some college/assoc. degree,Yes,,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Enthusiastic,,,It will not make much difference to you,,,,Cutting taxes,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
862489.0,Arizona,50002.0,,Complete,Telephone survey,0.959999978542328,,,Yes,Female,,65 or over,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,,No,,,,,Not at all worried,,Angry,,,,,,Strongly approve,,Omit,,,Omit,Omit,,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,Less than 100k,50k or more,30k or more,50 to 100 thousand,,Women without children,Negative,,,Approve,Republican,Republican Women,,Moderate/Liberal Republicans,,,,,,,,,Offered a chance to apply for legal status,,Not worried,,No,,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 3,Low Density Rural,Rural,Rural,Downscale
861920.0,Arizona,50002.0,,Complete,Telephone survey,0.0,,Did not vote,Yes,Male,,65 or over,,,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Omit,Omit,,Health care,Somewhat worried,Omit,,,Omit,Before that,,,Yes,,,65+,60+,45+,60+,65+,,No college degree,More than High school graduate,,100k or more,50k or more,30k or more,100 thousand or more,,,,Something else,Worried,Omit,,,,,,Omit,Before that,In the last month or earlier,,,,Omit,,,,Omit,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
862100.0,Arizona,50002.0,,Complete,Telephone survey,2.38000011444092,John McCain,Jan Brewer,Did not vote,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,Omit,,Illegal immigration,Very worried,Strongly disapprove,,,Omit,Omit,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Omit,Omit,Omit,,,,Omit,,,,Omit,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
899433.0,Arizona,13.0,Call 2,Complete,Election day exit poll,0.920000016689301,John McCain,Jan Brewer,Yes,Female,White,50-59,,,,College graduate,No,,,,,,,,,,Omit,Omit,,Omit,Omit,Strongly approve,,,Omit,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,Omit,Omit,Approve,,,,,White,Omit,Before that,In the last month or earlier,,,,Omit,,,,Omit,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
899994.0,Arizona,14.0,Call 2,Complete,Election day exit poll,1.27999997138977,,Terry Goddard,,Male,Hispanic,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,,Omit,Leave it as is,,Omit,Not at all worried,Strongly approve,,,Omit,Omit,,,No,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Omit,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Omit,Omit,Omit,No,,,Strongly oppose,,,,Oppose,Yes,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
861940.0,Arizona,50005.0,,Complete,Telephone survey,1.27999997138977,Rodney Glassman,Terry Goddard,No,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,Omit,Very worried,Strongly approve,,,Strongly oppose,Before that,,,Yes,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Omit,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,Somewhat oppose,,,,Oppose,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
861975.0,Arizona,50023.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Male,White,65 or over,Independent,Moderate,,College graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,Illegal immigration,Not too worried,Somewhat approve,,,Strongly oppose,Before that,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,,,Non-Tea Party supporters and Independents/Something else,Somewhat favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,8.0,3.0,West,Version 1,Town,Rural,Rural,Very upscale
861865.0,Arizona,50002.0,,Complete,Telephone survey,2.11999988555908,Rodney Glassman,Terry Goddard,Yes,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Not too worried,Somewhat approve,,,Strongly oppose,In the last month,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,In the last month,In the last month or earlier,Yes,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
917394.0,Arizona,14.0,Call 3,Complete,Election day exit poll,2.01999998092651,Rodney Glassman,Terry Goddard,No,Male,Hispanic,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Very worried,Somewhat approve,,,Strongly oppose,In the last week,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,In the last month,In the last week,No,,Non-Tea Party supporters and Democrats,Strongly oppose,,,,Oppose,Yes,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
861902.0,Arizona,50002.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Male,White,65 or over,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,The economy,Somewhat worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
861982.0,Arizona,50023.0,,Complete,Telephone survey,1.19000005722046,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Independent,Moderate,,College graduate,No,,,,,,,,,,Omit,Expand it,,The economy,Somewhat worried,Somewhat approve,,,Strongly oppose,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,8.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale
861972.0,Arizona,50002.0,,Complete,Telephone survey,1.19000005722046,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,,,,,,,,Government should do more to solve problems,Leave it as is,,Health care,Somewhat worried,Somewhat approve,,,Strongly oppose,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
902867.0,Arizona,88.0,Call 2,Complete,Election day exit poll,1.12000000476837,Rodney Glassman,Terry Goddard,No,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,Health care,Not too worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,Yes,,Non-Tea Party supporters and Democrats,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
861873.0,Arizona,50002.0,,Complete,Telephone survey,1.19000005722046,Rodney Glassman,Terry Goddard,No,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,Health care,Not too worried,Strongly approve,,,Strongly oppose,Before that,,,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,Working women,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
