ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,ABORTION,MURRAYTOOCLOSE,ROSSIINTOUCH,ABORT2,FORECLOSE2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
859155.0,Washington,,,Complete,Telephone survey,0.239999994635582,Dino Rossi,Female,White,65 or over,Something else,Conservative,"$30,000-$49,999",High school graduate,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Somewhat worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Neutral,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
859153.0,Washington,,,Complete,Telephone survey,0.879999995231628,Dino Rossi,Male,White,65 or over,Republican,Conservative,"Under $30,000",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Omit,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Spending to create jobs,Understands the needs of people like me,The Republican Party,Strongly support,No,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very upscale
859150.0,Washington,,,Complete,Telephone survey,0.349999994039536,Dino Rossi,Female,White,45-49,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Neutral,No,Other,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,Too often,No,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859144.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not very worried,To express support for Barack Obama,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859140.0,Washington,,,Complete,Telephone survey,0.899999976158142,Patty Murray,Male,White,65 or over,Something else,Moderate,,College graduate,No,I dislike the other candidate,Omit,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The war in Afghanistan,Somewhat worried,Somewhat disapprove,Spending to create jobs,Is not too extreme,Does not matter to me,Strongly oppose,No,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,Non-Tea Party supporters and Independents/Something else,Legal in most cases,Not often enough,Omit,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Town,Rural,Rural,Downscale
859136.0,Washington,,,Complete,Telephone survey,0.670000016689301,Dino Rossi,Male,White,65 or over,Something else,Moderate,"$50,000-$74,999",Postgraduate study,No,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Somewhat support,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Omit,Too often,Yes,Omit,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
859130.0,Washington,,,Complete,Telephone survey,0.259999990463257,Dino Rossi,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,Unfavorable,Favorable,Worse,Somewhat worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Can bring needed change,The Republican Party,Strongly support,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,Tea Party supporters,Illegal in all cases,Too often,Yes,Illegal,Worried,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
859119.0,Washington,,,Complete,Telephone survey,0.109999999403954,Dino Rossi,Female,White,65 or over,,Moderate,"$75,000-$99,999",High school graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not at all worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Reducing the budget deficit,Omit,The Republican Party,Strongly support,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,,,,,White,Support,No,,Legal in most cases,Too often,Yes,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
859115.0,Washington,,,Complete,Telephone survey,0.170000001788139,Dino Rossi,Male,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Spending to create jobs,Omit,Does not matter to me,Strongly support,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,Yes,Tea Party supporters,Illegal in all cases,Too often,Yes,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,4.0,West,Version 1,Town,Rural,Rural,Downscale
859105.0,Washington,,,Complete,Telephone survey,0.899999976158142,Patty Murray,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Very downscale
859098.0,Washington,,,Complete,Telephone survey,1.13999998569489,Dino Rossi,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,Omit,Strongly support,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,,2.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859096.0,Washington,,,Complete,Telephone survey,0.939999997615814,Patty Murray,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Has the right experience,The Democratic Party,Strongly oppose,Yes,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,,2.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
859095.0,Washington,,,Complete,Telephone survey,0.119999997317791,Dino Rossi,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,Yes,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
859093.0,Washington,,,Complete,Telephone survey,1.28999996185303,Dino Rossi,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not at all worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Can bring needed change,The Republican Party,Strongly support,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
859084.0,Washington,,,Complete,Telephone survey,1.21000003814697,Dino Rossi,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,,Unfavorable,Favorable,Worse,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,Does not matter to me,Neutral,No,Didn't vote,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
859081.0,Washington,,,Complete,Telephone survey,0.469999998807907,Patty Murray,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Neutral,Yes,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Neutral,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,Omit,Legal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859080.0,Washington,,,Complete,Telephone survey,0.0,Other,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Favorable,About the same,Not very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Spending to create jobs,Is not too extreme,The Republican Party,Neutral,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Neutral,,Non-Tea Party supporters and Republicans,Legal in all cases,Too often,Yes,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Town,Rural,Rural,Downscale
859079.0,Washington,,,Complete,Telephone survey,0.310000002384186,Dino Rossi,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,I dislike the other candidate,Unfavorable,Favorable,About the same,Somewhat worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Somewhat support,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
859071.0,Washington,,,Complete,Telephone survey,0.0799999982118607,Dino Rossi,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not very worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Cutting taxes,Omit,The Republican Party,Strongly support,Yes,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859063.0,Washington,,,Complete,Telephone survey,0.259999990463257,Dino Rossi,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Yes,Tea Party supporters,Illegal in all cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
859061.0,Washington,,,Complete,Telephone survey,0.25,Dino Rossi,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",High school graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Reducing the budget deficit,Has the right experience,Does not matter to me,Strongly support,Yes,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in all cases,Too often,No,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
859060.0,Washington,,,Complete,Telephone survey,0.879999995231628,Dino Rossi,Male,White,65 or over,Something else,Conservative,"$75,000-$99,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Very worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Is not too extreme,Does not matter to me,Somewhat support,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,No,Illegal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859057.0,Washington,,,Complete,Telephone survey,2.4300000667572,Dino Rossi,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Somewhat worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859055.0,Washington,,,Complete,Telephone survey,0.810000002384186,Patty Murray,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,Omit,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
859045.0,Washington,,,Complete,Telephone survey,1.16999995708466,Dino Rossi,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Spending to create jobs,Understands the needs of people like me,The Republican Party,Strongly oppose,Yes,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Oppose,No,Non-Tea Party supporters and Republicans,Illegal in all cases,Too often,Yes,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
859038.0,Washington,,,Complete,Telephone survey,2.63000011444092,Dino Rossi,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,Very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Neutral,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Legal in all cases,About the right amount,No,Legal,Worried,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Town,Rural,Rural,Very downscale
859027.0,Washington,,,Complete,Telephone survey,1.62000000476837,Patty Murray,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not very worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,3.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
859022.0,Washington,,,Complete,Telephone survey,3.39000010490417,Patty Murray,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,I dislike the other candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat disapprove,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in all cases,Omit,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
859018.0,Washington,,,Complete,Telephone survey,0.259999990463257,Dino Rossi,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Strongly support,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
