ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENOR10,GOVOR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,DUDHONEST,KITZHONEST,HONEST10OR,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
858151.0,Oregon,,,Complete,Telephone survey,0.109999999403954,Jim Huffman,Chris Dudley,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat approve,Spending to create jobs,Neutral,Seriously off on the wrong track,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,Yes,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
858150.0,Oregon,,,Complete,Telephone survey,0.140000000596046,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,Angry,Omit,Expand it,The economy,Very worried,Strongly approve,Reducing the budget deficit,Strongly oppose,Seriously off on the wrong track,Yes,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,Suburbs,Suburbs,5.0,3.0,West,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
858149.0,Oregon,,,Complete,Telephone survey,0.639999985694885,Ron Wyden,John Kitzhaber,Male,White,60-64,Democrat,Moderate,,College graduate,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Strongly oppose,Omit,No,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,3.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858148.0,Oregon,,,Complete,Telephone survey,0.259999990463257,Jim Huffman,John Kitzhaber,Female,White,60-64,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Expand it,Health care,Not too worried,Somewhat approve,Spending to create jobs,Somewhat support,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Yes,Tea Party supporters,No,No,Neither of them are,State questionnaire,Suburbs,Suburbs,3.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858147.0,Oregon,,,Complete,Telephone survey,0.140000000596046,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Liberal,"Under $30,000",No high school diploma,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,Suburbs,Suburbs,5.0,3.0,West,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
858146.0,Oregon,,,Complete,Telephone survey,0.280000001192093,Ron Wyden,John Kitzhaber,Female,Asian,60-64,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Favorable,Omit,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Omit,Health care,Very worried,Strongly approve,Spending to create jobs,Omit,Generally going in the right direction,No,Obama,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Asian,Omit,No,,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,4.0,3.0,West,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
858145.0,Oregon,,,Complete,Telephone survey,0.469999998807907,Ron Wyden,,Female,White,,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Omit,The war in Afghanistan,Not too worried,Somewhat disapprove,Reducing the budget deficit,Neutral,Seriously off on the wrong track,No,Didn't vote,Non black female,White women,,,,,,,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Not worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,No,No,Neither of them are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
858144.0,Oregon,,,Complete,Telephone survey,1.94000005722046,,Chris Dudley,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Spending to create jobs,Neutral,Seriously off on the wrong track,No,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,No,Non-Tea Party supporters and Democrats,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
858143.0,Oregon,,,Complete,Telephone survey,0.819999992847443,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,Enthusiastic,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Omit,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,Suburbs,Suburbs,5.0,3.0,West,Version 1,Suburb,70s Suburbs,Urban Perimeter,Downscale
858142.0,Oregon,,,Complete,Telephone survey,1.14999997615814,Jim Huffman,Chris Dudley,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,3.0,2.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
858141.0,Oregon,,,Complete,Telephone survey,0.349999994039536,Jim Huffman,Chris Dudley,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Spending to create jobs,Somewhat support,Seriously off on the wrong track,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Yes,Yes,Both are,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
858140.0,Oregon,,,Complete,Telephone survey,0.980000019073486,Jim Huffman,Chris Dudley,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",College graduate,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Neutral,Seriously off on the wrong track,Yes,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Yes,No,Only Dudley is,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
858139.0,Oregon,,,Complete,Telephone survey,0.370000004768372,Jim Huffman,Chris Dudley,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Not too worried,Somewhat disapprove,Reducing the budget deficit,Omit,Generally going in the right direction,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,Something else,Not worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Omit,,,Omit,No,Omit,State questionnaire,Suburbs,Suburbs,1.0,3.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
858138.0,Oregon,,,Complete,Telephone survey,1.29999995231628,Ron Wyden,John Kitzhaber,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Leave it as is,Health care,Not too worried,Strongly approve,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,No,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,No,Omit,Omit,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Downscale
858137.0,Oregon,,,Complete,Telephone survey,0.140000000596046,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Omit,Illegal immigration,Not too worried,Strongly approve,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Very downscale
858136.0,Oregon,,,Complete,Telephone survey,1.62999999523163,Jim Huffman,Chris Dudley,Male,Black,50-59,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Spending to create jobs,Neutral,Seriously off on the wrong track,No,Other,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Neutral,No,Non-Tea Party supporters and Independents/Something else,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,,3.0,West,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
858135.0,Oregon,,,Complete,Telephone survey,0.75,Ron Wyden,John Kitzhaber,Female,Asian,60-64,Independent,Liberal,"$30,000-$49,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Asian,Oppose,No,Non-Tea Party supporters and Independents/Something else,No,Yes,Only Kitzhaber is,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
858134.0,Oregon,,,Complete,Telephone survey,1.3400000333786,Ron Wyden,John Kitzhaber,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
858133.0,Oregon,,,Complete,Telephone survey,2.5699999332428,Jim Huffman,Chris Dudley,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",No high school diploma,No,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Somewhat disapprove,Cutting taxes,Somewhat support,Seriously off on the wrong track,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,Yes,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,,4.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
858132.0,Oregon,,,Complete,Telephone survey,1.72000002861023,Jim Huffman,Chris Dudley,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858131.0,Oregon,,,Complete,Telephone survey,0.680000007152557,Ron Wyden,John Kitzhaber,Female,White,65 or over,Independent,,"Under $30,000",High school graduate,No,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,Yes,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
858130.0,Oregon,,,Complete,Telephone survey,0.479999989271164,Ron Wyden,John Kitzhaber,Male,Black,60-64,Democrat,,,High school graduate,No,Omit,Favorable,About the same,Omit,Angry,Government should do more to solve problems,Repeal it,Health care,Somewhat worried,Somewhat disapprove,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,Something else,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,,Black,Oppose,,Non-Tea Party supporters and Democrats,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,,3.0,West,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
858129.0,Oregon,,,Complete,Telephone survey,0.540000021457672,Jim Huffman,John Kitzhaber,Female,White,60-64,Independent,Conservative,"Under $30,000",No high school diploma,No,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Repeal it,Health care,Very worried,Somewhat approve,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,2.0,4.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
858128.0,Oregon,,,Complete,Telephone survey,0.370000004768372,,Chris Dudley,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Expand it,Illegal immigration,Very worried,Somewhat approve,Reducing the budget deficit,Neutral,Seriously off on the wrong track,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,5.0,2.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
858127.0,Oregon,,,Complete,Telephone survey,0.280000001192093,Ron Wyden,John Kitzhaber,Female,Other,65 or over,Independent,Moderate,"$100,000-$199,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,All other races,65+,60+,45+,60+,65+,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Other,Oppose,No,Non-Tea Party supporters and Independents/Something else,No,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,5.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
858126.0,Oregon,,,Complete,Telephone survey,0.0599999986588955,Jim Huffman,Chris Dudley,Male,Other,65 or over,Democrat,Conservative,"Under $30,000",No high school diploma,No,Favorable,Favorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Omit,The economy,Somewhat worried,Somewhat approve,Cutting taxes,Somewhat support,Generally going in the right direction,No,Obama,Non black male,All other races,65+,60+,45+,60+,65+,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Other,Support,No,Tea Party supporters,Yes,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
858125.0,Oregon,,,Complete,Telephone survey,0.740000009536743,Ron Wyden,John Kitzhaber,Male,White,65 or over,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Somewhat approve,Reducing the budget deficit,Somewhat support,Generally going in the right direction,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Support,No,Tea Party supporters,Yes,Yes,Both are,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858124.0,Oregon,,,Complete,Telephone survey,0.280000001192093,Jim Huffman,Chris Dudley,Male,White,65 or over,Independent,Moderate,,High school graduate,No,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,Government should do more to solve problems,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Omit,Seriously off on the wrong track,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Omit,,,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,5.0,2.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
858123.0,Oregon,,,Complete,Telephone survey,0.0299999993294477,Jim Huffman,Chris Dudley,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Strongly support,Seriously off on the wrong track,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Yes,Omit,Omit,State questionnaire,Suburbs,Suburbs,2.0,4.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
858122.0,Oregon,,,Complete,Telephone survey,0.699999988079071,Ron Wyden,John Kitzhaber,Female,White,60-64,Democrat,Liberal,"Under $30,000",College graduate,No,Favorable,Unfavorable,Better,Barack Obama was not a factor,Enthusiastic,Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
858121.0,Oregon,,,Complete,Telephone survey,0.100000001490116,Ron Wyden,John Kitzhaber,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Neutral,Seriously off on the wrong track,Yes,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Omit,Yes,Omit,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
