ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENKY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRKY10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCONWAY,UNFAIRPAUL,WHNCLINC,WHTEVANG,XTEAPARTYID,CONWAYGRAY,EXTREMEKY,FAVMCONL,GUNOWNER,OUTSIDER,EXTREMECONWAY,EXTREMEPAUL,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
868162.0,Kentucky,98.0,Call 1,Complete,Election day exit poll,0.98094642162323,Rand Paul,Female,White,40-44,Independent,,,Some college/assoc. degree,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Omit,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Omit,,,,,,,,Would not have voted,Both of them,,,Omit,Jack Conway is,Rand Paul is,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
897323.0,Kentucky,10.0,Call 3,Complete,Election day exit poll,0.779819190502167,Rand Paul,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
870115.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.877870440483093,Rand Paul,Male,White,40-44,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Can bring needed change,,Neutral,,,Omit,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,,,,No,,Non-Tea Party supporters and Republicans,Omit,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
870114.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.877870440483093,Rand Paul,Male,White,40-44,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Can bring needed change,,Neutral,,,Omit,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,,,,No,,Non-Tea Party supporters and Republicans,Omit,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
897299.0,Kentucky,41.0,Call 3,Complete,Election day exit poll,1.69325232505798,Rand Paul,Male,White,60-64,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Generally going in the right direction,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Both of them,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Suburb,Rural,Rural,Very upscale
868121.0,Kentucky,77.0,Call 1,Complete,Election day exit poll,1.61426365375519,Rand Paul,Male,White,18-24,Republican,Liberal,"Under $30,000",High school graduate,No,,,,,,,,,,"Satisfied, but not enthusiastic",,,You will be better off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Positive,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
902046.0,Kentucky,2.0,Call 3,Complete,Election day exit poll,0.910344898700714,Rand Paul,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
897184.0,Kentucky,27.0,Call 3,Complete,Election day exit poll,0.805592000484467,Rand Paul,Male,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Generally going in the right direction,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
882571.0,Kentucky,14.0,Call 2,Complete,Election day exit poll,1.10810613632202,Rand Paul,Female,White,45-49,Republican,Moderate,"$200,000 or more",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
897149.0,Kentucky,89.0,Call 3,Complete,Election day exit poll,1.17565190792084,Rand Paul,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
879373.0,Kentucky,89.0,Call 2,Complete,Election day exit poll,1.33430886268616,Rand Paul,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
867960.0,Kentucky,62.0,Call 1,Complete,Election day exit poll,0.811457753181458,Rand Paul,Female,White,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,Omit,,,,Strongly disapprove,,Can bring needed change,,Omit,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Omit,,,,,No,,,Trey Grayson,Omit,,,An outisder who wants to shake things up,Omit,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
901978.0,Kentucky,2.0,Call 3,Complete,Election day exit poll,0.802099704742432,Rand Paul,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Has the right experience,,Neutral,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,,,,No,,Non-Tea Party supporters and Republicans,Would not have voted,Both of them,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
867878.0,Kentucky,10.0,Call 1,Complete,Election day exit poll,0.893660962581635,Rand Paul,Male,White,60-64,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly approve,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,Omit,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
867824.0,Kentucky,105.0,Call 1,Complete,Election day exit poll,0.98094642162323,Rand Paul,Female,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867815.0,Kentucky,110.0,Call 1,Complete,Election day exit poll,0.80989670753479,Rand Paul,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 3,Suburb,Rural,Rural,Very upscale
867814.0,Kentucky,110.0,Call 1,Complete,Election day exit poll,0.80989670753479,Rand Paul,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 3,Suburb,Rural,Rural,Very upscale
867650.0,Kentucky,32.0,Call 1,Complete,Election day exit poll,0.905506253242493,Rand Paul,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Understands the needs of people like me,,Somewhat support,,,Generally going in the right direction,,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
867634.0,Kentucky,14.0,Call 1,Complete,Election day exit poll,1.11887776851654,Rand Paul,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Neutral,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,Trey Grayson,Both of them,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
867593.0,Kentucky,98.0,Call 1,Complete,Election day exit poll,0.990481972694397,Rand Paul,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,,,,,,,,,,,Angry,,,You will be better off,,,,Somewhat disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
867581.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.877870440483093,Rand Paul,Male,Hispanic,50-59,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,Yes,,,,,,,,,,"Dissatisfied, but not angry",,,You will be better off,,,,Somewhat approve,,Understands the needs of people like me,,Neutral,,,Seriously off on the wrong track,,McCain,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Negative,,,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,Trey Grayson,Only Rand Paul,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
901600.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,1.77011501789093,Rand Paul,Female,Hispanic,60-64,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,Yes,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Is not too extreme,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Negative,,,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,Support,,,,,No,,Tea Party supporters,Would not have voted,Both of them,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Upscale
901598.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,1.77011501789093,Rand Paul,Female,Hispanic,60-64,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,Yes,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Strongly disapprove,,Is not too extreme,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Negative,,,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,Support,,,,,No,,Tea Party supporters,Would not have voted,Both of them,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Upscale
882147.0,Kentucky,14.0,Call 2,Complete,Election day exit poll,1.10810613632202,Rand Paul,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat disapprove,,Omit,,Somewhat oppose,,,Omit,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Oppose,,,,,No,,Non-Tea Party supporters and Independents/Something else,Would not have voted,Both of them,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
867507.0,Kentucky,98.0,Call 1,Complete,Election day exit poll,0.811689674854279,Rand Paul,Male,Black,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Negative,,,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Black,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
901488.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,0.88582456111908,Rand Paul,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
901393.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,0.877296566963196,Rand Paul,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",High school graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867358.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.996341049671173,Rand Paul,Male,White,65 or over,Democrat,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
867339.0,Kentucky,27.0,Call 1,Complete,Election day exit poll,0.805592000484467,Rand Paul,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,Omit,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
902275.0,Kentucky,2.0,Call 3,Complete,Election day exit poll,0.775778532028198,Rand Paul,Male,,30-39,Republican,Moderate,,Some college/assoc. degree,,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Is not too extreme,,Strongly support,,,Seriously off on the wrong track,,McCain,,,30-44,30-59,18-44,30-44,30-39,,No college degree,More than High school graduate,,,,,,,,Negative,,,Disapprove,Republican,Republican Men,,Moderate/Liberal Republicans,,,Support,,,,,,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,Omit,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
867273.0,Kentucky,2.0,Call 1,Complete,Election day exit poll,0.919194102287292,Rand Paul,Male,White,60-64,Republican,Liberal,"$200,000 or more",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,No,,Tea Party supporters,Would not have voted,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
