ID,BACKSIDE,CALL,CDNUM,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HEALTHDEM16,HEALTHDEMCLIN,HEALTHDEMSANDERS,IADPRS16,IAPARTYID,INC100K,INC30K,INC50K,INCOME3,INCOME16CAU,ISSDEM16,MARRIED,OBAMAPLCY,PARTY,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVCAUCDEM,QLT16DEMCAU,QRACE4,QTYPE,RACE2B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMEIA16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,UNIONHH12,VALUESCLIN,VALUESDEM16,VALUESSANDERS,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE16,ZIPCODE
66388.0,Complete,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Health care,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,108.0,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.9050008058548,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,50125.0
66384.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,White college degree,5.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Economy/Jobs,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,70.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This month,Yes,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.987123370170593,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,51632.0
66382.0,Complete,Call 2,4.0,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Omit,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,115.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.36933219432831,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,50542.0
66377.0,Complete,Call 3,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Economy/Jobs,Yes,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,109.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.40363717079163,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,50125.0
66374.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Economy/Jobs,Yes,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,70.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.915552854537964,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64,51632.0
66373.0,Complete,Call 2,1.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Income inequality,No,Change to more liberal policies,Democrat,Somewhat liberal,Liberal,Liberal,51.0,"No, this is my first caucus",Has the right experience,Other,State questionnaire,Non-white,Midwest,Male,All other races,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.22747325897217,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,All Others,52402.0
66372.0,Complete,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Health care,Yes,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,108.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.76688027381897,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,50125.0
66371.0,Complete,Call 2,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,,,,,,Health care,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,115.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.27004992961884,,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,50542.0
66367.0,Complete,Call 1,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Health care,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,22.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.4687796831131,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51461.0
66366.0,Complete,Call 3,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Economy/Jobs,Yes,Change to more liberal policies,Democrat,Somewhat liberal,Liberal,Liberal,109.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Yes,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.336958527565,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64,50125.0
66362.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,White college degree,3.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Health care,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,108.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,1.85500049591064,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,50125.0
66360.0,Complete,Call 2,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,51.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,1.19525599479675,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,52402.0
66357.0,Complete,Call 2,4.0,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Income inequality,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,33.0,"Yes, I attended a caucus before",Can win in November,Black,State questionnaire,Non-white,Midwest,Male,Black men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This month,No,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Version 1,1.51392090320587,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-64,50616.0
66352.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Income inequality,No,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,70.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.03635454177856,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51632.0
66346.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,White college degree,3.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Income inequality,No,Change to more liberal policies,Democrat,Very liberal,Liberal,Liberal,108.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Non married women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.85500049591064,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,50125.0
66344.0,Complete,Call 2,4.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Income inequality,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,33.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.34985673427582,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,50616.0
66339.0,Complete,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Health care,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,21.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,2.74135684967041,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64,52742.0
66332.0,Complete,Call 2,1.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,51.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,1.19525599479675,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,52402.0
66331.0,Complete,Call 1,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,91.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Male,White men,Non married men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.37338900566101,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64,51560.0
66328.0,Complete,Call 2,1.0,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Health care,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,40.0,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.07929873466492,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,52155.0
66327.0,Complete,Call 2,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Health care,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,33.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.25198650360107,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,50616.0
66324.0,Complete,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Income inequality,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,21.0,"Yes, I attended a caucus before",Omit,White,State questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,2.66940498352051,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,52742.0
66321.0,Complete,Call 2,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Economy/Jobs,Yes,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,19.0,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.65695834159851,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,50659.0
66318.0,Complete,Call 2,1.0,High school or less,No college degree,High school graduate or less,,1.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Health care,Yes,Change to more liberal policies,Democrat,Very liberal,Liberal,Liberal,51.0,"Yes, I attended a caucus before",Can win in November,,State questionnaire,,Midwest,Female,,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.10959768295288,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,,52402.0
66315.0,Complete,Call 2,4.0,College graduate,College graduate,More than High school graduate,White college degree,3.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Health care,No,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,103.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.706508636474609,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,50014.0
66313.0,Complete,Call 1,4.0,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Income inequality,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,22.0,Omit,Can win in November,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.58359706401825,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51461.0
66311.0,Complete,Call 1,3.0,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Income inequality,No,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,91.0,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Non married women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This month,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.3373419046402,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51560.0
66306.0,Complete,Call 2,3.0,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Health care,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,70.0,"No, this is my first caucus",Cares about people like me,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.961214542388916,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51632.0
66305.0,Complete,Call 2,4.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,,,,,,Health care,Yes,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,33.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.25198650360107,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,50616.0
66303.0,Complete,Call 2,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,51.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.13847637176514,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64,52402.0
66298.0,Complete,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,,,,,,Health care,Yes,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,48.0,"No, this is my first caucus",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.86943507194519,,65+,60+,65 or over,45+,50+,60+,65+,White 65+,52632.0
66294.0,Complete,Call 2,1.0,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000",Health care,Yes,Omit,Democrat,Somewhat liberal,Liberal,Liberal,40.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.07929873466492,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,52155.0
66288.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,White college degree,5.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Somewhat liberal,Liberal,Liberal,70.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.961214542388916,No,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64,51632.0
66286.0,Complete,Call 1,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999",Economy/Jobs,No,Generally continue Barack Obama's policies,Democrat,Moderate,Moderate or conservative,Moderate,91.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Non married women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.3373419046402,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51560.0
66282.0,Complete,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more",Income inequality,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,33.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.19251203536987,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64,50616.0
66279.0,Complete,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Health care,Yes,Change to more liberal policies,Democrat,Somewhat liberal,Liberal,Liberal,18.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Yes,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.55531454086304,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51012.0
66278.0,Complete,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Both of them,Only Clinton or both of them,Only Sanders or both of them,Hillary Clinton,Democrat,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999",Income inequality,Yes,Generally continue Barack Obama's policies,Democrat,Very liberal,Liberal,Liberal,22.0,"Yes, I attended a caucus before",Has the right experience,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.4687796831131,No,65+,60+,65 or over,45+,50+,60+,65+,White 65+,51461.0
