id,backside,betrayed,brnagain,call,cdnum,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,muslimba,ncrprs16,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,vetvoter,votenovc,votenovr,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
497337,Complete,Yes, ,Call 2,6, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,2,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.81916344165802, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497356,Complete, ,Yes,Call 2,10,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,88, ,Can win in November,White,White,State questionnaire,White,White,South,Yes,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.12032496929169,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497371,Complete,Yes, ,Call 2,5, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Immigration, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,46,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.0764993429184, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497405,Complete, ,Yes,Call 2,10,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,88, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,1.12032496929169,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497426,Complete,Yes, ,Call 2,7, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,4,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Probably vote for him,Not vote for him,1.0587797164917, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497436,Complete,Yes, ,Call 2,2, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,102,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Probably vote for him,Definitely vote for him,.766464352607727, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497468,Complete,No, ,Call 2,7, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Immigration, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,4,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Probably vote for him,Probably vote for him,1.10003173351288, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
497481,Complete,No, ,Call 2,6, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,37,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,.546142816543579, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497498,Complete, ,Yes,Call 2,6,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,37, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.525662064552307,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497499,Complete,No, ,Call 2,5, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,25,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.483980447053909, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497500,Complete,Yes, ,Call 2,5, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,46,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Not vote for him,Probably vote for him,1.03612983226776, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497502,Complete,Yes, ,Call 2,2, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,101,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.735800921916962, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497504,Complete,Yes, ,Call 2,7, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Omit, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,4,Yes,Omit,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Not vote for him,Not vote for him,1.10003173351288, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497534,Complete,Yes, ,Call 2,6, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,37,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.525662064552307, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497538,Complete,No, ,Call 2,9, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Terrorism, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,65,No,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Ted Cruz,Version 2, ,Probably vote for him,Probably vote for him,Definitely vote for him,.718524396419525, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497559,Complete, ,Yes,Call 2,6,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,84, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,Yes, , , ,1.14562821388245,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497583,Complete,No, ,Call 2,9, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,65,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Ted Cruz,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.595202207565308, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497597,Complete,Yes, ,Call 2,5, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,46,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,1.0764993429184, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
497607,Complete,Yes, ,Call 2,6, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,84,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Not vote for him,1.10266625881195, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
497661,Complete,Omit, ,Call 2,10, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Ted Cruz,Omit, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,51,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Probably vote for him,Omit,.990960955619812, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
497680,Complete,Yes, ,Call 2,6, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,84,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.10266625881195, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497688,Complete, ,No,Call 2,4,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,99, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.71822988986969,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497760,Complete, ,Yes,Call 2,4,No, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,99, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.867042601108551,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
497789,Complete,Yes, ,Call 2,2, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.628011345863342, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
497829,Complete,Yes, ,Call 2,10, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,12,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Probably vote for him,Not vote for him,.714195787906647, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497849,Complete, ,Yes,Call 2,5,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,46, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,1.25080943107605,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
497997,Complete, ,Yes,Call 2,5,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,46, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.03612983226776,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498009,Complete, ,Yes,Call 2,12,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,3,Falling behind financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,66, ,Can win in November,White,White,State questionnaire,White,White,South,Omit,Male,White men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,Omit,Not Donald Trump, ,Version 1,Yes, , , ,.457951694726944,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
498015,Complete,Yes, ,Call 2,2, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Terrorism, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Yes,Can win in November,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Not vote for him,Probably vote for him,.652479827404022, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
498072,Complete,No, ,Call 2,2, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Immigration, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.758131384849548, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
498143,Complete,Yes, ,Call 2,10, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,12,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Not vote for him,Not vote for him,.714195787906647, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498253,Complete, ,No,Call 2,2,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1, ,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,South,No,Male,All other races,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,Yes, , , ,.628011345863342,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others
498287,Complete,Yes, ,Call 2,2, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,1,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,John Kasich,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.652479827404022, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
498449,Complete,Yes, ,Call 2,10, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,5,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,.720181405544281, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498463,Complete,Yes, ,Call 2,5, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Omit,Donald Trump, , , , , , , , , , ,Immigration, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,108,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Probably vote for him,Definitely vote for him,.956335842609406, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
498519,Complete,No, ,Call 2,10, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,5,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.748241007328033, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
498638,Complete,Yes, ,Call 2,9, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,61,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.865017414093018, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
498675,Complete, ,No,Call 2,13,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,95, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.548544526100159,No,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
498743,Complete,No, ,Call 2,5, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,108,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Probably vote for him,Not vote for him,.920472502708435, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
