id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,forcands,geocode,gopconv1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichwi,kasich_1,muslimba,outsider,over45,over65,parprs16,party,partybyr,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,unfairre,version,votenovc,votenovk,votenovt,wallst16,weight,whnclinc,whtevang
579186,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes, ,Call 1,15, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,3,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Very conservative,22,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Not vote for him,Probably vote for him, ,.705767750740051,No, 
579194,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No, ,Call 1,10, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree, ,3,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Very conservative,150,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Definitely vote for him,Probably vote for him, ,.891187429428101,No, 
579195,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,Call 1,18,Excited,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,5, , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,148,Can win in November,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Omit,Version 2, , , ,Hurt the U.S. economy,1.08157360553741, ,All others
579197,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes, ,Call 1,15, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,3,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending, , ,Support, ,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Somewhat conservative,22,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Definitely vote for him,Definitely vote for him, ,.705767750740051,No, 
579208,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes, ,Call 1,18, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,5,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Somewhat conservative,148,Can win in November,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,Probably vote for him,Probably vote for him,Probably vote for him, ,1.14793503284454,No, 
579215,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No, ,Call 1,15, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,3,Omit,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Very conservative,22,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Probably vote for him,Probably vote for him, ,.653391003608704,Yes, 
579216,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Call 1,18,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Against his opponents,5, , , , , , , , , , , ,Government spending,Optimistic,Excited or optimistic, ,Have experience in politics,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Very conservative,148,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,Pennsylvania,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,Help the U.S. economy,1.08157360553741, ,White Born-again/Evangelical Christians
579228,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No, ,Call 1,18, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism, , ,Oppose, ,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Somewhat conservative,148,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Definitely vote for him,Not vote for him, ,1.14793503284454,No, 
579234,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No, ,Call 1,15, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,3,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit, , , , , , , ,Government spending, , ,Omit, ,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Very conservative,22,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Definitely vote for him,Probably vote for him, ,.705767750740051,No, 
579236,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes, ,Call 1,11, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,4,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending, , ,Support, ,45+,65+,Ted Cruz,Independent/Something else,White Independent,Something else,Independent Women, ,Conservative,Conservative,Very conservative,121,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,Probably vote for him,Not vote for him,Definitely vote for him, ,3.17650485038757,Yes, 
579239,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete, ,No,Call 1,10, , , , , , , , ,Against his opponents,3, , , , , , , , , , , , , , , ,Be from outside the political establishment,45+,65+,Ted Cruz, , , , ,Divided the Republican Party, , , ,150, ,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump, , ,Ted Cruz,Version 2, , , ,Help the U.S. economy,.92527562379837, ,All others
579244,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes, ,Call 1,9, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree, ,4,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending, , ,Support, ,45+,18-64,Ted Cruz,Independent/Something else,White Independent,Something else,Independent Men, ,Conservative,Conservative,Very conservative,20,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Probably vote for him,Probably vote for him, ,.765157461166382,No, 
579293,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes, ,Call 1,11, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,4,Who the delegates think would be the best nominee,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending, , ,Oppose, ,45+,65+,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Moderate/Liberal,Moderate,Moderate,121,Can win in November,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Definitely vote for him,Not vote for him, ,3.43113780021667,No, 
579305,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Call 1,11,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,4, , , , , , , , , , , ,Omit,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Energized the Republican Party,Conservative,Conservative,Very conservative,121,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Omit,Version 2, , , ,Omit,3.23278570175171, ,White Born-again/Evangelical Christians
579311,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Call 1,9,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,4, , , , , , , , , , , ,Government spending,Optimistic,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Democrat,White Democrat,Democrat,Democratic Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,20,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2, , , ,Hurt the U.S. economy,.735468804836273, ,White Born-again/Evangelical Christians
579360,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes, ,Call 1,9, , , , ,High school or less,No college degree,High school graduate or less,White no college degree, ,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism, , ,Oppose, ,45+,65+,Ted Cruz,Independent/Something else,White Independent,Something else,Independent Men, ,Conservative,Conservative,Very conservative,20,Can win in November,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,Probably vote for him,Probably vote for him,Not vote for him, ,.765157461166382,Yes, 
579370,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,5, , , , , , , , , , , ,Omit,Optimistic,Excited or optimistic, ,Have experience in politics,45+,65+,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Very conservative,87,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2, , , ,Hurt the U.S. economy,1.11058211326599, ,White Born-again/Evangelical Christians
579381,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes, ,Call 1,3, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Omit, , , , , , , ,Government spending, , ,Omit, ,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Somewhat conservative,87,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Probably vote for him,Probably vote for him, ,1.09124755859375,No, 
579388,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,Call 1,4,Excited,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Against his opponents,4, , , , , , , , , , , ,Government spending,Optimistic,Excited or optimistic, ,Have experience in politics,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,Hurt the U.S. economy,.692702829837799, ,All others
579393,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Call 1,3,Excited,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,5, , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Independent/Something else,White Independent,Independent,Independent Men,Divided the Republican Party,Conservative,Conservative,Very conservative,87,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,Help the U.S. economy,1.13298809528351, ,White Born-again/Evangelical Christians
579399,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete, ,No,Call 1,4,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,4, , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Ted Cruz,Independent/Something else,White Independent,Something else,Independent Men,Divided the Republican Party,Conservative,Conservative,Very conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,Hurt the U.S. economy,.692702829837799, ,All others
579407,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Call 1,8,Omit,Omit,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,2, , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,35,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2, , , ,Help the U.S. economy,1.04705512523651, ,White Born-again/Evangelical Christians
579411,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No, ,Call 1,4, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree, ,4,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending, , ,Support, ,45+,65+,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Somewhat conservative,159,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,Not vote for him,Probably vote for him,Not vote for him, ,.720665156841278,No, 
579416,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Call 1,9,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,4, , , , , , , , , , , ,Government spending,Scared,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,20,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,John Kasich,Version 2, , , ,Help the U.S. economy,.735468804836273, ,White Born-again/Evangelical Christians
579417,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,5, , , , , , , , , , , ,Terrorism,Optimistic,Excited or optimistic, ,Omit,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Energized the Republican Party,Conservative,Conservative,Very conservative,87,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Has no effect on U.S. jobs,Not Donald Trump,Excited,Excited or optimistic,Omit,Version 2, , , ,Help the U.S. economy,1.11058211326599, ,White Born-again/Evangelical Christians
579422,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,No,Call 1,4,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Against his opponents,4, , , , , , , , , , , ,Terrorism,Omit,Omit, ,Be from outside the political establishment,45+,65+,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Omit,Not Donald Trump,Scared,Concerned or scared,Omit,Version 2, , , ,Hurt the U.S. economy,.679003894329071, ,All others
579435,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Omit, ,Call 1,4, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending, , ,Support, ,45+,65+,Ted Cruz,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Somewhat conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,Omit,Omit,Definitely vote for him, ,.667182862758636,Yes, 
579449,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,No,Call 1,4,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Against his opponents,4, , , , , , , , , , , ,Terrorism,Excited,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,159,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Has no effect on U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Ted Cruz,Version 2, , , ,Hurt the U.S. economy,.692702829837799, ,All others
579466,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Call 1,4,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,4, , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Independent/Something else,White Independent,Independent,Independent Men,Divided the Republican Party,Conservative,Conservative,Very conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,John Kasich,Version 2, , , ,Hurt the U.S. economy,.692702829837799, ,White Born-again/Evangelical Christians
579467,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Call 1,4,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,4, , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Ted Cruz,Independent/Something else,White Independent,Independent,Independent Men,Divided the Republican Party,Conservative,Conservative,Very conservative,159,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,John Kasich,Version 2, , , ,Hurt the U.S. economy,.692702829837799, ,White Born-again/Evangelical Christians
579468,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No, ,Call 1,8, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree, ,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Very conservative,35,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,Definitely vote for him,Probably vote for him,Probably vote for him, ,1.08932161331177,No, 
579474,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,Call 1,14,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,5, , , , , , , , , , , ,Terrorism,Optimistic,Excited or optimistic, ,Omit,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Women,Omit,Conservative,Conservative,Very conservative,2,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll, , , , ,Omit,Not Donald Trump,Concerned,Concerned or scared,Omit,Version 2, , , ,Help the U.S. economy,1.15223240852356, ,All others
579479,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete, ,Yes,Call 1,8,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,For your candidate,2, , , , , , , , , , , ,Immigration,Scared,Concerned or scared, ,Have experience in politics,18-44,18-64,Ted Cruz,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,35,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,Pennsylvania,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Excited,Excited or optimistic,John Kasich,Version 2, , , ,Help the U.S. economy,1.04705512523651, ,White Born-again/Evangelical Christians
579484,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes, ,Call 1,14, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree, ,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism, , ,Oppose, ,45+,65+,Ted Cruz,Independent/Something else,White Independent,Something else,Independent Women, ,Moderate/Liberal,Moderate,Moderate,2,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,Probably vote for him,Not vote for him,Not vote for him, ,1.13217270374298,No, 
