ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ08,AZPROP102,AZPROP202,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVMCCN,IMMDEPORT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVMCCN2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4470023.0,Arizona,36.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.544180452823639,Barack Obama,No,No,Male,White,18-24,Independent,Liberal,"$15,000-$29,999",High school graduate,No,,,,,,,,,,,English,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,Yes,,,,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4469973.0,Arizona,36.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.431572586297989,Barack Obama,No,No,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",College graduate,No,,No,,,,,,,,Catholic,English,Before that,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4470053.0,Arizona,36.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.432066321372986,Barack Obama,No,No,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",Some college or associate degree,No,,,,,,,,,,,English,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,No,,,,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4418656.0,Arizona,36.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.44858393073082,John McCain,No,No,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,,,,,,,,English,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,No,,,,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4418334.0,Arizona,36.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.44858393073082,John McCain,No,No,Female,Hispanic/Latino,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,Yes,,No,,,,,,,,Catholic,English,Sometime in September,,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,,,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4420619.0,Arizona,36.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.564984142780304,John McCain,No,No,Female,White,18-24,Republican,Moderate,"$150,000-$199,999",Some college or associate degree,No,,No,,,Somewhat disapprove,The economy,,Has the right experience,Not a factor at all,,English,Before that,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,,No,All others,,,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4419653.0,Arizona,36.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.44858393073082,John McCain,No,No,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,,,,The economy,Somewhat worried,Has the right experience,Not a factor at all,,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,,No,All others,,,Suburbs,Suburbs,6.0,Maricopa County,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0
4414511.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.536766052246094,Barack Obama,Did not vote,Did not vote,Female,Other,30-39,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Yes,Somewhat favorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Disapprove,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4445103.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.852445662021637,Barack Obama,Did not vote,Did not vote,Male,Asian,18-24,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,Yes,Somewhat unfavorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Not too worried,Cares about people like me,Not a factor at all,Other Christian,English,In the last three days,Approve,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Unfavorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Approve,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4445184.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.671673536300659,Barack Obama,Yes,Did not vote,Male,Black,18-24,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The war in Iraq,Very worried,Shares my values,Not a factor at all,None,English,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,Unfavorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414433.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.516550898551941,Barack Obama,No,Did not vote,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Somewhat disapprove,The war in Iraq,Very worried,Omit,Not a factor at all,None,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4469066.0,Arizona,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.536298274993896,John McCain,No,Did not vote,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly approve,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Energy policy,Very worried,Shares my values,Not a factor at all,None,English,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4413926.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.389035910367966,Barack Obama,Yes,Yes,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,No,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Shares my values,One of several important factors,Catholic,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Unfavorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414277.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.827695786952972,Barack Obama,Yes,Yes,Male,White,60-64,Democrat,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Unfavorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4446189.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.509298145771027,John McCain,Yes,Yes,Female,White,30-39,Republican,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Somewhat favorable,Deported to the country they came from,Somewhat approve,The economy,Somewhat worried,Has the right experience,Not a factor at all,Mormon/LDS,English,Sometime last week,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4446275.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859338045120239,John McCain,Yes,Yes,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Somewhat favorable,Deported to the country they came from,Strongly disapprove,The economy,Very worried,Has the right experience,A minor factor,Protestant,English,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4415422.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.64218658208847,John McCain,Yes,Yes,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Somewhat favorable,Deported to the country they came from,Somewhat approve,Terrorism,Very worried,Shares my values,A minor factor,Other Christian,English,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4467900.0,Arizona,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.509298145771027,John McCain,Yes,Yes,Female,White,30-39,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat approve,No,Somewhat favorable,Deported to the country they came from,Somewhat approve,Terrorism,Somewhat worried,Has the right experience,Not a factor at all,Mormon/LDS,English,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4445535.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08356046676636,John McCain,Yes,Yes,Male,White,75 or over,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Somewhat favorable,Deported to the country they came from,Strongly disapprove,The economy,Somewhat worried,Has the right experience,A minor factor,Protestant,English,Just today,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4415113.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.859338045120239,John McCain,Yes,Yes,Female,White,60-64,Independent,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Somewhat favorable,Deported to the country they came from,Strongly approve,Terrorism,Very worried,Has the right experience,Not a factor at all,Protestant,English,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4469141.0,Arizona,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.497199267148972,Barack Obama,No,Yes,Male,Black,40-44,Something else,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Somewhat favorable,Offered a chance to apply for legal status,Somewhat disapprove,The economy,Very worried,Shares my values,Not a factor at all,Something else,English,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Disapprove,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414339.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.486047089099884,Barack Obama,No,Yes,Male,Hispanic/Latino,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,Yes,Somewhat favorable,Deported to the country they came from,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Other Christian,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Disapprove,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414974.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.385468810796738,Barack Obama,No,Yes,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Somewhat disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,None,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414199.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.485491663217545,Barack Obama,No,Yes,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,None,English,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4415641.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.504628360271454,John McCain,No,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Strongly favorable,Deported to the country they came from,Somewhat approve,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,Catholic,English,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4415639.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.504628360271454,John McCain,No,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Strongly favorable,Deported to the country they came from,Somewhat approve,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,Catholic,English,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4445889.0,Arizona,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.635571181774139,John McCain,No,Yes,Female,White,18-24,Democrat,Liberal,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,Deported to the country they came from,Somewhat approve,The economy,Very worried,Has the right experience,One of several important factors,Catholic,English,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4467781.0,Arizona,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.590591847896576,John McCain,Did not vote,No,Female,White,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Somewhat approve,No,Somewhat favorable,Offered a chance to apply for legal status,Somewhat disapprove,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Other Christian,English,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
4414819.0,Arizona,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.347491681575775,Barack Obama,Yes,No,Female,White,45-49,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,Yes,Somewhat unfavorable,Offered a chance to apply for legal status,Somewhat disapprove,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Protestant,English,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Maricopa County,West,Suburb,Urban,Urban Core,Upscale,85209.0
