ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSND08,GOVND08,HSEND08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4422568.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.806216478347778,Barack Obama,Tim Mathern,Earl Pomeroy,Female,Other,40-44,Independent,Liberal,"Under $15,000",College graduate,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Just today,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
4421684.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.807401537895203,John McCain,Tim Mathern,Earl Pomeroy,Male,Hispanic/Latino,18-24,Democrat,,,Did not complete high school,Yes,,,,Very worried,Earlier in October,,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
4416256.0,North Dakota,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.809507310390472,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,The war in Iraq,Not too worried,Sometime last week,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4417063.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.809968054294586,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4417064.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.809968054294586,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4417232.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.809981167316437,John McCain,John Hoeven,Earl Pomeroy,Female,White,65-74,Independent,Conservative,,High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4414162.0,North Dakota,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.812076210975647,John McCain,,Earl Pomeroy,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Energy policy,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4429378.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.82021290063858,John McCain,John Hoeven,Duane Sand,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4416139.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.823467552661896,John McCain,John Hoeven,Earl Pomeroy,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4418138.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4421985.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4421953.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4421841.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4417071.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,The war in Iraq,Not too worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4422480.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838471651077271,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
4421923.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.838471651077271,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,,,Some college or associate degree,No,,,,Somewhat worried,Sometime in September,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
4422766.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.839136183261871,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,75 or over,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
4416614.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.840739190578461,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4416446.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.840739190578461,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Energy policy,Somewhat worried,Sometime last week,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4428845.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.847110033035278,John McCain,Tim Mathern,Earl Pomeroy,Male,White,65-74,Independent,Conservative,"$100,000-$149,999",Did not complete high school,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4415259.0,North Dakota,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.857761263847351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Energy policy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4423036.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4415740.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,Other,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416991.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416847.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4423694.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Health care,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4416459.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416403.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4415591.0,North Dakota,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.866803467273712,John McCain,John Hoeven,Duane Sand,Female,White,65-74,Independent,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,No,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4416176.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.867282867431641,John McCain,John Hoeven,Duane Sand,Male,White,50-59,Republican,Conservative,"$200,000 or more",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416769.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.867282867431641,John McCain,John Hoeven,Duane Sand,Male,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly approve,No,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4416461.0,North Dakota,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.867282867431641,John McCain,John Hoeven,Duane Sand,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,In the last three days,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4416391.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.867282867431641,John McCain,John Hoeven,Duane Sand,Male,White,45-49,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4422045.0,North Dakota,24.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.867296874523163,John McCain,John Hoeven,Duane Sand,Female,White,60-64,Republican,,,High school graduate,No,,,,Somewhat worried,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4426581.0,North Dakota,1.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.86848109960556,John McCain,Tim Mathern,Duane Sand,Male,White,65-74,Independent,,,High school graduate,No,,,,Not at all worried,Before that,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4426578.0,North Dakota,1.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.86848109960556,John McCain,Tim Mathern,Duane Sand,Male,White,65-74,Independent,,,High school graduate,No,,,,Not at all worried,Before that,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
