ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNE08,SENNE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4419053.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4419546.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13938105106354,John McCain,Mike Johanns,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4419529.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.923159897327423,John McCain,Mike Johanns,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4421861.0, Nebraska,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06812238693237,John McCain,Mike Johanns,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4418536.0, Nebraska,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,No,Energy policy,Very worried,Just today,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4420194.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,Other,50-59,Independent,Moderate,,Some college or associate degree,,Somewhat approve,Yes,Energy policy,Not too worried,Before that,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69348.0
4424150.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,40-44,Something else,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Health care,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4419483.0, Nebraska,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.85798382759094,John McCain,Mike Johanns,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Energy policy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4418967.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2372739315033,John McCain,Mike Johanns,Female,White,75 or over,Republican,Conservative,,High school graduate,No,Strongly approve,Yes,The economy,Very worried,Omit,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Omit,Omit,Omit,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4419471.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08592438697815,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4419402.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.835326492786407,John McCain,Mike Johanns,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4424062.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat approve,No,Omit,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4419395.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,Omit,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4421711.0, Nebraska,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.60719382762909,John McCain,Mike Johanns,Male,White,65-74,Republican,Moderate,"Under $15,000",Did not complete high school,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4419348.0, Nebraska,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.08593249320984,John McCain,Mike Johanns,Male,White,65-74,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4418841.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38907015323639,John McCain,Mike Johanns,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4421667.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.923159897327423,John McCain,Mike Johanns,Female,White,50-59,Something else,Conservative,"$15,000-$29,999",College graduate,No,Strongly approve,Yes,Terrorism,Not at all worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69348.0
4421666.0, Nebraska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.923159897327423,John McCain,Mike Johanns,Female,White,50-59,Something else,Conservative,"$15,000-$29,999",College graduate,No,Strongly approve,Yes,Terrorism,Not at all worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69348.0
4423988.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4419312.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11955440044403,John McCain,Mike Johanns,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Omit,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4419311.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4421068.0, Nebraska,25.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.15423238277435,John McCain,Mike Johanns,Female,White,45-49,Republican,,,Some college or associate degree,No,,,,Somewhat worried,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4419303.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.63398039340973,John McCain,Mike Johanns,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4421622.0, Nebraska,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06812238693237,John McCain,Mike Johanns,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4423921.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,30-39,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4419248.0, Nebraska,68.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,45-49,Republican,Moderate,"$150,000-$199,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4419243.0, Nebraska,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.85798382759094,John McCain,Mike Johanns,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4423893.0, Nebraska,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4148622751236,John McCain,Mike Johanns,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4419224.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31751573085785,John McCain,Mike Johanns,,White,65-74,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,,,,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4419212.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4419201.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.983974814414978,John McCain,Mike Johanns,Male,White,18-24,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4419194.0, Nebraska,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.938545942306519,John McCain,Mike Johanns,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4423846.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4418662.0, Nebraska,3.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,2.54426693916321,John McCain,Mike Johanns,Male,White,30-39,Republican,,,College graduate,No,,,,Somewhat worried,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
4419145.0, Nebraska,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.08593249320984,John McCain,Mike Johanns,Male,White,65-74,Republican,Moderate,"$15,000-$29,999",,No,Somewhat disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4419124.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.63398039340973,John McCain,Mike Johanns,Male,White,75 or over,Republican,,,Postgraduate study,No,,,,Not at all worried,Just today,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
