ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDE08,SENDE08,GOVDE08,HSEDE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,IRAQWAR,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4415435.0,Delaware,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.766471385955811,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,,50-59,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Strongly disapprove,The economy,Poor,Very worried,Has the right experience,Not a factor at all,Protestant,Sometime last week,Disapprove,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,More than High school graduate,,100k or more,50k or more,100 thousand or more,,Disapprove,Not so good/Poor,Worried,Republican,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Rural,Small Cities/Rural,1.0,Kent/Sussex counties,East,Town,Rural,Rural,Downscale,19958.0
4415322.0,Delaware,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.995609700679779,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,White,50-59,Republican,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,Strongly approve,Energy policy,Not so good,Very worried,Shares my values,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Kent/Sussex counties,East,Town,Rural,Rural,Downscale,19958.0
4416856.0,Delaware,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.995609700679779,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,White,40-44,Republican,Moderate,"$150,000-$199,999",Postgraduate study,No,Somewhat disapprove,Strongly disapprove,The economy,Poor,Very worried,Has the right experience,Not a factor at all,Catholic,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Rural,Small Cities/Rural,1.0,Kent/Sussex counties,East,Town,Rural,Rural,Downscale,19958.0
4410304.0,Delaware,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.5627897977829,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Male,Black,50-59,Democrat,Conservative,"$30,000-$49,999",College graduate,,Strongly disapprove,Somewhat disapprove,The economy,Poor,Very worried,Cares about people like me,One of several important factors,Something else,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19810.0
4411080.0,Delaware,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0416167974472,Barack Obama,Joe Biden,Jack Markell,Mike Castle,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Somewhat disapprove,Health care,Not so good,Somewhat worried,Can bring about needed change,The single most important factor,Other Christian,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19810.0
4410897.0,Delaware,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19296765327454,Barack Obama,Joe Biden,Jack Markell,Mike Castle,Female,White,65-74,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Somewhat disapprove,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Protestant,In the last three days,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19810.0
4410520.0,Delaware,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36020016670227,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Somewhat approve,The war in Iraq,Not so good,Very worried,Omit,Not a factor at all,Catholic,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19810.0
4410124.0,Delaware,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.24709737300873,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,White,25-29,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Somewhat disapprove,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19810.0
4413836.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.784243106842041,Barack Obama,Did not vote,Jack Markell,Mike Castle,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Strongly disapprove,Omit,Poor,Very worried,Omit,The single most important factor,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413236.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.674760758876801,Barack Obama,Joe Biden,Jack Markell,,Male,White,18-24,Independent,,,College graduate,No,,,,,Very worried,Shares my values,,,Sometime last week,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413967.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.850101828575134,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,Other,45-49,Democrat,Conservative,"$30,000-$49,999",College graduate,,Strongly disapprove,Strongly disapprove,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413693.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.22109425067902,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,Black,60-64,Democrat,,,Postgraduate study,No,,,,,Very worried,Can bring about needed change,,,Before that,,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413143.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.963057339191437,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Male,Black,18-24,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Somewhat disapprove,Terrorism,Poor,Somewhat worried,Shares my values,A minor factor,Other Christian,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4412670.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.850101828575134,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,White,50-59,Democrat,Moderate,"Under $15,000",Some college or associate degree,,Strongly disapprove,Strongly disapprove,Terrorism,Poor,Very worried,Cares about people like me,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414545.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03485786914825,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Strongly disapprove,Health care,Not so good,Very worried,Cares about people like me,Not a factor at all,Other Christian,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414683.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.862868964672089,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,Black,45-49,Democrat,,,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Omit,Poor,Very worried,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414682.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.862868964672089,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,Black,45-49,Democrat,,,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Omit,Poor,Very worried,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414191.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.948807835578918,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Somewhat approve,The economy,Not so good,Somewhat worried,Cares about people like me,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413477.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.566602289676666,Barack Obama,Joe Biden,Jack Markell,Mike Castle,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,Strongly disapprove,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414424.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.632390916347504,Barack Obama,Joe Biden,Jack Markell,Mike Castle,Male,White,25-29,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Somewhat disapprove,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,None,In the last three days,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414074.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.689744234085083,Barack Obama,Joe Biden,Jack Markell,Mike Castle,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Strongly disapprove,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413021.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.37931644916534,John McCain,Joe Biden,Bill Lee,Mike Castle,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Somewhat approve,Energy policy,Not so good,Not too worried,Shares my values,Not a factor at all,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413600.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.970684230327606,Barack Obama,Christine O'Donnell,Jack Markell,Karen Hartley-Nagle,Female,White,40-44,Republican,Liberal,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Strongly disapprove,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Other Christian,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4413354.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.915566146373749,Barack Obama,Christine O'Donnell,Jack Markell,Mike Castle,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly approve,Somewhat disapprove,The war in Iraq,Not so good,Somewhat worried,Shares my values,Not a factor at all,Protestant,Sometime in September,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4412909.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33973956108093,Barack Obama,Christine O'Donnell,Bill Lee,Mike Castle,Male,White,75 or over,Republican,Moderate,,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,The economy,Poor,Very worried,Cares about people like me,Omit,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4412785.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.92586076259613,John McCain,Christine O'Donnell,Jack Markell,Mike Castle,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Somewhat disapprove,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4412556.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.02038514614105,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Male,White,25-29,Independent,,,Some college or associate degree,,,,,,Not too worried,Shares my values,,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4414295.0,Delaware,52.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.914232909679413,John McCain,Christine O'Donnell,Bill Lee,Mike Castle,Female,White,30-39,Republican,,,High school graduate,No,,,,,Very worried,Shares my values,,,Sometime last week,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
4408848.0,Delaware,44.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.87982165813446,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,Black,50-59,Democrat,Conservative,"$200,000 or more",College graduate,No,Strongly disapprove,Somewhat approve,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Protestant,Just today,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Approve,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
4408050.0,Delaware,44.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.06704568862915,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Male,White,18-24,Democrat,Liberal,"$100,000-$149,999",High school graduate,No,Strongly disapprove,Somewhat disapprove,The economy,Not so good,Somewhat worried,Cares about people like me,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
4408184.0,Delaware,44.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.85200750827789,Barack Obama,Joe Biden,Jack Markell,Karen Hartley-Nagle,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Strongly disapprove,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,New Castle county,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
