ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4408567.0,District of Columbia,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,High Density Urban,Urban,Urban Core,Upscale,20017.0
4408053.0,District of Columbia,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,60-64,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,High Density Urban,Urban,Urban Core,Upscale,20017.0
4408936.0,District of Columbia,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,High Density Urban,Urban,Urban Core,Upscale,20017.0
4409538.0,District of Columbia,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03829121589661,Barack Obama,Male,Black,25-29,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,High Density Urban,Urban,Urban Core,Upscale,20017.0
4408283.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.825648546218872,Barack Obama,Male,Black,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409154.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.825648546218872,Barack Obama,Male,Black,40-44,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409011.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.825648546218872,Barack Obama,Male,Black,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408901.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.825648546218872,Barack Obama,Male,Black,45-49,Democrat,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4407715.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.825648546218872,Barack Obama,Male,Black,45-49,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408510.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838251411914825,Barack Obama,Female,Black,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,The economy,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409471.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838251411914825,Barack Obama,Female,Black,50-59,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409370.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838251411914825,Barack Obama,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408181.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838251411914825,Barack Obama,Female,Black,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409275.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838251411914825,Barack Obama,Female,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4407515.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.871129512786865,Barack Obama,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly approve,Yes,The war in Iraq,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408387.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892769813537598,Barack Obama,Female,Other,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,,Omit,Not at all worried,Before that,Approve,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,All other,All others,Other,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408100.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892769813537598,Barack Obama,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4407796.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892769813537598,Barack Obama,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408753.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.98044216632843,Barack Obama,Male,Black,75 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4407609.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.98044216632843,Barack Obama,Male,Black,75 or over,Independent,Moderate,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4407914.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.99540787935257,Barack Obama,Female,Black,65-74,Democrat,Liberal,,High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409598.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02013552188873,Barack Obama,Female,Black,18-24,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408001.0,District of Columbia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02013552188873,Barack Obama,Female,Black,25-29,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409366.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,45-49,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409207.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Not too worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4410060.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,30-39,Democrat,,,High school graduate,No,,,,Very worried,Before that,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409800.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409668.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Health care,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408892.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,45-49,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Health care,Somewhat worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409064.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,60-64,Democrat,,,High school graduate,No,,,,Very worried,Sometime in September,,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4409947.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03829121589661,Barack Obama,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4408762.0,District of Columbia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05413997173309,Barack Obama,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Terrorism,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4410879.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Terrorism,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409631.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,45-49,Democrat,,,College graduate,No,,,,Very worried,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410349.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409165.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4408961.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
