ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4420276.0,New Hampshire,102.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.09716057777405,John McCain,Jeanne Shaheen,John Lynch,Male,White,40-44,Independent,,,College graduate,No,,A few times a year,,,,,,,,,Very worried,,,Shares my values,,,Just today,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3870.0
4417330.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19159018993378,John McCain,John Sununu,Joe Kenney,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,More than once a week,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Did not care who won,Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did not,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419196.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.870076537132263,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Both of them,Both of them,Another candidate,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,A minor factor,Something else,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419639.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736695647239685,Barack Obama,John Sununu,John Lynch,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Only Jeanne Shaheen,Barack Obama,Only Barack Obama,Somewhat approve,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4416874.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12670612335205,John McCain,John Sununu,Joe Kenney,Male,White,18-24,Republican,Conservative,"Under $15,000",Did not complete high school,No,Strongly approve,A few times a year,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Did not care who won,Only John McCain,Strongly approve,The economy,Good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,None,Sometime in September,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417186.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965782284736633,John McCain,John Sununu,John Lynch,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Never,Take the country in a different direction,Only John McCain,Both of them,Did not care who won,Only John McCain,Strongly approve,The war in Iraq,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417095.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.870076537132263,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Both of them,Only John Sununu,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,A minor factor,Catholic,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4416984.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4418010.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Neither of them,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4416648.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.917882859706879,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417856.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06223630905151,John McCain,Jeanne Shaheen,John Lynch,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,A few times a year,Take the country in a different direction,Only John McCain,Only John Sununu,Hillary Clinton,Neither of them,Strongly disapprove,The economy,Poor,Somewhat worried,No,Too liberal,Shares my values,One of several important factors,Catholic,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417737.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06223630905151,John McCain,Jeanne Shaheen,John Lynch,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",College graduate,No,Somewhat approve,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Barack Obama,Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too conservative,Can bring about needed change,Not a factor at all,Catholic,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419783.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.88020247220993,John McCain,John Sununu,Joe Kenney,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Somewhat disapprove,The economy,Not so good,Somewhat worried,Yes,Too liberal,Cares about people like me,A minor factor,Catholic,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4418350.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16319870948792,John McCain,Other,John Lynch,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Strongly disapprove,The economy,Poor,Very worried,No,Too liberal,Has the right experience,The single most important factor,Catholic,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4418493.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.917882859706879,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Never,Catholic/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4418188.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965782284736633,John McCain,John Sununu,John Lynch,Male,White,45-49,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Never,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Strongly approve,Energy policy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Never,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417523.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.871108412742615,John McCain,John Sununu,John Lynch,Female,White,,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Never,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Too liberal,Has the right experience,One of several important factors,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,,,,,,,,,,Never,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419306.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19159018993378,John McCain,John Sununu,Joe Kenney,Male,White,65-74,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,More than once a week,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Somewhat approve,Terrorism,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4416764.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.917882859706879,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",High school graduate,,Strongly disapprove,Once a week,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419435.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.997102618217468,John McCain,John Sununu,Joe Kenney,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Once a week,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Neither of them,Somewhat approve,Energy policy,Good,Somewhat worried,No,Too liberal,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4418648.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03978729248047,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417619.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.86790257692337,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,18-24,Independent,Moderate,"Under $15,000",College graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Omit,Both of them,Barack Obama,Omit,Strongly disapprove,Energy policy,Not so good,Somewhat worried,No,About right,Omit,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,Omit,Omit,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Omit,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419942.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
