ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1489745.0,Wyoming,26.0,State,1.0,Call 1,1.24282586574554,Bush,Cubin,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1486707.0,Wyoming,29.0,State,1.0,Call 1,1.05999398231506,Kerry,Ladd,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Unfavorable,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1487809.0,Wyoming,47.0,State,1.0,Call 1,1.07485151290894,Bush,Cubin,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,For your candidate,Somewhat disapprove,Strongly approve,Omit,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1515382.0,Wyoming,25.0,State,1.0,Call 2,1.06419825553894,Bush,Cubin,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1517586.0,Wyoming,2.0,State,1.0,Call 2,0.961973130702972,Bush,Ladd,Male,White,30-39,Democrat,Conservative,"$15,000-$29,999",Worse today,Protestant,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1490010.0,Wyoming,41.0,State,1.0,Call 1,0.707405149936676,Other,Other,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Just today,For your candidate,Somewhat disapprove,Strongly disapprove,Favorable,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82842.0
1514336.0,Wyoming,14.0,State,1.0,Call 2,0.444155961275101,Bush,Cubin,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1518684.0,Wyoming,42.0,State,1.0,Call 2,1.11774885654449,Kerry,Ladd,Female,White,75 or over,Democrat,Conservative,"Under $15,000",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1514271.0,Wyoming,20.0,State,1.0,Call 2,1.1140148639679,Kerry,Ladd,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Protestant,No,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,Unfavorable,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1487593.0,Wyoming,47.0,State,1.0,Call 1,1.0521252155304,Kerry,Ladd,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1516475.0,Wyoming,14.0,State,1.0,Call 2,0.320982933044434,Bush,Ladd,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1540739.0,Wyoming,14.0,State,1.0,Call 3,0.394319891929626,Kerry,Ladd,,,75 or over,Democrat,,"Under $15,000",Worse today,Catholic,,Before that,Omit,Strongly disapprove,Omit,Unfavorable,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,North,Rural,Small cities and Rural,1.0,82240.0
1516467.0,Wyoming,2.0,State,1.0,Call 2,1.09038889408112,Bush,Cubin,Female,White,25-29,Republican,Moderate,"Under $15,000",Worse today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Unfavorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1491102.0,Wyoming,7.0,State,1.0,Call 1,0.877964973449707,Bush,Cubin,Male,White,45-49,Republican,Moderate,,Better today,Other Christian,No,During the last month,For your candidate,Somewhat approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1538530.0,Wyoming,14.0,State,1.0,Call 3,0.308366030454636,Other,Other,Female,White,45-49,Something Else,Liberal,"$30,000-$49,999",About the same,Other Christian,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Favorable,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1487789.0,Wyoming,37.0,State,1.0,Call 1,0.886831820011139,Bush,Cubin,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1488889.0,Wyoming,46.0,State,1.0,Call 1,1.29124450683594,Kerry,Ladd,Male,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1517528.0,Wyoming,2.0,State,1.0,Call 2,0.939735233783722,Bush,Ladd,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1494402.0,Wyoming,42.0,State,1.0,Call 1,0.869564354419708,Kerry,Ladd,Male,White,18-24,Something Else,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1514432.0,Wyoming,20.0,State,1.0,Call 2,1.13807797431946,Bush,Cubin,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1486678.0,Wyoming,47.0,State,1.0,Call 1,0.639646828174591,Bush,Cubin,Male,Black,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Something else,No,During the last month,Against his opponent,Strongly approve,Somewhat approve,Unfavorable,Non-white male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1535209.0,Wyoming,46.0,State,1.0,Call 3,1.31913590431213,Bush,Cubin,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1539620.0,Wyoming,14.0,State,1.0,Call 3,0.445813655853271,Kerry,Ladd,Male,White,65-74,Democrat,,"Under $15,000",Worse today,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1514250.0,Wyoming,37.0,State,1.0,Call 2,0.826233863830566,Bush,Ladd,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1515352.0,Wyoming,26.0,State,1.0,Call 2,0.938998401165009,Bush,Cubin,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1540720.0,Wyoming,14.0,State,1.0,Call 3,0.467499107122421,Nader,Cubin,Female,White,40-44,Independent,Moderate,"Under $15,000",About the same,Protestant,No,Just today,Omit,Somewhat disapprove,Strongly disapprove,Omit,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1535698.0,Wyoming,41.0,State,1.0,Call 3,1.7938688993454,Bush,Other,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1515345.0,Wyoming,14.0,State,1.0,Call 2,0.344524592161179,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1489975.0,Wyoming,25.0,State,1.0,Call 1,1.06732153892517,Bush,Cubin,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1491076.0,Wyoming,7.0,State,1.0,Call 1,0.877964973449707,Bush,Cubin,Male,Hispanic/Latino,40-44,Republican,Conservative,"$50,000-$74,999",Better today,,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1488630.0,Wyoming,20.0,State,1.0,Call 1,1.1140148639679,Kerry,Ladd,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1489956.0,Wyoming,46.0,State,1.0,Call 1,1.35431504249573,Bush,Cubin,Male,White,50-59,Republican,Liberal,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1515367.0,Wyoming,41.0,State,1.0,Call 2,1.16353535652161,Kerry,Ladd,Female,,60-64,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,North,Rural,Small cities and Rural,1.0,82842.0
1538497.0,Wyoming,2.0,State,1.0,Call 3,1.06421077251434,Kerry,Ladd,Female,Asian,40-44,Democrat,Conservative,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1534083.0,Wyoming,9.0,State,1.0,Call 3,1.17742466926575,Kerry,Ladd,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,82301.0
1488858.0,Wyoming,47.0,State,1.0,Call 1,1.07485151290894,Bush,Cubin,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1540697.0,Wyoming,14.0,State,1.0,Call 3,0.434233367443085,Kerry,Ladd,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,,Before that,For your candidate,Strongly disapprove,Somewhat approve,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1518636.0,Wyoming,42.0,State,1.0,Call 2,0.848268151283264,Bush,Ladd,Male,White,50-59,Independent,Conservative,,About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1491059.0,Wyoming,25.0,State,1.0,Call 1,0.991480588912964,Bush,Ladd,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1494622.0,Wyoming,42.0,State,1.0,Call 1,0.826233863830566,Bush,Ladd,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1536143.0,Wyoming,46.0,State,1.0,Call 3,0.360107749700546,Nader,,Male,White,30-39,Independent,Conservative,"$100,000-$149,999",Better today,None,No,In the last three days,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1488850.0,Wyoming,26.0,State,1.0,Call 1,0.938998401165009,Bush,Cubin,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1495467.0,Wyoming,42.0,State,1.0,Call 1,0.890141725540161,Kerry,Ladd,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1537380.0,Wyoming,47.0,State,1.0,Call 3,1.38568234443665,Bush,Cubin,Female,Asian,75 or over,,Moderate,,About the same,Other Christian,,During the last month,Omit,Somewhat approve,Somewhat approve,Favorable,Non-white female,60 or over,65 or over,65 or over,,,,Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1539585.0,Wyoming,14.0,State,1.0,Call 3,0.353174060583115,Kerry,Cubin,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,Unfavorable,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,North,Rural,Small cities and Rural,1.0,82240.0
1514215.0,Wyoming,14.0,State,1.0,Call 2,0.353712499141693,Bush,Cubin,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Strongly approve,Strongly disapprove,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1516419.0,Wyoming,14.0,State,1.0,Call 2,0.33682781457901,Kerry,Ladd,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Omit,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1515344.0,Wyoming,47.0,State,1.0,Call 2,1.10351598262787,Bush,Cubin,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1514209.0,Wyoming,20.0,State,1.0,Call 2,0.661013066768646,Kerry,Ladd,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1536732.0,Wyoming,29.0,State,1.0,Call 3,1.11176908016205,Bush,Cubin,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,Before that,Against his opponent,Strongly approve,Somewhat approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1540607.0,Wyoming,14.0,State,1.0,Call 3,0.34581047296524,Kerry,Ladd,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1538471.0,Wyoming,2.0,State,1.0,Call 3,0.631461262702942,Kerry,Ladd,Female,Black,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Favorable,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1515306.0,Wyoming,25.0,State,1.0,Call 2,1.31228947639465,Bush,Ladd,Male,White,75 or over,Democrat,Moderate,"Under $15,000",About the same,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
