ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513815.0,Nebraska,1.0,State,1.0,Call 2,1.36157059669495,Bush,Male,White,65-74,Republican,Conservative,"Under $15,000",Worse today,Protestant,No,No,During the last month,Against his opponent,Somewhat approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1513811.0,Nebraska,22.0,State,1.0,Call 2,0.585687160491943,Bush,Male,White,65-74,Republican,Moderate,,About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1490476.0,Nebraska,54.0,National,2.0,Call 1,1.31108713150024,Kerry,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,Yes,No,Before that,,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1537135.0,Nebraska,22.0,State,1.0,Call 3,0.503117203712463,Bush,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513801.0,Nebraska,30.0,State,1.0,Call 2,1.06525838375092,Kerry,Female,White,45-49,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1513799.0,Nebraska,39.0,State,1.0,Call 2,1.03242254257202,Kerry,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1488133.0,Nebraska,25.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,White,30-39,Independent,Liberal,"$100,000-$149,999",Better today,Catholic,No,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1513791.0,Nebraska,60.0,National,3.0,Call 2,1.13941919803619,Bush,Female,White,60-64,Republican,Moderate,"$15,000-$29,999",,Other Christian,No,No,,For your candidate,,,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1488126.0,Nebraska,24.0,State,1.0,Call 1,0.950522363185883,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1488125.0,Nebraska,28.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,White,30-39,Democrat,Liberal,"$150,000-$199,999",Better today,Other Christian,No,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1513782.0,Nebraska,24.0,State,1.0,Call 2,0.664405941963196,Kerry,Male,White,25-29,Independent,Liberal,"Under $15,000",Worse today,Other Christian,No,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1537111.0,Nebraska,30.0,State,1.0,Call 3,1.05040204524994,Bush,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,Omit,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1485781.0,Nebraska,30.0,State,1.0,Call 1,1.14349806308746,Kerry,Male,White,50-59,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1538015.0,Nebraska,22.0,State,1.0,Call 3,0.354059725999832,Kerry,Female,Hispanic/Latino,30-39,Independent,Conservative,"$50,000-$74,999",Worse today,Something else,No,Yes,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513773.0,Nebraska,25.0,State,1.0,Call 2,0.946714758872986,Bush,Male,Asian,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1513772.0,Nebraska,41.0,State,1.0,Call 2,1.38527703285217,Kerry,Female,White,18-24,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1537096.0,Nebraska,16.0,State,1.0,Call 3,0.819894731044769,Bush,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1513765.0,Nebraska,28.0,State,1.0,Call 2,0.641174674034119,Kerry,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1535733.0,Nebraska,24.0,State,1.0,Call 3,0.987671434879303,Bush,Male,Black,25-29,Something Else,Moderate,"Under $15,000",Worse today,Other Christian,No,No,Before that,For your candidate,Omit,Strongly approve,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1537084.0,Nebraska,39.0,State,1.0,Call 3,1.10825061798096,Kerry,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1514058.0,Nebraska,24.0,State,1.0,Call 2,0.62314510345459,Kerry,Female,Black,50-59,Democrat,Conservative,"Under $15,000",Worse today,Something else,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1513751.0,Nebraska,48.0,State,1.0,Call 2,0.903378844261169,Bush,Female,White,45-49,Independent,Conservative,,Better today,Protestant,Yes,No,During the last month,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1488086.0,Nebraska,1.0,State,1.0,Call 1,1.23678076267242,Kerry,Female,,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,No,During the last month,For your candidate,Somewhat approve,Strongly disapprove,,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1515362.0,Nebraska,54.0,National,1.0,Call 2,1.29280245304108,Bush,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1513744.0,Nebraska,39.0,State,1.0,Call 2,1.04885256290436,Kerry,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1513094.0,Nebraska,48.0,State,1.0,Call 2,0.969729065895081,Bush,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1492741.0,Nebraska,54.0,National,3.0,Call 1,1.19210958480835,Bush,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",,Other Christian,Yes,No,,For your candidate,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1537977.0,Nebraska,60.0,National,1.0,Call 3,1.0506728887558,Bush,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1488072.0,Nebraska,41.0,State,1.0,Call 1,1.07810115814209,Bush,Male,White,25-29,Democrat,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1488070.0,Nebraska,25.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,White,40-44,Democrat,Moderate,"$100,000-$149,999",Worse today,Jewish,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1537062.0,Nebraska,16.0,State,1.0,Call 3,0.819894731044769,Bush,Female,White,50-59,Republican,Conservative,,Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1513731.0,Nebraska,22.0,State,1.0,Call 2,0.503117203712463,Bush,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513722.0,Nebraska,30.0,State,1.0,Call 2,1.14349806308746,Kerry,Male,White,30-39,Democrat,Conservative,"$15,000-$29,999",About the same,Something else,No,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1488057.0,Nebraska,22.0,State,1.0,Call 1,0.375404387712479,Kerry,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,,No,Sometime last week,For your candidate,Somewhat disapprove,Somewhat approve,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513716.0,Nebraska,1.0,State,1.0,Call 2,1.25552153587341,Bush,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1488048.0,Nebraska,48.0,State,1.0,Call 1,0.969729065895081,Bush,Male,White,50-59,Republican,Moderate,,About the same,Protestant,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1513709.0,Nebraska,28.0,State,1.0,Call 2,0.881939232349396,Bush,Female,White,18-24,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1537037.0,Nebraska,60.0,National,3.0,Call 3,1.24040472507477,Kerry,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",,Protestant,Yes,No,,For your candidate,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1537036.0,Nebraska,30.0,State,1.0,Call 3,1.05627501010895,Bush,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1488041.0,Nebraska,24.0,State,1.0,Call 1,0.960279941558838,Bush,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1513702.0,Nebraska,39.0,State,1.0,Call 2,1.20186030864716,Kerry,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1535679.0,Nebraska,28.0,State,1.0,Call 3,0.868123829364777,Bush,Female,White,50-59,Independent,Conservative,,Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1488032.0,Nebraska,16.0,State,1.0,Call 1,0.605553865432739,Kerry,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1513693.0,Nebraska,25.0,State,1.0,Call 2,0.881939232349396,Bush,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1537022.0,Nebraska,16.0,State,1.0,Call 3,0.819894731044769,Bush,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1485692.0,Nebraska,30.0,State,1.0,Call 1,1.15523660182953,Kerry,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1513685.0,Nebraska,41.0,State,1.0,Call 2,1.58736264705658,Kerry,Male,White,65-74,Something Else,Liberal,"$50,000-$74,999",About the same,Protestant,,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1488020.0,Nebraska,60.0,National,2.0,Call 1,1.06739330291748,Bush,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1488019.0,Nebraska,28.0,State,1.0,Call 1,0.574287712574005,Kerry,Female,,65-74,Democrat,Moderate,"Under $15,000",Worse today,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1537912.0,Nebraska,22.0,State,1.0,Call 3,0.402976632118225,Kerry,Male,White,60-64,Republican,Moderate,,Better today,Protestant,No,No,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513669.0,Nebraska,30.0,State,1.0,Call 2,1.08221089839935,Kerry,Female,White,25-29,Republican,Moderate,,Worse today,Protestant,No,No,Sometime last week,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1488004.0,Nebraska,25.0,State,1.0,Call 1,0.597304582595825,Kerry,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1490333.0,Nebraska,54.0,National,2.0,Call 1,1.40738224983215,Kerry,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,,Before that,,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1513662.0,Nebraska,48.0,State,1.0,Call 2,0.979683756828308,Bush,Female,White,75 or over,Republican,Moderate,,About the same,Protestant,Yes,No,In the last three days,For your candidate,Somewhat approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
