ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1504689.0,Hawaii,25.0,State,1.0,Call 1,1.54204761981964,Bush,Inouye,Male,Other,50-59,Something Else,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1504738.0,Hawaii,30.0,State,1.0,Call 1,0.604762136936188,Bush,Cavasso,Male,White,40-44,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1504740.0,Hawaii,32.0,State,1.0,Call 1,2.32012104988098,Bush,Inouye,Male,White,75 or over,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1504742.0,Hawaii,25.0,State,1.0,Call 1,1.44488084316254,Bush,Inouye,Female,Asian,50-59,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,No,Sometime last week,Against his opponent,Strongly approve,Strongly approve,Non-white female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1504767.0,Hawaii,24.0,State,1.0,Call 1,1.75503242015839,Kerry,Inouye,Male,Asian,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1504803.0,Hawaii,30.0,State,1.0,Call 1,0.566655158996582,Bush,Cavasso,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1504811.0,Hawaii,25.0,State,1.0,Call 1,1.24675750732422,Kerry,Inouye,Female,,75 or over,Democrat,Moderate,"Under $15,000",About the same,Catholic,No,Just today,For your candidate,Somewhat disapprove,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1504827.0,Hawaii,32.0,State,1.0,Call 1,0.581002175807953,,Cavasso,Male,Other,,Independent,Conservative,"$30,000-$49,999",Better today,Catholic,No,During the last month,For your candidate,Somewhat approve,Omit,Non-white male,,,,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Other,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1504830.0,Hawaii,24.0,State,1.0,Call 1,1.5679018497467,Bush,Cavasso,Male,Hispanic/Latino,30-39,Something Else,Moderate,,Better today,Something else,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,Non-white male,30-44,30-39,18-64,Independent,,,Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1504849.0,Hawaii,30.0,State,1.0,Call 1,0.815125823020935,Bush,Cavasso,Male,Other,60-64,Republican,Moderate,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Somewhat disapprove,Strongly approve,Non-white male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1504879.0,Hawaii,38.0,State,1.0,Call 1,1.08223962783813,Kerry,Inouye,Male,Black,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1504885.0,Hawaii,24.0,State,1.0,Call 1,2.74141812324524,Bush,Inouye,Male,Other,50-59,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1504888.0,Hawaii,25.0,State,1.0,Call 1,1.94747602939606,Bush,Inouye,Female,Other,75 or over,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1504900.0,Hawaii,30.0,State,1.0,Call 1,0.541217803955078,Bush,Cavasso,Female,Other,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1504901.0,Hawaii,34.0,State,1.0,Call 1,1.02250277996063,Bush,Cavasso,Female,White,25-29,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,No,During the last month,For your candidate,Strongly approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1504906.0,Hawaii,32.0,State,1.0,Call 1,0.881052196025848,Bush,Cavasso,Female,Other,25-29,Independent,Moderate,"$30,000-$49,999",Better today,None,No,Sometime last week,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1504935.0,Hawaii,24.0,State,1.0,Call 1,2.61835479736328,Bush,Inouye,Male,Asian,18-24,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1504939.0,Hawaii,25.0,State,1.0,Call 1,0.826372087001801,Bush,Cavasso,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Just today,Omit,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1504952.0,Hawaii,30.0,State,1.0,Call 1,0.604762136936188,Bush,Cavasso,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1504960.0,Hawaii,38.0,State,1.0,Call 1,1.48688971996307,Bush,Cavasso,Female,Asian,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1504971.0,Hawaii,32.0,State,1.0,Call 1,1.32694911956787,Bush,Cavasso,Male,Other,65-74,Independent,Moderate,"$30,000-$49,999",Better today,Other Christian,,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1504986.0,Hawaii,24.0,State,1.0,Call 1,2.21645760536194,Kerry,Inouye,Female,Asian,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1504988.0,Hawaii,34.0,State,1.0,Call 1,0.697338044643402,Kerry,Inouye,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505000.0,Hawaii,30.0,State,1.0,Call 1,1.00993680953979,Bush,Inouye,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,None,,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505006.0,Hawaii,38.0,State,1.0,Call 1,1.48688971996307,Bush,Cavasso,Female,Other,30-39,Republican,Conservative,"$50,000-$74,999",Worse today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505028.0,Hawaii,32.0,State,1.0,Call 1,0.984496533870697,Bush,Cavasso,Male,White,50-59,Republican,Moderate,"Under $15,000",About the same,Catholic,,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505037.0,Hawaii,24.0,State,1.0,Call 1,2.11328935623169,Bush,Cavasso,Male,White,75 or over,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505042.0,Hawaii,30.0,State,1.0,Call 1,0.990775465965271,Bush,Inouye,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505051.0,Hawaii,17.0,State,1.0,Call 1,0.831171631813049,Kerry,Inouye,Female,Asian,75 or over,Democrat,Liberal,"$75,000-$99,999",Better today,Something else,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96782.0
1505059.0,Hawaii,34.0,State,1.0,Call 1,0.697338044643402,Kerry,Inouye,Female,White,25-29,Democrat,Liberal,,Omit,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505061.0,Hawaii,38.0,State,1.0,Call 1,1.36677718162537,Kerry,Inouye,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Just today,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505080.0,Hawaii,30.0,State,1.0,Call 1,1.05740416049957,Bush,Inouye,Male,Other,40-44,Independent,Conservative,"$150,000-$199,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505083.0,Hawaii,32.0,State,1.0,Call 1,1.1019971370697,Kerry,Inouye,Male,Other,40-44,Independent,Conservative,"$15,000-$29,999",Worse today,Other Christian,,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505087.0,Hawaii,25.0,State,1.0,Call 1,0.47751259803772,Kerry,,Female,Other,40-44,Democrat,Conservative,"$75,000-$99,999",Better today,Catholic,No,Just today,Omit,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505101.0,Hawaii,24.0,State,1.0,Call 1,2.21645760536194,Kerry,Inouye,Female,Asian,60-64,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505114.0,Hawaii,34.0,State,1.0,Call 1,1.05025792121887,Kerry,Inouye,Male,Asian,75 or over,Democrat,Liberal,,About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505132.0,Hawaii,30.0,State,1.0,Call 1,0.85491943359375,Kerry,Inouye,Female,White,75 or over,Independent,,,About the same,Catholic,,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505134.0,Hawaii,25.0,State,1.0,Call 1,0.987205743789673,Kerry,Inouye,Male,Other,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505142.0,Hawaii,38.0,State,1.0,Call 1,0.604222655296326,,Did not vote,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",About the same,None,No,Before that,Omit,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505147.0,Hawaii,32.0,State,1.0,Call 1,1.48532164096832,Kerry,Inouye,Male,Asian,65-74,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505158.0,Hawaii,24.0,State,1.0,Call 1,1.66555345058441,,Inouye,Male,Asian,45-49,Democrat,Moderate,"$75,000-$99,999",Better today,None,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505182.0,Hawaii,25.0,State,1.0,Call 1,0.883476734161377,Kerry,Inouye,Female,Black,18-24,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505185.0,Hawaii,34.0,State,1.0,Call 1,0.744233369827271,Kerry,Inouye,Male,Other,25-29,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505196.0,Hawaii,30.0,State,1.0,Call 1,0.605812609195709,Kerry,Inouye,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505197.0,Hawaii,38.0,State,1.0,Call 1,1.86875414848328,Bush,Inouye,Male,Asian,60-64,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505205.0,Hawaii,32.0,State,1.0,Call 1,1.1019971370697,Kerry,Inouye,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505212.0,Hawaii,24.0,State,1.0,Call 1,2.61835479736328,Bush,Inouye,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505246.0,Hawaii,38.0,State,1.0,Call 1,1.01404595375061,Kerry,Inouye,Female,White,45-49,Something Else,Moderate,"$30,000-$49,999",Worse today,Protestant,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505248.0,Hawaii,30.0,State,1.0,Call 1,0.605812609195709,Kerry,Inouye,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505249.0,Hawaii,34.0,State,1.0,Call 1,0.697338044643402,Kerry,Inouye,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Just today,Against his opponent,Somewhat approve,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505275.0,Hawaii,25.0,State,1.0,Call 1,0.925000369548798,Kerry,Inouye,Female,Asian,50-59,Democrat,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505287.0,Hawaii,24.0,State,1.0,Call 1,0.810803353786469,Kerry,Did not vote,Female,White,25-29,Democrat,Liberal,"$200,000 or more",About the same,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505288.0,Hawaii,32.0,State,1.0,Call 1,1.32694911956787,Bush,Cavasso,Male,White,60-64,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505297.0,Hawaii,30.0,State,1.0,Call 1,0.67694103717804,Kerry,Inouye,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
