ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,TELEPOLL,WGT,PRESTX04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MEXICAN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1467329.0,Texas,,National,2.0,,Phone survey,2.35813617706299,Kerry,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,,,Strongly disapprove,Strongly disapprove,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,76036.0
1467330.0,Texas,,National,2.0,,Phone survey,2.07863521575928,Kerry,Male,Black,45-49,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,No,,,Somewhat disapprove,Somewhat disapprove,,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Black,English,Houston,Suburbs,Suburbs,,77015.0
1467331.0,Texas,,National,2.0,,Phone survey,2.14714407920837,Bush,Female,White,45-49,Something Else,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,,,Strongly approve,Strongly approve,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,East,Rural,Small cities and Rural,,75631.0
1467332.0,Texas,,National,2.0,,Phone survey,2.02761769294739,Bush,Male,White,40-44,Republican,Liberal,"$50,000-$74,999",Better today,Other Christian,No,,,Somewhat approve,Somewhat approve,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,75146.0
1467333.0,Texas,,National,2.0,,Phone survey,1.74521553516388,Kerry,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Better today,Other Christian,No,,,Somewhat disapprove,Somewhat disapprove,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Black,English,West,"City: 50,000 to 500,000","City over 50,000",,76904.0
1467334.0,Texas,,National,2.0,,Phone survey,0.859279990196228,Kerry,Female,White,75 or over,Democrat,Moderate,,About the same,Other Christian,No,,,Strongly disapprove,Strongly disapprove,,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,East,Rural,Small cities and Rural,,75862.0
1467764.0,Texas,,National,3.0,,Phone survey,2.25455379486084,Bush,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",,Protestant,No,,Against his opponent,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,West,Rural,Small cities and Rural,,78624.0
1467765.0,Texas,,National,3.0,,Phone survey,2.15438437461853,Kerry,Male,Black,50-59,Democrat,Moderate,"$15,000-$29,999",,Other Christian,No,,For your candidate,,,,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,77478.0
1467766.0,Texas,,National,3.0,,Phone survey,1.94282960891724,Bush,Female,White,50-59,Republican,,"$15,000-$29,999",,Other Christian,No,,For your candidate,,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,79924.0
1467767.0,Texas,,National,3.0,,Phone survey,2.73301792144775,Kerry,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$30,000-$49,999",,Catholic,Yes,,For your candidate,,,,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,,,,,Hispanic/Latino,English,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,,78577.0
1467768.0,Texas,,National,3.0,,Phone survey,1.39947164058685,Bush,Male,White,50-59,Republican,Conservative,"$200,000 or more",,None,No,,For your candidate,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,,,,,White,English,East,"City over 500,000","City over 50,000",,75248.0
1467769.0,Texas,,National,3.0,,Phone survey,1.39947164058685,Bush,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",,Protestant,No,,For your candidate,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,East,Suburbs,Suburbs,,75067.0
1467770.0,Texas,,National,3.0,,Phone survey,2.5803816318512,Bush,Female,Hispanic/Latino,18-24,Something Else,Moderate,"$30,000-$49,999",,Catholic,Yes,,For your candidate,,,,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,,,,,Hispanic/Latino,English,Houston,"City over 500,000","City over 50,000",,77089.0
1467771.0,Texas,,National,3.0,,Phone survey,2.15438437461853,Kerry,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$150,000-$199,999",,Catholic,Yes,,Against his opponent,,,,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,,,,,Hispanic/Latino,English,South-Central,"City over 500,000","City over 50,000",,78749.0
1467772.0,Texas,,National,3.0,,Phone survey,2.14714407920837,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",,Protestant,No,,For your candidate,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,East,"City: 50,000 to 500,000","City over 50,000",,75070.0
1467773.0,Texas,,National,3.0,,Phone survey,2.25455379486084,Bush,Male,Hispanic/Latino,50-59,Independent,Conservative,"$50,000-$74,999",,Other Christian,Yes,,For your candidate,,,,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79109.0
1467774.0,Texas,,National,3.0,,Phone survey,2.22682595252991,Bush,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",,Protestant,No,,Against his opponent,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,West,Suburbs,Suburbs,,79363.0
1467775.0,Texas,,National,3.0,,Phone survey,1.63263940811157,Kerry,Female,White,,Democrat,Liberal,,,Protestant,No,,For your candidate,,,,White female,,,,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Dallas/Fort Worth,"City: 50,000 to 500,000","City over 50,000",,75006.0
1467776.0,Texas,,National,3.0,,Phone survey,2.31252431869507,Bush,Male,White,75 or over,Independent,Liberal,"Under $15,000",,Protestant,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Houston,"City over 500,000","City over 50,000",,77092.0
1467777.0,Texas,,National,3.0,,Phone survey,2.18683838844299,Bush,Male,White,45-49,Republican,Conservative,,,Protestant,No,,For your candidate,,,,White male,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,South-Central,"City over 500,000","City over 50,000",,78748.0
1467778.0,Texas,,National,3.0,,Phone survey,1.1290727853775,Kerry,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,75104.0
1467779.0,Texas,,National,3.0,,Phone survey,1.90119433403015,Bush,Female,Black,18-24,Independent,Conservative,"Under $15,000",,Other Christian,No,,For your candidate,,,,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,West,Suburbs,Suburbs,,76538.0
1467780.0,Texas,,National,3.0,,Phone survey,2.13597083091736,Bush,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,East,Suburbs,Suburbs,,75067.0
1467781.0,Texas,,National,3.0,,Phone survey,1.55836522579193,Kerry,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",,Protestant,No,,Against his opponent,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79603.0
1467782.0,Texas,,National,3.0,,Phone survey,0.660059630870819,Kerry,Female,Black,65-74,Democrat,,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,Houston,"City over 500,000","City over 50,000",,77016.0
1467783.0,Texas,,National,3.0,,Phone survey,2.22682595252991,Bush,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",,Protestant,No,,For your candidate,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79109.0
1467784.0,Texas,,National,3.0,,Phone survey,1.47571134567261,Bush,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79705.0
1467785.0,Texas,,National,3.0,,Phone survey,1.26002645492554,Bush,Female,White,65-74,Independent,Moderate,,,Protestant,No,,For your candidate,,,,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,South-Central,Suburbs,Suburbs,,78669.0
1467786.0,Texas,,National,3.0,,Phone survey,1.52014231681824,Bush,Female,White,65-74,Republican,Conservative,,,Protestant,No,,For your candidate,,,,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,East,Suburbs,Suburbs,,77663.0
1467787.0,Texas,,National,3.0,,Phone survey,1.86151790618896,Kerry,Female,Black,65-74,Democrat,Liberal,,,Protestant,No,,Against his opponent,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,All others,All others,,,,,Black,English,Dallas/Fort Worth,"City: 50,000 to 500,000","City over 50,000",,75060.0
1467788.0,Texas,,National,3.0,,Phone survey,1.43384277820587,Kerry,Male,White,60-64,Democrat,Moderate,,,Protestant,No,,For your candidate,,,,White male,60 or over,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,East,Suburbs,Suburbs,,75068.0
1467789.0,Texas,,National,3.0,,Phone survey,1.49901270866394,Bush,Female,White,18-24,Republican,Conservative,,,Protestant,No,,For your candidate,,,,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78229.0
1467790.0,Texas,,National,3.0,,Phone survey,1.47052645683289,Kerry,Male,White,50-59,Democrat,Moderate,,,None,No,,Against his opponent,,,,White male,45-59,50-64,18-64,Democrat,,,None,White None,All others,,,,,White,English,South-Central,"City over 500,000","City over 50,000",,78757.0
1467791.0,Texas,,National,3.0,,Phone survey,2.07863521575928,Kerry,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",,Other Christian,No,,Against his opponent,,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Houston,"City over 500,000","City over 50,000",,77023.0
1467792.0,Texas,,National,3.0,,Phone survey,2.16650319099426,Bush,Female,White,45-49,Independent,Conservative,,,None,No,,Omit,,,,White female,45-59,40-49,18-64,Independent,,,None,White None,All others,,,,,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,75044.0
1467793.0,Texas,,National,3.0,,Phone survey,0.781968653202057,Kerry,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",,Protestant,No,,For your candidate,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Houston,"City over 500,000","City over 50,000",,77064.0
1467794.0,Texas,,National,3.0,,Phone survey,2.17387986183167,Bush,Male,Hispanic/Latino,30-39,Republican,Liberal,"$15,000-$29,999",,Catholic,Yes,,For your candidate,,,,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,,,,,Hispanic/Latino,English,East,"City over 500,000","City over 50,000",,75287.0
1467795.0,Texas,,National,3.0,,Phone survey,2.14714407920837,Bush,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",,Protestant,No,,For your candidate,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,East,Suburbs,Suburbs,,75119.0
1467796.0,Texas,,National,3.0,,Phone survey,2.15994334220886,Bush,Female,White,50-59,Republican,Moderate,,,Catholic,No,,For your candidate,,,,White female,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,,,,,White,English,South-Central,Suburbs,Suburbs,,78613.0
1467797.0,Texas,,National,3.0,,Phone survey,1.96702146530151,Bush,Male,White,40-44,Republican,Conservative,"Under $15,000",,Catholic,No,,Against his opponent,,,,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,79912.0
1467798.0,Texas,,National,3.0,,Phone survey,2.15994334220886,Bush,Female,White,40-44,Independent,Conservative,"$75,000-$99,999",,Other Christian,No,,For your candidate,,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,76633.0
1467799.0,Texas,,National,3.0,,Phone survey,0.982141673564911,Bush,Male,Hispanic/Latino,50-59,Independent,Moderate,"$50,000-$74,999",,Something else,Yes,,Omit,,,,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78232.0
1467800.0,Texas,,National,3.0,,Phone survey,0.880174160003662,Kerry,Male,White,75 or over,Democrat,Conservative,"Under $15,000",,Other Christian,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,West,Rural,Small cities and Rural,,79312.0
1467801.0,Texas,,National,3.0,,Phone survey,2.52140688896179,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",,Catholic,No,,For your candidate,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,,,,,White,English,Houston,"City over 500,000","City over 50,000",,77062.0
1467802.0,Texas,,National,3.0,,Phone survey,0.801477909088135,Bush,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",,Other Christian,No,,For your candidate,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,West,Rural,Small cities and Rural,,76442.0
1467803.0,Texas,,National,3.0,,Phone survey,0.85858565568924,Bush,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",,Protestant,No,,Against his opponent,,,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,East,"City: 50,000 to 500,000","City over 50,000",,75707.0
1467804.0,Texas,,National,3.0,,Phone survey,1.94282960891724,Bush,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",,Catholic,No,,For your candidate,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78249.0
1467805.0,Texas,,National,3.0,,Phone survey,2.19831609725952,Bush,Female,Hispanic/Latino,18-24,Republican,Conservative,"$100,000-$149,999",,Protestant,Yes,,For your candidate,,,,Non-white female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,,,,,White,English,East,"City: 50,000 to 500,000","City over 50,000",,75604.0
1467806.0,Texas,,National,3.0,,Phone survey,2.21813654899597,Bush,Male,White,25-29,Republican,Conservative,,,Other Christian,No,,For your candidate,,,,White male,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,76112.0
1467807.0,Texas,,National,3.0,,Phone survey,0.985450506210327,Bush,Female,White,60-64,Republican,Conservative,,,Protestant,No,,For your candidate,,,,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,75248.0
1467808.0,Texas,,National,3.0,,Phone survey,1.96702146530151,Bush,Male,Hispanic/Latino,40-44,Republican,Conservative,"$50,000-$74,999",,Protestant,Yes,,For your candidate,,,,Non-white male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Hispanic/Latino,English,Hispanic/South,"City over 500,000","City over 50,000",,78254.0
1467809.0,Texas,,National,3.0,,Phone survey,1.24127113819122,Kerry,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",,Other Christian,No,,Against his opponent,,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,South-Central,"City over 500,000","City over 50,000",,77489.0
1467810.0,Texas,,National,3.0,,Phone survey,0.709460496902466,Other,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",,Protestant,No,,Omit,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79109.0
1467811.0,Texas,,National,3.0,,Phone survey,0.970653116703033,Kerry,Male,White,65-74,Democrat,Liberal,,,Jewish,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,Democrat,,,Jewish,White Jewish,All others,,,,,White,English,East,"City: 50,000 to 500,000","City over 50,000",,75023.0
1467812.0,Texas,,National,3.0,,Phone survey,2.51137828826904,Kerry,Female,White,75 or over,Independent,Liberal,"$15,000-$29,999",,Something else,No,,For your candidate,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,,,,,White,English,East,"City: 10,000 to 49,999",Small cities and Rural,,75501.0
1467813.0,Texas,,National,3.0,,Phone survey,0.760071158409119,Bush,Female,White,75 or over,Democrat,Liberal,,,None,No,,Against his opponent,,,,White female,60 or over,65 or over,65 or over,Democrat,,,None,White None,All others,,,,,White,English,East,Suburbs,Suburbs,,75148.0
1467814.0,Texas,,National,3.0,,Phone survey,2.00917553901672,Kerry,Female,Hispanic/Latino,45-49,Democrat,Conservative,"$15,000-$29,999",,Other Christian,Yes,,Against his opponent,,,,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Hispanic/Latino,English,Hispanic/South,"City over 500,000","City over 50,000",,78233.0
1467815.0,Texas,,National,3.0,,Phone survey,1.72822797298431,Bush,Male,White,40-44,Independent,Moderate,,,Protestant,No,,For your candidate,,,,White male,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,South-Central,Suburbs,Suburbs,,77515.0
1467816.0,Texas,,National,3.0,,Phone survey,1.80435633659363,Kerry,Male,White,75 or over,Democrat,Liberal,"$50,000-$74,999",,Catholic,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,White,English,South-Central,Suburbs,Suburbs,,78660.0
1467817.0,Texas,,National,3.0,,Phone survey,0.926814556121826,Bush,Female,Other,45-49,Independent,Moderate,"$75,000-$99,999",,Protestant,No,,For your candidate,,,,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Other,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,76543.0
1467818.0,Texas,,National,3.0,,Phone survey,1.69747281074524,Bush,Male,Hispanic/Latino,18-24,Something Else,Moderate,"$15,000-$29,999",,Other Christian,Yes,,For your candidate,,,,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Hispanic/Latino,English,Hispanic/South,"City: 50,000 to 500,000","City over 50,000",,78539.0
1467819.0,Texas,,National,3.0,,Phone survey,2.17387986183167,Bush,Male,White,50-59,Something Else,Moderate,"$75,000-$99,999",,Protestant,No,,For your candidate,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,East,Suburbs,Suburbs,,77662.0
1467820.0,Texas,,National,3.0,,Phone survey,0.711670637130737,Bush,Male,Hispanic/Latino,65-74,Republican,Moderate,"$30,000-$49,999",,Protestant,Yes,,For your candidate,,,,Non-white male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,White,English,South-Central,Suburbs,Suburbs,,78628.0
1467821.0,Texas,,National,3.0,,Phone survey,2.15994334220886,Bush,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",,Protestant,No,,For your candidate,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,77840.0
1467822.0,Texas,,National,3.0,,Phone survey,2.07863521575928,Kerry,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",,Catholic,No,,For your candidate,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,White,English,Houston,Suburbs,Suburbs,,77379.0
1467823.0,Texas,,National,3.0,,Phone survey,2.07863521575928,Kerry,Male,Black,25-29,Democrat,Liberal,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,Non-white male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,Houston,"City over 500,000","City over 50,000",,77020.0
1467824.0,Texas,,National,3.0,,Phone survey,2.16650319099426,Bush,Female,White,50-59,Republican,Conservative,,,Protestant,No,,Omit,,,,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,75219.0
1467825.0,Texas,,National,3.0,,Phone survey,2.03026723861694,Kerry,Male,White,45-49,Democrat,Liberal,"$15,000-$29,999",,None,No,,For your candidate,,,,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,76116.0
1467826.0,Texas,,National,3.0,,Phone survey,1.74521553516388,Kerry,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",,Protestant,No,,Against his opponent,,,,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,West,Rural,Small cities and Rural,,79036.0
1467827.0,Texas,,National,3.0,,Phone survey,2.73301792144775,Kerry,Female,White,60-64,Democrat,Moderate,"Under $15,000",,Protestant,No,,For your candidate,,,,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78233.0
1467828.0,Texas,,National,3.0,,Phone survey,0.8349569439888,Bush,Male,White,65-74,Republican,Conservative,"$150,000-$199,999",,Protestant,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,76112.0
1467829.0,Texas,,National,3.0,,Phone survey,2.35813617706299,Kerry,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",,Protestant,No,,For your candidate,,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,76036.0
1467830.0,Texas,,National,3.0,,Phone survey,2.07863521575928,Kerry,Male,Black,45-49,Democrat,Conservative,"$30,000-$49,999",,Other Christian,No,,For your candidate,,,,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,Houston,Suburbs,Suburbs,,77015.0
1467831.0,Texas,,National,3.0,,Phone survey,2.14714407920837,Bush,Female,White,45-49,Something Else,Moderate,"$15,000-$29,999",,Other Christian,No,,For your candidate,,,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,East,Rural,Small cities and Rural,,75631.0
1467832.0,Texas,,National,3.0,,Phone survey,2.02761769294739,Bush,Male,White,40-44,Republican,Liberal,"$50,000-$74,999",,Other Christian,No,,Against his opponent,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,75146.0
1467833.0,Texas,,National,3.0,,Phone survey,1.74521553516388,Kerry,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",,Other Christian,No,,For your candidate,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,West,"City: 50,000 to 500,000","City over 50,000",,76904.0
1467834.0,Texas,,National,3.0,,Phone survey,0.859279990196228,Kerry,Female,White,75 or over,Democrat,Moderate,,,Other Christian,No,,Against his opponent,,,,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,East,Rural,Small cities and Rural,,75862.0
