ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1478844.0,,69.0,State,1.0,Call 1,0.817253828048706,Kerry,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,No one is,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1483509.0,,93.0,State,1.0,Call 1,0.844162404537201,Kerry,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1497505.0,,16.0,State,1.0,Call 1,1.44464123249054,Kerry,Male,White,75 or over,Independent,Liberal,"$30,000-$49,999",About the same,Catholic,"Yes, I am",No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1481515.0,,100.0,National,4.0,Call 1,0.847817122936249,Kerry,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",,,"Yes, someone else is",No,During the last month,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Someone in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1516163.0,,100.0,National,3.0,Call 2,0.847817122936249,Kerry,Male,White,45-49,Independent,Moderate,"$15,000-$29,999",,Protestant,,No,,For your candidate,,,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1516156.0,,69.0,State,1.0,Call 2,0.847817122936249,Kerry,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,"Yes, I am",No,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1481158.0,,25.0,State,1.0,Call 1,1.55330431461334,Bush,Female,White,65-74,Independent,Moderate,,About the same,Protestant,"Yes, I am",No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1513817.0,,54.0,State,1.0,Call 2,1.00267028808594,Bush,Female,White,50-59,Democrat,Liberal,"$15,000-$29,999",About the same,Catholic,No one is,No,Just today,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1481153.0,,38.0,State,1.0,Call 1,0.82761025428772,Kerry,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,Before that,Omit,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1513814.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1485811.0,,48.0,State,1.0,Call 1,1.42339813709259,Bush,Male,White,65-74,Republican,Conservative,"$200,000 or more",Better today,Protestant,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1483476.0,,100.0,National,1.0,Call 1,0.943615674972534,Bush,Female,White,50-59,Democrat,Liberal,"Under $15,000",About the same,Other Christian,No one is,No,In the last three days,,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1478808.0,,53.0,State,1.0,Call 1,1.10017740726471,Bush,Male,Asian,50-59,Republican,Liberal,"$30,000-$49,999",About the same,Catholic,No one is,,During the last month,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,Asian,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1515417.0,,57.0,National,1.0,Call 2,0.645353317260742,Kerry,Male,White,40-44,Democrat,Moderate,"$100,000-$149,999",Better today,Catholic,"Yes, someone else is",No,Before that,,Strongly disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1513800.0,,55.0,State,1.0,Call 2,1.4426406621933,Kerry,Male,White,25-29,Independent,Moderate,"$100,000-$149,999",Worse today,Muslim,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1532463.0,,42.0,State,1.0,Call 3,1.23264932632446,Bush,Male,White,30-39,Independent,Moderate,"$200,000 or more",Better today,Catholic,No one is,,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1479217.0,,55.0,State,1.0,Call 1,1.1646808385849,Kerry,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,None,No one is,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1481135.0,,42.0,State,1.0,Call 1,1.48478257656097,Kerry,Female,White,65-74,Independent,Moderate,"$75,000-$99,999",About the same,Jewish,No one is,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1497462.0,,16.0,State,1.0,Call 1,1.24692106246948,Kerry,,,75 or over,Democrat,,,Omit,Catholic,"Yes, I am",,Omit,For your candidate,Omit,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,,,Catholic,All others,All others,Omit,Omit,Omit,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1532451.0,,54.0,State,1.0,Call 3,1.04016768932343,Bush,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1513786.0,,16.0,State,1.0,Call 2,1.39256286621094,Kerry,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1513783.0,,38.0,State,1.0,Call 2,1.02512550354004,Kerry,Male,White,18-24,Democrat,Moderate,"$15,000-$29,999",Better today,Catholic,"Yes, I am",No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1534775.0,,48.0,State,1.0,Call 3,1.22649085521698,Bush,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",About the same,None,No one is,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1478782.0,,69.0,State,1.0,Call 1,0.847817122936249,Kerry,Male,White,45-49,Independent,Moderate,,About the same,,No one is,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,40-49,18-64,Independent,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1513776.0,,93.0,State,1.0,Call 2,0.844162404537201,Kerry,Female,White,50-59,Independent,Moderate,,Worse today,Catholic,No one is,,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1532439.0,,38.0,State,1.0,Call 3,0.520956695079803,Nader,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No one is,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1513771.0,,8.0,State,1.0,Call 2,0.776453912258148,Kerry,Female,Other,30-39,Republican,Liberal,"$30,000-$49,999",Worse today,Catholic,"Yes, someone else is",No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,Other,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1513770.0,,42.0,State,1.0,Call 2,1.3272293806076,Kerry,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",About the same,None,No one is,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1516099.0,,100.0,National,3.0,Call 2,0.817253828048706,Kerry,Female,White,50-59,Something Else,Liberal,"Under $15,000",,Catholic,,No,,For your candidate,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1497429.0,,16.0,State,1.0,Call 1,1.39256286621094,Kerry,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No one is,No,In the last three days,For your candidate,Somewhat approve,Somewhat disapprove,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1478757.0,,70.0,State,1.0,Call 1,1.16881656646729,Bush,Male,White,18-24,Republican,Moderate,,About the same,Other Christian,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1532411.0,,42.0,State,1.0,Call 3,1.3272293806076,Kerry,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1513746.0,,70.0,State,1.0,Call 2,0.731781005859375,Kerry,,,45-49,Independent,Liberal,,About the same,Jewish,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,,45-59,40-49,18-64,Independent,,,Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1497403.0,,16.0,State,1.0,Call 1,1.44464123249054,Kerry,Male,White,75 or over,Democrat,Conservative,"Under $15,000",Worse today,Other Christian,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1532397.0,,57.0,National,1.0,Call 3,0.622088730335236,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,"Yes, I am",No,Sometime last week,,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1532394.0,,54.0,State,1.0,Call 3,1.04016768932343,Bush,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1481061.0,,25.0,State,1.0,Call 1,1.55330431461334,Bush,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,"Yes, someone else is",No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1515339.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Better today,None,"Yes, I am and someone else is",No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1513719.0,,38.0,State,1.0,Call 2,0.858560800552368,Kerry,Male,White,40-44,Democrat,Conservative,,Worse today,None,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1478723.0,,53.0,State,1.0,Call 1,0.842050015926361,Kerry,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Worse today,None,"Yes, I am and someone else is",No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1513717.0,,42.0,State,1.0,Call 2,1.07150638103485,Kerry,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",Better today,None,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1513715.0,,16.0,State,1.0,Call 2,1.44464123249054,Kerry,Male,White,75 or over,Independent,Liberal,"$30,000-$49,999",Worse today,Jewish,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1534708.0,,48.0,State,1.0,Call 3,0.926315069198608,Kerry,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1516042.0,,100.0,National,3.0,Call 2,0.954814791679382,Kerry,Female,Black,40-44,Independent,Conservative,"$15,000-$29,999",,Protestant,,No,,For your candidate,,,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,,,Black,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1478712.0,,70.0,State,1.0,Call 1,0.847817122936249,Kerry,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1497369.0,,16.0,State,1.0,Call 1,1.04253816604614,Kerry,Male,White,50-59,Democrat,Liberal,"$150,000-$199,999",About the same,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1532362.0,,42.0,State,1.0,Call 3,1.54030978679657,Kerry,Male,White,65-74,Independent,Conservative,"$15,000-$29,999",Worse today,Protestant,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1516030.0,,82.0,State,1.0,Call 2,0.916851043701172,Kerry,Male,White,65-74,Democrat,Moderate,"$75,000-$99,999",Omit,,No one is,No,Before that,Against his opponent,Strongly disapprove,Omit,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1513691.0,,55.0,State,1.0,Call 2,1.1646808385849,Kerry,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1513041.0,,53.0,State,1.0,Call 2,0.811694622039795,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,None,"Yes, someone else is",No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1513040.0,,42.0,State,1.0,Call 2,1.18821310997009,Bush,Female,Hispanic/Latino,45-49,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,"Yes, I am",Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1478683.0,,53.0,State,1.0,Call 1,1.06051671504974,Bush,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,Catholic,"Yes, someone else is",No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1532336.0,,57.0,National,1.0,Call 3,0.88720315694809,Did not vote,Male,White,18-24,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,"Yes, someone else is",No,During the last month,,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
