ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESCT04,SENCT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1497518.0,Connecticut,32.0,State,1.0,Call 2,1.76871979236603,Kerry,Dodd,Male,Black,25-29,Independent,Liberal,"$30,000-$49,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1471850.0,Connecticut,48.0,State,1.0,Call 1,0.451796680688858,Bush,Dodd,Male,White,50-59,Republican,Moderate,,Better today,Catholic,,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1471847.0,Connecticut,32.0,State,1.0,Call 1,1.34207701683044,Kerry,,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$30,000-$49,999",About the same,None,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1525505.0,Connecticut,1.0,State,1.0,Call 3,0.616515576839447,Kerry,Did not vote,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$100,000-$149,999",Better today,Other Christian,,During the last month,For your candidate,Strongly approve,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1526762.0,Connecticut,92.0,State,1.0,Call 3,1.51736831665039,Kerry,Dodd,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1471837.0,Connecticut,92.0,State,1.0,Call 1,1.51736831665039,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1497497.0,Connecticut,46.0,National,3.0,Call 2,0.855132102966309,Kerry,Dodd,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",,Protestant,,,Against his opponent,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1497340.0,Connecticut,50.0,State,1.0,Call 2,0.915951251983643,Kerry,Dodd,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1471826.0,Connecticut,10.0,State,1.0,Call 1,1.18508315086365,Bush,Orchulli,Female,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Very worried,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1527817.0,Connecticut,48.0,State,1.0,Call 3,0.325727075338364,Bush,Did not vote,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,,Just today,Against his opponent,Somewhat approve,Somewhat approve,Somewhat worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1497334.0,Connecticut,1.0,State,1.0,Call 2,1.07298612594604,Bush,Dodd,Female,White,65-74,Independent,Moderate,"Under $15,000",About the same,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1471822.0,Connecticut,32.0,State,1.0,Call 1,1.59343898296356,Kerry,Dodd,Female,Hispanic/Latino,25-29,Democrat,Liberal,"$15,000-$29,999",About the same,Catholic,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1497482.0,Connecticut,1.0,State,1.0,Call 2,0.818747520446777,Kerry,Dodd,Female,Black,45-49,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Somewhat worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1527810.0,Connecticut,37.0,State,1.0,Call 3,1.27600455284119,Bush,Orchulli,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1497478.0,Connecticut,42.0,National,2.0,Call 2,0.785224914550781,Kerry,Orchulli,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1471813.0,Connecticut,48.0,State,1.0,Call 1,0.332914024591446,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474144.0,Connecticut,48.0,State,1.0,Call 1,0.331425130367279,Kerry,Dodd,Male,White,75 or over,Democrat,Liberal,"Under $15,000",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not at all worried,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474143.0,Connecticut,42.0,National,2.0,Call 1,0.573838651180267,Kerry,Dodd,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,Before that,,Strongly disapprove,Strongly disapprove,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1497472.0,Connecticut,92.0,State,1.0,Call 2,2.30772829055786,Bush,Orchulli,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1525464.0,Connecticut,50.0,State,1.0,Call 3,0.485310316085815,Kerry,Other,Male,White,18-24,Independent,Liberal,,Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not at all worried,White male,18-29,18-24,18-64,Independent,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1497466.0,Connecticut,24.0,State,1.0,Call 2,0.77892678976059,Kerry,Dodd,Female,White,30-39,Democrat,Moderate,,Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1471800.0,Connecticut,1.0,State,1.0,Call 1,1.58799242973328,Bush,Orchulli,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Not too worried,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1530123.0,Connecticut,24.0,State,1.0,Call 3,0.832424581050873,Kerry,Dodd,Male,White,,Independent,Moderate,,About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Somewhat worried,White male,,,,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1525456.0,Connecticut,46.0,National,3.0,Call 3,1.71750688552856,Bush,Orchulli,Male,White,30-39,Republican,Moderate,"$75,000-$99,999",,Protestant,No,,For your candidate,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1525455.0,Connecticut,77.0,State,1.0,Call 3,0.857658982276917,Kerry,Dodd,Female,White,40-44,Something Else,Liberal,"Under $15,000",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1527787.0,Connecticut,42.0,National,1.0,Call 3,0.570032715797424,Kerry,Dodd,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,Yes,During the last month,,Strongly disapprove,Somewhat disapprove,,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1483458.0,Connecticut,24.0,State,1.0,Call 1,0.838687241077423,Kerry,Dodd,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1525446.0,Connecticut,1.0,State,1.0,Call 3,1.16049742698669,Bush,Dodd,Male,White,40-44,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Not too worried,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1497449.0,Connecticut,22.0,State,1.0,Call 2,0.781082332134247,Kerry,Dodd,Female,White,40-44,Democrat,Moderate,"$200,000 or more",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Somewhat worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1476446.0,Connecticut,50.0,State,1.0,Call 1,0.502533912658691,Bush,Other,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,During the last month,For your candidate,Somewhat approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1474111.0,Connecticut,93.0,State,1.0,Call 1,0.874812185764313,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Worse today,Jewish,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1474108.0,Connecticut,46.0,National,3.0,Call 1,0.790647983551025,Kerry,Dodd,Female,White,65-74,Democrat,Moderate,"$100,000-$149,999",,Catholic,No,,Omit,,,,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,,,,,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1527766.0,Connecticut,32.0,State,1.0,Call 3,1.53582680225372,Kerry,Dodd,Female,Black,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1499545.0,Connecticut,77.0,State,1.0,Call 2,0.853823304176331,Kerry,Dodd,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1497431.0,Connecticut,93.0,State,1.0,Call 2,0.94192910194397,Kerry,Dodd,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1485765.0,Connecticut,24.0,State,1.0,Call 1,1.67694437503815,Bush,Orchulli,Male,White,65-74,Republican,Moderate,"$150,000-$199,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1527757.0,Connecticut,48.0,State,1.0,Call 3,0.309192329645157,Kerry,Dodd,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1471764.0,Connecticut,32.0,State,1.0,Call 1,1.71569013595581,Kerry,Dodd,Male,White,25-29,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Very worried,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1471762.0,Connecticut,10.0,State,1.0,Call 1,1.27600455284119,Bush,Orchulli,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Something else,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1530085.0,Connecticut,42.0,National,3.0,Call 3,0.532949924468994,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$200,000 or more",,Protestant,No,,Against his opponent,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1497422.0,Connecticut,48.0,State,1.0,Call 2,0.332914024591446,Kerry,Dodd,Male,White,40-44,Independent,Liberal,"$100,000-$149,999",Worse today,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1497421.0,Connecticut,92.0,State,1.0,Call 2,1.30653250217438,Bush,Dodd,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Not at all worried,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1497416.0,Connecticut,32.0,State,1.0,Call 2,1.53582680225372,Kerry,Dodd,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1474085.0,Connecticut,48.0,State,1.0,Call 1,0.309192329645157,Kerry,Dodd,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1527742.0,Connecticut,51.0,National,1.0,Call 3,0.77892678976059,Kerry,Dodd,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1471746.0,Connecticut,1.0,State,1.0,Call 1,1.07298612594604,Bush,Dodd,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Somewhat approve,Somewhat worried,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1527735.0,Connecticut,37.0,State,1.0,Call 3,1.15529882907867,Bush,Dodd,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Catholic,No,Just today,For your candidate,Somewhat approve,Somewhat disapprove,Somewhat worried,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1497402.0,Connecticut,1.0,State,1.0,Call 2,0.818747520446777,Kerry,Dodd,Female,Black,40-44,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1499734.0,Connecticut,11.0,State,1.0,Call 2,0.964461863040924,Kerry,Dodd,Female,White,65-74,Independent,Liberal,"$15,000-$29,999",Worse today,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1497249.0,Connecticut,50.0,State,1.0,Call 2,0.986224412918091,Kerry,Dodd,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Not too worried,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1513726.0,Connecticut,37.0,State,1.0,Call 2,1.27600455284119,Bush,Orchulli,Male,White,45-49,Independent,Moderate,"$200,000 or more",Better today,Catholic,,Before that,Against his opponent,Somewhat approve,Somewhat approve,Somewhat worried,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1476396.0,Connecticut,37.0,State,1.0,Call 1,1.36478924751282,Bush,Orchulli,Male,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
