ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESFL04,SENFL04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,CUBAN3,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECFL,COUNTACC,GOTV,CANERESP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,GOTVBUSH,GOTVKERY,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1467092.0,Florida,,National,2.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Independent,Moderate,No,"Under $15,000",Worse today,Protestant,More than once a week,Some college/associate degree,No,,,Health care,Omit,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Omit,,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Omit,,,,,,,,White,English,South,Suburbs,Suburbs,,34221.0
1467093.0,Florida,,National,2.0,,Complete,Phone survey,0.648449897766113,Bush,Castor,Female,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Once a week,College graduate,No,,,Iraq,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,Suburbs,Suburbs,,33525.0
1467094.0,Florida,,National,2.0,,Complete,Phone survey,0.764711260795593,Bush,Did not vote,Male,White,65-74,Independent,Moderate,No,"$15,000-$29,999",About the same,Protestant,A few times a year,Did not complete high school,No,,,Taxes,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,32778.0
1467095.0,Florida,,National,2.0,,Complete,Phone survey,3.35092854499817,Kerry,Castor,Male,Black,25-29,Independent,Liberal,No,"$100,000-$149,999",Worse today,Other Christian,A few times a month,Some college/associate degree,No,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,,Non-white male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,Black,English,Miami/Gold Coast,Suburbs,Suburbs,,33026.0
1467096.0,Florida,,National,2.0,,Complete,Phone survey,1.2453476190567,Kerry,Castor,Female,Black,65-74,Democrat,Moderate,No,"$75,000-$99,999",About the same,Other Christian,More than once a week,Postgraduate study,No,,,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,Black,English,North,"City over 500,000","City over 50,000",,32209.0
1467097.0,Florida,,National,2.0,,Complete,Phone survey,1.91795837879181,Bush,Martinez,Male,White,25-29,Republican,Conservative,Yes,"Under $15,000",About the same,Catholic,Once a week,College graduate,No,,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,North,"City over 500,000","City over 50,000",,32246.0
1467098.0,Florida,,National,2.0,,Complete,Phone survey,0.69386214017868,Bush,Martinez,Female,White,75 or over,Republican,Conservative,No,,About the same,Protestant,More than once a week,High school graduate,No,,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,34748.0
1467099.0,Florida,,National,2.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,45-49,Democrat,Liberal,No,"Under $15,000",Worse today,Protestant,A few times a year,Some college/associate degree,No,,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,South,Suburbs,Suburbs,,34232.0
1467554.0,Florida,,National,3.0,,Complete,Phone survey,1.27347350120544,Bush,Did not vote,Female,White,30-39,Democrat,Moderate,,"$200,000 or more",,Catholic,Once a week,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,"City: 50,000 to 500,000","City over 50,000",,32607.0
1467555.0,Florida,,National,3.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,50-59,Republican,Moderate,,"$100,000-$149,999",,Catholic,More than once a week,,No,,For your candidate,,,,,,,,,,Very confident,"Yes, for George W. Bush",,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32444.0
1467556.0,Florida,,National,3.0,,Complete,Phone survey,0.36808380484581,Kerry,Castor,Female,White,45-49,Democrat,Liberal,,"$75,000-$99,999",,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Not at all confident,"Yes, for John Kerry",,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Miami/Gold Coast,"City: 50,000 to 500,000","City over 50,000",,33139.0
1467557.0,Florida,,National,3.0,,Complete,Phone survey,1.07499921321869,Kerry,Castor,Female,White,65-74,Independent,Moderate,,"$200,000 or more",,Catholic,More than once a week,,No,,Against his opponent,,,,,,,,,,Not very confident,"Yes, for both Kerry and Bush",,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,North,Suburbs,Suburbs,,32034.0
1467558.0,Florida,,National,3.0,,Complete,Phone survey,1.92515790462494,Kerry,Did not vote,Male,,50-59,,,,,,,Omit,,,,For your candidate,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,,45-59,50-64,18-64,,,,,,,Omit,Omit,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",,,Central,Suburbs,Suburbs,,32808.0
1467559.0,Florida,,National,3.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Independent,Moderate,,,,None,A few times a month,,No,,For your candidate,,,,,,,,,,Somewhat confident,"Yes, for both Kerry and Bush",,White male,60 or over,65 or over,65 or over,Independent,,,None,White None,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33756.0
1467560.0,Florida,,National,3.0,,Complete,Phone survey,2.81417989730835,Bush,Martinez,Female,White,50-59,Independent,Conservative,,,,Protestant,Once a week,,No,,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33647.0
1467561.0,Florida,,National,3.0,,Complete,Phone survey,1.45333445072174,Kerry,Castor,Female,White,50-59,Democrat,Liberal,,"$50,000-$74,999",,None,Never,,No,,For your candidate,,,,,,,,,,Not very confident,"No, I was not contacted",,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,Suburbs,Suburbs,,32324.0
1467562.0,Florida,,National,3.0,,Complete,Phone survey,0.622673809528351,Kerry,Castor,Female,Black,65-74,Democrat,Conservative,,"$15,000-$29,999",,,More than once a week,,No,,For your candidate,,,,,,,,,,Omit,"Yes, for both Kerry and Bush",,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,All others,All others,Weekly,All others,,,,,,,Omit,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",Black,English,Central,Suburbs,Suburbs,,32808.0
1467563.0,Florida,,National,3.0,,Complete,Phone survey,3.22492098808289,Kerry,Castor,Female,White,18-24,Democrat,Moderate,,"Under $15,000",,Other Christian,A few times a month,,No,,For your candidate,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,Suburbs,Suburbs,,34601.0
1467564.0,Florida,,National,3.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,50-59,Democrat,Liberal,,"$50,000-$74,999",,Protestant,Never,,No,,For your candidate,,,,,,,,,,Not very confident,"Yes, for John Kerry",,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32401.0
1467565.0,Florida,,National,3.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Independent,Conservative,,,,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Somewhat confident,"Yes, for both Kerry and Bush",,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33770.0
1467566.0,Florida,,National,3.0,,Complete,Phone survey,0.648449897766113,Bush,Castor,Female,White,65-74,Independent,Conservative,,,,Other Christian,A few times a year,,No,,Omit,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,,33897.0
1467567.0,Florida,,National,3.0,,Complete,Phone survey,0.777557194232941,Kerry,Martinez,Female,White,50-59,Something Else,Moderate,,"$30,000-$49,999",,Other Christian,Never,,No,,For your candidate,,,,,,,,,,Not very confident,"No, I was not contacted",,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,,32701.0
1467568.0,Florida,,National,3.0,,Complete,Phone survey,0.451063007116318,Bush,Did not vote,Female,White,60-64,Independent,Conservative,,"$15,000-$29,999",,Other Christian,Once a week,,No,,For your candidate,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,North,Rural,Small cities and Rural,,32433.0
1467569.0,Florida,,National,3.0,,Complete,Phone survey,0.72666722536087,Kerry,Castor,Female,White,50-59,Democrat,Conservative,,,,Protestant,Never,,No,,For your candidate,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33705.0
1467570.0,Florida,,National,3.0,,Complete,Phone survey,2.9714891910553,Kerry,Castor,Male,White,18-24,Independent,Moderate,,"$15,000-$29,999",,None,Never,,No,,For your candidate,,,,,,,,,,Not very confident,"Yes, for both Kerry and Bush",,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,North,"City: 50,000 to 500,000","City over 50,000",,32304.0
1467571.0,Florida,,National,3.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Democrat,Moderate,,,,Jewish,A few times a year,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White male,60 or over,65 or over,65 or over,Democrat,,,Jewish,White Jewish,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,,33065.0
1467572.0,Florida,,National,3.0,,Complete,Phone survey,2.62286281585693,Kerry,Castor,Female,White,18-24,Democrat,Liberal,,"$150,000-$199,999",,Something else,A few times a year,,No,,Omit,,,,,,,,,,Not very confident,"No, I was not contacted",,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Occasionally,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,South,Suburbs,Suburbs,,34243.0
1467573.0,Florida,,National,3.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,45-49,Republican,Conservative,,"$30,000-$49,999",,Other Christian,Once a week,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,Suburbs,Suburbs,,34652.0
1467574.0,Florida,,National,3.0,,Complete,Phone survey,1.75333070755005,Bush,Castor,Female,White,50-59,Democrat,Conservative,,"$50,000-$74,999",,None,A few times a month,,No,,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",,33810.0
1467575.0,Florida,,National,3.0,,Complete,Phone survey,2.35247421264648,Bush,Martinez,Male,Hispanic/Latino,65-74,Republican,Conservative,,,,Catholic,Once a week,,"Yes, other Hispanic",,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,Non-white male,60 or over,65 or over,65 or over,Republican,,,Catholic,All others,All others,Weekly,Catholics/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,,33418.0
1467576.0,Florida,,National,3.0,,Complete,Phone survey,2.31670641899109,Bush,Martinez,Male,White,60-64,Republican,Conservative,,"$30,000-$49,999",,None,A few times a year,,No,,For your candidate,,,,,,,,,,Very confident,"Yes, for George W. Bush",,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,,33884.0
1467577.0,Florida,,National,3.0,,Complete,Phone survey,1.55036807060242,Kerry,Did not vote,Male,White,25-29,Independent,Moderate,,"$100,000-$149,999",,Catholic,A few times a month,,No,,Omit,,,,,,,,,,Not very confident,"No, I was not contacted",,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33611.0
1467578.0,Florida,,National,3.0,,Complete,Phone survey,1.49663889408112,Kerry,Castor,Male,White,,Democrat,Liberal,,"$200,000 or more",,Something else,Never,,No,,For your candidate,,,,,,,,,,Not at all confident,"No, I was not contacted",,White male,,,,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Never,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,,32765.0
1467579.0,Florida,,National,3.0,,Complete,Phone survey,3.41977667808533,Bush,Martinez,Female,Other,30-39,Republican,Moderate,,"$75,000-$99,999",,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Other,English,Central,"City: 50,000 to 500,000","City over 50,000",,32907.0
1467580.0,Florida,,National,3.0,,Complete,Phone survey,1.5683159828186,Bush,Martinez,Male,White,65-74,Republican,Conservative,,"Under $15,000",,Catholic,Once a week,,No,,Against his opponent,,,,,,,,,,Very confident,"Yes, for John Kerry",,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Central,"City: 10,000 to 49,999",Small cities and Rural,,32162.0
1467581.0,Florida,,National,3.0,,Complete,Phone survey,2.34924507141113,Bush,Martinez,Male,Hispanic/Latino,50-59,Democrat,Liberal,,"$30,000-$49,999",,Catholic,A few times a month,,"Yes, other Hispanic",,For your candidate,,,,,,,,,,Not very confident,"No, I was not contacted",,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Hispanic/Latino,English,Miami/Gold Coast,Suburbs,Suburbs,,33032.0
1467582.0,Florida,,National,3.0,,Complete,Phone survey,1.82959306240082,Bush,Did not vote,Female,White,45-49,Republican,Conservative,,"$100,000-$149,999",,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,Suburbs,Suburbs,,34431.0
1467583.0,Florida,,National,3.0,,Complete,Phone survey,0.909920215606689,Kerry,Castor,Male,White,50-59,Democrat,Moderate,,"$30,000-$49,999",,Protestant,A few times a month,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for George W. Bush",,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,,33063.0
1467584.0,Florida,,National,3.0,,Complete,Phone survey,2.61171627044678,Bush,Martinez,Female,White,30-39,Republican,Conservative,,"$50,000-$74,999",,Catholic,A few times a month,,No,,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",,32935.0
1467585.0,Florida,,National,3.0,,Complete,Phone survey,1.08242475986481,Kerry,Martinez,Female,White,40-44,Independent,Moderate,,"$30,000-$49,999",,None,Never,,No,,For your candidate,,,,,,,,,,Somewhat confident,"Yes, for both Kerry and Bush",,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,South,"City: 50,000 to 500,000","City over 50,000",,34983.0
1467586.0,Florida,,National,3.0,,Complete,Phone survey,1.61249876022339,Kerry,Castor,Female,White,65-74,Independent,,,,,Protestant,A few times a month,,,,For your candidate,,,,,,,,,,Not at all confident,"Yes, for both Kerry and Bush",,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,,North,"City: 10,000 to 49,999",Small cities and Rural,,32444.0
1467587.0,Florida,,National,3.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Democrat,,,,,,Omit,,No,,Against his opponent,,,,,,,,,,Omit,,,White female,60 or over,65 or over,65 or over,Democrat,,,,,All others,Omit,Omit,,,,,,,Omit,,,,,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33063.0
1467588.0,Florida,,National,3.0,,Complete,Phone survey,1.5683159828186,Bush,Martinez,Male,White,65-74,Republican,Conservative,,"$50,000-$74,999",,Protestant,Once a week,,No,,Omit,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",,32907.0
1467589.0,Florida,,National,3.0,,Complete,Phone survey,1.07499921321869,Kerry,Castor,Female,White,75 or over,Democrat,Moderate,,,,Jewish,A few times a year,,No,,Omit,,,,,,,,,,Somewhat confident,"Yes, for John Kerry",,White female,60 or over,65 or over,65 or over,Democrat,,,Jewish,White Jewish,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Miami/Gold Coast,Suburbs,Suburbs,,33321.0
1467590.0,Florida,,National,3.0,,Complete,Phone survey,1.38772428035736,Bush,Martinez,Female,White,75 or over,Independent,Moderate,,"$30,000-$49,999",,Catholic,A few times a year,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,Suburbs,Suburbs,,34667.0
1467591.0,Florida,,National,3.0,,Complete,Phone survey,1.07499921321869,Kerry,Castor,Female,White,65-74,Independent,Moderate,,"$50,000-$74,999",,Protestant,A few times a month,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for John Kerry",,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,South,Rural,Small cities and Rural,,33872.0
1467592.0,Florida,,National,3.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Independent,Moderate,,"Under $15,000",,Protestant,More than once a week,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for both Kerry and Bush",,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,South,Suburbs,Suburbs,,34221.0
1467593.0,Florida,,National,3.0,,Complete,Phone survey,0.648449897766113,Bush,Castor,Female,White,75 or over,Republican,Conservative,,"$15,000-$29,999",,Protestant,Once a week,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,Suburbs,Suburbs,,33525.0
