ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIL04,SENIL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIL,OBAMAPRS,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1501697.0,Illinois,106.0,National,4.0,Call 1,Complete,0.762276828289032,Kerry,Keyes,Male,Other,45-49,Independent,Conservative,"$75,000-$99,999",,,"Yes, I do",No,Just today,,,,,,Neither of them,,,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Other,Chicago,"City over 500,000","City over 50,000",1.0,60619.0
1501784.0,Illinois,106.0,National,4.0,Call 1,Complete,0.648527204990387,Kerry,Obama,Female,Black,30-39,Democrat,Conservative,"$50,000-$74,999",,,"Yes, I do",No,Before that,,,,,,Only John Kerry,,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,Chicago,"City over 500,000","City over 50,000",1.0,60619.0
1502180.0,Illinois,40.0,National,3.0,Call 2,Complete,0.713580369949341,Kerry,Keyes,Female,White,75 or over,Republican,Conservative,,,Catholic,,No,,Against his opponent,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,,,,,,,,,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502262.0,Illinois,88.0,National,4.0,Call 1,Complete,1.19691705703735,Kerry,Obama,Female,White,25-29,Something Else,Liberal,"Under $15,000",,,No one does,No,Before that,,,,,,Only John Kerry,,,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502282.0,Illinois,40.0,National,4.0,Call 2,Complete,0.414425879716873,Kerry,,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Omit,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Omit,Omit,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502366.0,Illinois,40.0,National,2.0,Call 2,Complete,1.04909718036652,Bush,Obama,Female,Hispanic/Latino,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No one does,Yes,Just today,,Health care,Omit,Somewhat approve,Somewhat approve,,,,Non-white female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,Hispanic/Latino,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502379.0,Illinois,59.0,National,1.0,Call 2,Complete,1.00426256656647,Bush,Keyes,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,,No one does,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502404.0,Illinois,88.0,National,4.0,Call 1,Complete,1.23134291172028,Kerry,Obama,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",,,No one does,No,Before that,,,,,,Only John Kerry,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502454.0,Illinois,40.0,National,3.0,Call 2,Complete,1.1677610874176,Bush,Obama,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",,Catholic,,No,,For your candidate,,,,,,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,,,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502518.0,Illinois,59.0,National,1.0,Call 2,Complete,0.773008942604065,Kerry,Obama,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,No one does,No,Before that,,Taxes,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502525.0,Illinois,88.0,National,4.0,Call 1,Complete,1.96588659286499,Bush,Keyes,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502539.0,Illinois,40.0,National,3.0,Call 2,Complete,0.818403661251068,Bush,Keyes,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",,Protestant,,No,,For your candidate,,,,,,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,,,,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502605.0,Illinois,26.0,State,1.0,Call 2,Complete,1.09061801433563,Kerry,Obama,Female,Hispanic/Latino,30-39,Independent,Conservative,"$50,000-$74,999",Worse today,Catholic,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Omit,Strongly disapprove,Somewhat disapprove,Neither of them,Poor,Yes,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Hispanic/Latino,North,Rural,Small cities and Rural,16.0,61085.0
1502627.0,Illinois,59.0,National,1.0,Call 2,Complete,1.11785531044006,Bush,Keyes,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No one does,No,Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502631.0,Illinois,40.0,National,1.0,Call 2,Complete,0.871407032012939,Kerry,Obama,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,None,No one does,No,Before that,,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502651.0,Illinois,88.0,National,4.0,Call 1,Complete,1.23134291172028,Kerry,Obama,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",,,"Yes, someone else does",No,Before that,,,,,,Neither of them,,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502653.0,Illinois,26.0,State,1.0,Call 2,Complete,0.92571759223938,Did not vote,Obama,Female,White,30-39,,,,Worse today,,No one does,No,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Omit,Not so good,Yes,White female,30-44,30-39,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1502713.0,Illinois,59.0,National,1.0,Call 2,Complete,0.885192513465881,Kerry,Obama,Male,White,50-59,Democrat,Conservative,"Under $15,000",Worse today,Protestant,"Yes, I do",No,Just today,,Economy/Jobs,Cares about people like me,Somewhat disapprove,Strongly approve,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,Someone in household is union member,Voter is union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502742.0,Illinois,40.0,National,2.0,Call 2,Complete,0.841942667961121,Bush,Keyes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No one does,No,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502743.0,Illinois,85.0,State,1.0,Call 2,Complete,0.620159447193146,Bush,Did not vote,Female,White,30-39,Independent,Moderate,,Better today,,No one does,,Before that,Omit,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Only George W. Bush,Good,No,White female,30-44,30-39,18-64,Independent,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60564.0
1502774.0,Illinois,26.0,State,1.0,Call 2,Complete,1.37727451324463,Bush,Keyes,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No one does,No,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,No,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1502812.0,Illinois,88.0,National,3.0,Call 1,Complete,1.730872631073,Bush,Keyes,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",,None,,No,,For your candidate,,,,,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,,,,,,,,,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502822.0,Illinois,59.0,National,1.0,Call 2,Complete,0.984467923641205,Bush,Obama,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",About the same,,No one does,,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502864.0,Illinois,40.0,National,4.0,Call 2,Complete,0.760970532894135,Kerry,Obama,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Neither of them,,,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502866.0,Illinois,26.0,State,1.0,Call 2,Complete,1.18872511386871,Bush,Obama,Male,White,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Good,Yes,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1502871.0,Illinois,85.0,State,1.0,Call 2,Complete,1.17149186134338,Bush,Obama,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,No one does,No,Just today,For your candidate,Terrorism,Is a strong leader,Somewhat disapprove,Strongly disapprove,Only George W. Bush,Good,Yes,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60564.0
1502924.0,Illinois,109.0,National,1.0,Call 2,Complete,1.02957022190094,Kerry,Obama,Female,White,75 or over,Democrat,Moderate,"Under $15,000",Worse today,Catholic,"Yes, I do",No,Before that,,Terrorism,Is a strong leader,Strongly disapprove,Strongly disapprove,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is union member,White,Chicago,"City over 500,000","City over 50,000",5.0,60634.0
1502937.0,Illinois,59.0,National,2.0,Call 2,Complete,0.885192513465881,Kerry,Obama,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No one does,No,Just today,,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1502952.0,Illinois,134.0,State,1.0,Call 1,Not complete,1.20055460929871,Kerry,,Female,White,45-49,,,,,,,,During the last month,Against his opponent,Omit,Omit,Omit,,,,,White female,45-59,40-49,18-64,,,,,,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,White,Cook suburbs,Suburbs,Suburbs,9.0,60016.0
1502956.0,Illinois,88.0,National,3.0,Call 1,Complete,1.37062072753906,Kerry,Obama,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",,Catholic,,No,,Against his opponent,,,,,,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,,,,,,,,,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1502961.0,Illinois,26.0,State,1.0,Call 2,Complete,1.09061801433563,Kerry,Obama,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly disapprove,Neither of them,Good,No,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1502981.0,Illinois,40.0,National,1.0,Call 2,Complete,0.871407032012939,Kerry,Obama,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No one does,No,In the last three days,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1502988.0,Illinois,85.0,State,1.0,Call 2,Complete,0.940169274806976,Bush,Keyes,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Catholic,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,No,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60564.0
1503003.0,Illinois,134.0,State,1.0,Call 1,Complete,1.78652834892273,Bush,Keyes,Male,Hispanic/Latino,50-59,Something Else,,,Omit,Mormon/LDS,"Yes, someone else does",Yes,Just today,For your candidate,Education,Cares about people like me,Strongly disapprove,Somewhat approve,Only George W. Bush,Good,Yes,Non-white male,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Hispanic/Latino,Cook suburbs,Suburbs,Suburbs,9.0,60016.0
1503008.0,Illinois,33.0,National,4.0,Call 2,Complete,1.0948783159256,Bush,Obama,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",,,No one does,No,Sometime last week,,,,,,Only George W. Bush,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,North,Suburbs,Suburbs,11.0,60950.0
1503027.0,Illinois,109.0,National,1.0,Call 2,Complete,0.851803660392761,Bush,Obama,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,"Yes, someone else does",No,Before that,,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is not union member,White,Chicago,"City over 500,000","City over 50,000",5.0,60634.0
1503056.0,Illinois,134.0,State,1.0,Call 1,Complete,1.10516035556793,Kerry,,Female,White,,Something Else,,,Omit,Catholic,No one does,,In the last three days,Against his opponent,Education,Is honest and trustworthy,Omit,Somewhat approve,Both of them,Not so good,Omit,White female,,,,Independent,,,Catholic,White Catholic,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Cook suburbs,Suburbs,Suburbs,9.0,60016.0
1503066.0,Illinois,26.0,State,1.0,Call 2,Complete,1.93816339969635,Bush,Keyes,Male,White,60-64,Independent,Moderate,,About the same,Protestant,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Both of them,Not so good,No,White male,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1503067.0,Illinois,59.0,National,2.0,Call 2,Complete,0.795242249965668,Kerry,Obama,Female,White,45-49,Independent,Conservative,"Under $15,000",Worse today,Other Christian,No one does,No,During the last month,,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat disapprove,,,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1503082.0,Illinois,85.0,State,1.0,Call 2,Complete,0.844632506370544,Bush,Keyes,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,"Yes, someone else does",No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Good,No,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60564.0
1503088.0,Illinois,21.0,State,1.0,Call 2,Complete,1.16445767879486,Kerry,Obama,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,"Yes, I do",No,Just today,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly disapprove,Both of them,Good,Yes,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,White,South,Rural,Small cities and Rural,12.0,62896.0
1503115.0,Illinois,109.0,National,1.0,Call 2,Complete,1.15199720859528,Bush,Keyes,Male,White,65-74,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,No one does,No,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,,,,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,Chicago,"City over 500,000","City over 50,000",5.0,60634.0
1503124.0,Illinois,40.0,National,4.0,Call 2,Complete,1.04909718036652,Bush,Obama,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,8.0,60073.0
1503127.0,Illinois,88.0,National,3.0,Call 1,Complete,1.23134291172028,Kerry,Obama,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",,None,,No,,Against his opponent,,,,,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,,,,,,,,,White,North,"City: 50,000 to 500,000","City over 50,000",16.0,61108.0
1503162.0,Illinois,26.0,State,1.0,Call 2,Complete,1.5347672700882,Kerry,Obama,Male,White,65-74,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,"Yes, I do",No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,Yes,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,White,North,Rural,Small cities and Rural,16.0,61085.0
1503169.0,Illinois,33.0,National,4.0,Call 2,Complete,0.983620524406433,Bush,Obama,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,North,Suburbs,Suburbs,11.0,60950.0
1503187.0,Illinois,21.0,State,1.0,Call 2,Complete,1.16638898849487,Bush,Obama,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No one does,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Not so good,No,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,12.0,62896.0
1503190.0,Illinois,85.0,State,1.0,Call 2,Complete,1.17149186134338,Bush,Obama,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Other Christian,No one does,No,During the last month,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Neither of them,Good,Yes,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60564.0
1503206.0,Illinois,59.0,National,2.0,Call 2,Complete,0.795242249965668,Kerry,Obama,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,"Yes, someone else does",No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is not union member,White,North,"City: 10,000 to 49,999",Small cities and Rural,17.0,61201.0
1503221.0,Illinois,109.0,National,1.0,Call 2,Complete,0.911212801933289,Bush,Keyes,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No one does,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,Chicago,"City over 500,000","City over 50,000",5.0,60634.0
