ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESTN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1483538.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,1.22227025032043,Kerry,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Yes,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly approve,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1483554.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.602815508842468,Kerry,Male,White,30-39,Democrat,Conservative,"Under $15,000",Better today,Other Christian,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly approve,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1483565.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.614635407924652,Kerry,Male,White,50-59,Democrat,Liberal,"Under $15,000",Worse today,Something else,No,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1483569.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.485012888908386,Bush,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Better today,Protestant,No,No,Just today,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1483574.0,Tennessee,17.0,National,3.0,Call 1,Complete,Exit poll,0.452678710222244,Bush,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",,Protestant,Yes,,,For your candidate,,,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,White,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,4.0,37388.0
1483575.0,Tennessee,10.0,State,1.0,Call 1,Not complete,Exit poll,0.904739439487457,Bush,Female,White,75 or over,,,,,,,,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East,Suburbs,Suburbs,2.0,37865.0
1483579.0,Tennessee,127.0,National,2.0,Call 1,Complete,Exit poll,0.411001950502396,Bush,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37660.0
1483582.0,Tennessee,114.0,State,1.0,Call 1,Complete,Exit poll,0.65664541721344,Kerry,Female,Black,40-44,Something Else,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,Yes,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Southwest,"City over 500,000","City over 50,000",9.0,38118.0
1483592.0,Tennessee,54.0,State,1.0,Call 1,Complete,Exit poll,0.588286519050598,Bush,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,No,Before that,For your candidate,Health care,Is honest and trustworthy,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,37363.0
1483593.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,0.754125773906708,Bush,Male,White,65-74,Independent,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
1483600.0,Tennessee,31.0,State,1.0,Call 1,Complete,Exit poll,0.865233898162842,Kerry,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",Worse today,None,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",5.0,37209.0
1483601.0,Tennessee,38.0,National,2.0,Call 1,Complete,Exit poll,0.580509603023529,Kerry,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1483621.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.644852519035339,Bush,Female,White,40-44,Republican,Conservative,,Better today,Catholic,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Omit,White female,30-44,40-49,18-64,Republican,,,Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1483627.0,Tennessee,70.0,National,4.0,Call 1,Complete,Exit poll,0.644852519035339,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",,,,,Before that,,,,,,,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,East,Rural,Small cities and Rural,1.0,37680.0
1483628.0,Tennessee,10.0,State,1.0,Call 1,Complete,Exit poll,0.69306206703186,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,2.0,37865.0
1483630.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,0.792464077472687,Bush,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,None,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1483639.0,Tennessee,41.0,State,1.0,Call 1,Complete,Exit poll,1.0593386888504,Kerry,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,Yes,No,During the last month,Against his opponent,Health care,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Southwest,Suburbs,Suburbs,7.0,38066.0
1483643.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.69306206703186,Bush,Male,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,No,Just today,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1483671.0,Tennessee,10.0,State,1.0,Call 1,Complete,Exit poll,0.663769543170929,Bush,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,2.0,37865.0
1483676.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.485012888908386,Bush,Female,White,30-39,Republican,Conservative,"Under $15,000",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1483677.0,Tennessee,17.0,National,4.0,Call 1,Complete,Exit poll,0.452678710222244,Bush,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",,,,,Before that,,,,,,,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,4.0,37388.0
1483680.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.644852519035339,Bush,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1483685.0,Tennessee,31.0,State,1.0,Call 1,Not complete,Exit poll,0.85705703496933,Kerry,Female,White,30-39,,,,,,,,Before that,For your candidate,Health care,Cares about people like me,Strongly disapprove,,,,White female,30-44,30-39,18-64,,,,,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Nashville area,"City over 500,000","City over 50,000",5.0,37209.0
1483697.0,Tennessee,132.0,State,1.0,Call 1,Complete,Exit poll,1.53536939620972,Kerry,Female,White,75 or over,Democrat,Moderate,"Under $15,000",Omit,Protestant,,No,Before that,Against his opponent,Omit,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",6.0,37072.0
1483700.0,Tennessee,38.0,National,3.0,Call 1,Complete,Exit poll,0.532563149929047,Bush,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",,Protestant,Yes,,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1483708.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,0.519918501377106,Bush,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Better today,None,Yes,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
1483716.0,Tennessee,54.0,State,1.0,Call 1,Complete,Exit poll,0.555183589458466,Kerry,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",About the same,Something else,No,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,37363.0
1483721.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.657496690750122,Bush,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1483730.0,Tennessee,114.0,State,1.0,Call 1,Complete,Exit poll,0.662910223007202,Kerry,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,No,During the last month,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Southwest,"City over 500,000","City over 50,000",9.0,38118.0
1483732.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,1.15954780578613,Kerry,Female,Other,45-49,Something Else,Moderate,"Under $15,000",Worse today,Something else,No,Yes,In the last three days,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Other,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1483746.0,Tennessee,41.0,State,1.0,Call 1,Complete,Exit poll,0.855027079582214,Kerry,Male,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,Yes,No,During the last month,Against his opponent,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Southwest,Suburbs,Suburbs,7.0,38066.0
1483761.0,Tennessee,127.0,National,2.0,Call 1,Complete,Exit poll,0.565553605556488,Bush,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37660.0
1483768.0,Tennessee,70.0,National,4.0,Call 1,Complete,Exit poll,0.602815508842468,Kerry,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",,,,,Before that,,,,,,,Only John Kerry,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,East,Rural,Small cities and Rural,1.0,37680.0
1483771.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.631996214389801,Bush,Male,,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly approve,Somewhat approve,Safer from terrorism,Both of them,,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1483794.0,Tennessee,38.0,National,3.0,Call 1,Complete,Exit poll,0.550719976425171,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",,Other Christian,Yes,,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1483797.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.247260704636574,Nader,Male,White,30-39,Independent,Liberal,"$15,000-$29,999",Better today,Other Christian,No,Yes,Before that,Omit,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1483801.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.614635407924652,Kerry,Male,White,50-59,Independent,Liberal,"Under $15,000",Better today,None,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1483806.0,Tennessee,10.0,State,1.0,Call 1,Complete,Exit poll,0.904739439487457,Bush,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,2.0,37865.0
1483823.0,Tennessee,132.0,State,1.0,Call 1,Complete,Exit poll,1.11579132080078,Kerry,Female,Asian,40-44,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Asian,Nashville area,"City over 500,000","City over 50,000",6.0,37072.0
1483825.0,Tennessee,54.0,State,1.0,Call 1,Complete,Exit poll,0.588286519050598,Bush,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,37363.0
1483833.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,1.28784513473511,Kerry,Male,Black,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,No,Before that,Against his opponent,Omit,Cares about people like me,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1483844.0,Tennessee,31.0,State,1.0,Call 1,Complete,Exit poll,0.903038263320923,Kerry,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Nashville area,"City over 500,000","City over 50,000",5.0,37209.0
1483849.0,Tennessee,10.0,State,1.0,Call 1,Complete,Exit poll,0.69306206703186,Bush,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,2.0,37865.0
1483854.0,Tennessee,41.0,State,1.0,Call 1,Complete,Exit poll,0.811150252819061,Kerry,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Sometime last week,Against his opponent,Taxes,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Southwest,Suburbs,Suburbs,7.0,38066.0
1483859.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,0.519918501377106,Bush,Female,White,40-44,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
