ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNC04,SENNC04,GOVNC04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNC,FAVEDWR,ISS04NC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1475236.0,North Carolina,27.0,National,2.0,Call 1,Complete,Exit poll,0.964346408843994,Bush,Other,Ballantine,Female,White,50-59,Independent,Moderate,No,"$100,000-$149,999",About the same,Protestant,Yes,College graduate,Yes,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475247.0,North Carolina,17.0,State,1.0,Call 1,Complete,Exit poll,0.632261753082275,Bush,Burr,Easley,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,College graduate,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1475250.0,North Carolina,25.0,State,1.0,Call 1,Complete,Exit poll,0.712619662284851,Kerry,Bowles,Easley,Female,Black,18-24,Democrat,Moderate,Yes,"Under $15,000",Worse today,Muslim,No,High school graduate,No,Before that,Omit,Terrorism,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Favorable,Economy/Jobs,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1475262.0,North Carolina,75.0,State,1.0,Call 1,Complete,Exit poll,0.673085153102875,Kerry,Bowles,Easley,Male,White,75 or over,Democrat,Liberal,No,"$50,000-$74,999",Better today,Protestant,Yes,High school graduate,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Neither of them,Somewhat badly,Good,Favorable,Health care,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,27909.0
1475273.0,North Carolina,94.0,State,1.0,Call 1,Complete,Exit poll,0.426991552114487,Kerry,Bowles,Easley,Male,White,50-59,Democrat,Moderate,No,,Worse today,Protestant,No,College graduate,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Good,Favorable,Economy/Jobs,White male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27511.0
1475279.0,North Carolina,9.0,State,1.0,Call 1,Complete,Exit poll,0.6328404545784,Kerry,Bowles,Easley,Male,White,40-44,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,No,High school graduate,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Favorable,Economy/Jobs,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,10.0,28655.0
1475281.0,North Carolina,96.0,State,1.0,Call 1,Complete,Exit poll,0.44229182600975,Bush,Burr,Ballantine,Female,White,18-24,Republican,Conservative,Yes,"$150,000-$199,999",Better today,Other Christian,No,Some college/associate degree,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Unfavorable,Same-sex marriage,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,5.0,28607.0
1475292.0,North Carolina,69.0,State,1.0,Call 1,Complete,Exit poll,0.308098942041397,Kerry,Bowles,Easley,Male,White,18-24,Independent,Liberal,No,"$50,000-$74,999",About the same,None,No,Some college/associate degree,No,Before that,Against his opponent,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Good,Favorable,Health care,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,East,"City: 50,000 to 500,000","City over 50,000",7.0,28405.0
1475293.0,North Carolina,31.0,State,1.0,Call 1,Complete,Exit poll,0.941327452659607,Bush,Bowles,Easley,Female,White,45-49,Independent,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,Yes,High school graduate,No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Poor,Unfavorable,Economy/Jobs,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,Suburbs,Suburbs,9.0,28016.0
1475295.0,North Carolina,12.0,State,1.0,Call 1,Complete,Exit poll,1.23028576374054,,Bowles,,Female,Black,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,,Yes,High school graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Poor,Favorable,Health care,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,Charlotte,"City: 10,000 to 49,999",Small cities and Rural,10.0,28609.0
1475299.0,North Carolina,88.0,State,1.0,Call 1,Complete,Exit poll,0.418628722429276,Kerry,Bowles,Easley,Male,White,18-24,Independent,Moderate,Yes,"$100,000-$149,999",Better today,Catholic,No,Some college/associate degree,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Economy/Jobs,White male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1475301.0,North Carolina,5.0,State,1.0,Call 1,Complete,Exit poll,1.26727426052094,Kerry,Bowles,Easley,Male,Black,30-39,Democrat,Moderate,No,"$50,000-$74,999",Better today,Protestant,No,Some college/associate degree,Yes,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Favorable,Economy/Jobs,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,East,Rural,Small cities and Rural,1.0,27849.0
1475312.0,North Carolina,48.0,State,1.0,Call 1,Complete,Exit poll,0.785843908786774,Bush,Burr,Ballantine,Female,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Something else,No,College graduate,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Unfavorable,Taxes,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,Suburbs,Suburbs,2.0,27520.0
1475316.0,North Carolina,19.0,State,1.0,Call 1,Complete,Exit poll,0.743596196174622,Kerry,Bowles,Easley,Female,Black,50-59,Democrat,Moderate,No,"$75,000-$99,999",Better today,Catholic,No,Postgraduate study,No,Before that,Against his opponent,Terrorism,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Unfavorable,Economy/Jobs,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27701.0
1475321.0,North Carolina,85.0,State,1.0,Call 1,Complete,Exit poll,1.17792630195618,Kerry,Bowles,Easley,Female,Black,50-59,Democrat,Moderate,No,"$15,000-$29,999",About the same,Other Christian,Yes,College graduate,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Economy/Jobs,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1475324.0,North Carolina,25.0,State,1.0,Call 1,Complete,Exit poll,0.919567227363586,Bush,Burr,Ballantine,Female,White,45-49,Republican,Conservative,No,"$15,000-$29,999",About the same,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Health care,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1475326.0,North Carolina,75.0,State,1.0,Call 1,Complete,Exit poll,1.71607077121735,Bush,Burr,Ballantine,Female,White,30-39,Republican,Conservative,No,"$200,000 or more",About the same,Other Christian,Yes,Postgraduate study,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Good,Unfavorable,Education,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,27909.0
1475327.0,North Carolina,27.0,National,2.0,Call 1,Complete,Exit poll,0.793352127075195,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Catholic,No,Some college/associate degree,No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475337.0,North Carolina,17.0,State,1.0,Call 1,Complete,Exit poll,0.4466772377491,Bush,Burr,Easley,Male,White,25-29,Republican,Moderate,Yes,"$30,000-$49,999",Better today,Protestant,Yes,Some college/associate degree,Yes,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Economy/Jobs,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1475358.0,North Carolina,9.0,State,1.0,Call 1,Complete,Exit poll,0.6328404545784,Kerry,Bowles,Easley,Male,White,30-39,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Catholic,Yes,College graduate,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Taxes,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,10.0,28655.0
1475374.0,North Carolina,69.0,State,1.0,Call 1,Complete,Exit poll,0.738624334335327,Kerry,Bowles,Easley,Female,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,No,College graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Favorable,Economy/Jobs,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Black,East,"City: 50,000 to 500,000","City over 50,000",7.0,28405.0
1475379.0,North Carolina,96.0,State,1.0,Call 1,Complete,Exit poll,0.423357874155045,Bush,Burr,Did not vote,Female,White,18-24,Republican,Moderate,Yes,"$200,000 or more",About the same,Protestant,Yes,Some college/associate degree,No,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,5.0,28607.0
1475382.0,North Carolina,56.0,State,1.0,Call 1,Complete,Exit poll,0.970153391361237,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1475387.0,North Carolina,88.0,State,1.0,Call 1,Complete,Exit poll,1.1958794593811,Bush,Burr,Easley,Female,White,40-44,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,No,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Economy/Jobs,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1475388.0,North Carolina,5.0,State,1.0,Call 1,Complete,Exit poll,0.953537285327911,Kerry,Bowles,Easley,Male,White,65-74,Democrat,Liberal,No,"Under $15,000",About the same,Other Christian,Yes,High school graduate,Yes,Before that,Against his opponent,Health care,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Good,Favorable,Health care,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,East,Rural,Small cities and Rural,1.0,27849.0
1475397.0,North Carolina,57.0,State,1.0,Call 1,Complete,Exit poll,1.0636830329895,Kerry,Bowles,Easley,Male,White,75 or over,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,Yes,College graduate,Yes,Before that,For your candidate,Education,Cares about people like me,Somewhat approve,Strongly approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Good,Favorable,Health care,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1475402.0,North Carolina,75.0,State,1.0,Call 1,Complete,Exit poll,0.833646476268768,Kerry,Bowles,Easley,Female,White,60-64,Independent,Moderate,No,"$75,000-$99,999",About the same,Protestant,Yes,Postgraduate study,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Favorable,Economy/Jobs,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,27909.0
1475403.0,North Carolina,25.0,State,1.0,Call 1,Complete,Exit poll,0.455165565013886,Kerry,Bowles,Ballantine,Female,White,40-44,Republican,Moderate,Yes,"$15,000-$29,999",Better today,Catholic,No,High school graduate,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Omit,Somewhat well,Not so good,Favorable,Economy/Jobs,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Only Bush/Both,Only Bush/Neither,White,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1475405.0,North Carolina,31.0,State,1.0,Call 1,Complete,Exit poll,0.864156424999237,Bush,Burr,Did not vote,Male,White,65-74,Democrat,Conservative,No,"$15,000-$29,999",Better today,,Yes,Some college/associate degree,Yes,Before that,Against his opponent,Iraq,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Health care,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,Suburbs,Suburbs,9.0,28016.0
1475410.0,North Carolina,26.0,State,1.0,Call 1,Complete,Exit poll,1.09353935718536,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,High school graduate,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475412.0,North Carolina,27.0,National,2.0,Call 1,Complete,Exit poll,0.640551507472992,Bush,Burr,Ballantine,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,No,College graduate,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475413.0,North Carolina,48.0,State,1.0,Call 1,Complete,Exit poll,0.433364570140839,Kerry,Bowles,Easley,Male,White,40-44,Democrat,Moderate,No,"$100,000-$149,999",About the same,Protestant,No,Postgraduate study,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Health care,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Raleigh/Durham area,Suburbs,Suburbs,2.0,27520.0
1475414.0,North Carolina,17.0,State,1.0,Call 1,Complete,Exit poll,0.783084869384766,Bush,Burr,Easley,Female,White,40-44,Democrat,Moderate,No,"$75,000-$99,999",About the same,Other Christian,No,College graduate,No,Before that,For your candidate,Education,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very badly,Good,Unfavorable,Taxes,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
