ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT16,SENUT16,GOVUT16,SEX,RACE,AGE8,PARTYID,PHIL3,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,QLT16,RELIGN10,TIME16,@2WAYPRES16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,MORMON,REL4,REL5,RELWHITE,SPLITTICKET,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
99697.0, Utah,,,Complete,Telephone survey,1.85285317897797,Evan McMullin,Mike Lee,Gary Herbert,Male,White,50-59,Republican,Moderate,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Foreign policy,About the same,Has good judgment,Mormon,In October,Donald Trump,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84065.0
99698.0, Utah,,,Complete,Telephone survey,0.6451256275177,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,White,50-59,Democrat,Liberal,Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,About the same,Has the right experience,Catholic,Before that,Hillary Clinton,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,Neither,Neither,Liberal Democrats,Liberal Democrats,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84010.0
99699.0, Utah,,,Complete,Telephone survey,2.81817841529846,Gary Johnson,Misty Snow,Mike Weinholtz,Female,White,30-39,Independent,Moderate,High school or less,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,About the same,Has good judgment,Mormon,In October,Hillary Clinton,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - did not vote Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84104.0
99700.0, Utah,,,Complete,Telephone survey,3.16470837593079,Evan McMullin,Mike Lee,Gary Herbert,Male,White,25-29,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,About the same,Has good judgment,Mormon,In October,Would not have voted,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,1.0,84335.0
99701.0, Utah,,,Complete,Telephone survey,10.0493574142456,Hillary Clinton,Misty Snow,Other,Male,Hispanic/Latino,40-44,Republican,Moderate,Some college/assoc. degree,Yes,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Has good judgment,None,In October,Hillary Clinton,Latino men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,None,None,,Democratic Senate - voted Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84095.0
99702.0, Utah,,,Complete,Telephone survey,1.70177221298218,Donald Trump,Mike Lee,Gary Herbert,Female,White,65 or over,Something else,Conservative,High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,About the same,Can bring needed change,Mormon,In September,Donald Trump,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,1.0,84075.0
99703.0, Utah,,,Complete,Telephone survey,3.57922005653381,Hillary Clinton,Misty Snow,Gary Herbert,Male,Hispanic/Latino,30-39,Democrat,Moderate,High school or less,Yes,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Has the right experience,Catholic,Before that,Hillary Clinton,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not a mormon,"Protestant, Catholic or other Christian",Catholic,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84107.0
99704.0, Utah,,,Complete,Telephone survey,0.850387573242188,Hillary Clinton,Mike Lee,Gary Herbert,Female,White,60-64,Republican,Moderate,High school or less,No,Omit,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Has the right experience,Mormon,Before that,Hillary Clinton,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,84654.0
99705.0, Utah,,,Complete,Telephone survey,2.1212465763092,Jill Stein,Misty Snow,Mike Weinholtz,Male,White,50-59,Democrat,Liberal,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Omit,Has the right experience,None,In September,Would not have voted,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,Neither,Neither,Liberal Democrats,Liberal Democrats,Not a mormon,None,None,None,Democratic Senate - did not vote Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,3.0,84043.0
99706.0, Utah,,,Complete,Telephone survey,1.45712864398956,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,50-59,Independent,Moderate,Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Foreign policy,Worse than life today,Has the right experience,Catholic,Before that,Hillary Clinton,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,West,Version 1,1.0,84046.0
99707.0, Utah,,,Complete,Telephone survey,1.61040639877319,Hillary Clinton,Did not vote,Gary Herbert,Male,White,40-44,Democrat,Moderate,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Has the right experience,Mormon,Before that,Hillary Clinton,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,1.0,84315.0
99708.0, Utah,,,Complete,Telephone survey,1.26089346408844,Evan McMullin,Bill Barron,Gary Herbert,Male,White,18-24,Democrat,Moderate,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Has good judgment,None,In October,Donald Trump,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not a mormon,None,None,None,Other Senate vote,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,4.0,84301.0
99709.0, Utah,,,Complete,Telephone survey,1.13123691082001,Donald Trump,Mike Lee,Gary Herbert,Male,White,60-64,Republican,Moderate,Postgraduate study,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Terrorism,About the same,Can bring needed change,Mormon,Before that,Donald Trump,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84121.0
99710.0, Utah,,,Complete,Telephone survey,2.99666881561279,Evan McMullin,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Conservative,College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,Mormon,Before that,Would not have voted,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,2.0,84081.0
99711.0, Utah,,,Complete,Telephone survey,2.88070154190063,Evan McMullin,,Gary Herbert,Male,White,18-24,Independent,Moderate,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,Mormon,In October,Hillary Clinton,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,In the last month,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,West,Version 1,1.0,84321.0
99712.0, Utah,,,Complete,Telephone survey,2.80131506919861,Other,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,No,Terrorism,Worse than life today,Has good judgment,Mormon,Omit,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Donald Trump,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,West,Version 1,1.0,84321.0
99713.0, Utah,,,Complete,Telephone survey,1.96547281742096,Donald Trump,Mike Lee,Gary Herbert,Female,,50-59,Independent,Moderate,Postgraduate study,,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Omit,Can bring needed change,,Before that,Donald Trump,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,College graduate,More than High school graduate,,,Independent/Something else,,,Independent women,,,,,,Other,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,,,,,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84402.0
99714.0, Utah,,,Complete,Telephone survey,3.26272416114807,Evan McMullin,Misty Snow,Mike Weinholtz,Male,White,30-39,Democrat,Liberal,Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,The economy,About the same,Has the right experience,None,In October,Hillary Clinton,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Not a mormon,None,None,None,Democratic Senate - did not vote Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84106.0
99715.0, Utah,,,Complete,Telephone survey,1.26456356048584,Donald Trump,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Conservative,High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,About the same,Can bring needed change,Mormon,Before that,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,1.0,84032.0
99716.0, Utah,,,Complete,Telephone survey,2.82955694198608,Donald Trump,Mike Lee,Gary Herbert,Male,White,45-49,Republican,Conservative,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,Can bring needed change,Mormon,In September,Donald Trump,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,West,Version 1,1.0,84017.0
99717.0, Utah,,,Complete,Telephone survey,2.82361674308777,Donald Trump,Mike Lee,Gary Herbert,Female,White,45-49,Republican,Moderate,Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Immigration,About the same,Omit,Mormon,In October,Donald Trump,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,3.0,84003.0
99718.0, Utah,,,Complete,Telephone survey,2.09249567985535,Evan McMullin,Mike Lee,Gary Herbert,Female,White,50-59,Independent,Moderate,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,Yes,No,Foreign policy,Worse than life today,Has good judgment,Mormon,In October,Hillary Clinton,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Neither,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84004.0
99719.0, Utah,,,Complete,Telephone survey,4.38815784454346,Donald Trump,Misty Snow,Mike Weinholtz,Male,White,25-29,Democrat,Liberal,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,The economy,About the same,Cares about people like me,None,In October,Donald Trump,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Liberal Democrats,Liberal Democrats,Not a mormon,None,None,None,Democratic Senate - did not vote Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,2.0,84124.0
99720.0, Utah,,,Complete,Telephone survey,2.64981508255005,Donald Trump,Mike Lee,Mike Weinholtz,Female,White,65 or over,Republican,Moderate,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Favorable,No,No,The economy,Worse than life today,Cares about people like me,Mormon,In October,Would not have voted,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Neither,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84010.0
99721.0, Utah,,,Complete,Telephone survey,3.03636074066162,Donald Trump,Mike Lee,Gary Herbert,Male,Hispanic/Latino,65 or over,Republican,Liberal,College graduate,Yes,I like my candidate but with reservations,Unfavorable,Omit,No,No,The economy,Worse than life today,Cares about people like me,Catholic,In October,Donald Trump,Latino men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,,Omit,Neither,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Catholic,,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,West,Version 1,1.0,84098.0
99722.0, Utah,,,Complete,Telephone survey,1.71552801132202,Donald Trump,Mike Lee,Gary Herbert,Male,White,65 or over,Republican,Conservative,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,About the same,Can bring needed change,Mormon,In the last week,Donald Trump,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84121.0
99723.0, Utah,,,Complete,Telephone survey,0.661934971809387,,,Gary Herbert,Female,White,65 or over,,Liberal,High school or less,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,About the same,Omit,None,In September,Omit,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,White,White,White,White,Other,,Neither,Neither,,,Not a mormon,None,None,None,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,84741.0
99724.0, Utah,,,Complete,Telephone survey,0.550141990184784,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,Hispanic/Latino,65 or over,Independent,Moderate,Some college/assoc. degree,Yes,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,About the same,Has the right experience,Mormon,In September,Hillary Clinton,Latino men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84117.0
99725.0, Utah,,,Complete,Telephone survey,1.76868808269501,Gary Johnson,,Gary Herbert,Male,White,30-39,Independent,,Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,Mormon,Omit,Would not have voted,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,Omit,Omit,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,2.0,84081.0
99726.0, Utah,,,Complete,Telephone survey,3.8163275718689,Donald Trump,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Conservative,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Foreign policy,About the same,Has the right experience,None,In October,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Not a mormon,None,None,None,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84784.0
99727.0, Utah,,,Complete,Telephone survey,0.904515027999878,Hillary Clinton,Misty Snow,Gary Herbert,Male,White,60-64,,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Immigration,Better than life today,Has the right experience,Other christian,Before that,Hillary Clinton,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,,,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,West,Version 1,1.0,84060.0
99728.0, Utah,,,Complete,Telephone survey,2.73351693153381,Gary Johnson,Mike Lee,Gary Herbert,Female,White,25-29,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Terrorism,Worse than life today,Has good judgment,Mormon,In October,Donald Trump,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
99729.0, Utah,,,Complete,Telephone survey,0.921202480792999,Evan McMullin,Mike Lee,Mike Weinholtz,Male,White,65 or over,Republican,Moderate,Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,About the same,Has good judgment,Protestant,In the last week,Hillary Clinton,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,2.0,84093.0
