ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO16,SENCO16,PROP106CO,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,MOVETOCO14,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,BORNINCO14,FAVPRES16,GOVTANGR16B,HONEST16,MOVETOCO10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
138797.0,Colorado,,,Complete,Telephone survey,0.074426993727684,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Independent,Moderate,,College graduate,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,4.0,West,Version 5,3.0,80503.0
138796.0,Colorado,,,Complete,Telephone survey,0.160545200109482,Donald Trump,Darryl Glenn,,Male,Other,60-64,Independent,Conservative,,College graduate,No,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,All other races,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,American Indian,Other,Non-white,American Indian,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 5,1.0,81001.0
138795.0,Colorado,,,Complete,Telephone survey,0.0687470063567162,Hillary Clinton,Michael Bennet,,Male,White,65 or over,Democrat,Moderate,,College graduate,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,7.0,West,Version 5,2.0,80031.0
138794.0,Colorado,,,Complete,Telephone survey,0.14036525785923,Hillary Clinton,Michael Bennet,,Male,White,65 or over,Democrat,Liberal,,College graduate,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,2.0,West,Version 5,3.0,80465.0
138793.0,Colorado,,,Complete,Telephone survey,0.171813443303108,Donald Trump,Darryl Glenn,,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 5,2.0,80015.0
138792.0,Colorado,,,Complete,Telephone survey,0.0192473009228706,Gary Johnson,Darryl Glenn,,Female,White,65 or over,Independent,Conservative,,Postgraduate study,No,Would not have voted,,,,,,,,,,,,,,,,,,,,,,,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - did not vote Trump,,,,National questionnaire,Rural,Small Cities/Rural,3.0,West,Version 5,1.0,81055.0
138791.0,Colorado,,,Complete,Telephone survey,0.208897575736046,Hillary Clinton,Michael Bennet,,Male,White,60-64,Democrat,Liberal,,Some college/assoc. degree,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Rural,Small Cities/Rural,5.0,West,Version 5,5.0,81212.0
136263.0,Colorado,,,Complete,Telephone survey,1.00540149211884,Donald Trump,Darryl Glenn,,Female,Hispanic/Latino,18-24,Republican,Moderate,"$250,000 or more",Some college/assoc. degree,Yes,,,Favorable,Favorable,,,,,,,,,Foreign policy,,,,Somewhat disapprove,Cares about people like me,,,,,,In September,Latino women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Both,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,3.0,80305.0
138193.0,Colorado,,,Complete,Telephone survey,0.838708221912384,Donald Trump,Darryl Glenn,,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,,,,,,Donald Trump,Donald Trump,,,,,Oppose,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 4,2.0,80602.0
136240.0,Colorado,,,Complete,Telephone survey,0.0768270716071129,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,Favorable,Unfavorable,,,,,,,,,Omit,,,,Strongly approve,Cares about people like me,,,,,,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,Suburbs,Suburbs,5.0,West,Version 1,4.0,80132.0
137533.0,Colorado,,,Complete,Telephone survey,0.260776370763779,Hillary Clinton,Michael Bennet,,Female,White,40-44,Democrat,Liberal,,Postgraduate study,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 3,4.0,80126.0
136259.0,Colorado,,,Complete,Telephone survey,1.57279539108276,Jill Stein,Other,,Female,White,30-39,Something else,Liberal,"Under $30,000",Postgraduate study,No,,,Unfavorable,Unfavorable,,,,,,,,,Omit,,,,Somewhat approve,Has good judgment,,,,,,In September,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Neither,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,,Other Senate vote,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,1.0,80634.0
137552.0,Colorado,,,Complete,Telephone survey,0.58593887090683,Donald Trump,Darryl Glenn,,Male,White,50-59,Republican,Conservative,,High school or less,No,Donald Trump,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,No,Yes,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,4.0,West,Version 3,4.0,80134.0
137558.0,Colorado,,,Complete,Telephone survey,0.0640425831079483,Hillary Clinton,Michael Bennet,,Female,Hispanic/Latino,65 or over,Democrat,Liberal,,Some college/assoc. degree,Yes,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,Yes,No,,,,,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 3,5.0,81501.0
137539.0,Colorado,,,Complete,Telephone survey,0.315969079732895,Donald Trump,Darryl Glenn,,Male,Hispanic/Latino,60-64,Independent,Moderate,,College graduate,Yes,Donald Trump,,,,,,,,,,Deported to the country they came from,,,Better than life today,,,,,No,Omit,,,,,Latino men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Omit,Republican Senate - Voted Trump,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 3,2.0,80211.0
138826.0,Colorado,,,Complete,Telephone survey,0.867183804512024,Donald Trump,Other,,Female,Other,65 or over,Something else,Conservative,,Some college/assoc. degree,No,Would not have voted,,,,,,,,,,,,,,,,,,,,,,,,All other races,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Other Senate vote,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 5,4.0,80920.0
136252.0,Colorado,,,Complete,Telephone survey,0.671177625656128,Hillary Clinton,Michael Bennet,,Male,White,30-39,Independent,Moderate,"$50,000-$99,999",College graduate,No,,,Unfavorable,Unfavorable,,,,,,,,,Foreign policy,,,,Somewhat disapprove,Omit,,,,,,Omit,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - voted Clinton,,Omit,Omit,National questionnaire,Suburbs,Suburbs,7.0,West,Version 1,2.0,80229.0
138182.0,Colorado,,,Complete,Telephone survey,0.224565416574478,Donald Trump,Darryl Glenn,,Male,White,65 or over,Republican,Conservative,,High school or less,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,3.0,West,Version 4,5.0,81413.0
138170.0,Colorado,,,Complete,Telephone survey,0.108517773449421,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 4,1.0,80524.0
136242.0,Colorado,,,Complete,Telephone survey,0.308644652366638,Hillary Clinton,Michael Bennet,,Male,White,50-59,Democrat,Liberal,,Postgraduate study,No,,,Unfavorable,Unfavorable,,,,,,,,,The economy,,,,Strongly approve,Has the right experience,,,,,,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,,Neither,,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,Suburbs,Suburbs,7.0,West,Version 1,3.0,80004.0
138172.0,Colorado,,,Complete,Telephone survey,0.136288776993752,Donald Trump,Darryl Glenn,,Male,Other,50-59,Independent,Moderate,,Postgraduate study,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,Other,Other,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,5.0,West,Version 4,4.0,80132.0
136233.0,Colorado,,,Complete,Telephone survey,0.130767643451691,Hillary Clinton,Michael Bennet,,Male,Black,60-64,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Strongly approve,Has good judgment,,,,,,Before that,Black men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,West,Version 1,2.0,80014.0
136261.0,Colorado,,,Complete,Telephone survey,0.81706827878952,Hillary Clinton,Michael Bennet,,Male,White,18-24,Independent,Liberal,"Under $30,000",College graduate,No,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Somewhat approve,Has the right experience,,,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,3.0,80302.0
138191.0,Colorado,,,Complete,Telephone survey,0.723821878433228,Donald Trump,Darryl Glenn,,Female,Hispanic/Latino,45-49,Democrat,Moderate,,Postgraduate study,Yes,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,7.0,West,Version 4,3.0,80033.0
138825.0,Colorado,,,Complete,Telephone survey,0.763570189476013,Donald Trump,Darryl Glenn,,Female,White,45-49,Independent,Moderate,,College graduate,No,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,1.0,West,Version 5,2.0,80121.0
138189.0,Colorado,,,Complete,Telephone survey,0.14036525785923,Hillary Clinton,Michael Bennet,,Male,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 4,3.0,80301.0
137542.0,Colorado,,,Complete,Telephone survey,0.843416690826416,Hillary Clinton,Michael Bennet,,Male,White,18-24,Democrat,Liberal,,High school or less,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,Yes,No,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,4.0,West,Version 3,4.0,80125.0
138173.0,Colorado,,,Complete,Telephone survey,0.493941366672516,Donald Trump,Darryl Glenn,,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 4,5.0,81504.0
137557.0,Colorado,,,Complete,Telephone survey,0.360477268695831,Donald Trump,Darryl Glenn,,Female,,50-59,Independent,Conservative,,Some college/assoc. degree,,Donald Trump,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,No,No,,,,,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,No college degree,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 3,4.0,80917.0
137561.0,Colorado,,,Complete,Telephone survey,0.255017459392548,Donald Trump,Darryl Glenn,,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Donald Trump,,,,,,,,,,Deported to the country they came from,,,Worse than life today,,,,,No,Yes,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,7.0,West,Version 3,3.0,80228.0
137538.0,Colorado,,,Complete,Telephone survey,0.351538300514221,Gary Johnson,Darryl Glenn,,Male,White,60-64,Republican,Moderate,,College graduate,No,Would not have voted,,,,,,,,,,Offered a chance to apply for legal status,,,Omit,,,,,No,No,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - did not vote Trump,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 3,4.0,80126.0
138192.0,Colorado,,,Complete,Telephone survey,0.293059438467026,Donald Trump,Darryl Glenn,,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 4,4.0,80926.0
138832.0,Colorado,,,Complete,Telephone survey,0.315309643745422,Hillary Clinton,Michael Bennet,,Male,White,50-59,Democrat,Conservative,,High school or less,No,Would not have voted,,,,,,,,,,,,,,,,,,,,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Rural,Small Cities/Rural,4.0,West,Version 5,1.0,81047.0
136270.0,Colorado,,,Complete,Telephone survey,0.501643419265747,,Michael Bennet,,Female,White,,Independent,Moderate,"$50,000-$99,999",College graduate,No,,,Omit,Unfavorable,,,,,,,,,The economy,,,,Somewhat approve,Has good judgment,,,,,,Before that,White women,Non married women,,,,,,,,,,,,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Omit,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - did not vote Clinton,,Before that,Before that,National questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,5.0,81637.0
136251.0,Colorado,,,Complete,Telephone survey,0.58593887090683,Donald Trump,Darryl Glenn,,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",High school or less,No,,,Unfavorable,Favorable,,,,,,,,,Terrorism,,,,Strongly disapprove,Can bring needed change,,,,,,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,Disapprove,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 1,4.0,80923.0
138181.0,Colorado,,,Complete,Telephone survey,0.445157110691071,Hillary Clinton,Michael Bennet,,Female,White,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Support,,,,,,,,,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,7.0,West,Version 4,3.0,80033.0
136232.0,Colorado,,,Complete,Telephone survey,0.121484614908695,,,,Female,White,65 or over,,Conservative,"Under $30,000",College graduate,No,,,Omit,Omit,,,,,,,,,Foreign policy,,,,Omit,Has good judgment,,,,,,In October,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",,,,,,White,White,White,White,White suburban women,No,,Omit,,,,,Omit,,,,,,In the last month,Before that,National questionnaire,Suburbs,Suburbs,4.0,West,Version 1,1.0,80615.0
