ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLINASVP,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FAVMCCN,FAVMCCN2,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,MSDPRS08,NEC,NEC2,OBAMAASVP,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1251802.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,9.0,9.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,1.0,1.0,Poor,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,1.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38645.0,0.969682276248932
1251799.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38645.0,0.969682276248932
1251795.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,1.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,3.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,38645.0,1.14938342571259
1251792.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,3.0,2.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,2.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Something else,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,38645.0,1.14938342571259
1251598.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,9.0,9.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,3.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,29.0,4.0,Black,State questionnaire,Black,2.0,1.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.567635595798492
1251575.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,2.0,1.0,Call 3,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,29.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.944791436195374
1251502.0,Omit,Omit,All others,Complete,2.0,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Did not complete high school,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,3.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,29.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.683743417263031
1251432.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,3.0,2.0,Call 3,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,4.0,1.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,29.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.866813182830811
1251401.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,1.0,Call 3,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,4.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,79.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,2.0,1.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.664928436279297
1251381.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,2.0,1.0,Call 3,4.0,1.0,2.0,1.0,2.0,1.0,,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,79.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.788152754306793
1251355.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,1.0,1.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,29.0,2.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.608824372291565
1251332.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,4.0,2.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,70.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,1.24955809116364
1251328.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,1.0,Call 3,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,4.0,2.0,1.0,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,79.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.664928436279297
1251317.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,3.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,70.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,0.69034332036972
1251299.0,,,,Not complete,1.0,9.0,9.0,9.0,Call 3,2.0,,,9.0,9.0,9.0,,2.0,,,,9.0,9.0,,,1.0,,,,,,,,,,,3.0,1.0,Not so good,Not so good/Poor,,,,,,,,70.0,4.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,,2.0,2.0,3.0,3.0,2.0,1.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,1.05419504642487
1251293.0,,,,Not complete,9.0,2.0,9.0,9.0,Call 3,2.0,,,9.0,9.0,9.0,,2.0,,,,9.0,9.0,,,1.0,,,,,,,,,,,3.0,1.0,Omit,Omit,,,,,,,,70.0,4.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,,2.0,2.0,3.0,3.0,6.0,9.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,0.69034332036972
1251287.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,4.0,2.0,Call 3,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,1.0,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,29.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39192.0,0.618699967861176
1251284.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,2.0,1.0,Call 3,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,70.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,0.69034332036972
1251268.0,,,,Not complete,1.0,2.0,1.0,1.0,Call 3,2.0,,,1.0,1.0,3.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,3.0,1.0,Not so good,Not so good/Poor,,,,,,,,70.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,1.05419504642487
1251258.0,,,,Not complete,1.0,2.0,1.0,1.0,Call 3,2.0,,,1.0,2.0,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,Poor,Not so good/Poor,,,,,,,,70.0,3.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Omit,Version 1,,2.0,2.0,4.0,4.0,6.0,1.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,0.69034332036972
1251249.0,,,,Not complete,1.0,2.0,3.0,2.0,Call 3,2.0,,,1.0,2.0,1.0,,2.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,3.0,1.0,Not so good,Not so good/Poor,,,,,,,,70.0,1.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,,3.0,4.0,5.0,7.0,4.0,1.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38921.0,1.34022843837738
1251210.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,2.0,1.0,Call 3,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,79.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.664928436279297
1251204.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,3.0,2.0,Call 3,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,1.0,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,40.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,39481.0,0.754173696041107
1251202.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,9.0,9.0,Call 3,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,4.0,1.0,1.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,9.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39667.0,1.45762073993683
1251195.0,Omit,Omit,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,1.0,Call 3,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,Poor,Not so good/Poor,2.0,Democrat,,,Democrat,Moderate,3.0,73.0,3.0,,State questionnaire,,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,,,,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,4.0,5.0,7.0,,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39667.0,1.0233439207077
1251193.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,1.0,Call 3,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,4.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,40.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,39481.0,0.70315158367157
1251191.0,Omit,Omit,All others,Complete,1.0,1.0,2.0,1.0,Call 3,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,1.0,Good,Excellent/Good,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,79.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.664928436279297
1251188.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,1.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,75.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,38744.0,1.40519618988037
1251187.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,1.0,Call 3,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,3.0,1.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,39667.0,1.45762073993683
1251185.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,1.0,1.0,Call 3,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,40.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,None,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,39481.0,0.70315158367157
1251183.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,4.0,2.0,Call 3,2.0,9.0,2.0,2.0,2.0,4.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,4.0,1.0,1.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,5.0,9.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,39191.0,1.33059298992157
