ID,AGE3,AGE60,BACKSIDE,BREAKRNV,BREAKRN2,BRNAGAIN,CALL,CDNUM,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08R,LATINO,LATINOS,NVPARTYID,NVRPRS08,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
536395.0,30-59,45-59,Complete,1.0,1.0,Yes,Call 3,2.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,81.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536383.0,30-59,30-44,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,81.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536371.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 3,2.0,1.0,Less than 100k,2.0,4.0,2.0,No,No,3.0,5.0,18-64,3.0,Moderate,3.0,81.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536353.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,1.0,,,,1.0,No,No,3.0,5.0,18-64,3.0,Conservative,4.0,81.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536337.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,81.0,1.0,White,State questionnaire,White,West,Something else,Muslim,4.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Something else,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536326.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,5.0,18-64,2.0,Moderate,3.0,81.0,2.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Jewish,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.197447791695595
536059.0,30-59,30-44,Complete,2.0,1.0,Yes,Call 3,2.0,1.0,Less than 100k,2.0,5.0,9.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,86.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536054.0,30-59,30-44,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,3.0,5.0,18-64,3.0,Moderate,3.0,86.0,3.0,White,State questionnaire,White,West,Something else,Something else,4.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Something else,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536052.0,60+,60+,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,3.0,5.0,18-64,3.0,Conservative,5.0,86.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,5.0,4.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536048.0,30-59,45-59,Complete,9.0,9.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,2.0,No,No,4.0,5.0,18-64,3.0,Liberal,1.0,86.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536039.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,86.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536036.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,86.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
536028.0,30-59,30-44,Complete,1.0,1.0,No,Call 3,2.0,1.0,Less than 100k,1.0,1.0,9.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,86.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
535981.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,86.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
535961.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,3.0,5.0,18-64,3.0,Conservative,5.0,86.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
535951.0,30-59,30-44,Complete,9.0,9.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,86.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,None,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
537618.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,3.0,5.0,18-64,3.0,Conservative,5.0,3.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89406.0,1.17966878414154
537617.0,30-59,30-44,Complete,1.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,3.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,None,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89406.0,1.17966878414154
537607.0,30-59,45-59,Complete,1.0,1.0,No,Call 3,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,3.0,5.0,18-64,3.0,Conservative,4.0,3.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89406.0,1.17966878414154
537606.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,3.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89406.0,1.13384568691254
537604.0,30-59,45-59,Complete,1.0,1.0,No,Call 3,2.0,3.0,Less than 100k,1.0,2.0,3.0,No,No,1.0,5.0,18-64,1.0,Moderate,3.0,3.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89406.0,1.13384568691254
535730.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,4.0,2.0,No,No,3.0,5.0,18-64,3.0,Conservative,4.0,71.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89511.0,0.450696051120758
535728.0,60+,60+,Complete,3.0,2.0,Yes,Call 3,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,5.0,18-64,2.0,Moderate,3.0,71.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89511.0,0.450696051120758
535709.0,60+,60+,Complete,4.0,2.0,No,Call 3,2.0,3.0,Less than 100k,1.0,3.0,9.0,No,No,4.0,5.0,65+,3.0,,,57.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.386026650667191
535702.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,2.0,5.0,18-64,2.0,Conservative,4.0,57.0,1.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,Female,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.390981256961823
535280.0,30-59,45-59,Complete,2.0,1.0,No,Call 2,2.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,75.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.668774783611298
535674.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,2.0,No,No,4.0,5.0,18-64,3.0,Moderate,3.0,57.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.390981256961823
535672.0,30-59,30-44,Complete,9.0,9.0,Yes,Call 3,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,57.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.406782329082489
535666.0,30-59,30-44,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,57.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.406782329082489
535665.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,57.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.406782329082489
535663.0,18-29,18-29,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,57.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.397979140281677
535661.0,30-59,45-59,Complete,1.0,1.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,83.0,1.0,Asian,State questionnaire,Asian,West,None,None,9.0,6.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535652.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,9.0,No,No,3.0,5.0,18-64,3.0,Conservative,4.0,83.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535651.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,4.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,57.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.406782329082489
535648.0,30-59,45-59,Complete,9.0,9.0,,Call 3,2.0,3.0,Less than 100k,2.0,4.0,9.0,,,2.0,5.0,18-64,2.0,Conservative,5.0,57.0,9.0,,State questionnaire,,West,,,9.0,6.0,Male,,,"Cities 10,000-50,000",Small Cities/Rural,,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,,,,,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.36856684088707
535637.0,18-29,18-29,Complete,9.0,9.0,No,Call 2,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,3.0,5.0,18-64,3.0,Moderate,3.0,67.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.323937773704529
535630.0,18-29,18-29,Complete,9.0,9.0,No,Call 2,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,3.0,5.0,18-64,3.0,Moderate,3.0,67.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.323937773704529
535619.0,18-29,18-29,Complete,3.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,3.0,5.0,18-64,3.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,Something else,Something else,4.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Something else,All others,All others,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535604.0,30-59,30-44,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,75.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.668774783611298
535594.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,5.0,83.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535590.0,18-29,18-29,Complete,2.0,1.0,Yes,Call 3,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535577.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,83.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535570.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535566.0,18-29,18-29,Complete,1.0,1.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,4.0,5.0,18-64,3.0,Conservative,4.0,83.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.450696051120758
535564.0,60+,60+,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,5.0,65+,2.0,Conservative,5.0,62.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.55179089307785
535549.0,30-59,30-44,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,5.0,18-64,2.0,Moderate,3.0,62.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.604958355426788
535511.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,3.0,5.0,18-64,3.0,Moderate,3.0,55.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.536213099956512
535507.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,4.0,5.0,18-64,3.0,Conservative,5.0,55.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.515384376049042
535504.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,5.0,18-64,2.0,Conservative,4.0,86.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.292000234127045
535503.0,60+,60+,Complete,4.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,5.0,65+,2.0,Conservative,5.0,56.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,,9.0,,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.746318221092224
