ID,AGE3,AGE60,AGE65,AGE9,BACKSIDE,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,COLLEDUC,DPRS08,EDUC,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,MARRIED,MIALLCAND,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08D,QRACEAI,QTYPE,RACE,REGION,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
517040.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,2.0,1.0,Call 1,6.0,1.0,2.0,High school graduate,4.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,18-64,Republican,Republican,Moderate,3.0,2.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.922500252723694
517034.0,18-29,18-29,18-24,18-24,Complete,4.0,2.0,4.0,2.0,Call 1,4.0,2.0,2.0,College graduate,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,1.0,18-64,Democrat,Democrat,Liberal,1.0,107.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48603.0,0.897602498531342
517033.0,60+,60+,65+,65-74,Complete,9.0,9.0,4.0,2.0,Call 1,2.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,65+,Democrat,Democrat,Moderate,3.0,76.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.78179919719696
519365.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 3,9.0,2.0,2.0,College graduate,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,89.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48073.0,1.06127679347992
517029.0,30-59,45-59,50-64,50-59,Complete,9.0,9.0,3.0,2.0,Call 1,10.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Independent/Something else,Independent,Conservative,4.0,57.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.601854741573334
517028.0,60+,60+,65+,65-74,Complete,3.0,2.0,4.0,2.0,Call 1,4.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,1.0,65+,Democrat,Democrat,Conservative,5.0,107.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48603.0,0.804726481437683
517025.0,30-59,45-59,40-49,45-49,Complete,2.0,1.0,3.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,2.0,18-64,Democrat,Democrat,Moderate,3.0,57.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.601854741573334
519355.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,9.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,89.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48073.0,1.06127679347992
517021.0,18-29,18-29,25-29,25-29,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,2.0,2.0,Postgraduate study,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,37.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.353303104639053
517020.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Independent/Something else,Something else,Liberal,1.0,57.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.610621631145477
517019.0,60+,60+,65+,75 or over,Complete,1.0,1.0,4.0,2.0,Call 1,4.0,1.0,2.0,Did not complete high school,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,1.0,65+,Democrat,Democrat,Conservative,5.0,107.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48603.0,0.816448509693146
517017.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,57.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.610621631145477
517011.0,18-29,18-29,18-24,18-24,Complete,2.0,1.0,4.0,2.0,Call 1,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,44.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,1.11798512935638
517009.0,30-59,45-59,40-49,45-49,Not complete,3.0,2.0,4.0,2.0,Call 1,2.0,,2.0,,5.0,,,,,2.0,,1.0,18-64,,,,,76.0,1.0,Black,State questionnaire,Black,Midwest,Male,Non white male,,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.66390335559845
517007.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,3.0,2.0,Call 1,3.0,1.0,2.0,High school graduate,4.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,44.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,0.803205549716949
517006.0,30-59,45-59,40-49,45-49,Complete,2.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,57.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.601854741573334
519322.0,30-59,30-44,40-49,40-44,Complete,3.0,2.0,4.0,2.0,Call 3,4.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,18-64,Democrat,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.578806698322296
519321.0,18-29,18-29,18-24,18-24,Complete,3.0,2.0,3.0,2.0,Call 3,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,18-64,Independent/Something else,Independent,Moderate,3.0,45.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.719782114028931
519320.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 3,4.0,1.0,2.0,High school graduate,5.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.578806698322296
519316.0,18-29,18-29,18-24,18-24,Complete,1.0,1.0,4.0,2.0,Call 3,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,45.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.709447920322418
519313.0,30-59,45-59,40-49,45-49,Complete,2.0,1.0,3.0,2.0,Call 3,4.0,1.0,2.0,High school graduate,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,2.0,18-64,Democrat,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.578806698322296
519306.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,10.0,2.0,2.0,College graduate,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,113.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.34846365451813
519299.0,60+,60+,50-64,60-64,Complete,1.0,1.0,4.0,2.0,Call 3,10.0,1.0,2.0,High school graduate,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,113.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.70723509788513
519361.0,30-59,45-59,40-49,45-49,Complete,3.0,2.0,4.0,2.0,Call 3,9.0,2.0,2.0,Postgraduate study,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,89.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48073.0,1.06127679347992
519256.0,18-29,18-29,25-29,25-29,Complete,2.0,1.0,4.0,2.0,Call 3,12.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,83.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.39018487930298
519254.0,30-59,45-59,40-49,45-49,Not complete,3.0,2.0,3.0,2.0,Call 3,12.0,,2.0,,2.0,,,,,1.0,,2.0,18-64,,,,,83.0,1.0,White,State questionnaire,White,Midwest,Female,White female,,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,3.0,4.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.984425187110901
519251.0,18-29,18-29,18-24,18-24,Complete,2.0,1.0,3.0,2.0,Call 3,12.0,2.0,2.0,College graduate,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,18-64,Democrat,Democrat,Moderate,3.0,83.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.39018487930298
519248.0,18-29,18-29,18-24,18-24,Complete,1.0,1.0,4.0,2.0,Call 3,12.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,1.0,18-64,Democrat,Democrat,Moderate,3.0,83.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.3702255487442
519245.0,30-59,45-59,40-49,45-49,Complete,2.0,1.0,4.0,2.0,Call 3,12.0,1.0,2.0,Some college or associate degree,2.0,2.0,,,,1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,83.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.984425187110901
519241.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 3,12.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,83.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.984425187110901
519220.0,30-59,30-44,30-39,30-39,Complete,9.0,9.0,3.0,2.0,Call 3,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,Yes,4.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,1.00147676467896
519208.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,3.0,2.0,Call 3,13.0,1.0,2.0,Did not complete high school,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,1.0,137.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,1.00147676467896
519202.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,2.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,9.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,1.00147676467896
519180.0,18-29,18-29,18-24,18-24,Complete,4.0,2.0,4.0,2.0,Call 3,10.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,4.0,18-64,Independent/Something else,Independent,Liberal,2.0,62.0,1.0,American Indian,State questionnaire,Other,Midwest,Male,Non white male,Non-married men,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,2.39858675003052
519167.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 3,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,62.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,1.6985000371933
519163.0,30-59,45-59,40-49,45-49,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,2.0,Did not complete high school,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,1.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,1.01606476306915
519150.0,18-29,18-29,25-29,25-29,Complete,4.0,2.0,4.0,2.0,Call 3,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,1.0,18-64,Democrat,Democrat,Liberal,1.0,62.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,2.36414933204651
519144.0,18-29,18-29,25-29,25-29,Complete,1.0,1.0,4.0,2.0,Call 3,10.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,62.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,2.36414933204651
519062.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,3.0,2.0,Call 3,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,1.00147676467896
519060.0,30-59,30-44,40-49,40-44,Complete,2.0,1.0,4.0,2.0,Call 3,8.0,1.0,2.0,Some college or associate degree,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,18-64,Democrat,Democrat,Moderate,3.0,32.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.804313957691193
519056.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 3,8.0,,2.0,,3.0,,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,65+,Democrat,Democrat,Liberal,2.0,32.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.989278733730316
519049.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,4.0,2.0,Call 3,11.0,2.0,2.0,Postgraduate study,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,142.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.758622527122498
519036.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,15.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Conservative,4.0,73.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Upscale,48162.0,0.806668281555176
519020.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,3.0,2.0,Call 3,10.0,1.0,2.0,Some college or associate degree,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,110.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.705944299697876
519015.0,30-59,30-44,40-49,40-44,Complete,1.0,1.0,4.0,2.0,Call 3,11.0,1.0,2.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,142.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.747730731964111
