ID,ABORT2,ABORTION,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OHRPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1222203.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,18.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Good,Excellent/Good,3.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,85.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,43056.0,0.530866384506226
1228350.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1228341.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1228340.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1228337.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1228334.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1222735.0,1.0,1.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,18.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,,3.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,44615.0,2.23377418518066
1228351.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1228335.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.30696189403534
1225392.0,1.0,2.0,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,Yes,Call 2,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,2.0,Excellent,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,2.0,White,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,12.0,65+,Low Density Rural,Rural,Rural,5.0,44615.0,0.847170233726501
1221991.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,5.0,1.0,High school graduate,3.0,2.0,4.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,116.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.03581619262695
1221965.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 1,5.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.684755921363831
1221953.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,5.0,2.0,College graduate,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.878833293914795
1228493.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,18.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,79.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.695042729377747
1225047.0,2.0,3.0,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,No,Call 2,18.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,2.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.821318984031677
1225001.0,9.0,9.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,18.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.7548868060112
1224972.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 2,18.0,2.0,College graduate,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,43019.0,1.0513768196106
1222696.0,2.0,4.0,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,Call 1,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,44615.0,0.718777537345886
1222722.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,Call 1,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,2.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,44615.0,0.716919422149658
1222721.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,Call 1,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,2.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,44615.0,0.716919422149658
1224861.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 2,18.0,1.0,High school graduate,3.0,2.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,2.0,American Indian,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.695042729377747
1228312.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 3,5.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,No,3.0,Good,Excellent/Good,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,116.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.809163272380829
1221724.0,2.0,3.0,2.0,1.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,Call 1,18.0,1.0,High school graduate,3.0,2.0,3.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,79.0,1.0,White,State questionnaire,White,Midwest,,,9.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.695042729377747
1222034.0,1.0,2.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,8.0,2.0,Postgraduate study,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,34.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,45303.0,2.48294115066528
1225672.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,5.0,2.0,College graduate,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.809163272380829
1225671.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,5.0,2.0,College graduate,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,116.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.809163272380829
1222695.0,2.0,4.0,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,Call 1,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,44615.0,0.718777537345886
1225623.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 2,5.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,Yes,2.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,116.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.684755921363831
1225551.0,2.0,4.0,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,Call 2,5.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,116.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.809163272380829
1222240.0,1.0,2.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 1,18.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,43056.0,0.788460373878479
1228450.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,18.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,79.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.90283077955246
1228283.0,1.0,2.0,3.0,2.0,Omit,Omit,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 3,5.0,1.0,High school graduate,3.0,2.0,4.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,2.0,Poor,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,116.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,4.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.18605530261993
1222280.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 1,18.0,1.0,High school graduate,3.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,44615.0,0.890288591384888
