ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ALDPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1115144.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,2.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,4.0,3.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,10.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.764786005020142
1115087.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,1.0,Never,Never,All others,Complete,3.0,2.0,Call 2,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,44.0,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Something else,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,1.1826183795929
1108079.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.29183483123779
1103364.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Never,Never,All others,Complete,1.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,Did not complete high school,1.0,1.0,2.0,1.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",9.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,,,56.0,1.0,White,State questionnaire,White,2.0,1.0,South,,,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,36607.0,1.11756026744843
1115119.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Call 2,7.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,9.0,9.0,1.0,3.0,1.0,,,,9.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,39.0,9.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,35206.0,1.1031334400177
1115115.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Omit,Omit,Omit,Complete,1.0,1.0,Call 2,4.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,1.0,1.0,5.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,,,65.0,1.0,White,State questionnaire,White,3.0,2.0,South,,,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,1.67209470272064
1121746.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 3,7.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,36904.0,1.19628572463989
1114964.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,25.0,1.0,White,State questionnaire,White,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,36301.0,0.845344603061676
1121962.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,7.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,1.4595468044281
1121878.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,6.0,2.0,1.0,2.0,1.0,Some college or associate degree,4.0,2.0,2.0,1.0,3.0,2.0,2.0,,,,1.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,7.0,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Something else,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,1.4595468044281
1121948.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,73.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.29183483123779
1107930.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,5.0,2.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,28.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.12783718109131
1121914.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,73.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.44689536094666
1121912.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,7.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,39.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,35206.0,0.925191879272461
1121905.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,28.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.34475338459015
1114898.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,4.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,79.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,1.52813446521759
1121887.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,73.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.29183483123779
1121871.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,9.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,36451.0,1.28952383995056
1121853.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,5.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,28.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.26321280002594
1114986.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,5.0,2.0,,2.0,1.0,,1.0,1.0,3.0,2.0,5.0,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,44.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,3.0,1.0,9.0,9.0,Omit,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Upscale,35630.0,1.25895667076111
1114848.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,44.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Upscale,35630.0,1.25895667076111
1121834.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 3,6.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,30.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.03561305999756
1108159.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,Never,Never,All others,Complete,1.0,1.0,Call 1,3.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,2.0,1.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,70.0,3.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,None,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Downscale,35150.0,1.0265725851059
1114806.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,79.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,1.36436784267426
1114941.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,5.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,5.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,44.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Rural,Rural,Upscale,35630.0,1.25895667076111
1114794.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,44.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,1.05587995052338
1121784.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,Omit,Omit,Omit,Complete,2.0,1.0,Call 3,5.0,2.0,,2.0,1.0,,9.0,9.0,9.0,9.0,5.0,9.0,,,,,1.0,No,Yes,Not so good,Not so good/Poor,18-64,,,,,,,28.0,3.0,White,State questionnaire,White,9.0,9.0,South,,,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.12783718109131
1121774.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,Yes,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,30.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.23479187488556
1107745.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,5.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,28.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.34475338459015
