ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ALRPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1115952.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,1.0,1.0,Call 2,2.0,2.0,2.0,5.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,25.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,1.11857974529266
1125281.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,2.0,3.0,1.0,2.0,High school graduate,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0,0.685432255268097
1108925.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,Omit,Omit,All others,Complete,9.0,9.0,,4.0,2.0,Call 1,6.0,2.0,1.0,2.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,7.0,1.0,White,State questionnaire,White,South,None,None,5.0,2.0,2.0,Male,Non black male,White men,White male,White male,3.0,2.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.773072779178619
1122922.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,1.0,1.0,Call 3,6.0,3.0,2.0,5.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,36.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,35216.0,1.13977527618408
1122900.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,5.0,2.0,2.0,1.0,Postgraduate study,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.897843182086945
1108900.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,7.0,3.0,2.0,9.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,9.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,36701.0,0.532041549682617
1122895.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,2.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,0.994110763072968
1122894.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,5.0,1.0,1.0,1.0,Some college or associate degree,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.796955943107605
1115998.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,4.0,2.0,1.0,2.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,65.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,0.578640878200531
1122888.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,,,,Not complete,2.0,1.0,,2.0,1.0,Call 3,6.0,,,,,3.0,,,,,,,,1.0,My candidates position on the issues,No,,,18-64,,,,,,,7.0,1.0,White,State questionnaire,White,South,,,,2.0,2.0,Male,Non black male,White men,White male,White male,,,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.773072779178619
1108889.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,7.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.712847888469696
1108865.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 1,2.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,2.0,Female,Non black female,White women,White female,White female,9.0,9.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,0.916666269302368
1122862.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,6.0,3.0,1.0,5.0,Some college or associate degree,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,36.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,35216.0,1.13314616680145
1108852.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,2.0,High school graduate,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,73.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,0.985395848751068
1115850.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 2,2.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,3.0,White,State questionnaire,White,South,None,None,5.0,2.0,2.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.979164123535156
1108846.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,7.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,35085.0,0.961860716342926
1122843.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 3,6.0,2.0,1.0,3.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,7.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.712847888469696
1115842.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,5.0,2.0,2.0,2.0,College graduate,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,44.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,0.595186173915863
1115841.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,5.0,2.0,2.0,2.0,College graduate,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,44.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,0.595186173915863
1108825.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,7.0,3.0,2.0,9.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,9.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,36701.0,0.576991021633148
1111145.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,7.0,3.0,1.0,1.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,39.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,35206.0,0.860148310661316
1111144.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,7.0,3.0,1.0,1.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,39.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,35206.0,0.860148310661316
1111143.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,,,,Not complete,3.0,2.0,,3.0,2.0,Call 1,2.0,,,,,3.0,,,,,,,,3.0,My candidates position on the issues,No,,,18-64,,,,,,,1.0,1.0,White,State questionnaire,White,South,,,,2.0,2.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0,0.628358781337738
1108804.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,2.0,1.0,Call 1,2.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,20.0,2.0,White,State questionnaire,White,South,Something else,Something else,4.0,2.0,2.0,Female,Non black female,White women,White female,White female,4.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Something else,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,0.736748814582825
1108802.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,6.0,2.0,,4.0,,3.0,,2.0,,,,Somewhat approve,Approve,9.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,7.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.886928617954254
1111126.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,2.0,3.0,2.0,4.0,Postgraduate study,3.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,1.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0,0.685432255268097
1122776.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,5.0,2.0,1.0,2.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,1.06213772296906
1108774.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,5.0,3.0,1.0,5.0,High school graduate,5.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35672.0,1.45045983791351
1113425.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,5.0,2.0,2.0,2.0,College graduate,5.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.973697423934937
