ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,KATRINA,KATRINA2,LADPRS08,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1154964.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,9.0,9.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,1.0,1.0,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,2.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Very downscale,70363.0,1.10371434688568
1154961.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,2.0,1.0,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,36.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,70094.0,0.522966742515564
1154955.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,9.0,9.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,1.0,1.0,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,2.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,,,,,Non white,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Very downscale,70363.0,0.999377608299255
1154947.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,1.0,White,State questionnaire,White,1.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Very downscale,70363.0,1.10541963577271
1154945.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,86.0,4.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,70086.0,0.892186999320984
1154939.0,60+,60+,65+,65-74,Non black 60+,White 60+,Omit,Omit,Catholic/Do not attend weekly,Complete,3.0,3.0,2.0,Call 3,3.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,106.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Very downscale,70363.0,1.10371434688568
1154930.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,4.0,2.0,Call 3,3.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,70363.0,0.880317568778992
1154921.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,4.0,2.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,106.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,70363.0,0.880317568778992
1154912.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,58.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.06879532337189
1154910.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,3.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,2.0,White,State questionnaire,White,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Very downscale,70363.0,0.880317568778992
1154901.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,4.0,2.0,Call 3,3.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,,,,1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Rural,Rural,Very downscale,70363.0,1.10371434688568
1154898.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,1.0,Call 3,6.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,58.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.06714653968811
1154889.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 3,6.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,58.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.06714653968811
1154878.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,58.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.06879532337189
1154863.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,58.0,2.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.06714653968811
1154853.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 3,6.0,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,58.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,70733.0,1.33795440196991
1154672.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,7.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,52.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.965483427047729
1154669.0,,,,,,,,,,Not complete,,9.0,9.0,Call 2,7.0,,,8.0,,,,2.0,,,,,,2.0,,,2.0,,Omit,Omit,,,,,,,,52.0,9.0,,State questionnaire,,,,South,,,,,,,Female,,,,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,,,,,,Version 1,,,,,,,,Suburb,Urban,Urban Core,Very downscale,70501.0,0.771782755851746
1154667.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,7.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,52.0,1.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.902931332588196
1154664.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,Call 2,7.0,1.0,2.0,8.0,College graduate,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,52.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
1154660.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 2,7.0,2.0,2.0,8.0,College graduate,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,52.0,1.0,Black,State questionnaire,Black,9.0,9.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.965483427047729
1154656.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,7.0,1.0,1.0,8.0,Did not complete high school,1.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,1.0,2.0,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,52.0,3.0,Black,State questionnaire,Black,1.0,1.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.975530385971069
1154652.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,,,,Not complete,,1.0,1.0,Call 2,7.0,,,8.0,,,,2.0,,,,,,1.0,,,2.0,No,Poor,Not so good/Poor,18-64,,,,,,,52.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
1154650.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 2,7.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,52.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.965483427047729
1154647.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 2,7.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,52.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
1154645.0,60+,60+,65+,65-74,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,7.0,1.0,2.0,8.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,3.0,2.0,2.0,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,52.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,65+,Suburb,Urban,Urban Core,Very downscale,70501.0,1.2104926109314
1154642.0,60+,60+,65+,65-74,Black 60+,Black 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,1.0,8.0,High school graduate,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,1.0,2.0,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,52.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,65+,Suburb,Urban,Urban Core,Very downscale,70501.0,1.21236288547516
1154639.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 2,7.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,52.0,3.0,Black,State questionnaire,Black,1.0,1.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
1154632.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,52.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
1154626.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,All others,Complete,3.0,3.0,2.0,Call 2,7.0,1.0,1.0,8.0,High school graduate,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,2.0,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,52.0,1.0,Black,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,Urban,Urban Core,Very downscale,70501.0,0.966975271701813
