ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,BACKSIDE,BEATREPSC,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDSC,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,READYBL2,READYWOMAN,READYWM2,REGION,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SCDPRS08,SEX,SEXBLACK,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNITESC,VERSION,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
694001.0,18-29,18-29,18-24,18-24,Black 18-29,A few times a year,A few times a month/A few times a year,Complete,1.0,4.0,2.0,Call 3,6.0,4.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,115.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,1.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.45864570140839
693999.0,18-29,18-29,25-29,25-29,Black 18-29,Once a week,More than once a week/Once a week,Complete,4.0,4.0,2.0,Call 3,6.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Independent,Liberal,1.0,115.0,2.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.67511463165283
693998.0,30-59,30-44,30-39,30-39,Black 30-44,A few times a month,A few times a month/A few times a year,Complete,1.0,2.0,1.0,Call 3,6.0,4.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,115.0,1.0,Black,State questionnaire,Black,3.0,2.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.66101610660553
693997.0,18-29,18-29,18-24,18-24,Black 18-29,Once a week,More than once a week/Once a week,Complete,4.0,1.0,1.0,Call 3,6.0,1.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,115.0,1.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,1.0,1.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.45864570140839
693996.0,30-59,30-44,30-39,30-39,Black 30-44,A few times a month,A few times a month/A few times a year,Complete,1.0,3.0,2.0,Call 3,6.0,4.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Conservative,5.0,115.0,1.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.44636905193329
693995.0,30-59,30-44,40-49,40-44,Black 30-44,Once a week,More than once a week/Once a week,Complete,1.0,1.0,1.0,Call 3,6.0,1.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,115.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,1.0,1.0,1.0,1.0,4.0,Female,Black female,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,1.0,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.44636905193329
693994.0,18-29,18-29,18-24,18-24,Black 18-29,A few times a year,A few times a month/A few times a year,Complete,4.0,2.0,1.0,Call 3,6.0,1.0,1.0,8.0,High school graduate,1.0,1.0,3.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,115.0,2.0,Black,State questionnaire,Black,2.0,1.0,3.0,2.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.45864570140839
693993.0,18-29,18-29,25-29,25-29,Black 18-29,A few times a year,A few times a month/A few times a year,Complete,4.0,3.0,2.0,Call 3,6.0,4.0,1.0,8.0,High school graduate,2.0,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,115.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.45864570140839
693992.0,30-59,45-59,50-64,50-59,Black 45-59,A few times a year,A few times a month/A few times a year,Complete,1.0,2.0,1.0,Call 3,6.0,1.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,115.0,1.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.66101610660553
693991.0,30-59,45-59,50-64,50-59,Black 45-59,A few times a year,A few times a month/A few times a year,Complete,4.0,4.0,2.0,Call 3,6.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Republican,Black non Democrat,Republican,Moderate,3.0,115.0,1.0,Black,State questionnaire,Black,1.0,1.0,4.0,2.0,South,2.0,4.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Downscale,29150.0,1.44636905193329
693955.0,60+,60+,65+,65-74,Black 60+,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,1.0,Call 2,5.0,4.0,1.0,8.0,High school graduate,2.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Democrat,Liberal,1.0,38.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.933304190635681
693954.0,18-29,18-29,18-24,18-24,Black 18-29,More than once a week,More than once a week/Once a week,Complete,4.0,1.0,1.0,Call 2,5.0,4.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,38.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.632536292076111
693952.0,18-29,18-29,18-24,18-24,Black 18-29,Once a week,More than once a week/Once a week,Complete,4.0,1.0,1.0,Call 2,5.0,4.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,38.0,1.0,Black,State questionnaire,Black,2.0,1.0,1.0,1.0,South,1.0,1.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.632536292076111
693951.0,30-59,45-59,50-64,50-59,Black 45-59,,,Not complete,,3.0,2.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,2.0,My candidates position on the issues,,Not so good,Not so good/Poor,18-64,,,,,,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693950.0,30-59,45-59,50-64,50-59,Black 45-59,,,Not complete,,3.0,2.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,2.0,My candidates position on the issues,,Not so good,Not so good/Poor,18-64,,,,,,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693949.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,Complete,4.0,4.0,2.0,Call 2,2.0,4.0,2.0,8.0,College graduate,2.0,2.0,1.0,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,9.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,2.0,4.0,1.0,1.0,4.0,Female,Non black female,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.652105867862701
693948.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,Complete,4.0,4.0,2.0,Call 2,2.0,4.0,2.0,8.0,College graduate,2.0,2.0,1.0,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,9.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,2.0,4.0,1.0,1.0,4.0,Female,Non black female,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.652105867862701
693947.0,30-59,45-59,50-64,50-59,Black 45-59,Once a week,More than once a week/Once a week,Complete,4.0,3.0,2.0,Call 2,6.0,4.0,1.0,8.0,High school graduate,2.0,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,9.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693946.0,18-29,18-29,25-29,25-29,Black 18-29,A few times a month,A few times a month/A few times a year,Complete,4.0,1.0,1.0,Call 2,5.0,4.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,38.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,1.0,1.0,1.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.632536292076111
693944.0,30-59,30-44,30-39,30-39,Black 30-44,Once a week,More than once a week/Once a week,Complete,4.0,2.0,1.0,Call 2,6.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,,,,Liberal,1.0,81.0,2.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,2.0,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,1.00347292423248
693941.0,30-59,30-44,40-49,40-44,Black 30-44,,,Not complete,,3.0,2.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,2.0,My candidates position on the issues,,Not so good,Not so good/Poor,18-64,,,,,,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693940.0,60+,60+,50-64,60-64,Black 60+,,,Not complete,,1.0,1.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,2.0,My candidates leadership/personal qualities,,Poor,Not so good/Poor,18-64,,,,,,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,1.13220393657684
693939.0,30-59,45-59,50-64,50-59,Black 45-59,,,Not complete,,4.0,2.0,Call 2,5.0,,,8.0,,,,,2.0,,,,,,1.0,My candidates position on the issues,,Poor,Not so good/Poor,18-64,,,,,,38.0,1.0,Black,State questionnaire,Black,1.0,1.0,4.0,2.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.627212584018707
693938.0,60+,60+,65+,65-74,Non black 60+,A few times a month,A few times a month/A few times a year,Complete,4.0,2.0,1.0,Call 2,2.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,4.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Something else,Conservative,5.0,9.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Non black male,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,1.0,1.0,1.0,2.0,2.0,Barack Obama did,3.0,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Very upscale,29928.0,0.748881042003632
693937.0,30-59,30-44,30-39,30-39,Black 30-44,Once a week,More than once a week/Once a week,Complete,4.0,3.0,2.0,Call 2,6.0,4.0,1.0,8.0,High school graduate,2.0,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,81.0,2.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693936.0,30-59,30-44,40-49,40-44,Black 30-44,Once a week,More than once a week/Once a week,Complete,2.0,3.0,2.0,Call 2,5.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,1.0,38.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,South,2.0,3.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.720293462276459
693935.0,60+,60+,50-64,60-64,Black 60+,Once a week,More than once a week/Once a week,Complete,4.0,9.0,9.0,Call 2,6.0,4.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,My candidates position on the issues,Yes,Good,Excellent/Good,18-64,Democrat,Black Democrat,Democrat,Liberal,2.0,81.0,3.0,Black,State questionnaire,Black,9.0,9.0,9.0,9.0,South,2.0,3.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,1.0,2.0,1.0,2.0,2.0,Barack Obama did,4.0,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,1.30022764205933
693932.0,30-59,45-59,50-64,50-59,Black 45-59,A few times a month,A few times a month/A few times a year,Complete,4.0,2.0,1.0,Call 2,6.0,4.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,81.0,1.0,Black,State questionnaire,Black,2.0,1.0,3.0,2.0,South,1.0,2.0,1.0,1.0,4.0,Female,Black female,Non white female,Non-married women,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693931.0,30-59,30-44,40-49,40-44,Black 30-44,More than once a week,More than once a week/Once a week,Complete,4.0,3.0,2.0,Call 2,5.0,4.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,2.0,38.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,1.0,2.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,29180.0,0.720293462276459
693927.0,30-59,45-59,50-64,50-59,Black 45-59,Once a week,More than once a week/Once a week,Complete,1.0,2.0,1.0,Call 2,6.0,2.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Conservative,4.0,81.0,4.0,Black,State questionnaire,Black,3.0,2.0,2.0,1.0,South,1.0,2.0,2.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,1.00347292423248
693922.0,30-59,30-44,40-49,40-44,Black 30-44,,,Not complete,,9.0,9.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,1.0,My candidates position on the issues,,Not so good,Not so good/Poor,18-64,,,,,,81.0,2.0,Black,State questionnaire,Black,9.0,9.0,9.0,9.0,South,,,,,4.0,Female,Black female,Non white female,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,0.87379777431488
693920.0,30-59,30-44,40-49,40-44,Black 30-44,,,Not complete,,3.0,2.0,Call 2,6.0,,,8.0,,,,,3.0,,,,,,1.0,My candidates leadership/personal qualities,,Poor,Not so good/Poor,18-64,,,,,,81.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,,,,,4.0,Male,Black male,Non white male,,Non white,Rural,Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,,,,,Version 1,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29571.0,1.00347292423248
693915.0,18-29,18-29,18-24,18-24,Non black 18-29,Never,Never,Complete,4.0,1.0,1.0,Call 2,4.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,1.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,109.0,1.0,White,State questionnaire,White,2.0,1.0,3.0,2.0,South,2.0,3.0,1.0,1.0,4.0,Male,Non black male,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.09636056423187
693914.0,18-29,18-29,18-24,18-24,Non black 18-29,Never,Never,Complete,4.0,1.0,1.0,Call 2,4.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,1.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,109.0,1.0,White,State questionnaire,White,2.0,1.0,3.0,2.0,South,2.0,3.0,1.0,1.0,4.0,Male,Non black male,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.09636056423187
693911.0,60+,60+,50-64,60-64,Black 60+,A few times a month,A few times a month/A few times a year,Complete,4.0,4.0,2.0,Call 2,2.0,4.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,,,,1.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,9.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,2.0,4.0,1.0,1.0,4.0,Male,Black male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.917468249797821
