ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,LATINOS,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TXRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1226011.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,,,Not complete,4.0,2.0,,Call 2,10.0,,,2.0,1.0,4.0,,,,,,3.0,No,No,,Good,Excellent/Good,18-64,,,,,,,89.0,1.0,White,State questionnaire,White,South,,,,6.0,,,,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,Yes,,,,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.221020221710205
1226006.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,10.0,2.0,College graduate,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,89.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,6.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,3.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,0.221020221710205
1228551.0,9.0,9.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 3,10.0,2.0,College graduate,4.0,2.0,4.0,2.0,3.0,,,,3.0,No,No,2.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,89.0,1.0,White,State questionnaire,White,South,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,,,,,,0.221020221710205
1225633.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 2,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,86.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,0.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,0.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.36529839038849
1228864.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,Call 3,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1228822.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,24.0,2.0,Postgraduate study,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,0.551548779010773
1228805.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 3,24.0,2.0,Postgraduate study,3.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,0.551548779010773
1224067.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,Call 1,24.0,2.0,College graduate,4.0,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1224048.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,Yes,Yes,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,,,,,,0.787009119987488
1224036.0,2.0,4.0,30-59,45-59,50-64,50-59,,,1.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 1,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,,,Republican,Conservative,4.0,86.0,2.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,2.0,Female,,,,,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,,Non-white,All others,All others,3.0,3.0,5.0,6.0,,17-64,,,,,,0.463511735200882
1224023.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,,,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,,,,,,0.551548779010773
1225710.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 2,24.0,2.0,College graduate,3.0,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,9.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,,,86.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.551548779010773
1225697.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,9.0,9.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,Call 2,24.0,2.0,Postgraduate study,4.0,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1225684.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 2,24.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,,,,,,0.81562614440918
1225674.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,24.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,,,,,,0.551548779010773
1225660.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 2,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Yes,Yes,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,86.0,1.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,2.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,,,,,,0.638713240623474
1228863.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,Call 3,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1228850.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 3,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,0.704318583011627
1228836.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,1.0,,,,4.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,,,,,,0.787009119987488
1224077.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,24.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1224076.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,24.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,0.638713240623474
1228789.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 3,24.0,2.0,College graduate,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,86.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.46868777275085
1228775.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,Call 3,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.26825749874115
1224010.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,24.0,2.0,College graduate,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,1.65761077404022
1223999.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,Call 1,24.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,86.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,,,,,,1.46868777275085
1223992.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,Call 1,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,86.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.46868777275085
1223981.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,24.0,1.0,Some college or associate degree,9.0,9.0,2.0,2.0,3.0,,,,1.0,No,No,9.0,Omit,Omit,65+,Republican,Non black non Democrat,All Republicans,Republican,,,86.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,,,,,,1.61954367160797
1225643.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,24.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,86.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,1.65761077404022
1223966.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,24.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,Yes (Spanish speaking),2.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,5.0,86.0,3.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,99.0,2.0,4.0,2.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,Spanish,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,9.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,,,,,,2.28132557868958
1228764.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,,,Not complete,1.0,1.0,,Call 3,24.0,,,1.0,1.0,2.0,,,,,,2.0,No,No,,Not so good,Not so good/Poor,18-64,,,,,,,86.0,9.0,White,State questionnaire,White,South,,,,99.0,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,9.0,Version 1,Yes,,,,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,2.28132557868958
1226083.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,Call 2,24.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,85.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,,,,,,0.351561099290848
