ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CLNVSMCNPR,COLLEDUC,DPRS08,EDUC,FAVBILL,FAVBILL2,FAVGWBUSH,FAVGWBS2,FAVVILA,FAVVILA2,GENDISS,GENDISS2,GENDISS4,GEOCODE,GETAHEAD,HSEDUC,INC15K,INC30K,INCOMEPR,IRAQWAR,IRAQWAR2,ISSIA08D,LIVEINNY,LIVEINUS,LIVENUS2,MORE4PR,MORECLIN,MOREOBAM,OBVSMCPR,OVER65,PARTYPR,PRDPRS08,PRSTATE,QTYPE,RACEISS,RACEISS2,RACEPR,REGION,SATCLIN,SATISDEM,SATOBAM,SEX,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,USORPR,USPR,VERSION,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,PRECINCT,ZIPCODE,WEIGHT
3703101.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Complete,2.0,1.0,Call 1,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,Version 1,2.0,2.0,4.0,4.0,17-64,17.0,662.0,1.16644036769867
3703091.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,65+,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,4.0,4.0,6.0,9.0,65+,17.0,662.0,1.24871349334717
3703082.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,3.0,Somewhat approve,Approve,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,18-64,1.0,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,2.0,2.0,4.0,4.0,17-64,17.0,662.0,0.729648768901825
3703075.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,65+,3.0,1.0,2.0,State questionnaire,1.0,1.0,2.0,East,9.0,9.0,9.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,4.0,4.0,6.0,8.0,65+,17.0,662.0,0.766496896743774
3703063.0,30-59,30-44,40-49,40-44,Never,Never,Complete,1.0,1.0,Call 1,1.0,2.0,2.0,College graduate,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,2.0,2.0,4.0,4.0,17-64,17.0,662.0,1.18868350982666
3703045.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,Somewhat approve,Approve,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,2.0,1.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,1.0,2.0,Version 1,1.0,1.0,1.0,1.0,17-64,17.0,662.0,1.12650799751282
3703040.0,30-59,45-59,40-49,45-49,Never,Never,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,18-64,,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,3.0,3.0,4.0,5.0,17-64,17.0,662.0,1.18868350982666
3703034.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,Strongly approve,Approve,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,1.0,2.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.16644036769867
3704088.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 3,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,1.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,3.0,4.0,5.0,17-64,17.0,662.0,1.22665274143219
3704048.0,60+,60+,50-64,60-64,,,Not complete,1.0,1.0,Call 3,,,8.0,,2.0,1.0,4.0,2.0,4.0,2.0,,,,3.0,,,,,,,,1.0,,5.0,2.0,,,,,18-64,,2.0,1.0,State questionnaire,,,,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,,,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3704023.0,60+,60+,65+,75 or over,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,High school graduate,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,1.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,2.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,65+,3.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,9.0,9.0,9.0,2.0,4.0,Version 1,4.0,4.0,6.0,9.0,65+,17.0,662.0,1.26448726654053
3704017.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,2.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,Strongly approve,Approve,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,,2.0,1.0,State questionnaire,1.0,1.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.20369899272919
3704009.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,Did not complete high school,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,1.0,1.0,1.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,Version 1,3.0,3.0,5.0,6.0,17-64,17.0,662.0,1.22665274143219
3703996.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,Complete,3.0,2.0,Call 3,3.0,2.0,8.0,Postgraduate study,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,8.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,1.0,1.0,1.0,1.0,17-64,17.0,662.0,1.16249108314514
3703672.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,3.0,2.0,Call 2,2.0,1.0,8.0,Did not complete high school,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,Somewhat disapprove,Disapprove,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3703671.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,3.0,2.0,Call 2,2.0,1.0,8.0,Did not complete high school,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,Somewhat disapprove,Disapprove,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3703647.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,9.0,3.0,3.0,2.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,9.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,2.0,2.0,1.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,3.0,3.0,5.0,6.0,17-64,17.0,662.0,0.752955377101898
3703622.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 2,1.0,2.0,8.0,College graduate,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,6.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,5.0,2.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.22665274143219
3703592.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,3.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,Strongly disapprove,Disapprove,9.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,,East,9.0,9.0,9.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.22665274143219
3703567.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,9.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,2.0,Somewhat disapprove,Disapprove,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,1.0,East,1.0,3.0,1.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,0.790980517864227
3703527.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Complete,3.0,2.0,Call 2,1.0,1.0,8.0,Some college or associate degree,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.20369899272919
3703019.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,2.0,1.0,Call 1,3.0,1.0,8.0,High school graduate,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,Somewhat approve,Approve,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,2.0,1.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.26448726654053
3703014.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,9.0,1.0,8.0,Did not complete high school,9.0,9.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,Somewhat disapprove,Disapprove,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,1.0,1.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.26448726654053
3703010.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Complete,2.0,1.0,Call 1,9.0,2.0,8.0,College graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,1.0,1.0,2.0,2.0,17-64,17.0,662.0,1.18465900421143
3703005.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Complete,3.0,2.0,Call 1,9.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3702997.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 1,9.0,1.0,8.0,High school graduate,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,4.0,Omit,Omit,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,0.790980517864227
3702992.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 1,9.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,65+,3.0,2.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,17.0,662.0,1.26448726654053
3702988.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,3.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,Somewhat disapprove,Disapprove,9.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,17.0,662.0,1.22665274143219
3702981.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,8.0,Did not complete high school,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,1.0,1.0,2.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3702977.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,,,,Somewhat disapprove,Disapprove,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,2.0,3.0,Version 1,2.0,2.0,4.0,4.0,17-64,17.0,662.0,1.22665274143219
3702970.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,2.0,1.0,Call 1,3.0,1.0,8.0,High school graduate,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,Somewhat approve,Approve,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,2.0,1.0,1.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,3.0,4.0,5.0,7.0,17-64,17.0,662.0,1.28860020637512
3702964.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,1.0,2.0,Version 1,2.0,2.0,4.0,4.0,17-64,17.0,662.0,1.22665274143219
3704470.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,3.0,3.0,5.0,6.0,17-64,18.0,680.0,1.01346457004547
3704469.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,3.0,3.0,5.0,6.0,17-64,18.0,680.0,1.01346457004547
3704458.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,9.0,18-64,2.0,1.0,1.0,State questionnaire,2.0,1.0,2.0,East,1.0,3.0,1.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,1.0,1.0,2.0,2.0,17-64,18.0,680.0,0.978769242763519
3704449.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,Version 1,3.0,3.0,5.0,6.0,17-64,18.0,680.0,1.03279066085815
3704438.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 3,9.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,9.0,9.0,9.0,9.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,18.0,680.0,1.01346457004547
3704431.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Male,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,Version 1,2.0,2.0,4.0,4.0,17-64,18.0,680.0,1.03279066085815
3704421.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,1.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Male,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,18.0,680.0,1.03279066085815
3704410.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,3.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,65+,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,4.0,4.0,6.0,9.0,65+,18.0,680.0,1.06464576721191
3704398.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,Somewhat disapprove,Disapprove,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,18-64,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,3.0,4.0,5.0,7.0,17-64,18.0,680.0,1.06464576721191
3704391.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Complete,2.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,65+,3.0,1.0,2.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,Female,"Cities 50,000-500,000","Cities over 50,000",72.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,Version 1,4.0,4.0,6.0,8.0,65+,18.0,680.0,1.06464576721191
