ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHAREREL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
519351.0,1.0,2.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,4.0,3.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,25.0,4.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,White female,3.0,2.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.848373532295227
519345.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,4.0,2.0,Call 3,4.0,3.0,1.0,High school graduate,5.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,2.0,25.0,4.0,3.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,4.0,Male,White male,White male,4.0,2.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Something else,All others,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,1.12791645526886
519343.0,1.0,2.0,18-29,18-29,25-29,25-29,Never,Never,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,3.0,1.0,Some college or associate degree,4.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,45.0,4.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.982515037059784
519340.0,1.0,2.0,30-59,45-59,50-64,50-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 3,3.0,2.0,2.0,College graduate,4.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,45.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.746836602687836
519339.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,4.0,3.0,1.0,High school graduate,5.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,25.0,4.0,3.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,Female,,,2.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.743852376937866
519338.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,1.0,1.0,Call 3,3.0,3.0,1.0,Some college or associate degree,4.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,45.0,4.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.746836602687836
519335.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,3.0,1.0,Some college or associate degree,4.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,45.0,4.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.746836602687836
519333.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,4.0,3.0,1.0,High school graduate,5.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,25.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,White female,4.0,2.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.848373532295227
519307.0,1.0,2.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,12.0,3.0,2.0,Postgraduate study,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,83.0,4.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.802510499954224
519300.0,1.0,2.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 3,12.0,3.0,2.0,College graduate,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,83.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.802510499954224
519296.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 3,12.0,3.0,1.0,High school graduate,2.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,83.0,4.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.802510499954224
519292.0,2.0,3.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,12.0,3.0,2.0,Postgraduate study,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Democrat,Democrat,Moderate,3.0,83.0,4.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.811011373996735
519278.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,15.0,3.0,2.0,College graduate,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,Omit,Poor,Not so good/Poor,18-64,Democrat,Democrat,Moderate,3.0,123.0,4.0,1.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,Female,Non white female,Non white,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.675510883331299
519264.0,2.0,4.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,15.0,4.0,2.0,College graduate,3.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,123.0,4.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.676451623439789
519212.0,,,30-59,30-44,40-49,40-44,,,,Not complete,3.0,2.0,,2.0,1.0,Call 3,10.0,,,,5.0,,,,,,,Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,,,18-64,,,,,110.0,4.0,3.0,White,State questionnaire,White,Midwest,,,,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs, Michigan,,Election day exit poll,2.0,4.0,2.0,,,,,Version 1,No,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.885882616043091
519210.0,,,30-59,45-59,50-64,50-59,,,,Not complete,3.0,2.0,,2.0,1.0,Call 3,8.0,,,,3.0,,,,,,,Strongly approve,Approve,2.0,My candidates leadership/personal qualities,,,18-64,,,,,32.0,4.0,4.0,White,State questionnaire,White,Midwest,,,,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,,Election day exit poll,2.0,3.0,1.0,,,,,Version 1,No,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519207.0,1.0,1.0,30-59,45-59,40-49,45-49,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,10.0,3.0,2.0,Postgraduate study,5.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Democrat,Democrat,Moderate,3.0,110.0,4.0,1.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.895266652107239
519206.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,3.0,2.0,Call 3,8.0,3.0,1.0,High school graduate,3.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,32.0,4.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.542216360569
519197.0,2.0,4.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,8.0,3.0,2.0,Postgraduate study,3.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Democrat,Democrat,Conservative,4.0,32.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.542216360569
519191.0,1.0,2.0,18-29,18-29,25-29,25-29,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,2.0,1.0,Call 3,3.0,3.0,2.0,College graduate,4.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,42.0,4.0,1.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,4.0,Male,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,No,Something else,All others,All others,1.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,49501.0,1.66544425487518
519190.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 3,8.0,3.0,1.0,Some college or associate degree,3.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,32.0,4.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519375.0,2.0,4.0,30-59,30-44,40-49,40-44,Never,Never,All others,Complete,4.0,2.0,No,3.0,2.0,Call 3,4.0,3.0,1.0,Some college or associate degree,5.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,25.0,4.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,White female,4.0,2.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.848373532295227
519183.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 3,13.0,2.0,2.0,College graduate,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,145.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.964138507843018
519177.0,1.0,1.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,2.0,1.0,Call 3,8.0,3.0,1.0,Some college or associate degree,3.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,32.0,4.0,3.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519176.0,,,30-59,30-44,40-49,40-44,,,,Not complete,3.0,2.0,,2.0,1.0,Call 3,11.0,,,,1.0,,,,,,,Strongly approve,Approve,4.0,My candidates position on the issues,,,18-64,,,,,142.0,4.0,3.0,White,State questionnaire,White,Midwest,,,,4.0,Male,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,No,,,,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,1.14506435394287
519171.0,1.0,2.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,4.0,2.0,Call 3,13.0,3.0,1.0,Some college or associate degree,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,145.0,4.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.974351525306702
519166.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,8.0,3.0,1.0,Some college or associate degree,3.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,32.0,4.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,9.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519162.0,1.0,2.0,30-59,45-59,50-64,50-59,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,3.0,4.0,2.0,Postgraduate study,4.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,42.0,4.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,49501.0,1.26594996452332
519161.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,56.0,4.0,9.0,American Indian,State questionnaire,Other,Midwest,Catholic,Catholic,9.0,4.0,Male,Non white male,Non white,4.0,2.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,49762.0,1.28622281551361
519159.0,,,30-59,30-44,40-49,40-44,,,,Not complete,3.0,2.0,,3.0,2.0,Call 3,8.0,,,,3.0,,,,,,,Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,,,18-64,,,,,32.0,4.0,1.0,White,State questionnaire,White,Midwest,,,,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,,Election day exit poll,2.0,3.0,1.0,,,,,Version 1,No,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519153.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,8.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,32.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.547959983348846
519146.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,8.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,32.0,4.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.542216360569
519137.0,2.0,3.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,3.0,3.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,42.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,Male,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,1.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,49501.0,1.66544425487518
