ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDSC,COLLEDUC,CUBAN3,CUBAN3S,DPRS08,EDUC,FLDPRS08,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,RDYBLCK2,READYWOMAN,RDYWMN2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNITESC,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
698358.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,8.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,9.0,9.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,32839.0,1.53255772590637
698228.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,Protestant/Do not attend weekly,Complete,,,,8.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,2.0,1.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,2.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Downscale,34787.0,0.206662103533745
698460.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,2.0,My candidates position on the issues,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,32839.0,0.291701793670654
698332.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,4.0,1.0,,,,1.0,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Conservative,4.0,,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,4.0,2.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,32825.0,0.484182864427567
698373.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,4.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32726.0,0.484182864427567
698243.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,8.0,,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,,,,2.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,32757.0,0.583403587341309
698271.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,,,,8.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,,2.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,None,None,5.0,1.0,1.0,2.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,9.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,32819.0,2.16148924827576
698389.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,2.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,3.0,2.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,34786.0,0.583403587341309
698263.0,60+,60+,50-64,60-64,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,4.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,3.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,,3.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,4.0,2.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32778.0,0.480530887842178
698440.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,3.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,Less than 50k,"Under $15,000",9.0,3.0,Omit,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,32757.0,1.16680717468262
698347.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,4.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,4.0,White,State questionnaire,White,4.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,32784.0,1.78175222873688
698323.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,3.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,3.0,2.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,32757.0,1.16813981533051
698302.0,60+,60+,50-64,60-64,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,8.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,4.0,2.0,,,,1.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,,3.0,White,State questionnaire,White,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,9.0,9.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,2.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,32822.0,0.240265443921089
698433.0,60+,60+,65+,75 or over,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,8.0,4.0,1.0,3.0,3.0,8.0,Did not complete high school,4.0,4.0,1.0,,,,1.0,3.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Democrat,Moderate,3.0,,2.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,3.0,1.0,1.0,Male,Black male,Non white male,Married men,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,32789.0,0.661156237125397
698458.0,18-29,18-29,25-29,25-29,Black 18-29,,,,Complete,,,,7.0,,,3.0,3.0,0.0,,0.0,4.0,,,,,,,,,,,18-64,,,,,,,,Black,State questionnaire,Black,,,,,South,,,,,,,,Female,Black female,Non white female,,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,,,,,Version 1,,,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32771.0,3.98961424827576
698479.0,60+,60+,50-64,60-64,Non black 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,7.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,4.0,2.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Downscale,32725.0,1.92212355136871
698251.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,7.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,4.0,2.0,,,,1.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,4.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Upscale,32174.0,0.752713859081268
698419.0,60+,60+,50-64,60-64,Black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,7.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,4.0,2.0,,,,1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,,1.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,2.0,1.0,1.0,Female,Black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Downscale,32725.0,1.40633606910706
698327.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,7.0,4.0,2.0,2.0,2.0,8.0,College graduate,4.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Catholic,Catholic,9.0,2.0,4.0,1.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Downscale,32738.0,1.40633606910706
698461.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,7.0,1.0,1.0,,,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,2.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,,3.0,Other,State questionnaire,Other,4.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,3.0,2.0,Male,Non black male,Non white male,Non-married men,Non white,Suburbs,Suburbs,,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32724.0,0.225910440087318
698259.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,7.0,1.0,1.0,3.0,3.0,2.0,Did not complete high school,1.0,4.0,1.0,,,,1.0,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32771.0,0.484182864427567
698224.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Protestant/Do not attend weekly,Complete,,,,7.0,2.0,2.0,3.0,3.0,4.0,College graduate,2.0,4.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,2.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32771.0,2.79034471511841
698510.0,18-29,18-29,18-24,18-24,Non black 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,7.0,2.0,1.0,2.0,2.0,8.0,High school graduate,4.0,4.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,3.0,2.0,South,Catholic,Catholic,9.0,1.0,2.0,1.0,1.0,Male,Non black male,Non white male,Non-married men,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,32701.0,1.47124862670898
698369.0,30-59,30-44,40-49,40-44,Non black 30-44,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,7.0,4.0,1.0,3.0,3.0,8.0,Did not complete high school,4.0,4.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,3.0,White,State questionnaire,White,1.0,1.0,3.0,2.0,South,Catholic,Catholic,2.0,2.0,4.0,3.0,2.0,Male,Non black male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very downscale,32114.0,0.720496416091919
698248.0,60+,60+,65+,65-74,Non black 60+,Never,Never,All others,Complete,,,,7.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,3.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,2.0,,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,None,1.0,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Upscale,32174.0,0.12256995588541
698407.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Catholic/Do not attend weekly,Complete,,,,7.0,2.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,32114.0,0.837649405002594
698300.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Catholic/Do not attend weekly,Complete,,,,6.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,2.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,34748.0,0.583403587341309
698459.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,6.0,4.0,1.0,2.0,2.0,8.0,High school graduate,4.0,4.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Conservative,4.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,3.0,2.0,South,Catholic,Catholic,9.0,2.0,3.0,1.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,32159.0,0.826648414134979
698318.0,60+,60+,65+,65-74,Non black 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,5.0,1.0,1.0,2.0,2.0,2.0,Some college or associate degree,1.0,4.0,2.0,,,,9.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,,3.0,White,State questionnaire,Hispanic/Latino,2.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,4.0,2.0,Female,Non black female,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Downscale,32162.0,0.245139911770821
698277.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,,,,5.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,4.0,2.0,,,,2.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,,3.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,None,None,5.0,1.0,1.0,3.0,2.0,Female,Non black female,White female,Married women,White female,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,34452.0,0.875105381011963
698508.0,30-59,30-44,40-49,40-44,Non black 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,5.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,34711.0,2.67262816429138
