ID,@2NDNVD08,AGE3,AGE60,BACKSIDE,BREAKDNV,BREAKDN2,CALL,CDNUM,DPRS08,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08D,LATINO,LATINOS,NVDPRS08,NVPARTYID,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08D,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,UNION2,VERSION,WHITEREL,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
536336.0,3.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,1.0,65+,1.0,Conservative,4.0,60.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
535917.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
535902.0,7.0,60+,60+,Complete,3.0,2.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
535883.0,3.0,60+,60+,Complete,2.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.494115561246872
535869.0,6.0,30-59,45-59,Complete,2.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Catholic,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
535854.0,9.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
535795.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,18-64,1.0,Conservative,4.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
535781.0,2.0,60+,60+,Complete,3.0,2.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,4.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.494115561246872
537506.0,1.0,60+,60+,Complete,9.0,9.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Catholic,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.494115561246872
537502.0,3.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,,,,3.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,60.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
537498.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,2.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,60.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
537496.0,2.0,60+,60+,Complete,3.0,2.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,9.0,Yes,Yes,1.0,1.0,65+,1.0,Conservative,4.0,60.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Non-white,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.494115561246872
537490.0,3.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
537465.0,9.0,,,Complete,9.0,9.0,Call 3,2.0,2.0,3.0,,,,9.0,,,1.0,1.0,,1.0,,,60.0,9.0,White,State questionnaire,White,West,,,9.0,Female,White female,White female,Rural,Small Cities/Rural,,Nevada,Election day exit poll,1.0,1.0,1.0,,Version 1,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.358752816915512
537461.0,6.0,60+,60+,Complete,4.0,2.0,Call 3,2.0,2.0,3.0,100k or more,2.0,6.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
537457.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,,,1.0,1.0,65+,1.0,Moderate,3.0,60.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Rural,Small Cities/Rural,,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.494115561246872
537453.0,1.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,60.0,1.0,,State questionnaire,,West,None,None,9.0,Female,,,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.373335331678391
537448.0,6.0,60+,60+,Complete,3.0,2.0,Call 3,2.0,2.0,3.0,,,,1.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
537415.0,5.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,3.0,18-64,3.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
537410.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,100k or more,2.0,6.0,9.0,No,No,1.0,,65+,,Conservative,4.0,60.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Catholic,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
537401.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,9.0,No,No,1.0,1.0,18-64,1.0,Conservative,4.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
537397.0,6.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,60.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Catholic,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.451940208673477
537393.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.445188641548157
537391.0,1.0,18-29,18-29,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,18-64,1.0,Conservative,4.0,60.0,2.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,None,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.42835333943367
537387.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,2.0,18-64,2.0,Liberal,2.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
537383.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.445188641548157
537379.0,2.0,30-59,45-59,Complete,3.0,2.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.40718948841095
536307.0,1.0,60+,60+,Complete,3.0,2.0,Call 2,2.0,4.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,1.0,65+,1.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.738040626049042
535807.0,3.0,60+,60+,Complete,2.0,1.0,Call 1,2.0,4.0,3.0,Less than 100k,2.0,5.0,2.0,No,No,2.0,1.0,65+,1.0,Moderate,3.0,60.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.738040626049042
537473.0,3.0,60+,60+,Complete,9.0,9.0,Call 3,2.0,4.0,3.0,,,,1.0,No,No,2.0,3.0,18-64,3.0,Liberal,1.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.675045013427734
537470.0,6.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,4.0,3.0,,,,1.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.675045013427734
536439.0,2.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Catholic,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.542748391628265
536422.0,2.0,30-59,45-59,Complete,1.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.534640252590179
535821.0,7.0,30-59,30-44,Complete,1.0,1.0,Call 1,2.0,8.0,3.0,Less than 100k,1.0,1.0,3.0,No,No,4.0,1.0,18-64,1.0,Conservative,5.0,60.0,4.0,American Indian,State questionnaire,Other,West,None,None,9.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.534640252590179
537487.0,1.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Conservative,4.0,60.0,1.0,Black,State questionnaire,Black,West,,,9.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,,Version 1,Non-white,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.456248462200165
537485.0,2.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.489005923271179
537444.0,2.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.534640252590179
537440.0,7.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,60.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.489005923271179
537437.0,1.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,8.0,3.0,100k or more,2.0,6.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.534640252590179
537434.0,1.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.489005923271179
537432.0,7.0,18-29,18-29,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,4.0,1.0,18-64,1.0,Liberal,1.0,60.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Catholic,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.514422178268433
537428.0,1.0,18-29,18-29,Complete,2.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,2.0,No,No,4.0,1.0,18-64,1.0,Conservative,5.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.470513582229614
537423.0,2.0,60+,60+,Complete,4.0,2.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,1.0,65+,1.0,Conservative,4.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.593397974967957
535936.0,6.0,60+,60+,Complete,2.0,1.0,Call 1,2.0,9.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,5.0,4.0,65+,3.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.280951589345932
537482.0,2.0,60+,60+,Complete,4.0,2.0,Call 3,2.0,9.0,3.0,,,,9.0,No,No,5.0,3.0,18-64,3.0,Moderate,3.0,60.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,None,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.280951589345932
536356.0,6.0,60+,60+,Complete,3.0,2.0,Call 2,2.0,10.0,3.0,,,,1.0,No,No,6.0,1.0,65+,1.0,Moderate,3.0,60.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.280951589345932
537477.0,6.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,10.0,3.0,100k or more,2.0,6.0,1.0,No,No,6.0,3.0,18-64,3.0,Conservative,4.0,60.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,89043.0,0.280951589345932
535779.0,1.0,60+,60+,Complete,2.0,1.0,Call 2,2.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,11.0,9.0,Asian,State questionnaire,Asian,West,None,None,9.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.2406724691391
535776.0,1.0,60+,60+,Complete,2.0,1.0,Call 2,2.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,11.0,9.0,Asian,State questionnaire,Asian,West,None,None,9.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.2406724691391
535767.0,7.0,60+,60+,Complete,3.0,2.0,Call 2,2.0,2.0,2.0,100k or more,2.0,6.0,1.0,No,No,1.0,3.0,65+,3.0,Moderate,3.0,11.0,3.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.2406724691391
535760.0,3.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,11.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,0.968387961387634
535752.0,7.0,30-59,45-59,Complete,2.0,1.0,Call 2,2.0,2.0,2.0,100k or more,2.0,6.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,11.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,3.0,4.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.02241015434265
535746.0,2.0,60+,60+,Complete,2.0,1.0,Call 2,2.0,2.0,2.0,,,,2.0,No,No,1.0,3.0,65+,3.0,,,11.0,3.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.13477456569672
