ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWORRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRECLIN,INSPIREOBAM,INSPIRES,ISSIA08D,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TRADE,TXDPRS08,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1220968.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,24.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,3.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,75056.0,2.61820483207703
1220879.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,24.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,2.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,75007.0,4.07464218139648
1221022.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,,,,8.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,4.0,2.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,Yes,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,,9.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,English,Texas,9.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,12.0,9.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,75951.0,1.45934593677521
1221015.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,8.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Jewish,Jewish,3.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Jewish,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,77373.0,1.59542405605316
1221267.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,8.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,2.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,,,,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,77585.0,0.39885601401329
1221170.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,4.0,9.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,4.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,9.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,9.0,17-64,Town,Rural,Rural,Downscale,75020.0,0.797712028026581
1221268.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,4.0,2.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,4.0,2.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,75090.0,0.39885601401329
1221089.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,4.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,75442.0,1.18068790435791
1220957.0,60+,60+,65+,65-74,Black 60+,Black 60+,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,,,,3.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,2.0,1.0,2.0,3.0,No,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,2.0,2.0,65+,Suburb,Urban,Urban Core,Very upscale,75074.0,2.50679802894592
1220941.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,,,,3.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,,3.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,75070.0,2.71642827987671
1220857.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,,,,3.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,75093.0,5.41588497161865
1221021.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,77642.0,1.50102865695953
1220884.0,60+,60+,65+,75 or over,Black 60+,Black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,9.0,8.0,2.0,2.0,65+,Suburb,Urban,Urban Core,Very downscale,77642.0,3.09463024139404
1221037.0,60+,60+,65+,75 or over,Non black 60+,All other,Once a week,More than once a week/Once a week,All others,Complete,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,,4.0,Asian,State questionnaire,Asian,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,9.0,13.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Downscale,75964.0,1.2221587896347
1221169.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,,,,1.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,2.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,75755.0,0.797712028026581
1220977.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,9.0,,,,1.0,9.0,2.0,1.0,2.0,2.0,8.0,College graduate,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,9.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,9.0,9.0,17-64,Suburb,Urban,Urban Core,Very upscale,75703.0,2.36137580871582
1220965.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,,2.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Something else,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,75604.0,2.61820483207703
1228597.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 3,12.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,99.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,76023.0,0.991912364959717
1225907.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,Call 2,12.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,4.0,2.0,3.0,2.0,5.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",2.0,2.0,4.0,1.0,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,99.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,76023.0,1.05161285400391
1223756.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,2.0,1.0,Call 1,12.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,99.0,4.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,76023.0,0.869139075279236
1229011.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,2.0,1.0,Call 3,28.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,9.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.757145285606384
1229038.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,28.0,2.0,2.0,2.0,4.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,4.0,1.0,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,98.0,9.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.68497633934021
1228987.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,3.0,2.0,Call 3,28.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.80271577835083
1228920.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,28.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.80271577835083
1229006.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,28.0,2.0,2.0,2.0,4.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.757145285606384
1228998.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,Call 3,28.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.757145285606384
1228934.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Call 3,28.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,98.0,2.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.757145285606384
1223524.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 1,28.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,98.0,1.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,78121.0,0.80271577835083
