V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,17.0,29.0,24.0,Second call,1.0,30-39,White,Male,Felenciano,Sawyer,Disapprove,Approve,Neither,No,No,No,Yes,Better,Democrat,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,0.798
1.0,0.0,G,17.0,29.0,25.0,Second call,1.0,30-39,White,Female,Brownback,,Disapprove,,,,,Yes,,Better,Independent,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.8840000000000001
1.0,0.0,G,17.0,29.0,26.0,Second call,1.0,50-59,White,Female,Brownback,Graves,,Approve,Neither,,,Yes,,Same,Democrat,,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.845
1.0,0.0,G,17.0,29.0,27.0,Second call,1.0,30-39,White,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,No,Worse,Republican,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,0.845
1.0,0.0,G,17.0,29.0,28.0,Second call,1.0,40-44,White,Female,Felenciano,Graves,,Disapprove,Neither,,,,,Worse,Democrat,15 to 30K,,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,0.651
1.0,0.0,G,17.0,29.0,29.0,Second call,1.0,40-44,White,Male,Brownback,Graves,Approve,Approve,Oppose Clinton,No,No,Yes,Yes,Better,Republican,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,0.887
1.0,0.0,G,17.0,29.0,30.0,Second call,1.0,40-44,White,Male,Brownback,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,Yes,Same,Democrat,75 to 100K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,1.038
1.0,0.0,G,17.0,29.0,31.0,Second call,1.0,25-29,White,Male,Other,Graves,Approve,Disapprove,Neither,No,No,Yes,No,Better,Democrat,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Democrat,25 to 29,1.17
1.0,0.0,G,17.0,29.0,32.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,,Oppose Clinton,,Yes,Yes,,,Republican,,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,0.887
1.0,0.0,G,17.0,29.0,33.0,Third call,1.0,25-29,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Republican,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Republican,25 to 29,0.957
1.0,0.0,G,17.0,29.0,34.0,Third call,1.0,30-39,White,Female,Brownback,Graves,Disapprove,,Oppose Clinton,Yes,,Yes,,Same,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,0.845
1.0,0.0,G,17.0,29.0,35.0,Third call,1.0,50-59,White,Female,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999
1.0,0.0,G,17.0,29.0,36.0,Third call,1.0,60-64,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,No,No,Same,Republican,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Republican,50 to 64,1.033
1.0,0.0,G,17.0,29.0,37.0,Third call,1.0,25-29,White,Female,Brownback,Graves,Approve,Approve,Neither,No,Yes,Yes,No,Better,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Independent/Other,25 to 29,0.911
1.0,0.0,G,17.0,29.0,38.0,Third call,1.0,50-59,Black,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,0.707
1.0,0.0,G,17.0,29.0,39.0,Third call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,,No,Better,Republican,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,0.887
1.0,0.0,G,17.0,29.0,40.0,Third call,1.0,30-39,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Democrat,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,0.651
1.0,0.0,G,17.0,29.0,41.0,Third call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Support Clinton,No,Yes,Yes,Yes,Better,Republican,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,0.887
1.0,0.0,G,17.0,29.0,42.0,Third call,1.0,45-49,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,Yes,No,No,Same,Republican,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,0.887
1.0,0.0,G,17.0,29.0,43.0,Third call,1.0,45-49,White,Female,Felenciano,Graves,Approve,Approve,Neither,No,No,No,No,Same,Independent,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,0.651
1.0,0.0,G,17.0,29.0,44.0,Third call,1.0,45-49,White,Female,,Graves,Approve,Disapprove,Neither,No,No,No,No,Worse,Independent,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,0.783
1.0,0.0,G,17.0,29.0,45.0,Third call,1.0,50-59,White,Female,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,Yes,,,,,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,,50 to 64,0.7599999999999999
1.0,0.0,G,17.0,29.0,46.0,Third call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Same,Republican,15 to 30K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.033
1.0,0.0,G,17.0,32.0,1.0,First call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,2.0,First call,1.0,45-49,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Better,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Democrat,40 to 49,1.092
1.0,0.0,G,17.0,32.0,3.0,First call,1.0,50-59,White,Male,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,No,Better,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,0.934
1.0,0.0,G,17.0,32.0,4.0,First call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,,Better,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.211
1.0,0.0,G,17.0,32.0,5.0,First call,1.0,45-49,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,No,Better,Democrat,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Democrat,40 to 49,1.211
1.0,0.0,G,17.0,32.0,6.0,First call,1.0,40-44,White,Female,Felenciano,Graves,Approve,Approve,Neither,No,No,No,No,Better,Democrat,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,0.888
1.0,0.0,G,17.0,32.0,7.0,First call,1.0,40-44,White,Male,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,Yes,Same,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,1.092
1.0,0.0,G,17.0,32.0,8.0,First call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,1.211
1.0,0.0,G,17.0,32.0,9.0,Second call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.154
1.0,0.0,G,17.0,32.0,10.0,Second call,1.0,65 and over,White,Female,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Independent,100K or more,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.212
1.0,0.0,G,17.0,32.0,11.0,Second call,1.0,40-44,White,Female,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,0.888
1.0,0.0,G,17.0,32.0,12.0,Second call,1.0,65 and over,White,Female,,Graves,Approve,Approve,Neither,No,No,No,Yes,Better,Republican,100K or more,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.248
1.0,0.0,G,17.0,32.0,13.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,No,Yes,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.211
1.0,0.0,G,17.0,32.0,14.0,Second call,1.0,30-39,White,Female,,Graves,Disapprove,Approve,Neither,No,No,Yes,,Better,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,1.072
1.0,0.0,G,17.0,32.0,15.0,Second call,1.0,50-59,White,Female,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.04
1.0,0.0,G,17.0,32.0,16.0,Second call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,17.0,Second call,1.0,50-59,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.154
1.0,0.0,G,17.0,32.0,18.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Republican,100K or more,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.345
1.0,0.0,G,17.0,32.0,19.0,Second call,1.0,65 and over,White,Female,Felenciano,Sawyer,,Disapprove,Neither,No,No,No,No,Same,Democrat,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,1.212
1.0,0.0,G,17.0,32.0,20.0,Second call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,21.0,Second call,1.0,45-49,White,Male,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Democrat,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Democrat,40 to 49,0.934
1.0,0.0,G,17.0,32.0,22.0,Second call,1.0,50-59,White,Male,Felenciano,Sawyer,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Same,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,1.092
1.0,0.0,G,17.0,32.0,23.0,Second call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,Yes,Same,Republican,100K or more,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.036
1.0,0.0,G,17.0,32.0,24.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,1.211
1.0,0.0,G,17.0,32.0,25.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,,Neither,No,,No,Yes,Same,Republican,15 to 30K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.345
1.0,0.0,G,17.0,32.0,26.0,Third call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Independent,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,1.211
1.0,0.0,G,17.0,32.0,27.0,Third call,1.0,45-49,White,Female,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Better,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Democrat,40 to 49,0.888
1.0,0.0,G,17.0,32.0,28.0,Third call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Worse,Independent,,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,1.211
1.0,0.0,G,17.0,32.0,29.0,Third call,1.0,65 and over,White,Male,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Independent,75 to 100K,Liberal,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.271
1.0,0.0,G,17.0,32.0,30.0,Third call,1.0,18-24,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Republican,18 to 24,1.244
1.0,0.0,G,17.0,32.0,31.0,Third call,1.0,65 and over,White,Female,Felenciano,Graves,Disapprove,Approve,Neither,No,No,,Yes,Same,Independent,,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.036
1.0,0.0,G,17.0,32.0,32.0,Third call,1.0,50-59,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,,No,No,Yes,Same,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,0.888
1.0,0.0,G,17.0,32.0,33.0,Third call,1.0,60-64,White,Male,Felenciano,Graves,Approve,Disapprove,Support Clinton,,No,No,No,Better,Democrat,50 to 75K,Liberal,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Democrat,50 to 64,1.087
1.0,0.0,G,17.0,32.0,34.0,Third call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,1.211
1.0,0.0,G,17.0,32.0,35.0,Third call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Republican,,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,36.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Approve,Approve,Neither,No,No,,Yes,Same,Democrat,100K or more,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,1.345
1.0,0.0,G,17.0,32.0,37.0,Third call,1.0,45-49,White,Female,Brownback,Graves,Approve,Disapprove,Oppose Clinton,No,No,No,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,1.154
1.0,0.0,G,17.0,32.0,38.0,Third call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,39.0,Third call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,,Yes,,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,1.211
1.0,0.0,G,17.0,32.0,40.0,Third call,1.0,60-64,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,,,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Republican,50 to 64,1.345
1.0,0.0,G,17.0,32.0,41.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,,Yes,,Same,Republican,100K or more,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.345
1.0,0.0,G,17.0,32.0,42.0,Third call,1.0,65 and over,,Male,,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Independent,30 to 50K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.309
1.0,0.0,G,17.0,32.0,43.0,Third call,1.0,45-49,White,Female,Brownback,Graves,Disapprove,Approve,Neither,No,No,No,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.154
1.0,0.0,G,17.0,32.0,44.0,Third call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,,Same,Republican,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.211
1.0,0.0,G,17.0,32.0,45.0,Third call,1.0,50-59,White,Female,,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.072
1.0,0.0,G,17.0,32.0,46.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.345
1.0,0.0,G,17.0,32.0,47.0,Third call,1.0,18-24,White,Female,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Republican,18 to 24,1.244
1.0,0.0,G,17.0,32.0,48.0,Third call,1.0,,White,Female,Brownback,Graves,Disapprove,Approve,,Yes,,,,,,,,,State,KC suburbs/SE,,,,,1.154
1.0,0.0,G,17.0,32.0,49.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.345
1.0,0.0,G,17.0,34.0,1.0,First call,1.0,60-64,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Independent,50 to 75K,,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,50 to 64,1.851
1.0,0.0,G,17.0,34.0,2.0,First call,1.0,45-49,White,Male,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,1.22
1.0,0.0,G,17.0,34.0,3.0,First call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Republican,100K or more,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,1.5899999999999999
1.0,0.0,G,17.0,34.0,4.0,First call,1.0,25-29,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Better,Independent,100K or more,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Independent/Other,25 to 29,1.716
1.0,0.0,G,17.0,34.0,5.0,First call,1.0,50-59,White,Female,Other,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,1.851
1.0,0.0,G,17.0,34.0,6.0,First call,1.0,50-59,White,Female,Brownback,Graves,,Approve,Neither,No,,,Yes,Better,Republican,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.514
1.0,0.0,G,17.0,34.0,7.0,First call,1.0,40-44,White,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,Yes,No,Same,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,1.514
1.0,0.0,G,17.0,34.0,8.0,First call,1.0,50-59,White,Female,Brownback,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,2.129
1.0,0.0,G,17.0,34.0,9.0,First call,1.0,45-49,White,Male,Brownback,Graves,Approve,,Neither,Yes,,,,Better,Republican,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.5899999999999999
1.0,0.0,G,17.0,34.0,10.0,First call,1.0,40-44,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Same,Independent,,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,1.431
1.0,0.0,G,17.0,34.0,11.0,First call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,No,No,Same,Independent,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,1.5899999999999999
1.0,0.0,G,17.0,34.0,12.0,First call,1.0,30-39,White,Male,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Democrat,75 to 100K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,1.431
1.0,0.0,G,17.0,34.0,13.0,First call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.5899999999999999
1.0,0.0,G,17.0,34.0,14.0,First call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Republican,30 to 39,1.5899999999999999
1.0,0.0,G,17.0,34.0,15.0,First call,1.0,45-49,White,Female,Brownback,Graves,Disapprove,Approve,Neither,Yes,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,1.514
1.0,0.0,G,17.0,34.0,16.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,,Neither,No,Yes,Yes,,Same,Republican,30 to 50K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,17.0,Second call,1.0,50-59,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,1.164
1.0,0.0,G,17.0,34.0,18.0,Second call,1.0,45-49,White,Female,Felenciano,Graves,Approve,Approve,Neither,No,No,No,Yes,Same,Independent,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,1.164
1.0,0.0,G,17.0,34.0,19.0,Second call,1.0,65 and over,White,Female,Brownback,,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Republican,30 to 50K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.848
1.0,0.0,G,17.0,34.0,20.0,Second call,1.0,60-64,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,,Yes,Worse,Independent,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,50 to 64,1.851
1.0,0.0,G,17.0,34.0,21.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Better,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.5899999999999999
1.0,0.0,G,17.0,34.0,22.0,Second call,1.0,65 and over,White,Male,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Independent,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.4220000000000002
1.0,0.0,G,17.0,34.0,23.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Approve,Approve,Neither,Yes,,,Yes,Better,Republican,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,24.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,,Yes,Yes,,Same,Republican,50 to 75K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,25.0,Second call,1.0,50-59,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Republican,75 to 100K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,1.514
1.0,0.0,G,17.0,34.0,26.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,,Same,Republican,75 to 100K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,27.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,28.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,,Yes,Yes,Yes,Worse,Independent,30 to 50K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.851
1.0,0.0,G,17.0,34.0,29.0,Second call,1.0,30-39,White,Female,Felenciano,Sawyer,Disapprove,Disapprove,Neither,No,No,No,Yes,Better,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,1.363
