V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,35.0,18.0,7.0,First call,1.0,45-49,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Something else,50 to 75K,Moderate,18 to 64,State,East,45 to 59,40 to 49,Independent/Other,40 to 49,0.425
1.0,0.0,G,35.0,18.0,8.0,First call,1.0,45-49,White,Male,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,State,East,45 to 59,40 to 49,Democrat,40 to 49,0.443
1.0,0.0,G,35.0,18.0,9.0,First call,1.0,50-59,White,Male,Dorgan,Pomeroy,Disapprove,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,East,45 to 59,50 to 59,Democrat,50 to 64,0.443
1.0,0.0,G,35.0,18.0,10.0,First call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,No,Yes,No,Same,Dole,Independent,30 to 50K,Moderate,18 to 64,State,East,30 to 44,40 to 49,Independent/Other,40 to 49,0.378
1.0,0.0,G,35.0,18.0,11.0,First call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,0.378
1.0,0.0,G,35.0,18.0,12.0,First call,1.0,40-44,White,Female,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,No,Better,Clinton,Independent,75 to 100K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Independent/Other,40 to 49,0.425
1.0,0.0,G,35.0,18.0,13.0,Second call,1.0,60-64,White,Female,Dorgan,Pomeroy,Disapprove,Disapprove,Neither,Yes,No,No,Worse,Dole,Democrat,15 to 30K,Liberal,18 to 64,State,East,60 and over,60 and over,Democrat,50 to 64,0.48700000000000004
1.0,0.0,G,35.0,18.0,14.0,Second call,1.0,45-49,White,Male,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,State,East,45 to 59,40 to 49,Independent/Other,40 to 49,0.443
1.0,0.0,G,35.0,18.0,15.0,Second call,1.0,65 and over,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Independent,Under 15K,Conservative,65 and over,State,East,60 and over,60 and over,Independent/Other,65 and over,0.434
1.0,0.0,G,35.0,18.0,16.0,Second call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,,,Same,Dole,Republican,15 to 30K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,0.378
1.0,0.0,G,35.0,18.0,17.0,Second call,1.0,60-64,White,Male,Dorgan,Pomeroy,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Independent,50 to 75K,Conservative,18 to 64,State,East,60 and over,60 and over,Independent/Other,50 to 64,0.5089999999999999
1.0,0.0,G,35.0,18.0,18.0,Second call,1.0,50-59,,Male,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,East,45 to 59,50 to 59,Democrat,50 to 64,0.443
1.0,0.0,G,35.0,18.0,19.0,Second call,1.0,30-39,White,Female,Dorgan,Pomeroy,Disapprove,Approve,Neither,No,No,No,Worse,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,East,30 to 44,30 to 39,Democrat,30 to 39,0.425
1.0,0.0,G,35.0,18.0,20.0,Second call,1.0,40-44,White,Male,Dorgan,Pomeroy,Approve,Approve,Neither,Yes,Yes,Yes,Same,Perot,Republican,75 to 100K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,0.443
1.0,0.0,G,35.0,18.0,21.0,Second call,1.0,30-39,White,Male,Dorgan,Cramer,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Independent,30 to 50K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,0.41300000000000003
1.0,0.0,G,35.0,18.0,22.0,Second call,1.0,50-59,,Female,Dorgan,Cramer,Disapprove,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Independent/Other,50 to 64,0.396
1.0,0.0,G,35.0,18.0,23.0,Second call,1.0,50-59,White,Female,Nalewaja,Pomeroy,Disapprove,Disapprove,Neither,No,No,No,Better,Perot,Independent,50 to 75K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Independent/Other,50 to 64,0.38899999999999996
1.0,0.0,G,35.0,18.0,24.0,Second call,1.0,65 and over,White,Female,Dorgan,Pomeroy,Approve,,Neither,No,No,No,Same,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,East,60 and over,60 and over,Democrat,65 and over,0.48700000000000004
1.0,0.0,G,35.0,18.0,25.0,Second call,1.0,60-64,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,No,Same,Dole,Democrat,50 to 75K,Liberal,18 to 64,State,East,60 and over,60 and over,Democrat,50 to 64,0.48700000000000004
1.0,0.0,G,35.0,18.0,26.0,Second call,1.0,65 and over,White,Female,Dorgan,Pomeroy,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Perot,Republican,15 to 30K,Liberal,65 and over,State,East,60 and over,60 and over,Republican,65 and over,0.48700000000000004
1.0,0.0,G,35.0,18.0,27.0,Second call,1.0,60-64,White,Male,Dorgan,Pomeroy,Disapprove,Approve,Neither,No,No,No,Better,Clinton,Republican,50 to 75K,Conservative,18 to 64,State,East,60 and over,60 and over,Republican,50 to 64,0.5089999999999999
1.0,0.0,G,35.0,18.0,28.0,Second call,1.0,25-29,White,Male,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,East,18 to 29,25 to 29,Democrat,25 to 29,0.41300000000000003
1.0,0.0,G,35.0,18.0,29.0,Second call,1.0,30-39,White,Male,Nalewaja,Pomeroy,Disapprove,Disapprove,Neither,No,No,No,Better,Perot,Independent,30 to 50K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,0.406
1.0,0.0,G,35.0,18.0,30.0,Second call,1.0,50-59,White,Female,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,No,Worse,Dole,Independent,50 to 75K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Independent/Other,50 to 64,0.425
1.0,0.0,G,35.0,18.0,31.0,Second call,1.0,40-44,White,Female,Nalewaja,Cramer,Disapprove,Disapprove,Neither,No,Yes,No,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,0.363
1.0,0.0,G,35.0,18.0,32.0,Second call,1.0,25-29,White,Male,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,East,18 to 29,25 to 29,Democrat,25 to 29,0.41300000000000003
1.0,0.0,G,35.0,18.0,33.0,Second call,1.0,50-59,White,Female,Dorgan,Cramer,Disapprove,Disapprove,Neither,No,No,No,Worse,Dole,Republican,50 to 75K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,0.396
1.0,0.0,G,35.0,18.0,34.0,Second call,1.0,50-59,White,Male,Nalewaja,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,75 to 100K,Liberal,18 to 64,State,East,45 to 59,50 to 59,Democrat,50 to 64,0.406
1.0,0.0,G,35.0,18.0,35.0,Second call,1.0,45-49,White,Male,Dorgan,Cramer,Disapprove,Approve,Neither,Yes,No,No,Worse,Perot,Democrat,30 to 50K,Conservative,18 to 64,State,East,45 to 59,40 to 49,Democrat,40 to 49,0.41300000000000003
1.0,0.0,G,35.0,18.0,36.0,Third call,1.0,30-39,White,Male,Dorgan,Pomeroy,Approve,Approve,,,,,,Dole,,,,18 to 64,State,East,30 to 44,30 to 39,,30 to 39,0.443
1.0,0.0,G,35.0,18.0,37.0,Third call,1.0,30-39,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Democrat,30 to 39,0.425
1.0,0.0,G,35.0,18.0,38.0,Third call,1.0,30-39,White,Female,Dorgan,Pomeroy,Disapprove,,Neither,Yes,Yes,Yes,Worse,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Democrat,30 to 39,0.425
1.0,0.0,G,35.0,18.0,39.0,Third call,1.0,40-44,White,Female,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Independent,50 to 75K,Liberal,18 to 64,State,East,30 to 44,40 to 49,Independent/Other,40 to 49,0.425
1.0,0.0,G,35.0,18.0,40.0,Third call,1.0,25-29,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Clinton,Republican,30 to 50K,Conservative,18 to 64,State,East,18 to 29,25 to 29,Republican,25 to 29,0.352
1.0,0.0,G,35.0,18.0,41.0,Third call,1.0,40-44,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Democrat,50 to 75K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Democrat,40 to 49,0.425
1.0,0.0,G,35.0,18.0,42.0,Third call,1.0,60-64,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,State,East,60 and over,60 and over,Independent/Other,50 to 64,0.434
1.0,0.0,G,35.0,18.0,43.0,Third call,1.0,65 and over,White,Male,Dorgan,Cramer,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Independent,15 to 30K,Conservative,65 and over,State,East,60 and over,60 and over,Independent/Other,65 and over,0.475
1.0,0.0,G,35.0,18.0,44.0,Third call,1.0,45-49,White,Female,Nalewaja,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,East,45 to 59,40 to 49,Democrat,40 to 49,0.38899999999999996
1.0,0.0,G,35.0,18.0,45.0,Third call,1.0,40-44,White,Male,Dorgan,Pomeroy,Approve,,Neither,No,No,,Same,Perot,Independent,30 to 50K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Independent/Other,40 to 49,0.443
1.0,0.0,G,35.0,18.0,46.0,Third call,1.0,50-59,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Independent,30 to 50K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Independent/Other,50 to 64,0.378
1.0,0.0,G,35.0,18.0,47.0,Third call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Something else,30 to 50K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,0.378
1.0,0.0,G,35.0,18.0,48.0,Third call,1.0,30-39,White,Female,Dorgan,Cramer,Approve,,Neither,No,No,No,Worse,Did not vote,Independent,30 to 50K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,0.396
1.0,0.0,G,35.0,23.0,1.0,First call,1.0,45-49,White,Male,Nalewaja,Pomeroy,Approve,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,,Conservative,18 to 64,State,East,45 to 59,40 to 49,Republican,40 to 49,1.167
1.0,0.0,G,35.0,23.0,2.0,First call,1.0,30-39,White,Female,Dorgan,Cramer,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,75 to 100K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.136
1.0,0.0,G,35.0,23.0,3.0,First call,1.0,40-44,White,Male,Other,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,100K or more,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,3.9130000000000003
1.0,0.0,G,35.0,23.0,4.0,First call,1.0,40-44,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,East,30 to 44,40 to 49,Democrat,40 to 49,1.224
1.0,0.0,G,35.0,23.0,5.0,First call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Clinton,Republican,50 to 75K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,1.087
1.0,0.0,G,35.0,23.0,6.0,First call,1.0,65 and over,White,Male,Dorgan,Cramer,Approve,Disapprove,Neither,No,No,No,Same,Dole,Independent,50 to 75K,Moderate,65 and over,State,East,60 and over,60 and over,Independent/Other,65 and over,1.363
1.0,0.0,G,35.0,23.0,7.0,First call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.087
1.0,0.0,G,35.0,23.0,8.0,First call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,,Better,Dole,Independent,15 to 30K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,1.087
1.0,0.0,G,35.0,23.0,9.0,First call,1.0,50-59,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,1.087
1.0,0.0,G,35.0,23.0,10.0,First call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,1.087
1.0,0.0,G,35.0,23.0,11.0,First call,1.0,25-29,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,East,18 to 29,25 to 29,Republican,25 to 29,1.008
1.0,0.0,G,35.0,23.0,12.0,First call,1.0,50-59,White,Male,Nalewaja,Cramer,Disapprove,,Neither,Yes,Yes,,Same,Dole,Republican,,Moderate,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,1.087
1.0,0.0,G,35.0,23.0,13.0,First call,1.0,45-49,White,Female,Dorgan,Pomeroy,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Independent,,Conservative,18 to 64,State,East,45 to 59,40 to 49,Independent/Other,40 to 49,1.224
1.0,0.0,G,35.0,23.0,14.0,First call,1.0,65 and over,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,,,Yes,Yes,Better,Dole,Republican,,Conservative,65 and over,State,East,60 and over,60 and over,Republican,65 and over,1.2469999999999999
1.0,0.0,G,35.0,23.0,15.0,Second call,1.0,40-44,White,Female,Nalewaja,Cramer,Disapprove,Disapprove,Neither,Yes,Yes,No,Better,Did not vote,Republican,50 to 75K,,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,1.042
1.0,0.0,G,35.0,23.0,16.0,Second call,1.0,30-39,White,Female,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.042
1.0,0.0,G,35.0,23.0,17.0,Second call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.087
1.0,0.0,G,35.0,23.0,18.0,Second call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.087
1.0,0.0,G,35.0,23.0,19.0,Second call,1.0,60-64,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,Yes,Yes,Same,Clinton,Independent,30 to 50K,Conservative,18 to 64,State,East,60 and over,60 and over,Independent/Other,50 to 64,1.405
1.0,0.0,G,35.0,23.0,20.0,Second call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.087
1.0,0.0,G,35.0,23.0,21.0,Second call,1.0,30-39,White,Male,Dorgan,Cramer,Disapprove,Approve,Neither,No,Yes,Yes,Better,Dole,Republican,100K or more,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.187
1.0,0.0,G,35.0,23.0,22.0,Second call,1.0,60-64,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,State,East,60 and over,60 and over,Independent/Other,50 to 64,1.405
1.0,0.0,G,35.0,23.0,23.0,Second call,1.0,30-39,White,Female,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,,Conservative,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.042
1.0,0.0,G,35.0,23.0,24.0,Second call,1.0,25-29,White,Male,Dorgan,Cramer,Disapprove,Approve,Oppose Clinton,No,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,East,18 to 29,25 to 29,Republican,25 to 29,1.103
1.0,0.0,G,35.0,23.0,25.0,Second call,1.0,45-49,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Independent,30 to 50K,Moderate,18 to 64,State,East,45 to 59,40 to 49,Independent/Other,40 to 49,1.224
1.0,0.0,G,35.0,23.0,26.0,Second call,1.0,65 and over,White,Female,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,,,65 and over,State,East,60 and over,60 and over,Democrat,65 and over,1.405
1.0,0.0,G,35.0,23.0,27.0,Second call,1.0,30-39,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Independent,30 to 50K,Conservative,18 to 64,State,East,30 to 44,30 to 39,Independent/Other,30 to 39,1.087
1.0,0.0,G,35.0,23.0,28.0,Second call,1.0,50-59,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,1.087
1.0,0.0,G,35.0,23.0,29.0,Second call,1.0,50-59,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,East,45 to 59,50 to 59,Democrat,50 to 64,1.224
1.0,0.0,G,35.0,23.0,30.0,Third call,1.0,40-44,White,Female,Nalewaja,Cramer,Disapprove,Disapprove,Neither,Yes,Yes,No,Better,Did not vote,Republican,50 to 75K,,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,1.042
1.0,0.0,G,35.0,23.0,31.0,Third call,1.0,30-39,White,Female,Dorgan,Pomeroy,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,75 to 100K,Liberal,18 to 64,State,East,30 to 44,30 to 39,Democrat,30 to 39,1.224
1.0,0.0,G,35.0,23.0,32.0,Third call,1.0,40-44,White,Male,Nalewaja,Cramer,Disapprove,Approve,Neither,No,Yes,Yes,Better,Dole,Republican,100K or more,Moderate,18 to 64,State,East,30 to 44,40 to 49,Republican,40 to 49,1.087
1.0,0.0,G,35.0,23.0,33.0,Third call,1.0,60-64,White,Female,Nalewaja,Cramer,Disapprove,,Oppose Clinton,,Yes,Yes,Better,Dole,Independent,,Conservative,18 to 64,State,East,60 and over,60 and over,Independent/Other,50 to 64,1.195
1.0,0.0,G,35.0,23.0,34.0,Third call,1.0,50-59,White,Female,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,100K or more,Conservative,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,1.042
1.0,0.0,G,35.0,23.0,35.0,Third call,1.0,50-59,White,Male,Dorgan,Pomeroy,,,Neither,Yes,Yes,Yes,Same,,Republican,50 to 75K,Conservative,18 to 64,State,East,45 to 59,50 to 59,Republican,50 to 64,1.2770000000000001
1.0,0.0,G,35.0,23.0,36.0,Third call,1.0,65 and over,White,,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Independent,15 to 30K,Moderate,65 and over,State,East,60 and over,60 and over,Independent/Other,65 and over,1.2469999999999999
1.0,0.0,G,35.0,23.0,37.0,Third call,1.0,50-59,White,Female,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,East,45 to 59,50 to 59,Democrat,50 to 64,1.224
1.0,0.0,G,35.0,23.0,38.0,Third call,1.0,60-64,White,Male,Nalewaja,Cramer,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,75 to 100K,Conservative,18 to 64,State,East,60 and over,60 and over,Republican,50 to 64,1.2469999999999999
1.0,0.0,G,35.0,23.0,39.0,Third call,1.0,30-39,White,Male,Nalewaja,Pomeroy,Approve,Approve,Neither,No,No,No,Same,Did not vote,Republican,30 to 50K,Moderate,18 to 64,State,East,30 to 44,30 to 39,Republican,30 to 39,1.167
1.0,0.0,G,35.0,37.0,1.0,First call,1.0,60-64,White,Male,Dorgan,Cramer,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,Under 15K,Conservative,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,1.05
1.0,0.0,G,35.0,37.0,2.0,First call,1.0,65 and over,White,Female,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Republican,15 to 30K,Liberal,65 and over,State,South,60 and over,60 and over,Republican,65 and over,0.9289999999999999
1.0,0.0,G,35.0,37.0,3.0,First call,1.0,60-64,White,Male,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Worse,Clinton,,15 to 30K,Moderate,18 to 64,State,South,60 and over,60 and over,,50 to 64,1.127
1.0,0.0,G,35.0,37.0,4.0,First call,1.0,65 and over,White,Male,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Under 15K,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.127
1.0,0.0,G,35.0,37.0,5.0,First call,1.0,65 and over,White,Male,Dorgan,Pomeroy,Approve,Approve,Neither,Yes,Yes,Yes,Same,Dole,Democrat,50 to 75K,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.127
1.0,0.0,G,35.0,37.0,6.0,First call,1.0,65 and over,White,Female,Dorgan,,Disapprove,Disapprove,Neither,Yes,No,Yes,Same,Clinton,Republican,Under 15K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,0.908
1.0,0.0,G,35.0,37.0,7.0,First call,1.0,65 and over,White,,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Worse,Clinton,Democrat,,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,0.9289999999999999
1.0,0.0,G,35.0,37.0,8.0,First call,1.0,45-49,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Neither,No,No,No,Worse,Dole,Republican,15 to 30K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,1.189
1.0,0.0,G,35.0,37.0,9.0,First call,1.0,65 and over,White,Male,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,,Under 15K,Moderate,65 and over,State,South,60 and over,60 and over,,65 and over,1.127
1.0,0.0,G,35.0,37.0,10.0,First call,1.0,60-64,White,Female,Dorgan,Pomeroy,Disapprove,,Neither,,,,Same,Clinton,Democrat,Under 15K,Conservative,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,0.9289999999999999
1.0,0.0,G,35.0,37.0,11.0,First call,1.0,65 and over,White,Male,Dorgan,,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Democrat,15 to 30K,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.103
1.0,0.0,G,35.0,37.0,12.0,First call,1.0,65 and over,White,,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.127
1.0,0.0,G,35.0,37.0,13.0,First call,1.0,50-59,White,Male,Dorgan,Pomeroy,Approve,Approve,Support Clinton,No,No,No,Worse,Perot,Independent,30 to 50K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.8740000000000001
1.0,0.0,G,35.0,37.0,14.0,First call,1.0,25-29,White,Female,Nalewaja,,Disapprove,Disapprove,Neither,No,No,No,Better,Dole,Republican,30 to 50K,Liberal,18 to 64,State,South,18 to 29,25 to 29,Republican,25 to 29,1.292
1.0,0.0,G,35.0,37.0,15.0,First call,1.0,65 and over,White,Female,Dorgan,Pomeroy,Approve,Disapprove,Support Clinton,No,No,No,Same,,Independent,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,0.9289999999999999
1.0,0.0,G,35.0,37.0,16.0,First call,1.0,30-39,White,Female,Dorgan,Pomeroy,Approve,Approve,Neither,No,Yes,Yes,Worse,Clinton,Democrat,15 to 30K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,0.717
1.0,0.0,G,35.0,37.0,17.0,First call,1.0,50-59,White,Male,Dorgan,Cramer,Disapprove,Disapprove,Oppose Clinton,,Yes,,Worse,Dole,Independent,Under 15K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.8130000000000001
1.0,0.0,G,35.0,37.0,18.0,First call,1.0,50-59,White,Male,Nalewaja,Cramer,Disapprove,Disapprove,Neither,No,No,Yes,Worse,Dole,Independent,Under 15K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.189
1.0,0.0,G,35.0,37.0,19.0,First call,1.0,,White,Male,Dorgan,Cramer,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,,Perot,Independent,,,,State,South,,,Independent/Other,,0.8130000000000001
1.0,0.0,G,35.0,37.0,20.0,First call,1.0,30-39,White,Male,Dorgan,,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Perot,Independent,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.8540000000000001
1.0,0.0,G,35.0,37.0,21.0,First call,1.0,65 and over,White,Female,Dorgan,Cramer,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,Democrat,Under 15K,Conservative,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,0.863
1.0,0.0,G,35.0,37.0,22.0,First call,1.0,65 and over,White,Male,Dorgan,Pomeroy,Disapprove,Disapprove,Neither,No,No,Yes,Same,Did not vote,Independent,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.127
