V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,40.0,20.0,37.0,Third call,1.0,50-59,White,Female,York,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Perot,Something else,15 to 30K,Moderate,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.33099999999999996
1.0,0.0,G,40.0,20.0,38.0,Third call,1.0,40-44,White,Male,York,Disapprove,Disapprove,Neither,No,Yes,No,Better,Other,Democrat,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.307
1.0,0.0,G,40.0,20.0,39.0,Third call,1.0,40-44,White,Female,York,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.33099999999999996
1.0,0.0,G,40.0,20.0,40.0,Third call,1.0,30-39,White,Male,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Something else,Under 15K,Liberal,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.307
1.0,0.0,G,40.0,25.0,1.0,First call,1.0,25-29,White,Female,York,Disapprove,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,15 to 30K,Liberal,18 to 64,York,State,Warwick/suburbs,18 to 29,25 to 29,Democrat,25 to 29,0.285
1.0,0.0,G,40.0,25.0,2.0,First call,1.0,50-59,White,Female,York,Approve,Disapprove,Neither,No,,Yes,Same,Clinton,Democrat,75 to 100K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.23500000000000001
1.0,0.0,G,40.0,25.0,3.0,First call,1.0,45-49,White,Male,Almond,Approve,Approve,Neither,No,No,No,Same,Clinton,Independent,,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.26
1.0,0.0,G,40.0,25.0,4.0,First call,1.0,45-49,White,Male,Healy,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Other,Independent,75 to 100K,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.283
1.0,0.0,G,40.0,25.0,5.0,First call,1.0,45-49,White,Female,York,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,75 to 100K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,6.0,First call,1.0,30-39,White,Male,York,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,100K or more,Liberal,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.21900000000000003
1.0,0.0,G,40.0,25.0,7.0,First call,1.0,40-44,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,Almond,State,Warwick/suburbs,30 to 44,40 to 49,Republican,40 to 49,0.26
1.0,0.0,G,40.0,25.0,8.0,First call,1.0,45-49,White,Female,Almond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,75 to 100K,Conservative,18 to 64,Almond,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.28099999999999997
1.0,0.0,G,40.0,25.0,9.0,First call,1.0,65 and over,White,Male,Almond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Independent,15 to 30K,Conservative,65 and over,Almond,State,Warwick/suburbs,60 and over,60 and over,Independent/Other,65 and over,0.352
1.0,0.0,G,40.0,25.0,10.0,First call,1.0,60-64,White,Male,York,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,75 to 100K,,18 to 64,York,State,Warwick/suburbs,60 and over,60 and over,Democrat,50 to 64,0.291
1.0,0.0,G,40.0,25.0,11.0,First call,1.0,40-44,White,Female,Almond,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Republican,100K or more,Liberal,18 to 64,,State,Warwick/suburbs,30 to 44,40 to 49,Republican,40 to 49,0.28099999999999997
1.0,0.0,G,40.0,25.0,12.0,First call,1.0,30-39,White,Male,York,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.21900000000000003
1.0,0.0,G,40.0,25.0,13.0,First call,1.0,45-49,White,Female,York,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,14.0,First call,1.0,40-44,White,Female,Healy,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Independent,75 to 100K,Moderate,18 to 64,Almond,State,Warwick/suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.304
1.0,0.0,G,40.0,25.0,15.0,Second call,1.0,25-29,White,Male,Almond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,Almond,State,Warwick/suburbs,18 to 29,25 to 29,Independent/Other,25 to 29,0.32
1.0,0.0,G,40.0,25.0,16.0,Second call,1.0,50-59,White,Female,Almond,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Republican,75 to 100K,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,50 to 59,Republican,50 to 64,0.28099999999999997
1.0,0.0,G,40.0,25.0,17.0,Second call,1.0,30-39,White,Female,York,Approve,Disapprove,Neither,No,No,Yes,Better,Dole,Something else,75 to 100K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.23500000000000001
1.0,0.0,G,40.0,25.0,18.0,Second call,1.0,30-39,White,Male,York,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Democrat,15 to 30K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.21900000000000003
1.0,0.0,G,40.0,25.0,19.0,Second call,1.0,50-59,White,Male,York,Disapprove,Approve,Neither,No,No,Yes,Better,Clinton,Independent,75 to 100K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.21900000000000003
1.0,0.0,G,40.0,25.0,20.0,Second call,1.0,40-44,White,Female,Almond,Disapprove,Approve,Neither,,Yes,,Same,Dole,Republican,100K or more,Moderate,18 to 64,Almond,State,Warwick/suburbs,30 to 44,40 to 49,Republican,40 to 49,0.28099999999999997
1.0,0.0,G,40.0,25.0,21.0,Second call,1.0,65 and over,White,Male,Almond,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Independent,50 to 75K,Conservative,65 and over,Almond,State,Warwick/suburbs,60 and over,60 and over,Independent/Other,65 and over,0.352
1.0,0.0,G,40.0,25.0,22.0,Second call,1.0,65 and over,White,Male,Almond,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Independent,100K or more,Moderate,65 and over,,State,Warwick/suburbs,60 and over,60 and over,Independent/Other,65 and over,0.352
1.0,0.0,G,40.0,25.0,23.0,Second call,1.0,40-44,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Independent,15 to 30K,Liberal,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.21900000000000003
1.0,0.0,G,40.0,25.0,24.0,Second call,1.0,40-44,Black,Female,York,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.295
1.0,0.0,G,40.0,25.0,25.0,Second call,1.0,45-49,White,Female,Almond,Approve,Disapprove,Neither,No,No,Yes,Same,Perot,Independent,50 to 75K,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.28099999999999997
1.0,0.0,G,40.0,25.0,26.0,Second call,1.0,60-64,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Independent,Under 15K,Moderate,18 to 64,York,State,Warwick/suburbs,60 and over,60 and over,Independent/Other,50 to 64,0.291
1.0,0.0,G,40.0,25.0,27.0,Second call,1.0,50-59,Black,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,50 to 59,Republican,50 to 64,0.33199999999999996
1.0,0.0,G,40.0,25.0,28.0,Second call,1.0,50-59,White,Female,Almond,Disapprove,Disapprove,Neither,Yes,Yes,,Better,Other,Democrat,30 to 50K,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.28099999999999997
1.0,0.0,G,40.0,25.0,29.0,Second call,1.0,30-39,White,Male,Almond,Approve,Approve,Neither,No,No,No,Better,Clinton,Independent,50 to 75K,Liberal,18 to 64,Almond,State,Warwick/suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.26
1.0,0.0,G,40.0,25.0,30.0,Second call,1.0,40-44,White,Male,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.21900000000000003
1.0,0.0,G,40.0,25.0,31.0,Second call,1.0,40-44,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Independent,,Conservative,18 to 64,Almond,State,Warwick/suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.26
1.0,0.0,G,40.0,25.0,32.0,Second call,1.0,45-49,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Worse,Dole,Independent,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.21900000000000003
1.0,0.0,G,40.0,25.0,33.0,Second call,1.0,45-49,White,Female,Healy,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,Would not vote,State,Warwick/suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.304
1.0,0.0,G,40.0,25.0,34.0,Second call,1.0,45-49,White,Female,York,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,75 to 100K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,35.0,Third call,1.0,45-49,White,Female,York,Disapprove,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,100K or more,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,36.0,Third call,1.0,50-59,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Independent,100K or more,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.21900000000000003
1.0,0.0,G,40.0,25.0,37.0,Third call,1.0,45-49,White,Female,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,50 to 75K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,38.0,Third call,1.0,50-59,White,Female,Almond,Disapprove,Approve,Neither,No,Yes,Yes,Better,Clinton,Democrat,,Moderate,18 to 64,Almond,State,Warwick/suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.28099999999999997
1.0,0.0,G,40.0,25.0,39.0,Third call,1.0,30-39,White,Female,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,30 to 50K,Conservative,18 to 64,Almond,State,Warwick/suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.28099999999999997
1.0,0.0,G,40.0,25.0,40.0,Third call,1.0,30-39,White,Female,Almond,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Clinton,Republican,Under 15K,Moderate,18 to 64,Almond,State,Warwick/suburbs,30 to 44,30 to 39,Republican,30 to 39,0.28099999999999997
1.0,0.0,G,40.0,25.0,41.0,Third call,1.0,40-44,Other,Female,Healy,Approve,Approve,Neither,Yes,Yes,Yes,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,Would not vote,State,Warwick/suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.304
1.0,0.0,G,40.0,25.0,42.0,Third call,1.0,40-44,White,Female,York,Approve,Disapprove,Neither,No,No,No,Same,Dole,Democrat,30 to 50K,Conservative,18 to 64,York,State,Warwick/suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,43.0,Third call,1.0,45-49,White,Female,York,Approve,Disapprove,Oppose Clinton,No,No,No,Better,Clinton,Independent,100K or more,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.23500000000000001
1.0,0.0,G,40.0,25.0,44.0,Third call,1.0,18-24,White,Female,York,Approve,Approve,Oppose Clinton,No,No,No,Worse,Clinton,Republican,,Moderate,18 to 64,York,State,Warwick/suburbs,18 to 29,18 to 24,Republican,18 to 24,0.285
1.0,0.0,G,40.0,25.0,45.0,Third call,1.0,30-39,White,Male,York,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,York,State,Warwick/suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.21900000000000003
1.0,0.0,G,40.0,25.0,46.0,Third call,1.0,50-59,White,Female,York,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.23500000000000001
1.0,0.0,G,40.0,25.0,47.0,Third call,1.0,50-59,White,Female,York,Approve,Disapprove,Neither,No,Yes,Yes,Same,Clinton,Democrat,15 to 30K,Liberal,18 to 64,York,State,Warwick/suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.23500000000000001
1.0,0.0,G,40.0,25.0,48.0,Third call,1.0,45-49,White,Female,Almond,Approve,Approve,Neither,No,No,No,Worse,Perot,Independent,30 to 50K,Liberal,18 to 64,Almond,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.28099999999999997
1.0,0.0,G,40.0,25.0,49.0,Third call,1.0,25-29,White,Male,York,Approve,Approve,Support Clinton,No,No,No,Worse,Perot,Independent,50 to 75K,Moderate,18 to 64,York,State,Warwick/suburbs,18 to 29,25 to 29,Independent/Other,25 to 29,0.26499999999999996
1.0,0.0,G,40.0,25.0,50.0,Third call,1.0,25-29,Black,Female,York,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Republican,100K or more,Moderate,18 to 64,York,State,Warwick/suburbs,18 to 29,25 to 29,Republican,25 to 29,0.36
1.0,0.0,G,40.0,25.0,51.0,Third call,1.0,45-49,White,Male,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,York,State,Warwick/suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.21900000000000003
1.0,0.0,G,40.0,25.0,52.0,Third call,1.0,25-29,White,Male,York,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Did not vote,Independent,15 to 30K,Liberal,18 to 64,York,State,Warwick/suburbs,18 to 29,25 to 29,Independent/Other,25 to 29,0.26499999999999996
1.0,0.0,G,40.0,27.0,1.0,First call,1.0,30-39,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,100K or more,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.99
1.0,0.0,G,40.0,27.0,2.0,First call,1.0,30-39,Asian,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,100K or more,Liberal,18 to 64,York,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,1.382
1.0,0.0,G,40.0,27.0,3.0,First call,1.0,40-44,White,Male,York,Approve,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Independent,15 to 30K,Liberal,18 to 64,York,State,Rural/rest of RI,30 to 44,40 to 49,Independent/Other,40 to 49,1.382
1.0,0.0,G,40.0,27.0,4.0,First call,1.0,30-39,White,Female,Almond,Approve,Approve,Neither,No,No,Yes,Better,,Independent,75 to 100K,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.976
1.0,0.0,G,40.0,27.0,5.0,First call,1.0,30-39,White,Male,Almond,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Independent,100K or more,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.99
1.0,0.0,G,40.0,27.0,6.0,First call,1.0,65 and over,White,Male,Almond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,15 to 30K,Conservative,65 and over,Almond,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,1.209
1.0,0.0,G,40.0,27.0,7.0,First call,1.0,30-39,,,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,0.976
1.0,0.0,G,40.0,27.0,8.0,First call,1.0,30-39,White,Female,Almond,Approve,Approve,Neither,No,No,Yes,Worse,Clinton,Democrat,50 to 75K,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,0.976
1.0,0.0,G,40.0,27.0,9.0,First call,1.0,40-44,White,Female,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,15 to 30K,Conservative,18 to 64,York,State,Rural/rest of RI,30 to 44,40 to 49,Independent/Other,40 to 49,1.363
1.0,0.0,G,40.0,27.0,10.0,First call,1.0,30-39,,Male,York,Approve,Disapprove,Neither,No,No,No,Worse,Dole,Independent,,Conservative,18 to 64,York,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,1.382
1.0,0.0,G,40.0,27.0,11.0,First call,1.0,65 and over,,,York,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,50 to 75K,Moderate,65 and over,York,State,Rural/rest of RI,60 and over,60 and over,Democrat,65 and over,1.685
1.0,0.0,G,40.0,27.0,12.0,First call,1.0,30-39,White,Male,Almond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Republican,30 to 39,0.99
1.0,0.0,G,40.0,27.0,13.0,First call,1.0,30-39,White,Male,Almond,Approve,Disapprove,Neither,No,Yes,Yes,Better,Dole,Democrat,50 to 75K,,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,0.99
1.0,0.0,G,40.0,27.0,14.0,First call,1.0,50-59,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Democrat,30 to 50K,Liberal,18 to 64,York,State,Rural/rest of RI,45 to 59,50 to 59,Democrat,50 to 64,1.382
1.0,0.0,G,40.0,27.0,15.0,First call,1.0,65 and over,White,Female,Almond,Disapprove,Approve,Oppose Clinton,No,Yes,No,Same,Dole,Independent,15 to 30K,Conservative,65 and over,Almond,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,1.19
1.0,0.0,G,40.0,27.0,16.0,First call,1.0,40-44,White,Female,York,Approve,Approve,Support Clinton,Yes,Yes,Yes,Same,Clinton,Democrat,,Conservative,18 to 64,York,State,Rural/rest of RI,30 to 44,40 to 49,Democrat,40 to 49,1.363
1.0,0.0,G,40.0,27.0,17.0,Second call,1.0,65 and over,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Independent,30 to 50K,Conservative,65 and over,Almond,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,1.209
1.0,0.0,G,40.0,27.0,18.0,Second call,1.0,30-39,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,30 to 50K,Conservative,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.99
1.0,0.0,G,40.0,27.0,19.0,Second call,1.0,65 and over,White,,York,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,30 to 50K,Liberal,65 and over,York,State,Rural/rest of RI,60 and over,60 and over,Democrat,65 and over,1.6629999999999998
1.0,0.0,G,40.0,27.0,20.0,Second call,1.0,65 and over,White,Male,Healy,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Other,Independent,30 to 50K,Moderate,65 and over,Would not vote,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,5.02
1.0,0.0,G,40.0,27.0,21.0,Second call,1.0,65 and over,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,75 to 100K,Conservative,65 and over,Almond,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,1.209
1.0,0.0,G,40.0,27.0,22.0,Second call,1.0,30-39,White,Male,Almond,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,0.99
1.0,0.0,G,40.0,27.0,23.0,Second call,1.0,45-49,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Independent,75 to 100K,Moderate,18 to 64,York,State,Rural/rest of RI,45 to 59,40 to 49,Independent/Other,40 to 49,1.382
1.0,0.0,G,40.0,27.0,24.0,Second call,1.0,50-59,White,Male,York,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,100K or more,Liberal,18 to 64,,State,Rural/rest of RI,45 to 59,50 to 59,Democrat,50 to 64,1.382
1.0,0.0,G,40.0,27.0,25.0,Second call,1.0,65 and over,White,Female,Almond,Disapprove,Disapprove,,No,Yes,Yes,Same,Perot,Republican,,Moderate,65 and over,Almond,State,Rural/rest of RI,60 and over,60 and over,Republican,65 and over,1.19
1.0,0.0,G,40.0,27.0,26.0,Second call,1.0,60-64,White,Female,Almond,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Dole,Independent,100K or more,Moderate,18 to 64,Almond,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,50 to 64,1.19
1.0,0.0,G,40.0,27.0,27.0,Second call,1.0,45-49,White,Female,Almond,,Disapprove,Neither,No,No,No,Same,Clinton,Independent,,Moderate,18 to 64,Almond,State,Rural/rest of RI,45 to 59,40 to 49,Independent/Other,40 to 49,0.976
1.0,0.0,G,40.0,27.0,28.0,Second call,1.0,50-59,White,Female,Almond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,,50 to 75K,Conservative,18 to 64,Almond,State,Rural/rest of RI,45 to 59,50 to 59,,50 to 64,0.976
1.0,0.0,G,40.0,27.0,29.0,Third call,1.0,25-29,White,Male,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,,Conservative,18 to 64,Almond,State,Rural/rest of RI,18 to 29,25 to 29,Republican,25 to 29,1.209
1.0,0.0,G,40.0,27.0,30.0,Third call,1.0,50-59,White,Male,Almond,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,Almond,State,Rural/rest of RI,45 to 59,50 to 59,Republican,50 to 64,0.99
1.0,0.0,G,40.0,27.0,31.0,Third call,1.0,30-39,White,Female,Almond,Approve,Approve,Neither,Yes,Yes,Yes,Better,Dole,Something else,,Conservative,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.976
1.0,0.0,G,40.0,27.0,32.0,Third call,1.0,30-39,White,Female,Almond,Approve,Approve,Neither,No,No,Yes,Better,Perot,Something else,50 to 75K,Liberal,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.976
1.0,0.0,G,40.0,27.0,33.0,Third call,1.0,30-39,White,Female,York,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,Under 15K,Liberal,18 to 64,York,State,Rural/rest of RI,30 to 44,30 to 39,Democrat,30 to 39,1.363
1.0,0.0,G,40.0,27.0,34.0,Third call,1.0,30-39,White,Male,York,,Disapprove,Neither,Yes,Yes,Yes,Same,Perot,Independent,30 to 50K,Moderate,18 to 64,York,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,1.382
1.0,0.0,G,40.0,27.0,35.0,Third call,1.0,30-39,White,Male,Healy,Approve,Disapprove,Neither,No,No,No,Same,Perot,Independent,15 to 30K,Moderate,18 to 64,Would not vote,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,4.384
1.0,0.0,G,40.0,27.0,36.0,Third call,1.0,65 and over,White,Female,Almond,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Independent,Under 15K,Moderate,65 and over,,State,Rural/rest of RI,60 and over,60 and over,Independent/Other,65 and over,1.19
1.0,0.0,G,40.0,27.0,37.0,Third call,1.0,50-59,White,Female,York,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,York,State,Rural/rest of RI,45 to 59,50 to 59,Independent/Other,50 to 64,1.363
1.0,0.0,G,40.0,27.0,38.0,Third call,1.0,30-39,White,Male,Almond,Approve,,Neither,No,No,No,Better,Clinton,,50 to 75K,Moderate,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,,30 to 39,0.99
1.0,0.0,G,40.0,27.0,39.0,Third call,1.0,50-59,White,Female,Almond,Approve,Approve,Neither,No,No,Yes,Better,Dole,Independent,75 to 100K,Moderate,18 to 64,Almond,State,Rural/rest of RI,45 to 59,50 to 59,Independent/Other,50 to 64,0.976
1.0,0.0,G,40.0,27.0,40.0,Third call,1.0,18-24,White,Female,Almond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Did not vote,Independent,15 to 30K,Liberal,18 to 64,Almond,State,Rural/rest of RI,18 to 29,18 to 24,Independent/Other,18 to 24,1.19
1.0,0.0,G,40.0,32.0,1.0,First call,1.0,45-49,White,Female,Almond,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Republican,100K or more,Moderate,18 to 64,Almond,State,Rural/rest of RI,45 to 59,40 to 49,Republican,40 to 49,0.722
1.0,0.0,G,40.0,32.0,2.0,First call,1.0,30-39,White,Male,Almond,Approve,Approve,Neither,No,No,Yes,Better,Dole,Independent,50 to 75K,Conservative,18 to 64,Almond,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,0.732
1.0,0.0,G,40.0,32.0,3.0,First call,1.0,50-59,White,Male,York,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Independent,100K or more,Moderate,18 to 64,York,State,Rural/rest of RI,45 to 59,50 to 59,Independent/Other,50 to 64,1.021
1.0,0.0,G,40.0,32.0,4.0,First call,1.0,30-39,White,Female,York,Approve,Approve,Neither,No,No,Yes,Worse,Perot,Independent,30 to 50K,Conservative,18 to 64,York,State,Rural/rest of RI,30 to 44,30 to 39,Independent/Other,30 to 39,1.007
