V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42
1.0,0.0,G,11.0,12.0,42.0,Third call,1.0,40-44,Black,Male,Coles,Barnes,,Disapprove,Support Clinton,No,,No,No,Yes,Better,Clinton,,Independent,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Independent/Other,40 to 49,1.1320000000000001,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,12.0,43.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,,Democrat,HS grad,30 to 50K,,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Democrat,40 to 49,1.1320000000000001,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,12.0,44.0,Third call,1.0,30-39,Black,Male,Coverdale,Millner,Approve,,Neither,No,,No,Yes,Yes,Better,Clinton,,Republican,Some college,30 to 50K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Republican,30 to 39,1.079,,,,Favorable,No
1.0,0.0,G,11.0,12.0,45.0,Third call,1.0,40-44,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Independent,College grad,75 to 100K,Liberal,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Independent/Other,40 to 49,1.046,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,12.0,46.0,Third call,1.0,60-64,,Female,Coles,Barnes,Approve,,Support Clinton,No,,No,No,Yes,Same,Clinton,,Democrat,Some college,50 to 75K,Liberal,18 to 64,National,Complete,Atlanta area,60 and over,60 and over,Democrat,50 to 64,1.126,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,12.0,47.0,Third call,1.0,30-39,Black,Female,Coles,Other,Approve,,Support Clinton,Yes,,No,No,No,Better,Did not vote,,Democrat,College grad,15 to 30K,Liberal,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,12.0,48.0,Third call,1.0,40-44,Black,Male,Coles,Barnes,Approve,Approve,Neither,No,,No,No,No,Same,Clinton,,Democrat,College grad,15 to 30K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,1.1320000000000001,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,12.0,49.0,Third call,1.0,40-44,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,1.1320000000000001,,,,,
1.0,0.0,G,11.0,12.0,50.0,Third call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Worse,,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Republican,50 to 64,0.885,,,,,
1.0,0.0,G,11.0,12.0,51.0,Third call,1.0,40-44,White,Female,Coles,Millner,Disapprove,,,,,,,,Same,,,Republican,,15 to 30K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Republican,40 to 49,0.718,,,,,
1.0,0.0,G,11.0,12.0,52.0,Third call,1.0,50-59,White,Female,,Millner,Disapprove,,,,,,,,Better,,,Republican,,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Republican,50 to 64,0.7609999999999999,,,,,
1.0,0.0,G,11.0,12.0,53.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,1.046,,,,,
1.0,0.0,G,11.0,12.0,54.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Democrat,40 to 49,1.1320000000000001,,,,,
1.0,0.0,G,11.0,12.0,55.0,Third call,1.0,18-24,Black,Male,Coles,Barnes,Disapprove,,,,,,,,Same,,,Democrat,,30 to 50K,Liberal,18 to 64,National,Complete,Atlanta area,18 to 29,18 to 24,Democrat,18 to 24,1.7890000000000001,,,,,
1.0,0.0,G,11.0,12.0,56.0,Third call,1.0,40-44,White,Female,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Independent,,75 to 100K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Independent/Other,40 to 49,0.819,,,,,
1.0,0.0,G,11.0,12.0,57.0,Third call,1.0,40-44,Black,Female,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,50 to 75K,Liberal,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,1.046,,,,,
1.0,0.0,G,11.0,12.0,58.0,Third call,1.0,30-39,White,Female,Coverdale,Cashin,Disapprove,,,,,,,,Better,,,Independent,,50 to 75K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.47000000000000003,,,,,
1.0,0.0,G,11.0,12.0,59.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Liberal,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,1.046,,,,,
1.0,0.0,G,11.0,12.0,60.0,Third call,1.0,30-39,White,Female,Loftman,Cashin,Disapprove,,,,,,,,Better,,,Independent,,,Liberal,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.33099999999999996,,,,,
1.0,0.0,G,11.0,12.0,61.0,Third call,1.0,50-59,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Democrat,50 to 64,1.1320000000000001,,,,,
1.0,0.0,G,11.0,14.0,1.0,First call,1.0,65 and over,White,Male,Coverdale,Barnes,Disapprove,Disapprove,Neither,,Not so good,Yes,Yes,,Same,Dole,Barnes,Something else,No HS,15 to 30K,,65 and over,State,Complete,North and South,60 and over,60 and over,Independent/Other,65 and over,0.73,Social Security,Ethic/moral,Unfavorable,,Yes
1.0,0.0,G,11.0,14.0,2.0,First call,1.0,25-29,White,Female,Coverdale,Barnes,Approve,Disapprove,Neither,Yes,Good,No,No,No,Better,Clinton,Barnes,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,North and South,18 to 29,25 to 29,Democrat,25 to 29,0.869,Taxes,State taxes,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,3.0,First call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Disapprove,Neither,Yes,Good,Yes,Yes,No,Better,Dole,Millner,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,0.787,,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,4.0,First call,1.0,60-64,White,Male,Coles,Barnes,,,,,,,,,,,Both,,,,,18 to 64,State,Not complete,North and South,60 and over,60 and over,,50 to 64,0.642,Social Security,Crime/drugs,,Favorable,
1.0,0.0,G,11.0,14.0,5.0,First call,1.0,25-29,White,Male,Coverdale,Barnes,Approve,Approve,Neither,,Excellent,No,No,Yes,Same,Dole,Barnes,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,North and South,18 to 29,25 to 29,Republican,25 to 29,0.789,Education,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,6.0,First call,1.0,60-64,White,Female,Coverdale,Barnes,,,,,,,,,,,Neither,,,,,18 to 64,State,Not complete,North and South,60 and over,60 and over,,50 to 64,0.803,Social Security,Crime/drugs,,Unfavorable,
1.0,0.0,G,11.0,14.0,7.0,First call,1.0,45-49,White,Male,,Barnes,Approve,Approve,Neither,No,Excellent,Yes,Yes,Yes,Same,Dole,Barnes,Something else,Postgrad,100K or more,Moderate,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Independent/Other,40 to 49,0.5569999999999999,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,8.0,First call,1.0,65 and over,White,Male,Coles,Barnes,Approve,Disapprove,Neither,No,Excellent,No,No,,Same,Clinton,Both,Democrat,HS grad,75 to 100K,Moderate,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.642,,Education,,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,9.0,First call,1.0,50-59,White,Male,Coverdale,Millner,,,,,,,,,,,Both,,,,,18 to 64,State,Not complete,North and South,45 to 59,50 to 59,,50 to 64,0.787,Taxes,State taxes,,Favorable,
1.0,0.0,G,11.0,14.0,10.0,First call,1.0,60-64,White,Male,Coverdale,Barnes,Disapprove,Disapprove,Neither,No,Excellent,Yes,Yes,No,Worse,Dole,Both,Independent,Postgrad,100K or more,Conservative,18 to 64,State,Complete,North and South,60 and over,60 and over,Independent/Other,50 to 64,0.73,Taxes,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,11.0,First call,1.0,40-44,White,Female,Coverdale,Barnes,Approve,Approve,Neither,Yes,Good,No,No,Yes,Worse,Other,Barnes,Democrat,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,North and South,30 to 44,40 to 49,Democrat,40 to 49,0.658,,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,12.0,First call,1.0,30-39,White,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Better,Clinton,Barnes,Independent,Postgrad,100K or more,Liberal,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Independent/Other,30 to 39,0.579,Health Care,Ethic/moral,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,13.0,First call,1.0,65 and over,White,Female,Coverdale,Barnes,Disapprove,Disapprove,Neither,No,Good,No,No,Yes,Same,Dole,Both,Republican,Postgrad,50 to 75K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Republican,65 and over,0.803,Health Care,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,14.0,First call,1.0,60-64,White,Female,Coverdale,Barnes,Approve,Approve,Neither,Yes,,No,No,No,Same,Dole,Barnes,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,North and South,60 and over,60 and over,Democrat,50 to 64,0.803,Health Care,Crime/drugs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,15.0,First call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,No,Good,No,No,Yes,Same,Dole,Millner,Republican,Postgrad,,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.059,,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,16.0,First call,1.0,65 and over,Black,,Loftman,,Disapprove,Approve,Oppose Clinton,,Poor,,Yes,,Worse,,Millner,Something else,Postgrad,Under 15K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Independent/Other,65 and over,0.42200000000000004,Clin/Lwnskny,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,17.0,First call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Not so good,Yes,Yes,Yes,Worse,Dole,Millner,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Republican,50 to 64,0.787,Social Security,Ethic/moral,Unfavorable,Favorable,
1.0,0.0,G,11.0,14.0,18.0,First call,1.0,60-64,White,Male,Coverdale,Millner,Disapprove,Disapprove,,,Good,Yes,Yes,Yes,Same,Dole,Millner,Republican,College grad,,Moderate,18 to 64,State,Complete,North and South,60 and over,60 and over,Republican,50 to 64,0.961,Social Security,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,19.0,First call,1.0,60-64,White,Male,Coverdale,Barnes,Approve,Approve,Support Clinton,Yes,Excellent,No,No,No,Same,Clinton,Barnes,Democrat,Some college,15 to 30K,Conservative,18 to 64,State,Complete,North and South,60 and over,60 and over,Democrat,50 to 64,0.73,Social Security,Education,Favorable,,Yes
1.0,0.0,G,11.0,14.0,20.0,Second call,1.0,40-44,Black,Female,,Barnes,,,,,,,,,,,Barnes,,,,,18 to 64,State,Not complete,North and South,30 to 44,40 to 49,,40 to 49,0.41600000000000004,Social Security,Education,,Unfavorable,
1.0,0.0,G,11.0,14.0,21.0,Second call,1.0,65 and over,White,Female,,Barnes,,,,,,,,,,,,,,,,65 and over,State,Not complete,North and South,60 and over,60 and over,,65 and over,0.746,,,,Unfavorable,
1.0,0.0,G,11.0,14.0,22.0,Second call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Same,Perot,Millner,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.787,Economy/jobs,Ethic/moral,Unfavorable,Favorable,No
1.0,0.0,G,11.0,14.0,23.0,Second call,1.0,40-44,Black,Female,,Barnes,,,,,,No,No,,,,Both,,,,,18 to 64,State,Complete,North and South,30 to 44,40 to 49,,40 to 49,0.41600000000000004,Economy/jobs,Crime/drugs,,Favorable,
1.0,0.0,G,11.0,14.0,24.0,Second call,1.0,65 and over,White,Female,Coverdale,Barnes,Disapprove,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Barnes,Democrat,,15 to 30K,Moderate,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.803,Health Care,Economy/jobs,Favorable,Unfavorable,No
1.0,0.0,G,11.0,14.0,25.0,Second call,1.0,45-49,White,Female,Coverdale,Barnes,Approve,Disapprove,Neither,Yes,Good,No,No,No,Better,Other,Millner,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Democrat,40 to 49,0.658,Health Care,Intl trade,Unfavorable,Favorable,No
1.0,0.0,G,11.0,14.0,26.0,Second call,1.0,50-59,White,Male,Coverdale,Barnes,Disapprove,Disapprove,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Barnes,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.6,Social Security,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,27.0,Second call,1.0,65 and over,White,Male,Coles,Barnes,Approve,Approve,Support Clinton,No,Good,Yes,Yes,No,Same,Clinton,Barnes,Democrat,HS grad,15 to 30K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.642,Health Care,Crime/drugs,Favorable,Unfavorable,No
1.0,0.0,G,11.0,14.0,28.0,Second call,1.0,30-39,White,Female,Coles,Barnes,Disapprove,Disapprove,Oppose Clinton,Yes,Good,No,Yes,Yes,Same,Clinton,Barnes,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Democrat,30 to 39,0.579,Health Care,Ethic/moral,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,29.0,Second call,1.0,30-39,White,Female,Coverdale,Barnes,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Neither,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Independent/Other,30 to 39,0.658,Social Security,Economy/jobs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,30.0,Second call,1.0,60-64,White,Male,Coles,Barnes,Approve,Approve,Neither,Yes,Good,No,No,No,Same,Clinton,Barnes,Democrat,No HS,15 to 30K,Liberal,18 to 64,State,Complete,North and South,60 and over,60 and over,Democrat,50 to 64,0.642,Health Care,Education,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,31.0,Second call,1.0,65 and over,White,Female,Coles,Barnes,Approve,Approve,Neither,Yes,Not so good,No,No,No,Better,Clinton,Neither,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.706,Social Security,Education,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,32.0,Second call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Neither,No,Good,No,No,,Better,Clinton,Neither,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Democrat,50 to 64,0.525,Health Care,Education,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,33.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Good,,,Yes,Same,Dole,Neither,Republican,HS grad,,Conservative,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Republican,50 to 64,0.868,,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,34.0,Second call,1.0,65 and over,White,Female,Coles,Barnes,Approve,Disapprove,Neither,Yes,Excellent,No,No,No,Better,Clinton,Barnes,Democrat,HS grad,15 to 30K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.706,Social Security,Ethic/moral,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,35.0,Second call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Neither,Yes,Good,No,No,Yes,Better,Perot,Neither,Democrat,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Democrat,50 to 64,0.525,Economy/jobs,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,36.0,Second call,1.0,50-59,,Female,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Good,No,Yes,Yes,Same,Dole,Both,Republican,Some college,,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Republican,50 to 64,0.868,Health Care,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,37.0,Second call,1.0,50-59,White,Male,Coles,Barnes,Approve,Approve,Neither,Yes,Excellent,No,No,No,Same,Clinton,Barnes,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.525,Health Care,Economy/jobs,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,38.0,Second call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Millner,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,0.787,Economy/jobs,Economy/jobs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,39.0,Third call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,,,,,Yes,Yes,Yes,Better,Dole,,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,0.868,,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,40.0,Third call,1.0,45-49,White,Female,Coverdale,Barnes,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Clinton,Neither,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Democrat,40 to 49,0.658,Education,Education,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,41.0,Third call,1.0,50-59,Black,Female,Coles,Barnes,,,,,,,,,,,Both,,,,,18 to 64,State,Not complete,North and South,45 to 59,50 to 59,,50 to 64,0.39499999999999996,,,,,
1.0,0.0,G,11.0,14.0,42.0,Third call,1.0,30-39,White,Female,Coverdale,Barnes,Approve,Approve,Neither,No,Good,Yes,Yes,Yes,Better,Dole,Both,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,0.658,Social Security,Ethic/moral,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,43.0,Third call,1.0,50-59,White,Female,Coverdale,Millner,Approve,Disapprove,Neither,No,Poor,No,No,No,Worse,Clinton,Millner,Independent,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.868,Economy/jobs,Ethic/moral,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,44.0,Third call,1.0,50-59,White,Female,Coverdale,Barnes,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Same,Clinton,Barnes,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.658,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,45.0,Third call,1.0,45-49,White,Female,Coverdale,Barnes,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,Yes,Same,Dole,Neither,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Independent/Other,40 to 49,0.658,Social Security,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,46.0,Third call,1.0,50-59,White,Female,Coles,Millner,Approve,Disapprove,Neither,Yes,Good,No,Yes,Yes,Same,Perot,Barnes,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,North and South,45 to 59,50 to 59,Democrat,50 to 64,0.7629999999999999,Foreign Policy,Education,,,Yes
1.0,0.0,G,11.0,14.0,47.0,Third call,1.0,40-44,White,Female,Coles,Barnes,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Barnes,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,North and South,30 to 44,40 to 49,Democrat,40 to 49,0.579,Health Care,Ethic/moral,Favorable,,Yes
1.0,0.0,G,11.0,14.0,48.0,Third call,1.0,60-64,,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Better,Clinton,Barnes,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,North and South,60 and over,60 and over,Democrat,50 to 64,0.642,Education,Education,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,49.0,Third call,1.0,45-49,White,Male,Coverdale,Millner,Disapprove,,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Worse,Dole,,Independent,Postgrad,,Conservative,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Independent/Other,40 to 49,0.787,Taxes,Ethic/moral,Unfavorable,,Yes
1.0,0.0,G,11.0,14.0,50.0,Third call,1.0,65 and over,White,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,Good,No,No,Yes,Same,Clinton,Barnes,Democrat,No HS,Under 15K,Moderate,65 and over,State,Complete,North and South,60 and over,60 and over,Democrat,65 and over,0.642,Social Security,State taxes,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,51.0,Third call,1.0,40-44,White,Male,Coverdale,Barnes,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Both,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,North and South,30 to 44,40 to 49,Democrat,40 to 49,0.6,,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,52.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,Approve,Support Clinton,Yes,Good,No,No,Yes,Better,Did not vote,Barnes,Democrat,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Democrat,30 to 39,0.39499999999999996,Education,Education,Favorable,Favorable,Yes
1.0,0.0,G,11.0,14.0,53.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,Approve,Disapprove,Neither,Yes,Good,No,No,No,Better,Clinton,Both,Democrat,No HS,50 to 75K,Conservative,18 to 64,State,Complete,North and South,45 to 59,40 to 49,Democrat,40 to 49,0.359,Social Security,Education,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,54.0,Third call,1.0,60-64,White,Female,Coverdale,Barnes,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,No,Worse,Other,Both,Republican,,30 to 50K,Moderate,18 to 64,State,Complete,North and South,60 and over,60 and over,Republican,50 to 64,0.803,Health Care,,Unfavorable,,No
1.0,0.0,G,11.0,14.0,55.0,Third call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,Yes,Not so good,Yes,Yes,Yes,Better,Clinton,Millner,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,0.868,,Education,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,14.0,56.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,,,,,,,,,,,Barnes,,,,,18 to 64,State,Not complete,North and South,45 to 59,40 to 49,,40 to 49,0.359,Clin/Lwnskny,Ethic/moral,,Unfavorable,
1.0,0.0,G,11.0,14.0,57.0,Third call,1.0,60-64,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,Yes,Excellent,Yes,Yes,,Same,Dole,Millner,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,North and South,60 and over,60 and over,Republican,50 to 64,0.961,Education,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,16.0,1.0,Second call,1.0,50-59,White,Female,Loftman,Barnes,Approve,Approve,Neither,No,Good,No,Yes,Yes,Same,Clinton,Both,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Democrat,50 to 64,1.045,Health Care,Ethic/moral,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,16.0,2.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Better,Dole,Both,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.662,Foreign Policy,Economy/jobs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,16.0,3.0,Second call,1.0,18-24,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,No,Excellent,Yes,Yes,Yes,Better,Dole,Millner,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Suburban Reps,18 to 29,18 to 24,Republican,18 to 24,1.413,Taxes,State taxes,Unfavorable,Favorable,No
1.0,0.0,G,11.0,16.0,4.0,Second call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,,Neither,,,Yes,Yes,,Better,Dole,Neither,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,1.662,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,16.0,5.0,Second call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Excellent,Yes,Yes,No,Better,Dole,Millner,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.571,Taxes,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,16.0,6.0,Second call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,,Same,Dole,,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.571,Taxes,State taxes,Unfavorable,Favorable,Yes
