ID,SENVA18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,WEIGHT,WHNCLINC,WHTEVANG
41995.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,5.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,31.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Hurt,Election day exit poll,No impact,,,,Version 4,1.20208549499512,No,
58362.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,24.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,No impact,Election day exit poll,No impact,,,,Version 4,1.62557232379913,No,
43248.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,6.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,5.0,,,,,,,,,,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,1.3236802816391,,
56744.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,4.0,Minor changes,No,,,,,,,The economy,No,,,18-44,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,National questionnaire,Black,Non-white,Black,Minorities are favored over whites,South,Justified,The Republican candidate,Male,Black men,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,,,About right,Version 2,0.422171503305435,,
59058.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,Major changes,No,,,,,,,The economy,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Whites are favored over minorities,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,About right,Version 2,0.894753873348236,,
56740.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,3.0,Major changes,Yes,,,,,,,The economy,No,,,45+,18-64,,,,,,,,Conservative,110.0,,,Black,Black,National questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Politically motivated,The Republican candidate,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.956279218196869,,
56739.0,Corey Stewart,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,10.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,1.0,,,,,,,,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,21.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.903600454330444,,
41286.0,Corey Stewart,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,5.0,,,,,,,,,,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,31.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.808419764041901,,
29998.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,,,,,,,,,,No,Excellent,Excellent or good,45+,65+,,,,,,,,,42.0,,,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,,,,About right,Version 1,1.2781343460083,,
57249.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,4.0,Minor changes,No,,,,,,,Health care,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Minorities are favored over whites,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,,,About right,Version 2,0.811934888362885,,
41578.0,Corey Stewart,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,,,,Version 4,0.640679895877838,No,
41656.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,4.0,Minor changes,No,,,,,,,Immigration,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,Not tough enough,Version 2,0.470411956310272,,
57096.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,5.0,Minor changes,No,,,,,,,The economy,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,About right,Version 2,1.21917927265167,,
56599.0,Corey Stewart,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 3,9.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,5.0,,,,,,,,,,No,Good,Excellent or good,18-44,18-64,,,,,,,,,45.0,,,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Rural,Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,,,,Not tough enough,Version 1,1.22726058959961,,
30167.0,Corey Stewart,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,Major changes,No,,,,,,,Immigration,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,About right,Version 2,1.31936454772949,,
56918.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,No,5.0,,,,,,,,,,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,31.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,Strongly or somewhat approve,Somewhat approve,,Version 1,1.21917927265167,,
59344.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,2.0,Major changes,No,,,,,,,Health care,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,,,About right,Version 2,1.49447774887085,,
57323.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,5.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,Helped,,,,Version 4,1.1097526550293,Yes,
30072.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,,,,,,,,,,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,75.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,1.42242920398712,,
57054.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,5.0,,,,,,,,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,31.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,1.20208549499512,,
57554.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,31.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,,,,Version 4,1.20208549499512,No,
58313.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,1.0,,,,,,,,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,Strongly or somewhat approve,Somewhat approve,,Version 1,1.62557232379913,,
57439.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,No,4.0,,,,,,,,,,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.811934888362885,,
41689.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,Major changes,No,,,,,,,Immigration,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,,,Not tough enough,Version 2,0.82602733373642,,
42913.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,8.0,,,,,,,,1.0,Major changes,No,,,,,,,Immigration,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,24.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Not tough enough,Version 2,1.62557232379913,,
41840.0,Corey Stewart,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,,,,Version 4,1.21917927265167,No,
57242.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Call 3,9.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,5.0,,,,,,,,,,No,Good,Excellent or good,45+,18-64,,,,,,,,,45.0,,,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Rural,Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,,,,About right,Version 1,1.23457431793213,,
58406.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,24.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Hurt,Election day exit poll,Hurt,,,,Version 4,1.62557232379913,No,
42161.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,3.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,3.0,Major changes,No,,,,,,,The economy,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,110.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,No group is favored,South,Politically motivated,The Republican candidate,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,About right,Version 2,1.21917927265167,,
57453.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,5.0,,,,,,,,,,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,1.20208549499512,,
31248.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,,,,Version 4,0.879488945007324,No,
29912.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,5.0,,,,,,,,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,31.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.593861103057861,,
57071.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,No,4.0,,,,,,,,,,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.879488945007324,,
31225.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,No,4.0,,,,,,,,,,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,0.879488945007324,,
42205.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,3.0,,,,,,,,,,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,Strongly or somewhat approve,Strongly approve,,Version 1,1.21917927265167,,
41587.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,70.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,Helped,,,,Version 4,0.82602733373642,No,
56995.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,40.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,,,,Version 4,3.0639853477478,No,
56637.0,Corey Stewart,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 3,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,5.0,,,,,,,,,,No,,,18-44,18-64,,,,,,,,,31.0,,,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,,Version 2,1.19496428966522,,
31158.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,4.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,No impact,,,,Version 4,0.811934888362885,Yes,
58895.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,No impact,Election day exit poll,No impact,,,,Version 4,1.49447774887085,No,
59185.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,2.0,Minor changes,No,,,,,,,Immigration,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Omit,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,Not tough enough,Version 2,1.49447774887085,,
