ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENRI06,GOVRI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,LATINO,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPHEALTHS,IMPVALUES,CHAFAGR,CHAFLIB,CHAFJOB,CHAFJOB2,SENCNTL,STECRI,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
19111.0,Rhode Island,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.978611350059509,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,75 or over,Democratic,Liberal,,Catholic,Once a week,Did not complete high school,No one does,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Very important,Somewhat important,Too often,Too conservative,Somewhat disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
19119.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.953199326992035,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,65-74,Independent,Liberal,$75k-$100k,None,Never,Postgraduate study,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Not at all important,Too often,About right,Somewhat disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,Providence and Other Industrial Towns,Extremely High Density Urban,Urban,Urban Core,Upscale
19127.0,Rhode Island,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.816887319087982,Lincoln Chafee (Rep),Charles Fogarty (Dem),Female,White,50-59,Independent,,$50k-$75k,Catholic,A few time a year,Some college or associate degree,"Yes, I do",No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Not at all important,About the right amount,About right,Strongly approve,Approve,Does not matter to me,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,Urban,Urban Core,Upscale
19131.0,Rhode Island,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21365916728973,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,50-59,Republican,Moderate,$200k or more,Catholic,Once a week,Postgraduate study,No one does,No,Somewhat approve,Maintain the same number of troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,About the right amount,About right,Somewhat approve,Approve,Republicans,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
19134.0,Rhode Island,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.961398839950562,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Protestant,A few times a month,College graduate,"Yes, someone else does",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Too often,Too conservative,Somewhat approve,Approve,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Providence and Other Industrial Towns,High Density Urban,Urban,Urban Core,Very downscale
19143.0,Rhode Island,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.03694319725037,Lincoln Chafee (Rep),Don Carcieri (Rep),Female,White,45-49,Republican,Conservative,$15k-$30k,Mormon/LDS,A few times a month,Some college or associate degree,No one does,No,Strongly disapprove,Maintain the same number of troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Somewhat important,Not often enough,About right,Somewhat approve,Approve,Does not matter to me,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,Urban,Urban Core,Very upscale
19164.0,Rhode Island,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.647847175598145,Lincoln Chafee (Rep),Don Carcieri (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Catholic,A few time a year,College graduate,No one does,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,About the right amount,About right,Somewhat approve,Approve,Republicans,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
19178.0,Rhode Island,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.673519790172577,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,Catholic,A few time a year,High school graduate,,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Not at all important,Too often,Too conservative,Somewhat disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Providence and Other Industrial Towns,Extremely High Density Urban,Urban,Urban Core,Very downscale
19195.0,Rhode Island,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.988239109516144,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,45-49,Democratic,Moderate,$100k-$150k,Catholic,A few time a year,College graduate,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Not often enough,Too liberal,Strongly disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Rural/Rest of State,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19199.0,Rhode Island,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.480360805988312,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,60-64,Democratic,Liberal,$15k-$30k,Protestant,Never,High school graduate,No one does,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Very important,Not at all important,Too often,Too conservative,Strongly disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,60s Suburbs,Urban Perimeter,Downscale
19208.0,Rhode Island,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05294501781464,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,Hispanic/Latino,50-59,Democratic,Moderate,$100k-$150k,Catholic,More than once a week,High school graduate,No one does,Yes,Strongly approve,Withdraw all troops,Somewhat approve,Not at all important,Extremely important,Extremely important,Extremely important,Not at all important,Too often,Too conservative,Somewhat approve,Approve,Republicans,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,No,No,No (no union member in household),,Suburbs,Suburbs,1.0,Strong Democratic,Warwick and Middle Class Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
19213.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.953199326992035,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,65-74,Democratic,Liberal,$30k-$50k,Protestant,Once a week,Postgraduate study,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Not at all important,Extremely important,Very important,Somewhat important,About the right amount,About right,Strongly approve,Approve,Democrats,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,Providence and Other Industrial Towns,Extremely High Density Urban,Urban,Urban Core,Upscale
19217.0,Rhode Island,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17391932010651,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,18-24,Democratic,Liberal,$50k-$75k,Catholic,A few time a year,College graduate,"Yes, someone else does",No,Somewhat disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Too often,About right,Somewhat approve,Approve,Democrats,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,1.0,Strong Democratic,Warwick and Middle Class Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
19220.0,Rhode Island,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.845815539360046,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,30-39,Independent,Liberal,$15k-$30k,None,Never,Postgraduate study,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Extremely important,Extremely important,Too often,Too conservative,Somewhat disapprove,Disapprove,Democrats,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Providence and Other Industrial Towns,High Density Urban,Urban,Urban Core,Very downscale
19231.0,Rhode Island,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16723704338074,Sheldon Whitehouse (Dem),Don Carcieri (Rep),Female,White,30-39,Independent,Moderate,$100k-$150k,Catholic,A few times a month,Postgraduate study,No one does,No,Somewhat approve,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,About the right amount,About right,Somewhat approve,Approve,Does not matter to me,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,Urban,Urban Core,Upscale
19234.0,Rhode Island,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18173933029175,Lincoln Chafee (Rep),Don Carcieri (Rep),Female,White,60-64,Independent,Moderate,$50k-$75k,Protestant,No answer,College graduate,No one does,No,Somewhat approve,No answer,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,About the right amount,About right,Somewhat approve,Approve,No answer,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,No answer,Protestant/Do not attend weekly,College graduate,At least some college,Approve,No answer,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
19263.0,Rhode Island,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.55193495750427,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,65-74,Independent,Moderate,$50k-$75k,Catholic,More than once a week,Some college or associate degree,"Yes, someone else does",No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Not at all important,About the right amount,About right,Strongly approve,Approve,Democrats,Not so good,Not so good/Poor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,Urban,Urban Core,Very upscale
19290.0,Rhode Island,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.814992070198059,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,65-74,Independent,Moderate,$100k-$150k,Catholic,More than once a week,College graduate,No one does,No,Somewhat disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Extremely important,Too often,Too liberal,Somewhat approve,Approve,Democrats,Good,Excellent/Good,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
19303.0,Rhode Island,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01099228858948,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),,White,75 or over,Democratic,Liberal,$15k-$30k,Catholic,A few time a year,High school graduate,No one does,,Strongly disapprove,Withdraw all troops,Strongly disapprove,Not at all important,Not at all important,Not at all important,Extremely important,Not at all important,Too often,Too conservative,Strongly disapprove,Disapprove,Democrats,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Rural/Rest of State,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19304.0,Rhode Island,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01847159862518,Lincoln Chafee (Rep),Don Carcieri (Rep),Female,White,45-49,Independent,Moderate,$75k-$100k,Catholic,No answer,College graduate,No one does,No,Somewhat disapprove,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Not at all important,About the right amount,About right,Somewhat approve,Approve,Does not matter to me,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,No answer,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Warwick and Middle Class Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
19308.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.953199326992035,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Male,White,75 or over,Democratic,Liberal,$50k-$75k,Protestant,Once a week,College graduate,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Not at all important,Extremely important,Extremely important,Not at all important,Too often,Too conservative,Somewhat approve,Approve,Democrats,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,Providence and Other Industrial Towns,Extremely High Density Urban,Urban,Urban Core,Upscale
19313.0,Rhode Island,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.716639816761017,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,40-44,Independent,Moderate,$75k-$100k,Protestant,Never,Some college or associate degree,"Yes, someone else does",No,Somewhat disapprove,Send more troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Not at all important,About the right amount,Too conservative,Somewhat approve,Approve,Republicans,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,60s Suburbs,Urban Perimeter,Downscale
19333.0,Rhode Island,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.662874400615692,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,30-39,Democratic,Moderate,$30k-$50k,Catholic,Once a week,Some college or associate degree,No one does,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,Not often enough,Too liberal,Somewhat approve,Approve,Democrats,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Warwick and Middle Class Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
19339.0,Rhode Island,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.936113595962524,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,60-64,Democratic,Conservative,$15k-$30k,Catholic,A few times a month,High school graduate,"Yes, I do",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Too often,Too conservative,Somewhat disapprove,Disapprove,Democrats,Not so good,Not so good/Poor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Providence and Other Industrial Towns,High Density Urban,Urban,Urban Core,Very downscale
19359.0,Rhode Island,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21365916728973,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Protestant,A few times a month,Postgraduate study,No one does,No,Strongly disapprove,Withdraw some troops,Strongly approve,Extremely important,Somewhat important,Extremely important,Very important,Not at all important,Too often,About right,Strongly approve,Approve,Democrats,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
19397.0,Rhode Island,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.860958695411682,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,60-64,Democratic,Moderate,Under $15k,Protestant,A few times a month,Some college or associate degree,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,No answer,Too often,Too liberal,Strongly disapprove,Disapprove,Democrats,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
19415.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.812687575817108,Sheldon Whitehouse (Dem),Charles Fogarty (Dem),Female,White,25-29,Democratic,Liberal,$15k-$30k,None,Never,Postgraduate study,No one does,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Extremely important,Too often,Too conservative,Somewhat disapprove,Disapprove,Democrats,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,Providence and Other Industrial Towns,Extremely High Density Urban,Urban,Urban Core,Upscale
19420.0,Rhode Island,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.56247568130493,Lincoln Chafee (Rep),Don Carcieri (Rep),Male,White,60-64,Republican,Liberal,$50k-$75k,Protestant,A few time a year,High school graduate,"Yes, I do",No,Strongly disapprove,Withdraw some troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Too often,Too liberal,Somewhat approve,Approve,Does not matter to me,Good,Excellent/Good,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Approve,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Warwick and Middle Class Suburbs,Suburb,Urban,Urban Core,Very upscale
19425.0,Rhode Island,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.71701043844223,Lincoln Chafee (Rep),Don Carcieri (Rep),Female,White,65-74,Independent,Moderate,$50k-$75k,Protestant,Once a week,Postgraduate study,No one does,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Somewhat important,About the right amount,About right,Strongly approve,Approve,Republicans,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Unoppsed Democratic,Rural/Rest of State,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
