ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENUT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,MARRIED,LATINO,BUSH4,IRAQWAR,CONGRES4,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,CONGRESS,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
22275.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.713404536247253,Orrin Hatch (Rep),Male,White,60-64,Republican,Moderate,$30k-$50k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Disapprove,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
22280.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41267538070679,Pete Ashdown (Dem),Female,White,65-74,Republican,Conservative,Under $15k,No,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Disapprove,Approve,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22287.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981769204139709,Pete Ashdown (Dem),Female,White,30-39,Democratic,Liberal,$100k-$150k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22291.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,30-39,Republican,Moderate,$30k-$50k,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
22298.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16002249717712,Orrin Hatch (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22306.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.758991122245789,Pete Ashdown (Dem),Female,,45-49,Independent,Moderate,,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,45-59,40-49,18-64,30-59,Independent/Something else,,,Disapprove,Disapprove,Disapprove,Married women,Married women,,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22308.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35668218135834,Pete Ashdown (Dem),Female,White,65-74,Independent,Moderate,,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22310.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.758991122245789,Pete Ashdown (Dem),Female,,45-49,Independent,Moderate,,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,45-59,40-49,18-64,30-59,Independent/Something else,,,Disapprove,Disapprove,Disapprove,Married women,Married women,,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22313.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02209556102753,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22325.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25355052947998,Orrin Hatch (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22339.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02197289466858,Pete Ashdown (Dem),Male,White,50-59,Independent,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22346.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Somewhat disapprove,Strongly disapprove,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
22353.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1262272596359302,Orrin Hatch (Rep),Male,White,40-44,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Strongly Approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22355.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11438798904419,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22361.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,40-44,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Strongly approve,Somewhat approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22365.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891549229621887,Pete Ashdown (Dem),Female,White,65-74,Democratic,Liberal,,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22386.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35349059104919,Other,Female,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22388.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981769204139709,Pete Ashdown (Dem),Female,White,40-44,Democratic,Liberal,$75k-$100k,No,No,Strongly disapprove,Somewhat disapprove,Strongly disapprove,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22391.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16002249717712,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22394.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981886982917786,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22397.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33300817012787,Pete Ashdown (Dem),Male,White,50-59,Democratic,Liberal,$200k or more,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22402.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875991821289063,Pete Ashdown (Dem),Male,White,30-39,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22406.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,45-49,Independent,Moderate,$200k or more,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat disapprove,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22436.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.928058445453644,Pete Ashdown (Dem),Male,White,65-74,Independent,Liberal,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22438.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875991821289063,Pete Ashdown (Dem),Male,White,30-39,Independent,Liberal,$15k-$30k,Yes,No,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22443.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,50-59,Something else,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22446.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33300817012787,Pete Ashdown (Dem),Male,White,30-39,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22447.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18062424659729,Orrin Hatch (Rep),Female,White,65-74,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Strongly disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Disapprove,All others,Single women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22450.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16677165031433,Pete Ashdown (Dem),Female,Other,18-24,Democratic,Liberal,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,Other,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22482.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.928058445453644,Pete Ashdown (Dem),Male,White,65-74,Independent,Conservative,$150k-$200k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22483.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981886982917786,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22492.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,30-39,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22497.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11438798904419,Orrin Hatch (Rep),Female,White,45-49,Republican,Conservative,$30k-$50k,No,No,Somewhat approve,Somewhat disapprove,Strongly disapprove,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22506.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08192217350006,Orrin Hatch (Rep),Female,White,40-44,Independent,Moderate,,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,,,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22514.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04106175899506,Pete Ashdown (Dem),Male,White,18-24,Democratic,Moderate,$150k-$200k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Single men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22516.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891549229621887,Pete Ashdown (Dem),Female,White,65-74,Independent,Moderate,$150k-$200k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22534.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47052478790283,Pete Ashdown (Dem),Male,White,60-64,Democratic,Conservative,$75k-$100k,Yes,No,Somewhat disapprove,Strongly disapprove,Somewhat approve,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22543.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3072749376297,Pete Ashdown (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22544.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.985777795314789,Orrin Hatch (Rep),Female,White,18-24,Republican,Conservative,$150k-$200k,No,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22557.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981886982917786,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22562.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1462287902832,Orrin Hatch (Rep),Female,White,60-64,Republican,Moderate,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22577.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.841530859470367,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22579.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20423674583435,Orrin Hatch (Rep),Female,White,60-64,Republican,Moderate,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22587.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36080825328827,Pete Ashdown (Dem),Male,White,50-59,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly approve,Strongly Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22605.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.914761483669281,Orrin Hatch (Rep),Male,White,75 or over,Republican,Moderate,$30k-$50k,No,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
22622.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.6499593257904102,Other,Male,Hispanic/Latino,75 or over,Democratic,Moderate,$50k-$75k,Yes,Yes,Somewhat disapprove,Somewhat disapprove,No Answer,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No Answer,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
22625.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52685499191284,Other,Male,White,50-59,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Disapprove,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22626.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.040247797966,Orrin Hatch (Rep),Female,White,75 or over,Republican,Moderate,$15k-$30k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22627.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28056859970093,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
22629.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16614198684692,Orrin Hatch (Rep),Male,White,75 or over,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Somewhat disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22679.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11438798904419,Orrin Hatch (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Disapprove,Approve,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
22684.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1007182598114,Orrin Hatch (Rep),Male,White,30-39,Independent,Moderate,$200k or more,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22709.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.976637542247772,Orrin Hatch (Rep),Male,,60-64,Republican,Moderate,$15k-$30k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,,,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
22721.0, Utah,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16002249717712,Orrin Hatch (Rep),Male,White,30-39,Republican,Moderate,$200k or more,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
