ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTX06,GOVTX06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,TWOWAYGOVTEX,PERRYJOB,PERRJOB2,IMMFENCE,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4283.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.516304492950439,Barbara Ann Radnofsky (Dem),Rick Perry (Rep),Female,Hispanic/Latino,50-59,Independent,Liberal,$50k-$75k,Did not complete high school,Yes,Somewhat disapprove,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,Somewhat,Somewhat important,Extremely important,Somewhat important,Extremely important,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Approve,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Downscale
4284.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.836895704269409,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Conservative,$100k-$150k,College graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,A great deal,Extremely important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,10.0,Strong Republican,Houston,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4285.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.444181680679321,Kay Bailey Hutchison (Rep),Other,Female,White,40-44,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Not at all,Extremely important,Somewhat important,Somewhat important,Somewhat important,No answer,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,11.0,Unopposed Republican,West,Extremely Low Density Rural,Rural,Rural,Downscale
4286.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.879960715770721,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Somewhat disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Very downscale
4287.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.50621843338013,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,50-59,Republican,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Strongly approve,Would not have voted for governor,Strongly disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
4288.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.38499855995178,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,Black,50-59,Something else,Moderate,$30k-$50k,,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,No answer,Not at all important,Extremely important,Extremely important,No answer,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Disapprove,Disapprove,Black,English,Suburbs,Suburbs,3.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4289.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.691440999507904,Other,Carole Strayhorn (Ind),Male,Black,50-59,Democratic,Moderate,$30k-$50k,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not much,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very downscale
4290.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.35032939910889,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,Hispanic/Latino,45-49,Independent,Moderate,$75k-$100k,College graduate,Yes,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Extremely important,Somewhat important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,Suburb,Urban,Urban Core,Very downscale
4291.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.393055021762848,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,75 or over,Democratic,Liberal,Under $15k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,11.0,Unopposed Republican,West,Extremely Low Density Rural,Rural,Rural,Downscale
4292.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.567358255386353,Kay Bailey Hutchison (Rep),Did not vote,Female,White,60-64,Republican,Conservative,$50k-$75k,High school graduate,No,Somewhat disapprove,Somewhat disapprove,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Extremely important,Somewhat important,No answer,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,11.0,Unopposed Republican,West,Extremely Low Density Rural,Rural,Rural,Very downscale
4293.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.463829189538956,Kay Bailey Hutchison (Rep),Other,Female,White,50-59,Republican,Conservative,,College graduate,No,Somewhat approve,No answer,Rick Perry (Rep),Somewhat approve,Approve,A great deal,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,,,College graduate,At least some college,Approve,No answer,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
4294.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.45448422431946,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,18-24,Independent,Liberal,$30k-$50k,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not much,Not at all important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,12.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
4295.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.7360075712204,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,45-49,Democratic,Liberal,Under $15k,Postgraduate study,Yes,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Somewhat important,Not at all important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,17.0,Competitive,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4296.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.393055021762848,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,75 or over,Democratic,Conservative,,Did not complete high school,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,No answer,No answer,Somewhat important,Extremely important,No answer,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,31.0,Strong Republican,West,Extremely Low Density Rural,Rural,Rural,Very downscale
4297.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.63732695579529,Did not vote,Did not vote,Male,Hispanic/Latino,30-39,,,,,Yes,,,,,,,,,,,,Non-white male,Non-white,30-44,30-39,18-64,30-59,,,,,,,,Hispanic/Latino,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4298.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.601239502429962,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,75 or over,Republican,Moderate,$50k-$75k,College graduate,No,Somewhat disapprove,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,White,English,"Cities over 500,000","Cities over 50,000",21.0,Strong Republican,Hispanic South,Suburb,Urban,Urban Core,Very upscale
4299.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.605513989925385,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,65-74,Republican,Conservative,,College graduate,No,Strongly approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",9.0,Unoppsed Democratic,Houston,Extremely High Density Urban,Urban,Urban Core,Upscale
4300.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.992621243000031,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,30-39,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,17.0,Competitive,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4301.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.506489455699921,,Chris Bell (Dem),Female,Asian,30-39,Independent,Moderate,$75k-$100k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Asian,English,"Cities over 500,000","Cities over 50,000",25.0,Strong Democratic,South-Central,High Density Urban,Urban,Urban Core,Upscale
4302.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.964141190052032,Kay Bailey Hutchison (Rep),Did not vote,Male,Other,45-49,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Extremely important,Extremely important,No answer,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Other,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
4303.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.810776829719543,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Female,Other,45-49,Independent,Moderate,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat approve,Approve,Not at all,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,Other,English,"Cities over 500,000","Cities over 50,000",9.0,Unoppsed Democratic,Houston,Suburb,Urban,Urban Core,Upscale
4304.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.73916882276535,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,White,50-59,Republican,Moderate,,Some college or associate degree,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
4305.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.745460689067841,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,75 or over,Republican,Conservative,,College graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,No answer,Extremely important,Somewhat important,Extremely important,No answer,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Dallas/Fort Worth,High Density Urban,Urban,Urban Core,Downscale
4306.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.588663101196289,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,45-49,Independent,Moderate,,College graduate,No,Strongly approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Not at all important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,15.0,Strong Democratic,South-Central,Extremely Low Density Rural,Rural,Rural,Downscale
4307.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.440173387527466,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,25-29,Republican,Conservative,Under $15k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),No Answer,No Answer,Not at all,Extremely important,Extremely important,Extremely important,Somewhat important,No answer,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",6.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
4308.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.521541655063629,Did not vote,Did not vote,Female,Hispanic/Latino,45-49,,,,,Yes,,,,,,,,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,,,,,,,,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,15.0,Strong Democratic,Hispanic South,Low Density Rural,Rural,Rural,Very downscale
4309.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.676027774810791,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Conservative,$15k-$30k,Postgraduate study,No,Strongly approve,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,A great deal,Extremely important,Extremely important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,23.0,Competitive,Hispanic South,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
4310.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.847268521785736,Barbara Ann Radnofsky (Dem),Rick Perry (Rep),Male,White,65-74,Independent,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Extremely important,Somewhat important,Somewhat important,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,5.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Downscale
4311.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.53676038980484,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Male,White,75 or over,Republican,Conservative,,High school graduate,No,Somewhat disapprove,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,Not much,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Did not graduate from college,High school graduate or less,Disapprove,Approve,White,English,"Cities over 500,000","Cities over 50,000",22.0,Competitive,Houston,High Density Urban,Urban,Urban Core,Very upscale
4312.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.402472585439682,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,75 or over,Republican,Conservative,$50k-$75k,College graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,A great deal,Extremely important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
4313.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.873756289482117,Did not vote,Did not vote,Female,Black,50-59,,,,,No,,,,,,,,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,,,,,,,,Black,English,Rural,Small Cities/Rural,19.0,Strong Republican,West,Extremely Low Density Rural,Rural,Rural,Very downscale
4314.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.370334208011627,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,75 or over,Independent,Moderate,,High school graduate,No,Strongly approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,Rural,Small Cities/Rural,13.0,Strong Republican,West,Extremely Low Density Rural,Rural,Rural,Very downscale
4315.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.08355903625488,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,50-59,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Extremely important,Extremely important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",20.0,Unoppsed Democratic,Hispanic South,High Density Urban,Urban,Urban Core,Very upscale
4316.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.880346775054932,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,25-29,Independent,Conservative,$50k-$75k,College graduate,No,No answer,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,No answer,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4317.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.457898050546646,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,60-64,Democratic,Conservative,$15k-$30k,College graduate,Yes,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,23.0,Competitive,Hispanic South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
4318.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.267859101295471,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,75 or over,Independent,Conservative,$30k-$50k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Extremely important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,14.0,Strong Republican,South-Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4319.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.787584841251373,Barbara Ann Radnofsky (Dem),Carole Strayhorn (Ind),Male,White,65-74,Democratic,Moderate,Under $15k,Some college or associate degree,No,Somewhat disapprove,No answer,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,No answer,White,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Strong Republican,South-Central,Suburb,Urban,Urban Core,Downscale
4320.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.7228924036026,Kay Bailey Hutchison (Rep),Other,Male,White,50-59,Independent,Conservative,$100k-$150k,Postgraduate study,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,A great deal,Somewhat important,Extremely important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,8.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4321.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.471764028072357,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,45-49,Independent,Conservative,$50k-$75k,Postgraduate study,No,Somewhat disapprove,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Extremely important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",31.0,Strong Republican,South-Central,Suburb,Urban,Urban Core,Very upscale
4322.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.08609330654144,Kay Bailey Hutchison (Rep),Did not vote,Female,White,65-74,Independent,Moderate,$150k-$200k,Some college or associate degree,No,Somewhat approve,Strongly approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Somewhat,Extremely important,Extremely important,Somewhat important,Extremely important,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
4323.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.382295578718185,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Other,50-59,Democratic,Moderate,,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,A great deal,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,Other,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Very upscale
4324.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.380526691675186,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,Hispanic/Latino,65-74,Republican,Conservative,$50k-$75k,College graduate,Yes,Strongly approve,Somewhat disapprove,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,22.0,Competitive,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
4325.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.961610734462738,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,Black,40-44,Democratic,Conservative,Under $15k,Did not complete high school,No,Strongly disapprove,Somewhat disapprove,Chris Bell (Dem),Somewhat approve,Approve,Not much,Somewhat important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",18.0,Strong Democratic,Houston,High Density Urban,Urban,Urban Core,Very downscale
