ID,WEIGHT,OKDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277213021.0,0.405983954668045,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Sanders,Call 1,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,54.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,South,Female,White women,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,74361.0
277213022.0,0.747345387935638,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,Sanders,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Race relations,Yes,No,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Male,Latino men,Support,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,74107.0
277213026.0,1.14231264591217,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bloomberg,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Income inequality,No,No,Change to more conservative policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,64.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,73034.0
277213027.0,0.953571319580078,Elizabeth Warren,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,3.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,,,,50.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,73044.0
277213039.0,1.25290131568909,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Sanders,Call 1,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,1.0,Climate change,No,No,Change to more conservative policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,84.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,74501.0
277213048.0,0.697644472122192,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Omit,No,Yes,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,74115.0
277213049.0,0.453643828630447,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Warren,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Income inequality,No,No,Change to more conservative policies,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,75.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,73109.0
277213054.0,1.7551703453064,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bloomberg,Call 1,3.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,Climate change,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,50.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,73044.0
277213057.0,0.849967300891876,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Income inequality,,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,74.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,73103.0
277213062.0,0.516182363033295,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,54.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,74361.0
277213069.0,1.14231264591217,Michael Bloomberg,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bloomberg,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Race relations,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,64.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,Suburbs,Suburbs,Oklahoma,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,73034.0
277213071.0,0.470064163208008,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Omit,,No,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,74115.0
277213077.0,0.444292098283768,Elizabeth Warren,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Warren,Call 1,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,50.0,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Oppose,Suburbs,Suburbs,Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,73044.0
277213082.0,1.65241360664368,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Sanders,Call 1,5.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,2.0,Health care,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,,,,75.0,Yes,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Female,Latino women,Omit,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,73109.0
277213086.0,0.797843396663666,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Income inequality,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,74.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,73103.0
277213093.0,2.35957312583923,Tulsi Gabbard,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Gabbard,Call 1,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,1.0,Income inequality,No,No,Change to more liberal policies,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Very liberal,Liberal,Liberal,84.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Enthusiastic,Version 1,No,Can beat Donald Trump,74501.0
277213102.0,0.878930270671844,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,Call 1,5.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,64.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,73034.0
277213103.0,0.52366578578949,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,54.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,74361.0
277213110.0,0.846625149250031,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,Call 1,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,50.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Last few days,In the last month,Just today,"Satisfied, but not enthusiastic",Version 1,No,Can beat Donald Trump,73044.0
277213114.0,0.749480664730072,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Biden,Call 1,1.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,,,,,,,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Omit,Other,Other,State questionnaire,Other,Non-white,Other,South,Female,All other races,Omit,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,74115.0
277213121.0,0.707972288131714,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Omit,Call 1,5.0,,,,,,2.0,Health care,No,No,Change to more liberal policies,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Somewhat liberal,Liberal,Liberal,75.0,Yes,Omit,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,Just today,"Satisfied, but not enthusiastic",Version 1,No,Agrees with you on major issues,73109.0
277213128.0,0.707995772361755,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Biden,Call 1,4.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Climate change,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,No,Can unite the country,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,Suburbs,Suburbs,Oklahoma,White suburban women,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,73064.0
277213131.0,0.64416915178299,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Biden,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,64.0,Yes,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,Male,All other races,Support,Suburbs,Suburbs,Oklahoma,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,73034.0
277213133.0,0.783349454402924,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Race relations,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,50.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,Suburbs,Suburbs,Oklahoma,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,73044.0
277213134.0,1.02686381340027,Michael Bloomberg,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bloomberg,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,94.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,74115.0
277213142.0,0.387638002634048,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Biden,Call 1,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Health care,No,No,Change to more conservative policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,54.0,Yes,Is a fighter,Other,American Indian,State questionnaire,Other,Non-white,American Indian,South,Female,All other races,Oppose,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,No,Agrees with you on major issues,74361.0
277213150.0,1.17342793941498,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Warren,Call 1,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Income inequality,No,No,Change to more conservative policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,84.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Enthusiastic,Version 1,No,Agrees with you on major issues,74501.0
277213151.0,1.17342793941498,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Warren,Call 1,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Income inequality,No,No,Change to more conservative policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,84.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Enthusiastic,Version 1,No,Agrees with you on major issues,74501.0
277213157.0,0.726777911186218,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bloomberg,Call 1,1.0,,,,,,1.0,Health care,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,74115.0
277213159.0,0.654826998710632,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Biden,Call 1,4.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,3.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,12.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Support,Suburbs,Suburbs,Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,73064.0
277213161.0,0.771855533123016,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Biden,Call 1,3.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,50.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Support,Suburbs,Suburbs,Oklahoma,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,73044.0
277213164.0,0.816851735115051,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Health care,No,No,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,64.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Male,White men,Support,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,73034.0
277213170.0,0.43939796090126,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,74.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Support,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,73103.0
277213183.0,0.747775912284851,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bloomberg,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,74115.0
277213184.0,0.665364980697632,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,2.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,54.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,South,Female,White women,Support,Rural,Small Cities/Rural,Oklahoma,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,74361.0
277213189.0,1.67142069339752,Michael Bloomberg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bloomberg,Call 1,3.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,3.0,Income inequality,No,No,Change to more conservative policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,50.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,South,Female,White women,Support,Suburbs,Suburbs,Oklahoma,White suburban women,Election day exit poll,Last few days,In the last month,Just today,"Satisfied, but not enthusiastic",Version 1,Yes,Agrees with you on major issues,73044.0
277213191.0,0.837386846542358,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Omit,Call 1,4.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,Race relations,No,No,Change to more conservative policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,12.0,No,Omit,White,White,State questionnaire,White,White,White,South,Male,White men,Oppose,Suburbs,Suburbs,Oklahoma,White suburban men,Election day exit poll,Last few days,In the last month,Just today,Enthusiastic,Version 1,No,Agrees with you on major issues,73064.0
277213197.0,1.53812801837921,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,Call 1,5.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Somewhat liberal,Liberal,Liberal,75.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,Male,White men,Support,"Cities over 500,000","Cities over 50,000",Oklahoma,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,73109.0
277213199.0,0.422278583049774,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Warren,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,64.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,South,Female,White women,Support,Suburbs,Suburbs,Oklahoma,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,73034.0
