ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,qrace,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
666898.0,Oklahoma,23.0,Call 1,Backside complete,0.791379928588867,John Edwards,Male,White,No,50-59,Independent,Moderate,College graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",No one has,Protestant,A few times a month,Not working and looking for work,Occasionally,Before that,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666899.0,Oklahoma,46.0,Call 1,Backside complete,1.15774118900299,Joe Lieberman,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,No one has,Jewish,A few times a month,Employed full-time,Rarely,Today,Economy/Jobs,He has a positive message,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Occasionally,All others/Omits,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Oklahoma City area,"City: 50,000 to 500,000","City over 50,000",5.0,73132.0
666902.0,Oklahoma,34.0,Call 1,Backside complete,0.777527749538422,Joe Lieberman,Female,White,No,60-64,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Other Christian,More than once a week,Employed part-time,Occasionally,In the last month,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,East,Rural,Small cities and Rural,2.0,74426.0
666905.0,Oklahoma,46.0,Call 1,Backside complete,1.10068118572235,Wesley Clark,Male,White,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",No one has,Protestant,Once a week,Employed full-time,Rarely,In the last month,Economy/Jobs,He has the right experience,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Oklahoma City area,"City: 50,000 to 500,000","City over 50,000",5.0,73132.0
666910.0,Oklahoma,34.0,Call 1,Backside complete,0.70326155424118,Joe Lieberman,Male,,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Employed full-time,Never,In the last month,Economy/Jobs,He has the right temperament,Poor,Somewhat approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,,Last month/Before that,No,No,Rarely/Never,,East,Rural,Small cities and Rural,2.0,74426.0
666916.0,Oklahoma,23.0,Call 1,Backside complete,0.694230854511261,John Edwards,Female,White,,75 or over,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,More than once a week,,Frequently,In the last week,Omit,He has a positive message,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666917.0,Oklahoma,34.0,Call 1,Backside complete,0.741723895072937,John Kerry,Male,White,No,40-44,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, I do","Yes, someone else has",Protestant,Once a week,Employed full-time,Never,In the last month,Omit,He has a positive message,Not so good,Strongly disapprove,Somewhat important,Omit,He can defeat George W. Bush in November,Somewhat satisfied,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666921.0,Oklahoma,46.0,Call 1,Backside complete,1.0405091047287,Joe Lieberman,Male,Black,No,50-59,Democrat,Somewhat conservative,Postgraduate study,"$75,000-$99,999",Better today,No one does,"Yes, I have",Protestant,More than once a week,Employed full-time,Never,In the last week,Economy/Jobs,He has the right experience,Good,Strongly approve,Very important,Enthusaistic,He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/Somewhat dissatisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Oklahoma City area,"City: 50,000 to 500,000","City over 50,000",5.0,73132.0
666927.0,Oklahoma,34.0,Call 1,Backside complete,0.507677257061005,John Edwards,Female,White,,65-74,Democrat,Moderate,High school graduate,,Worse today,No one does,No one has,Something else,Omit,,Never,Today,National security/Terrorism,He has a positive message,Poor,Omit,Omit,Angry,He agrees with you on the major issues,Somewhat satisfied,65 or over,60 or over,65 or over,Omit,All others/Omits,Omit,No college degree,All others/Omits,Omit,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Something else,White Something else,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666928.0,Oklahoma,23.0,Call 1,Backside complete,0.741825580596924,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do","Yes, I have",None,Never,Employed full-time,Occasionally,In the last week,Omit,He has the right experience,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Never,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666931.0,Oklahoma,34.0,Call 1,Backside complete,0.507677257061005,John Edwards,Female,White,No,75 or over,Democrat,Somewhat conservative,Did not complete high school,,Worse today,No one does,No one has,Protestant,Omit,Not working and not looking for work,Frequently,Before that,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,65 or over,60 or over,65 or over,Omit,All others/Omits,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,East,Rural,Small cities and Rural,2.0,74426.0
666935.0,Oklahoma,23.0,Call 1,Backside complete,0.791379928588867,John Edwards,Male,White,,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Protestant,Never,Employed full-time,Never,In the last week,Taxes,He has the right temperament,Good,Strongly approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666939.0,Oklahoma,34.0,Call 1,Backside complete,0.903100550174713,John Kerry,Male,White,No,18-24,Republican,Very liberal,High school graduate,"$50,000-$74,999",Better today,No one does,"Yes, I have and someone else has",Other Christian,More than once a week,Employed full-time,Never,In the last month,The war in Iraq,He stands up for what he believes,Excellent,Strongly approve,Somewhat important,Enthusaistic,He agrees with you on the major issues,Somewhat satisfied,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666948.0,Oklahoma,23.0,Call 1,Backside complete,0.653503000736237,John Kerry,Male,Black,No,45-49,Democrat,Very liberal,Did not complete high school,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Something else,A few times a year,Employed part-time,Rarely,Today,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,40-49,Occasionally,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Something else,All others/Omits,Very/Somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666950.0,Oklahoma,34.0,Call 1,Backside complete,0.521210491657257,Wesley Clark,Male,Other,,65-74,Democrat,Somewhat conservative,Some college or associate degree,,About the same,"Yes, I do","Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,In the last three days,Economy/Jobs,He cares about people like me,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,American Indian,East,Rural,Small cities and Rural,2.0,74426.0
666955.0,Oklahoma,34.0,Call 1,Backside complete,0.507677257061005,John Edwards,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,Today,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666959.0,Oklahoma,34.0,Call 1,Backside complete,0.509359538555145,John Edwards,Male,White,,65-74,Independent,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,"Yes, I have",Catholic,Never,Not working and not looking for work,Never,Today,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Never,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666963.0,Oklahoma,23.0,Call 1,Backside not complete,0.775704741477966,John Edwards,Female,White,,50-59,,,,,,,,,,,Occasionally,In the last month,Education,He can defeat George W. Bush,,,,"Satisfied, but not enthusiastic",,Somewhat satisfied,45-64,45-59,50-64,,,,,,,,,,18-64,,,,,Very/Somewhat satisfied,White female,Last month/Before that,,,Frequently/Occasionally,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666970.0,Oklahoma,23.0,Call 1,Backside complete,0.708259642124176,John Edwards,Male,White,No,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He cares about people like me,Good,Strongly approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666980.0,Oklahoma,34.0,Call 1,Backside complete,0.50803416967392,Wesley Clark,Male,,No,60-64,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Never,Before that,The war in Iraq,He cares about people like me,Poor,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat dissatisfied,,Last month/Before that,No,No,Rarely/Never,,East,Rural,Small cities and Rural,2.0,74426.0
666984.0,Oklahoma,34.0,Call 1,Backside complete,0.552818596363068,Wesley Clark,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",None,Never,Not working and not looking for work,Never,Before that,Economy/Jobs,He cares about people like me,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Never,All others/Omits,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,None,White None,Very/Somewhat dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666990.0,Oklahoma,23.0,Call 1,Backside complete,0.727131903171539,John Kerry,Female,Other,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,No one has,Other Christian,A few times a year,Employed full-time,Occasionally,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,American Indian,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
666997.0,Oklahoma,34.0,Call 1,Backside complete,0.521210491657257,Wesley Clark,Male,White,,65-74,Independent,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,In the last week,National security/Terrorism,He has the right experience,Not so good,Somewhat approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
666998.0,Oklahoma,23.0,Call 1,Backside complete,0.741825580596924,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,"Yes, someone else does",No one has,Protestant,More than once a week,Employed full-time,Never,In the last three days,Education,He stands up for what he believes,Good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
667014.0,Oklahoma,34.0,Call 1,Backside complete,0.521210491657257,Wesley Clark,Male,White,No,60-64,Democrat,Somewhat conservative,Postgraduate study,"$30,000-$49,999",About the same,No one does,"Yes, I have",None,Never,Not working and not looking for work,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,45-64,60 or over,50-64,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,None,White None,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
667016.0,Oklahoma,23.0,Call 1,Backside complete,0.650759756565094,John Kerry,Female,White,No,65-74,Democrat,Moderate,College graduate,"$100,000 or more",Better today,No one does,No one has,Catholic,A few times a month,Employed full-time,Never,In the last month,Taxes,He can defeat George W. Bush,Not so good,Somewhat approve,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
667024.0,Oklahoma,34.0,Call 1,Backside complete,0.552818596363068,Wesley Clark,Female,Other,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Never,Before that,Health care/Medicare,He stands up for what he believes,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,American Indian,East,Rural,Small cities and Rural,2.0,74426.0
667032.0,Oklahoma,34.0,Call 1,Backside complete,0.507677257061005,John Edwards,Female,White,No,60-64,Democrat,Very conservative,High school graduate,,Worse today,"Yes, someone else does","Yes, someone else has",Something else,More than once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He cares about people like me,Poor,Somewhat approve,Very important,Angry,He can defeat George W. Bush in November,Very dissatisfied,45-64,60 or over,50-64,Weekly,All others/Omits,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Conservative,Something else,White Something else,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,East,Rural,Small cities and Rural,2.0,74426.0
669021.0,Oklahoma,70.0,Call 2,Backside complete,0.706638157367706,John Kerry,Female,,,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a month,Employed part-time,Rarely,Today,Omit,Omit,Good,Strongly approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,,Today/Last 3 days/Last week,No,No,Rarely/Never,,West,Rural,Small cities and Rural,4.0,74873.0
669027.0,Oklahoma,70.0,Call 2,Backside complete,0.894220888614655,Wesley Clark,Female,White,,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",None,Never,,Occasionally,Before that,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat dissatisfied,45-64,60 or over,50-64,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat dissatisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,West,Rural,Small cities and Rural,4.0,74873.0
669029.0,Oklahoma,17.0,Call 2,Backside complete,0.908672690391541,Howard Dean,Female,White,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Never,Today,Health care/Medicare,He stands up for what he believes,Poor,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,West,Rural,Small cities and Rural,5.0,73601.0
669038.0,Oklahoma,70.0,Call 2,Backside complete,0.776361525058746,John Edwards,Male,Other,No,60-64,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do","Yes, I have",Protestant,A few times a year,Not working and not looking for work,Occasionally,In the last three days,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,American Indian,West,Rural,Small cities and Rural,4.0,74873.0
669040.0,Oklahoma,17.0,Call 2,Backside complete,0.82439911365509,John Edwards,Female,White,No,65-74,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,No one has,Protestant,More than once a week,Employed full-time,Never,In the last month,The war in Iraq,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,West,Rural,Small cities and Rural,5.0,73601.0
669048.0,Oklahoma,70.0,Call 2,Backside complete,0.894220888614655,Wesley Clark,Female,White,,75 or over,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,Never,,Never,Before that,Health care/Medicare,He has a positive message,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,West,Rural,Small cities and Rural,4.0,74873.0
669049.0,Oklahoma,17.0,Call 2,Backside not complete,0.841058313846588,John Edwards,Male,White,,75 or over,,,,,,,,,,,Occasionally,Today,The war in Iraq,He cares about people like me,,,,Angry,,Somewhat satisfied,65 or over,60 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,,,Frequently/Occasionally,White,West,Rural,Small cities and Rural,5.0,73601.0
669053.0,Oklahoma,70.0,Call 2,Backside complete,0.903729200363159,Wesley Clark,Male,,No,30-39,Democrat,Very liberal,College graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",None,Never,Not working and not looking for work,Frequently,In the last month,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,30-44,30-44,30-39,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Very/Somewhat satisfied,,Last month/Before that,No,No,Frequently/Occasionally,,West,Rural,Small cities and Rural,4.0,74873.0
