ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BUSHANGR,BEATBUSH,satkerry,TRADE,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,EMPWMN,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
797453.0,Tennessee,,,Backside complete,Early voter exit poll,1.21252632141113,John Edwards,Female,White,No,65-74,Independent,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Occasionally,,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,Unemployed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797454.0,Tennessee,,,Backside complete,Early voter exit poll,0.929904758930206,John Kerry,Female,Black,No,45-49,Democrat,Moderate,High school graduate,,Worse today,No one does,No one has,Other Christian,A few times a month,Employed full-time,Never,,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat approve,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,,45-59,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,,No,No,Rarely/Never,Black,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797455.0,Tennessee,,,Backside complete,Early voter exit poll,1.24885022640228,John Edwards,Male,Other,,65-74,Democrat,Moderate,Some college or associate degree,,About the same,No one does,No one has,Something else,A few times a year,Not working and not looking for work,Never,,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,All others/Omits,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Something else,All others/Omits,Very/Somewhat satisfied,Non-white male,,No,No,Rarely/Never,Other,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797456.0,Tennessee,,,Backside complete,Early voter exit poll,1.29830420017242,Wesley Clark,Female,Black,No,40-44,Democrat,Moderate,Did not complete high school,"$30,000-$49,999",About the same,No one does,No one has,Something else,A few times a month,Employed full-time,Never,,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,40-49,Occasionally,All others/Omits,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Very/Somewhat satisfied,Non-white female,,No,No,Rarely/Never,Black,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797457.0,Tennessee,,,Backside complete,Early voter exit poll,1.33357322216034,Wesley Clark,Male,White,No,30-39,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",Worse today,No one does,No one has,Other Christian,A few times a year,Not working and looking for work,Never,,Health care/Medicare,He cares about people like me,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797458.0,Tennessee,,,Backside complete,Early voter exit poll,1.39818036556244,Wesley Clark,Male,Black,No,60-64,Democrat,Somewhat conservative,Some college or associate degree,,Worse today,No one does,"Yes, I have and someone else has",None,Never,Employed full-time,Never,,Health care/Medicare,He cares about people like me,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,45-59,60 or over,50-64,Never,All others/Omits,No college degree,All others/Omits,,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,None,All others/Omits,Very/Somewhat satisfied,Non-white male,,No,No,Rarely/Never,Black,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797459.0,Tennessee,,,Backside complete,Early voter exit poll,0.8222576379776,Howard Dean,Female,White,No,40-44,Democrat,Very liberal,College graduate,"$50,000-$74,999",Better today,No one does,No one has,None,Never,Employed full-time,Never,,The war in Iraq,He stands up for what he believes,Good,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat dissatisfied,,30-44,30-44,40-49,Never,All others/Omits,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Liberal,None,White None,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797460.0,Tennessee,,,Backside complete,Early voter exit poll,1.33357322216034,Wesley Clark,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,,Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Employed full-time,Occasionally,,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797461.0,Tennessee,,,Backside complete,Early voter exit poll,0.8222576379776,Howard Dean,Female,White,No,50-59,,Moderate,High school graduate,,About the same,No one does,No one has,Other Christian,A few times a month,Employed full-time,Never,,Health care/Medicare,He has a positive message,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797462.0,Tennessee,,,Backside complete,Early voter exit poll,0.969677269458771,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",None,Never,Employed full-time,Rarely,,The war in Iraq,He can defeat George W. Bush,Good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,60 or over,50-64,Never,All others/Omits,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797463.0,Tennessee,,,Backside complete,Early voter exit poll,1.19438076019287,John Edwards,Male,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Never,,National security/Terrorism,He stands up for what he believes,Good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797464.0,Tennessee,,,Backside complete,Early voter exit poll,0.954883813858032,John Kerry,Male,White,No,18-24,Republican,Moderate,College graduate,,About the same,No one does,No one has,None,A few times a year,Employed full-time,Occasionally,,Economy/Jobs,He can defeat George W. Bush,Good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,,18-29,18-29,18-24,Occasionally,All others/Omits,College degree,All others/Omits,,Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Republican,Moderate,None,White None,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797465.0,Tennessee,,,Backside complete,Early voter exit poll,0.8222576379776,Howard Dean,Female,White,No,40-44,Independent,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,"Yes, I have and someone else has",None,Never,Employed full-time,Rarely,,The war in Iraq,He has the right experience,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat dissatisfied,,30-44,30-44,40-49,Never,All others/Omits,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Moderate,None,White None,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797466.0,Tennessee,,,Backside complete,Early voter exit poll,0.927384197711945,John Kerry,Female,White,No,50-59,Democrat,Moderate,College graduate,,About the same,No one does,No one has,Catholic,A few times a month,Employed full-time,Occasionally,,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,Employed women,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797467.0,Tennessee,,,Backside complete,Early voter exit poll,0.927110195159912,John Kerry,Female,White,No,18-24,Independent,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,No one has,Other Christian,More than once a week,Employed full-time,Occasionally,,Education,He has a positive message,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797468.0,Tennessee,,,Backside complete,Early voter exit poll,0.824492454528809,Howard Dean,Female,Black,No,50-59,Democrat,Somewhat conservative,High school graduate,,Worse today,No one does,No one has,Other Christian,Once a week,Employed full-time,Never,,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat dissatisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/Somewhat dissatisfied,Non-white female,,No,No,Rarely/Never,Black,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797469.0,Tennessee,,,Backside complete,Early voter exit poll,1.06568348407745,,Female,White,No,40-44,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,A few times a year,Employed full-time,Frequently,,Omit,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,
797470.0,Tennessee,,,Backside complete,Early voter exit poll,0.546699941158295,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",About the same,"Yes, someone else does",No one has,Protestant,A few times a year,Not working and not looking for work,Never,,Health care/Medicare,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,Unemployed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,"Yes, I am or someone in household is",No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797471.0,Tennessee,,,Backside complete,Early voter exit poll,0.539982199668884,John Kerry,Male,Black,,40-44,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, I have",None,A few times a year,Employed full-time,Never,,Economy/Jobs,He has a positive message,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,30-44,30-44,40-49,Occasionally,All others/Omits,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,None,All others/Omits,Very/Somewhat satisfied,Non-white male,,No,No,Rarely/Never,Black,Middle west,Rural,Small cities and Rural,4.0,
797472.0,Tennessee,,,Backside complete,Early voter exit poll,0.653800785541534,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Never,,National security/Terrorism,He has a positive message,Poor,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797473.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,Wesley Clark,Female,Hispanic/Latino,Yes,45-49,Democrat,Somewhat liberal,,"$100,000 or more",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,A few times a year,Not working and not looking for work,Never,,The war in Iraq,He stands up for what he believes,Not so good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,40-49,Occasionally,Catholic/Do not attend weekly,,Unemployed women,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Very/Somewhat satisfied,Non-white female,,"Yes, I am or someone in household is",No,Rarely/Never,,Middle west,Rural,Small cities and Rural,4.0,
797474.0,Tennessee,,,Backside complete,Early voter exit poll,0.751862943172455,Wesley Clark,Male,Hispanic/Latino,Yes,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",Worse today,"Yes, I do","Yes, I have",Catholic,A few times a year,Employed full-time,Never,,The war in Iraq,He has a positive message,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,,45-59,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Very/Somewhat satisfied,Non-white male,,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Hispanic/Latino,Middle west,Rural,Small cities and Rural,4.0,
797475.0,Tennessee,,,Backside complete,Early voter exit poll,0.729994356632233,Wesley Clark,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Rarely,,The war in Iraq,He has the right experience,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,,30-44,30-44,40-49,Weekly,Catholic/Attend weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797476.0,Tennessee,,,Backside complete,Early voter exit poll,0.704096496105194,John Edwards,Male,White,No,60-64,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,No one has,Protestant,More than once a week,Employed full-time,Never,,Health care/Medicare,Omit,Not so good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797477.0,Tennessee,,,Backside complete,Early voter exit poll,0.53851854801178,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,"Yes, I do","Yes, someone else has",Protestant,A few times a year,Employed full-time,Rarely,,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat approve,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,,45-59,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797478.0,Tennessee,,,Backside complete,Early voter exit poll,0.673386871814728,John Edwards,Male,White,No,50-59,Independent,Moderate,Postgraduate study,,About the same,No one does,No one has,Protestant,Once a week,Employed full-time,,,Economy/Jobs,Omit,Not so good,Strongly approve,Omit,Omit,Omit,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Omit,White male,,No,No,,White,Middle west,Rural,Small cities and Rural,4.0,
797479.0,Tennessee,,,Backside complete,Early voter exit poll,0.704096496105194,John Edwards,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Occasionally,,Economy/Jobs,He has the right temperament,Not so good,Somewhat disapprove,Omit,He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,4.0,
797480.0,Tennessee,,,Backside complete,Early voter exit poll,0.522855281829834,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,High school graduate,"$100,000 or more",Worse today,"Yes, someone else does","Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,,Economy/Jobs,He stands up for what he believes,Poor,Somewhat approve,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,"Yes, I am or someone in household is",No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797481.0,Tennessee,,,Backside complete,Early voter exit poll,0.751862943172455,Wesley Clark,Male,White,No,30-39,Democrat,Somewhat liberal,Did not complete high school,"$15,000-$29,999",Better today,No one does,No one has,Catholic,A few times a year,Employed full-time,Rarely,,Education,He cares about people like me,Good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797482.0,Tennessee,,,Backside complete,Early voter exit poll,0.673386871814728,John Edwards,Male,White,No,30-39,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Protestant,A few times a month,Employed full-time,Never,,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797483.0,Tennessee,,,Backside complete,Early voter exit poll,0.653800785541534,John Edwards,Female,White,No,30-39,Democrat,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Other Christian,A few times a month,Employed full-time,Never,,Health care/Medicare,He cares about people like me,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797484.0,Tennessee,,,Backside complete,Early voter exit poll,0.751862943172455,Wesley Clark,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, I do and someone else does","Yes, I have and someone else has",Protestant,More than once a week,Employed full-time,Occasionally,,Economy/Jobs,He stands up for what he believes,Not so good,Strongly approve,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,4.0,
797485.0,Tennessee,,,Backside complete,Early voter exit poll,0.653800785541534,John Edwards,Female,White,No,50-59,Independent,Very conservative,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Employed full-time,Frequently,,Economy/Jobs,He stands up for what he believes,Poor,Strongly approve,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,4.0,
797486.0,Tennessee,,,Backside complete,Early voter exit poll,0.53851854801178,John Kerry,Male,White,No,50-59,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Something else,Once a week,Not working and not looking for work,Rarely,,Taxes,He stands up for what he believes,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Weekly,All others/Omits,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797487.0,Tennessee,,,Backside complete,Early voter exit poll,0.53851854801178,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,"Yes, I do","Yes, someone else has",Protestant,A few times a month,Employed full-time,Occasionally,,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,4.0,
797488.0,Tennessee,,,Backside complete,Early voter exit poll,0.751640856266022,Wesley Clark,Male,White,No,18-24,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, I do","Yes, someone else has",Protestant,More than once a week,Employed full-time,Never,,The war in Iraq,He has the right experience,Not so good,Strongly approve,Angry,He agrees with you on the major issues,Very satisfied,,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797489.0,Tennessee,,,Backside complete,Early voter exit poll,0.704096496105194,John Edwards,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Protestant,Once a week,Employed full-time,Never,,Economy/Jobs,He has the right temperament,Good,Somewhat disapprove,Angry,He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,
797490.0,Tennessee,,,Backside complete,Early voter exit poll,0.625043511390686,Wesley Clark,Female,Black,,65-74,Democrat,Moderate,High school graduate,,Worse today,No one does,,Other Christian,Once a week,,Never,,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Somewhat/Strongly disapprove,,,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,,No,No,Rarely/Never,Black,Nashville area,Suburbs,Suburbs,6.0,
