ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
666106.0,South Carolina,126.0,Call 1,Backside complete,1.04925262928009,John Edwards,Female,Black,,50-59,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Other Christian,More than once a week,Employed full-time,Never,In the last week,Health care/Medicare,He understands South Carolina,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666107.0,South Carolina,13.0,Call 1,Backside complete,0.565025210380554,John Kerry,Male,,No,60-64,Democrat,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Employed part-time,Occasionally,In the last week,Health care/Medicare,He cares about people like me,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,,Midlands,Rural,Small cities and Rural,6.0,29003.0
666115.0,South Carolina,134.0,Call 1,Backside complete,0.800027549266815,John Edwards,Female,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"Under $15,000",Worse today,No one does,No one has,Catholic,More than once a week,Employed full-time,Occasionally,In the last week,Omit,He has the right experience,Poor,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,25-29,Weekly,Catholic/Attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29205.0
666123.0,South Carolina,49.0,Call 1,Backside complete,0.672810792922974,John Edwards,Female,White,No,75 or over,Republican,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,Omit,Not so good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666131.0,South Carolina,126.0,Call 1,Backside complete,0.673831641674042,,,Black,,65-74,Democrat,Moderate,,"$30,000-$49,999",About the same,"Yes, I do",No one has,Protestant,More than once a week,,Occasionally,In the last week,Health care/Medicare,He stands up for what he believes,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666144.0,South Carolina,134.0,Call 1,Backside complete,0.551250398159027,Howard Dean,Female,White,No,25-29,Democrat,Very liberal,College graduate,"$75,000-$99,999",About the same,No one does,"Yes, someone else has",Catholic,A few times a year,Employed full-time,Frequently,Before that,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,18-29,18-29,25-29,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29205.0
666147.0,South Carolina,49.0,Call 1,Backside complete,0.837980508804321,John Kerry,Male,White,No,40-44,Independent,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do","Yes, someone else has",Other Christian,Once a week,Employed full-time,Never,Today,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666161.0,South Carolina,134.0,Call 1,Backside complete,0.674156188964844,Wesley Clark,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,No one has,None,Never,Employed full-time,Occasionally,Before that,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29205.0
666163.0,South Carolina,126.0,Call 1,Backside complete,0.989011704921722,John Edwards,Female,Black,,65-74,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",Worse today,No one does,"Yes, I have",Other Christian,More than once a week,Not working and looking for work,Occasionally,In the last month,Education,He cares about people like me,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Frequently/Occasionally,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666177.0,South Carolina,126.0,Call 1,Backside complete,1.11423432826996,John Kerry,Female,Black,,65-74,Democrat,Somewhat conservative,College graduate,"$15,000-$29,999",Worse today,No one does,,Other Christian,More than once a week,,Never,In the last three days,Education,He cares about people like me,Poor,Somewhat disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,,,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666180.0,South Carolina,134.0,Call 1,Backside complete,0.674156188964844,Wesley Clark,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Frequently,In the last month,National security/Terrorism,He has the right experience,Good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,30-44,30-44,30-39,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29205.0
666198.0,South Carolina,134.0,Call 1,Backside complete,0.597263991832733,,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,No one does,No one has,None,Never,Employed part-time,Occasionally,Today,Health care/Medicare,He cares about people like me,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,30-44,30-44,30-39,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29205.0
666206.0,South Carolina,49.0,Call 1,Backside complete,0.859497547149658,John Kerry,Female,Black,,65-74,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,,Catholic,More than once a week,Not working and not looking for work,Never,In the last month,Health care/Medicare,He has the right experience,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,,,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666213.0,South Carolina,126.0,Call 1,Backside complete,1.19974589347839,John Kerry,Male,Black,No,60-64,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,No one has,Something else,More than once a week,Employed full-time,Never,Before that,Health care/Medicare,He can defeat George W. Bush,Poor,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Weekly,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Something else,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666234.0,South Carolina,49.0,Call 1,Backside complete,0.911849737167358,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,No one has,Catholic,Once a week,Employed part-time,Never,In the last week,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666238.0,South Carolina,126.0,Call 1,Backside complete,0.931684017181396,Al Sharpton,Female,Black,No,45-49,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,"Yes, I have",Protestant,Once a week,Employed full-time,Never,Today,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666260.0,South Carolina,49.0,Call 1,Backside complete,0.789869368076324,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do","Yes, someone else has",Catholic,Once a week,,Rarely,Today,Health care/Medicare,Omit,Poor,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666267.0,South Carolina,126.0,Call 1,Backside complete,0.931684017181396,Al Sharpton,Female,Black,No,30-39,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a month,Employed full-time,Never,Before that,Omit,Omit,Poor,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29203.0
666281.0,South Carolina,49.0,Call 1,Backside complete,0.733571588993073,John Kerry,Female,White,No,60-64,Republican,Somewhat liberal,College graduate,"Under $15,000",About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Never,In the last month,Economy/Jobs,He has a positive message,Good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Unemployed women,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666296.0,South Carolina,111.0,Call 1,Backside complete,1.25782525539398,John Edwards,Female,White,No,65-74,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Occasionally,Before that,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Pee Dee,Suburbs,Suburbs,3.0,29835.0
666310.0,South Carolina,49.0,Call 1,Backside complete,0.900505661964417,John Edwards,Male,Black,No,45-49,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Something else,More than once a week,Employed part-time,Never,In the last month,Economy/Jobs,He understands South Carolina,Not so good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,40-49,Weekly,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666318.0,South Carolina,49.0,Call 1,Backside complete,0.789869368076324,John Kerry,Male,White,No,65-74,Independent,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,"Yes, I do","Yes, I have",Catholic,Once a week,,Occasionally,Before that,Health care/Medicare,He can defeat George W. Bush,Poor,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666337.0,South Carolina,49.0,Call 1,Backside complete,0.544456124305725,,Female,Black,No,60-64,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,More than once a week,Not working and not looking for work,Never,Today,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666354.0,South Carolina,49.0,Call 1,Backside complete,0.708107829093933,Wesley Clark,Male,Black,,60-64,Democrat,Very liberal,Did not complete high school,"$30,000-$49,999",Better today,No one does,"Yes, someone else has",Protestant,More than once a week,,Never,In the last month,The war in Iraq,He has a positive message,Poor,Omit,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Omit,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666363.0,South Carolina,49.0,Call 1,Backside complete,0.733571588993073,John Kerry,Female,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Rarely,Before that,The war in Iraq,He cares about people like me,Poor,Strongly disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666380.0,South Carolina,148.0,Call 1,Backside complete,2.16538238525391,John Kerry,Male,Black,No,50-59,Republican,Very conservative,High school graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",Something else,A few times a year,Not working and looking for work,Never,In the last month,Omit,Omit,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Republican,Conservative,Something else,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Piedmont,Rural,Small cities and Rural,4.0,29321.0
666383.0,South Carolina,49.0,Call 1,Backside complete,0.733571588993073,John Kerry,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"Under $15,000",Worse today,No one does,No one has,Catholic,Once a week,Not working and looking for work,Rarely,In the last month,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666423.0,South Carolina,49.0,Call 1,Backside complete,0.733571588993073,John Kerry,Female,White,No,60-64,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Occasionally,In the last week,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666446.0,South Carolina,49.0,Call 1,Backside complete,0.981829404830933,John Kerry,Male,Black,,45-49,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Never,Today,Economy/Jobs,He has a positive message,Not so good,Somewhat approve,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Low Country,Rural,Small cities and Rural,6.0,29483.0
666469.0,South Carolina,49.0,Call 1,Backside complete,0.724445462226868,John Edwards,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Employed part-time,Never,In the last week,Taxes,He cares about people like me,Poor,Somewhat approve,Very important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
666497.0,South Carolina,49.0,Call 1,Backside complete,0.768571615219116,John Edwards,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,No one has,Something else,Once a week,Employed full-time,Never,In the last month,Economy/Jobs,He has the right experience,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,45-64,45-59,50-64,Weekly,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Low Country,Rural,Small cities and Rural,6.0,29483.0
668368.0,South Carolina,128.0,Call 2,Backside complete,0.692154765129089,Howard Dean,Female,Black,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",About the same,No one does,,Something else,A few times a month,Not working and not looking for work,Rarely,Before that,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Occasionally,All others/Omits,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,,,Not so good/Poor,18-64,Democrat,Conservative,Something else,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",2.0,29203.0
668376.0,South Carolina,128.0,Call 2,Backside complete,0.808185815811157,Wesley Clark,Female,Black,No,45-49,Republican,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,No one does,No one has,Protestant,More than once a week,Employed full-time,Rarely,Before that,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Republican,Conservative,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",2.0,29203.0
668377.0,South Carolina,128.0,Call 2,Backside complete,1.22967612743378,John Kerry,Male,Black,No,50-59,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Employed part-time,Never,Today,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",2.0,29203.0
668379.0,South Carolina,128.0,Call 2,Backside complete,0.931565880775452,John Edwards,Male,White,No,30-39,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,No one has,None,A few times a year,Employed full-time,Occasionally,In the last month,Economy/Jobs,He understands South Carolina,Omit,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,30-39,Occasionally,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Omit,18-64,Democrat,Moderate,None,White None,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Midlands,"City: 50,000 to 500,000","City over 50,000",2.0,29203.0
668380.0,South Carolina,40.0,Call 2,Backside complete,1.03585612773895,John Edwards,Female,White,No,60-64,Something Else,Somewhat conservative,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last three days,Economy/Jobs,He cares about people like me,Poor,Strongly approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues, Somewhat satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Pee Dee,Rural,Small cities and Rural,6.0,29162.0
