ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
996008.0,Maryland,115.0,Call 1,Backside complete,0.895716369152069,John Edwards,Male,White,No,60-64,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,Yes,In the last month,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
996009.0,Maryland,59.0,Call 1,Backside complete,1.56211817264557,John Kerry,Male,White,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do and someone else does",Protestant,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
996010.0,Maryland,115.0,Call 1,Backside complete,1.0227884054184,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Protestant,No,Before that,Taxes,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
996016.0,Maryland,83.0,Call 1,Backside complete,0.971046447753906,John Kerry,Male,White,No,65-74,Republican,Somewhat conservative,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,"$50,000 or more",65 or over,Republican,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
996021.0,Maryland,14.0,Call 1,Backside complete,1.2389212846756,John Kerry,Male,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,,About the same,No one does,Protestant,Yes,Before that,Omit,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
996024.0,Maryland,123.0,Call 1,Backside complete,1.07025897502899,John Kerry,Female,Black,No,60-64,Independent,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,Yes,In the last three days,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Independent,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
996032.0,Maryland,131.0,Call 1,Backside complete,0.896713197231293,John Edwards,Female,Hispanic/Latino,Yes,30-39,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Other Christian,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,21601.0
996033.0,Maryland,59.0,Call 1,Backside complete,1.45766603946686,John Edwards,Male,White,No,65-74,Independent,Somewhat conservative,Postgraduate study,"$75,000-$99,999",Better today,No one does,Protestant,Yes,In the last month,Economy/Jobs,He has a positive message,Not at all important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,"$50,000 or more",65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
996039.0,Maryland,101.0,Call 1,Backside complete,0.849922716617584,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,DC suburbs,Suburbs,Suburbs,8.0,20817.0
996040.0,Maryland,101.0,Call 1,Backside not complete,0.817377150058746,John Kerry,Male,White,No,75 or over,,,,,,,,,Before that,Education,He can defeat George W. Bush,,Enthusaistic,,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,DC suburbs,Suburbs,Suburbs,8.0,20817.0
996042.0,Maryland,26.0,Call 1,Backside complete,1.69939112663269,John Kerry,Male,Black,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Protestant,No,In the last month,Education,He has the right experience,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,2.0,21133.0
996043.0,Maryland,14.0,Call 1,Backside complete,1.28825151920319,John Kerry,Male,White,No,45-49,Democrat,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
996049.0,Maryland,115.0,Call 1,Backside complete,0.919478178024292,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,None,Yes,In the last three days,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
996051.0,Maryland,23.0,Call 1,Backside complete,0.554681181907654,Dennis Kucinich,Male,White,No,45-49,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,No one does,Catholic,Yes,Today,National security/Terrorism,He is honest and trustworthy,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"Under $50,000",17-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,"City over 500,000","City over 50,000",3.0,21227.0
996055.0,Maryland,83.0,Call 1,Backside complete,0.949675261974335,John Kerry,Female,Black,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Other Christian,No,In the last three days,Economy/Jobs,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Omit,College degree,No,"Under $50,000",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
996056.0,Maryland,83.0,Call 1,Backside complete,0.949675261974335,John Kerry,Female,Black,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Other Christian,Yes,Before that,The war in Iraq,He is honest and trustworthy,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
996062.0,Maryland,131.0,Call 1,Backside not complete,0.977664530277252,John Kerry,Male,Black,No,60-64,,,,,,,,,In the last week,Omit,He cares about people like me,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Both candidates,,,Both candidates,45-64,60 or over,50-64,,,,,17-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,Black,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,21601.0
996063.0,Maryland,131.0,Call 1,Backside not complete,0.840084493160248,John Kerry,Female,White,No,65-74,,,,,,,,,In the last month,Economy/Jobs,He is honest and trustworthy,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,21601.0
996065.0,Maryland,59.0,Call 1,Backside complete,0.912087798118591,Howard Dean,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,No one does,Protestant,No,Before that,Omit,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
996070.0,Maryland,26.0,Call 1,Backside complete,1.20412909984589,Al Sharpton,Female,Black,No,40-44,Democrat,Somewhat liberal,Postgraduate study,,Better today,No one does,Other Christian,No,Before that,Education,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,No,,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,2.0,21133.0
996073.0,Maryland,101.0,Call 1,Backside complete,0.764073431491852,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,Protestant,Yes,In the last three days,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,Suburbs,Suburbs,8.0,20817.0
996076.0,Maryland,14.0,Call 1,Backside complete,1.15812730789185,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,No,In the last week,The war in Iraq,He has the right experience,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
996078.0,Maryland,23.0,Call 1,Backside complete,1.21913886070251,John Edwards,Male,White,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,"Yes, someone else does",Catholic,No,In the last three days,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Baltimore suburbs,"City over 500,000","City over 50,000",3.0,21227.0
996079.0,Maryland,123.0,Call 1,Backside complete,1.19051051139832,John Kerry,Male,Black,No,60-64,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Protestant,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
996081.0,Maryland,115.0,Call 1,Backside complete,0.919478178024292,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,No one does,None,No,Today,National security/Terrorism,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
996086.0,Maryland,83.0,Call 1,Backside complete,1.01592707633972,John Kerry,Male,Black,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Protestant,Yes,In the last month,Health care/Medicare,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Only John Edwards,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
996090.0,Maryland,131.0,Call 1,Backside complete,0.997465550899506,John Edwards,Male,White,No,40-44,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,"Yes, someone else does",Catholic,Yes,In the last three days,Economy/Jobs,He cares about people like me,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,No,"Under $50,000",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,21601.0
996093.0,Maryland,26.0,Call 1,Backside complete,1.75250566005707,John Edwards,Male,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Jewish,Yes,In the last month,Education,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,17-29,17-29,25-29,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,2.0,21133.0
996098.0,Maryland,23.0,Call 1,Backside complete,1.21913886070251,John Edwards,Male,White,No,65-74,Republican,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Today,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Baltimore suburbs,"City over 500,000","City over 50,000",3.0,21227.0
996101.0,Maryland,59.0,Call 1,Backside not complete,1.31042957305908,John Edwards,Female,White,No,75 or over,,,,,,,,,Before that,National security/Terrorism,He stands up for what he believes,,"Satisfied, but not enthusiastic",,,Satisfied only if Edwards is the nominee,Only John Edwards,,,Neither candidate,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,,,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
996107.0,Maryland,115.0,Call 1,Backside complete,0.805241525173187,John Edwards,Female,White,,60-64,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,Protestant,Yes,In the last week,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
996110.0,Maryland,14.0,Call 1,Backside complete,1.15812730789185,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,No,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
996113.0,Maryland,83.0,Call 1,Backside complete,1.00971066951752,John Kerry,Male,Hispanic/Latino,Yes,45-49,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
996114.0,Maryland,123.0,Call 1,Backside complete,1.19051051139832,John Kerry,Male,Black,No,60-64,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do",Protestant,Yes,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
996120.0,Maryland,131.0,Call 1,Backside complete,0.997465550899506,John Edwards,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Protestant,Yes,In the last week,Education,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Omit,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,21601.0
