ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVMT12,GOVTDO10,GUNOWNER12,HANDLEECON12,HOUMT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
4525.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50002.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Suburb,Urban,Urban Core,Very upscale,59102.0,0.857353985309601
4520.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Upscale,59910.0,0.733255743980408
4508.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50002.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,0.857353985309601
54564.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,67.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59701.0,0.498362839221954
54409.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,54.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.456461608409882
4573.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50000.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Suburbs,Suburbs,Montana,Telephone survey,,,,Version 2,Yes,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,59847.0,0.630457699298859
4565.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I dislike the other candidates,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Steve Daines,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50000.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,2.23509550094604
4548.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,Yes,Low Density Rural,Rural,Rural,Upscale,59901.0,0.733255743980408
4400.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,,,,,,,Mitt Romney,The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Upscale,59911.0,2.46954774856567
52423.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Steve Bullock,,,Mitt Romney,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,4.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Low Density Rural,Rural,Rural,Downscale,59014.0,1.13223147392273
52969.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,19.0,Mitt Romney,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.537797212600708
76637.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I like my candidate but with reservations,Staying about the same,Good and staying the same,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,65.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59874.0,0.938367545604706
75865.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I like my candidate but with reservations,Staying about the same,Good and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,43.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.66775506734848
77658.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I dislike the other candidates,Getting worse,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Steve Bullock,,,Mitt Romney,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,63.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59270.0,1.88412809371948
53238.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I dislike the other candidates,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,70.0,Other,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.215084239840508
53236.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I dislike the other candidates,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,70.0,Other,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.215084239840508
32250.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I like my candidate but with reservations,Staying about the same,Good and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Rick Hill,,,Omit,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,The economy,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,63.0,Mitt Romney,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Low Density Rural,Rural,Rural,Downscale,59270.0,0.845980525016785
32018.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,18.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.549420833587646
4408.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,The housing market,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59047.0,1.23735988140106
4592.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59917.0,0.990729331970215
4425.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,The housing market,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,,,,,,,Barack Obama,Health care,No,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50001.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,,Town,Rural,Rural,Very downscale,59855.0,2.6257803440094
52522.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,,,,,,,Barack Obama,Health care,No,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,19.0,Barack Obama,Very important,Very important or somewhat important,,Other,Other,State questionnaire,Other,West,Jon Tester,Male,All other races,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.736747145652771
76598.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,38.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Female,All other races,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59821.0,0.650738775730133
75896.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,9.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,59301.0,0.680413126945496
77356.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,35.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Female,All other races,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59860.0,0.5839963555336
31993.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,64.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,0.771389007568359
31522.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,79.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.30758452415466
76012.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,27.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Upscale,59714.0,0.677618980407715
76005.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,9.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,59301.0,0.667756974697113
4405.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Rural,Rural,Very upscale,59718.0,0.709811449050903
4507.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50000.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Urban,Urban Core,Upscale,59405.0,1.4674311876297
4483.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50002.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,Yes,Suburb,Urban,Urban Core,Very upscale,59102.0,0.857353985309601
4456.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Health care,Yes,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,50002.0,Barack Obama,Very important,Very important or somewhat important,,Other,White,State questionnaire,Hispanic/Latino,West,Jon Tester,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,2.00824451446533
