ID,GOVIL14,SENIL14,QUES2IL14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHIL14,ETHQUINN,ETHRAUNER,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,WEIGHT,WHNCLINC
92872.0,Pat Quinn,Dick Durbin,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Not complete,Call 3,2.0,,,,,,,,,,1.0,Government should do more to solve problems,,,,,,,,,No,,,,,,18-44,18-64,,,,,,,,99.0,,,White,White,State questionnaire,White,White,Midwest,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.866863667964935,
60044.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,11.0,College graduate,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Omit,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,17.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.748928427696228,No
94784.0,Pat Quinn,Dick Durbin,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Not worried,Not too worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,99.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Omit,Yes,Version 1,0.727335751056671,No
94591.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,1.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.902498245239258,No
73539.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,6.0,College graduate,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Omit,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,32.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.792905211448669,No
93853.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,1.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,No,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.81229031085968,No
97053.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,11.0,College graduate,College graduate,More than High school graduate,Non white college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Government should do more to solve problems,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.708933532238007,No
61213.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,3.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,88.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Midwest,,Female,White women,,Suburbs,Suburbs,English, Illinois,Election day exit poll,,,Version 1,1.19898986816406,No
58069.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,1.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,Worried,Somewhat worried,Approve,Strongly approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,108.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,Midwest,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,,,Version 1,1.32920229434967,No
59995.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.76959216594696,No
61923.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,11.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Male,Black men,Married men,Suburbs,Suburbs,English, Illinois,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.833424687385559,No
59985.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,11.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Unfavorable,Unfavorable,3.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,17.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.792439341545105,Yes
72989.0,Pat Quinn,Dick Durbin,Yes,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,Call 2,11.0,,,,,,,,,,3.0,Government should do more to solve problems,,,,,,,,,No,,,,,,18-44,18-64,,,,,,,,30.0,,,White,White,State questionnaire,White,White,Midwest,,Male,White men,,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,1.03765428066254,
73482.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Neither of them,Pat Quinn does not,Bruce Rauner does not,Favorable,Unfavorable,2.0,Government should do more to solve problems,Did not go far enough,,,,,,,,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,138.0,,,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.982577621936798,No
93639.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,18.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,5.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Black,Midwest,,Male,Black men,,Rural,Small Cities/Rural,, Illinois,Election day exit poll,,,Version 1,1.09771645069122,No
75784.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,17.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Both of them,Pat Quinn does,Bruce Rauner does,Favorable,Unfavorable,4.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.954608500003815,No
59940.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,9.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Midwest,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,,,Version 1,1.38855004310608,No
59939.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,17.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Neither of them,Pat Quinn does not,Bruce Rauner does not,Favorable,Unfavorable,4.0,Government should do more to solve problems,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,70.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.81201583147049,No
58004.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,4.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,No,Worried,Very worried,Approve,Somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,103.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.29010820388794,No
71518.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,18.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,,Worried,Very worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,,White Independent,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,,,,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,,,Version 1,1.04677188396454,No
95574.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 3,11.0,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Yes,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Midwest,Yes,Male,Latino men,Married men,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.829139113426209,No
92660.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,13.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,,,Version 1,2.28587031364441,No
94344.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,11.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.792439341545105,No
59919.0,Pat Quinn,Dick Durbin,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,11.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.991725027561188,No
92726.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,13.0,High school graduate,No college degree,High school graduate or less,White no college degree,Neither of them,Pat Quinn does not,Bruce Rauner does not,Favorable,Unfavorable,5.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,59.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,1.11467683315277,Yes
75914.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,17.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,4.0,Government should do more to solve problems,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.859191954135895,No
59884.0,Pat Quinn,Dick Durbin,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,2.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Neither of them,Pat Quinn does not,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,No,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.696248829364777,No
59866.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,11.0,College graduate,College graduate,More than High school graduate,White college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Unfavorable,Unfavorable,3.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,17.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,No,Version 1,0.88044273853302,No
73379.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 2,1.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Only Pat Quinn,Pat Quinn does,Bruce Rauner does not,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,No,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,Generally going in the right direction,Yes,Version 1,0.767689406871796,No
59861.0,Pat Quinn,Dick Durbin,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,122.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,,,Version 1,1.38855004310608,No
74343.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Not complete,Call 2,2.0,,,,,,,,,,2.0,,,,,,,,,,No,,,,,,45+,18-64,,,,,,,,158.0,,,Black,Black,National questionnaire,Black,Black,Midwest,,Female,Black women,,Suburbs,Suburbs,English, Illinois,Election day exit poll,,,Version 2,0.724825084209442,
61746.0,Pat Quinn,Dick Durbin,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,3.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,88.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,Election day exit poll,,,Version 2,1.19898986816406,No
71377.0,Pat Quinn,Dick Durbin,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,9.0,College graduate,College graduate,More than High school graduate,White college degree,,,,,,2.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,142.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,Election day exit poll,,,Version 2,1.06278800964355,No
57754.0,Pat Quinn,Dick Durbin,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Call 1,9.0,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Yes,No,,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,142.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,Midwest,,Female,Latino women,Non married women,Suburbs,Suburbs,English, Illinois,Election day exit poll,,,Version 2,1.19711756706238,No
