ID,GOVCA14,HOUCA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
84041.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,9.0,,,,,,Disapprove,Somewhat disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,,3.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,The economy,,,Yes,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,,Moderate,5.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,,,,,Male,Latino men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,0.810794174671173,,No,,,,,,,,
11158.0,Jerry Brown,A Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,2.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,2.0,,,Was about right,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,,,No,,,,No,Poor,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,1.38856983184814,,No,,No,,Non-working women,,,All others,Non-working women
84039.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,36.0,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,5.0,Omit,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Omit,,,West,,,,Yes,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.369258195161819,,No,,,,,,,,
11156.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,5.0,,,,,,,,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,2.0,,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,The economy,,,Yes,,,,Yes,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,0.872068166732788,,No,,Yes,,Working women,,,Working women,Working women
84031.0,Jerry Brown,A Democratic candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,,,Call 2,43.0,,,,,Yes,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,,,No,About the same,,Legal,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,,,Moderate,25.0,Moderate/Liberal Republicans,Moderate Independents,Other,American Indian,National questionnaire,Other,American Indian,Stayed about the same,,,West,,,,Yes,Female,All other races,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.478233814239502,,No,,,,,,,,
11148.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,,,,Complete,,,,,18.0,,,,,,,,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,2.0,,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Foreign policy,,,No,,,,No,Poor,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,National questionnaire,Asian,Asian,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Male,All other races,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,3.53156185150146,,No,,Yes,,Working men,,,All others,Working men
11143.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,16.0,,,,,,,,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,,3.0,,,Was about right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,1.32898187637329,,No,,No,,Non-working women,,,All others,Non-working women
11141.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,17.0,,,,,,,,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,1.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,Omit,Omit,West,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,0.692431211471558,,No,,No,,Non-working men,,,All others,Non-working men
84022.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,Call 2,49.0,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,To express support for Barack Obama,,5.0,,,Was about right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,,Yes,,,,No,Good,Excellent or good,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,,Liberal,83.0,Moderate/Liberal Republicans,Liberal Independents,Other,White,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.330455273389816,,No,,Yes,,Working women,,,Working women,Working women
11136.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,,,,,,,Complete,,,,,9.0,,,,,,,,,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,,,,,,,Barack Obama was not a factor,,3.0,,,Was about right,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999",,,The economy,,,,,,,No,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Independent/Something else,,,Independent,Independent Men,,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,National questionnaire,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,,Non married men,Suburbs,Suburbs,,California,,,,Telephone survey,,,,,,,Version 2,,1.61168038845062,,,,No,,Non-working men,,,All others,Non-working men
11134.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,13.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,3.0,,,Did not go far enough,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Health care,,,No,,,,No,Good,Excellent or good,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,0.929391324520111,,No,,Yes,,Working men,,,All others,Working men
84015.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,Very closely,Extremely or very closely,,Call 2,9.0,,,,,,Disapprove,Strongly disapprove,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,The economy,,,No,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,,Liberal,5.0,Liberal Democrats,Liberal Democrats,Other,American Indian,National questionnaire,Other,American Indian,,,,West,,,,,Female,All other races,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,0.781798899173737,,No,,,,,,,,
11130.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,14.0,,,,,,,,,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,Barack Obama was not a factor,,3.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Health care,,,Yes,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,1.19069921970367,,No,,No,,Non-working women,,,All others,Non-working women
66425.0,Jerry Brown,A Democratic candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,Call 1,49.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,5.0,,,Was about right,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,,,Yes,,,,Yes,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,,Liberal,83.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.330455273389816,,No,,Yes,,Working women,,,Working women,Working women
84009.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Very closely,Extremely or very closely,,Call 2,48.0,,,,,,Disapprove,Strongly disapprove,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,Health care,,,No,,,,,,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Liberal,52.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.23893341422081,,No,,,,,,,,
84008.0,Jerry Brown,A Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 2,44.0,Yes,Both regular land-line and cell phone service,,No,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Very closely,Extremely or very closely,,No,4.0,,Yes,,,,,,,,,,,,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,West,None,None,None,,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,0.549420595169067,White none,,All others,,,,No,All others,,
84004.0,Jerry Brown,A Democratic candidate,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,No,Call 2,5.0,,,No,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,,,,,1.0,,,,Hillary Clinton,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,107.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,,,,Most of the time,Just about always or most of the time,Yes,Version 3,,0.531666934490204,White Catholics,No,All others,,,,No,All others,,
11121.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,22.0,,,,,,,,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,1.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,,,,,White,White,National questionnaire,White,White,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English,California,,,,Telephone survey,,,,,,,Version 2,,2.67033386230469,,No,,Yes,,Working men,,,All others,Working men
11120.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,23.0,,,,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,1.0,,,Was about right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,,,Yes,,,,No,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Female,Latino women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,English,California,,,,Telephone survey,,,,,,,Version 2,,0.827714562416077,,No,,No,,Non-working women,,,All others,Non-working women
11119.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,24.0,,,,,,,,,Staying about the same,Good and staying the same,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,1.0,,,Did not go far enough,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,The economy,,,Yes,,,,Yes,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,1.26385116577148,,No,,Yes,,Working men,,,All others,Working men
11117.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,,,,Complete,,,,,22.0,,,,,,,,,Staying about the same,Good and staying the same,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,To express support for Barack Obama,,2.0,,,Was about right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,,,No,,,,No,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Other,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,1.15481746196747,,No,,No,,Non-working women,,,All others,Non-working women
67802.0,Jerry Brown,A Democratic candidate,,,,,,,,,,,,,,,Complete,,,No,Call 1,25.0,Yes,Both regular land-line and cell phone service,,Omit,,,,Approve,,,,,,,,,,,Not too closely,Somewhat or not too closely,,,4.0,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,Omit,Omit,,42.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Catholic,Catholic,,,Female,Latino women,,Suburbs,Suburbs,English,California,,Omit,Omit,Election day exit poll,,,,,,,Version 5,,0.409556239843369,Non-white,,All others,,,,No,,,
11111.0,Jerry Brown,A Democratic candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,48.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,5.0,,,Did not go far enough,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,The economy,,,Yes,,,,Yes,Good,Excellent or good,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,2.64696764945984,,No,,Yes,,Working men,,,All others,Working men
11109.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,44.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,5.0,,,Was about right,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Illegal immigration,,,Yes,,,,No,Excellent,Excellent or good,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Black,National questionnaire,Hispanic/Latino,Hispanic/Latino,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Male,Latino men,Non married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,1.66964161396027,,No,,Yes,,Working men,,,All others,Working men
83990.0,Jerry Brown,A Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Not complete,,,,Call 2,9.0,,,,,,,,,,,,,,,,,,,,,Barack Obama was not a factor,,3.0,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,5.0,,,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.781798899173737,,,,No,,Non-working women,,,All others,Non-working women
11104.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,45.0,,,,,,,,,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,To express support for Barack Obama,,5.0,,,Was about right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,0.96708208322525,,No,,No,,Non-working women,,,All others,Non-working women
83985.0,Jerry Brown,A Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,43.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,25.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,Yes,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.471393585205078,,No,,,,,,,,
